row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp4_3_Run189.mzML Peak area,NEG_TJGIp4_2_Run109.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp4_1_Run44.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,Unnamed: 19
519,533.3193234681734,5.39772,,,,,,,,,,,103221.18,174748.14,173151.27,336205.56,129862.195,639596.9,
539,534.2720968485743,5.478407,,,,49.0,,,,,,,755097.56,720010.8,663953.1,678786.94,712674.8,594114.44,
707,534.3314479949538,5.9714837,,,,30.0,,,,,,,235000.95,295020.4,377185.94,633747.2,382969.53,594816.7,
1529,535.3406336339892,7.79237,,,,70.0,,,,,,,227330.47,257710.28,492304.47,175135.08,528253.6,1185792.9,
234,536.1772469658217,4.134358,,,,,,,,,,,276977.12,354480.34,322806.84,598978.06,360900.84,569723.06,
665,537.2392460596407,5.8694687000000005,,,,40.0,,,,,,,131415.58,121078.6,142184.7,112005.25,157510.14,118514.664,
569,537.2394464526686,5.596732599999999,,,,15.0,,,,,,,339581.06,306646.84,314498.88,315332.16,291238.6,314272.8,
325,537.2712012398483,4.736774,,,,125.0,,,,,,,716015.44,663408.8,413422.47,545319.25,299259.1,493335.75,
620,537.271871161514,5.759288300000001,,,,52.0,,,,,,,118419.27,105937.88,119900.336,118192.61,125076.67,98146.766,
1765,537.289194225214,8.147772,,,,87.0,,,,,,,0.0,373601.22,0.0,540789.94,723810.75,1833735.9,
220,538.2424830332078,4.0738387000000005,,,,,,,,,,,605604.1,566638.8,544528.75,279060.2,421646.84,334508.44,
523,538.3109590072473,5.3967667,,,,115.0,,,,,,,408056.3,439780.9,470895.28,331140.6,508350.47,478530.75,
1032,539.3588066913254,6.90805,,,,114.0,,,,,,,305048.8,326737.28,449001.16,301425.56,404889.2,479891.44,
1647,539.3952987690251,8.100468,,,,13.0,,,,,,,282718.5,535071.8,1434190.4,483146.8,1865070.0,2215665.5,
822,540.3304158869155,6.2928615,,,,,,,,,,,102409.81,110539.664,146117.8,106402.53,140431.73,217412.31,
851,540.3307730445005,6.3979040000000005,,,,98.0,,,,,,,2152088.2,2088548.5,2864703.0,1989702.2,2821077.8,2488838.5,
1521,540.3328147577389,7.784786,,,,,,,,,,,54633.418,64914.25,163559.8,42777.348,122301.195,196991.55,
482,541.3608655538221,5.286323,,,,4.0,,,,,,,1082148.4,1088199.5,1747063.1,1091499.1,1389534.4,2418246.0,
1008,542.3485670612647,6.851889,,,,119.0,,,,,,,477047.22,509793.16,1609714.6,233582.25,795650.8,798384.1,
967,542.3487356292533,6.6701837,,,,,,,,,,,456058.5,49840.23,438268.7,0.0,40113.535,6175.7295,
896,542.3491066352726,6.540671,,,,,,,,,,,140946.08,485034.56,125249.31,415157.94,504066.8,495566.53,
1187,543.2416857388779,7.327657,,,,53.0,,,,,,,282163.3,330229.53,612718.8,91841.44,483303.2,380133.12,
332,545.2028114618923,4.7797227,,,,21.0,,,,,,,707311.5,782696.5,464489.62,23281.484,714138.56,27972.59,
391,546.272157914269,4.9960265,,,,,,,,,,,283855.44,283421.4,224738.66,264958.53,217451.8,213029.47,
854,548.3440238122373,6.411487999999999,,,,54.0,,,,,,,651942.75,557432.5,843982.75,499183.47,723842.1,669045.75,
1460,549.3197600775495,7.7081985,,,,,,,,,,,628994.6,126045.31,873039.8,7091.563,13890.94,0.0,
369,550.2670512824972,4.8752437,,,,25.0,,,,,,,774962.06,780811.2,676662.7,751475.5,624433.6,635865.0,
390,551.2877763126908,4.9812236,,,,,,,,,,,273865.7,246732.69,483419.38,268910.0,436540.7,381984.47,
698,553.284899256997,5.916904,,,,,,,,,,,0.0,93038.445,0.0,269423.38,0.0,1177923.6,
201,554.2374162012651,3.8771922999999995,,,,,,,,,,,587694.3,489854.84,455273.3,190962.9,373511.0,269177.44,
1615,557.3363286541302,8.030278,,,,,,,,,,,0.0,833370.0,0.0,984321.2,309685.0,0.0,
1663,557.3364725925778,8.091161999999999,,,,,,,,,,,0.0,34588.367,0.0,88624.375,346437.0,1685331.2,
1200,558.3433882601283,7.332641000000001,,,,,,,,,,,82436.09,103604.45,163786.44,46513.848,154344.27,196680.27,
993,558.3434633440688,6.803845,,,,,,,,,,,197845.83,157090.06,196397.17,150605.33,204632.95,142640.45,
878,559.3559975447391,6.4640236,,,,,,,,,,,260194.7,244048.36,356233.1,139038.97,310751.53,227222.6,
1491,560.3378616430468,7.7051425,,,,88.0,,,,,,,452406.84,527978.0,743250.5,312837.6,698067.6,1042382.3,
647,562.3149681723309,5.825611,,,,,,,,,,,197283.7,184124.19,265558.34,203136.94,259552.75,375630.88,
1052,562.3747478944108,6.959667,,,,107.0,,,,,,,601598.1,585754.0,910231.1,422911.25,767743.6,837387.2,
1972,563.3353135495057,10.202886,,,,3.0,,,,,,,183750.75,1067433.2,135554.19,807818.6,378803.38,1524895.1,
1805,563.3354639782825,8.278761,,,,,,,,,,,64380.78,1067295.8,36896.156,1684759.5,1673674.1,0.0,
1567,563.335531254768,7.931143,,,,,,,,,,,5512728.0,180016.33,4036405.8,8402.628,29655.785,3198.2340000000004,
1649,563.3355636650255,8.105748,,,,,,,,,,,1948085.5,5992695.0,7437650.5,211988.33,5188265.0,51506.57,
1565,563.3948846480682,7.896169,,,,,,,,,,,286148.97,304704.1,449339.3,153428.62,465307.75,585099.44,
737,564.3307919763826,6.041387,,,,56.0,,,,,,,5774701.5,5559567.0,7307594.5,5139276.0,6660006.5,6607182.5,
774,564.3308297004899,6.1526294,,,,93.0,,,,,,,8665549.0,8236987.0,10270606.0,8633773.0,9508108.0,10471553.0,
1756,565.4108802541471,8.143296000000001,,,,,,,,,,,56785.68,65082.625,186631.48,79137.97,256013.14,355315.25,
709,566.3411888215296,5.982344,,,,30.0,,,,,,,112062.984,103144.59,140210.47,66423.93,121745.66,274356.9,
876,566.3462579942174,6.4505844,,,,,,,,,,,643236.5,594454.75,896722.7,575827.5,817886.5,763327.0,
922,566.3464345084991,6.579228,,,,118.0,,,,,,,973065.3,942471.7,1354087.1,969878.9,1192477.8,1248765.1,
501,566.3557225586969,5.3460717,,,,12.0,,,,,,,564636.4,528775.94,424003.12,315436.38,416646.2,389545.7,
468,566.3559124558335,5.252819000000001,,,,72.0,,,,,,,561326.7,563963.75,571184.0,402017.84,526612.56,538587.7,
790,569.3331278421664,6.186536299999999,,,,,,,,,,,904919.1,692083.9,1246141.4,375177.06,1102678.6,1465430.1,
1513,569.3693786051267,7.797641800000001,,,,,,,,,,,1520387.1,788729.56,3787383.0,191034.19,29603.362999999998,167605.03,
1559,569.369498218371,7.8462179999999995,,,,,,,,,,,438876.4,1102493.9,1294630.1,479255.66,2348699.0,2396318.8,
648,569.3929202001609,5.84248,,,,40.0,,,,,,,400626.06,299683.56,661234.5,317615.22,614926.94,504338.8,
1774,571.1655334847839,8.176758,,,,,,,,,,,262848.38,263744.1,4223.2285,0.0,11208.545,29061.332000000002,
636,571.1655534336977,5.8000435999999995,,,,,,,,,,,805094.9,813395.4,0.0,0.0,0.0,0.0,
871,571.2887809926627,6.445437,,,,,,,,,,,2395205.0,2485888.2,2907449.0,2568851.2,1844998.5,139680.86,
924,571.2888906674741,6.534758,,,,,,,,,,,0.0,972031.9,10535.508999999998,2193409.0,2980124.2,3244453.8,
174,571.3712224180889,3.687535,,,,92.0,,,,,,,36065.176,42306.043,44337.03,23246.792999999998,33756.527,27117.176,
441,571.3712319562903,5.1647334,,,,18.0,,,,,,,461244.88,438991.06,822266.5,397292.4,679946.8,909236.0,
542,571.3713291598535,5.4801908,,,,49.0,,,,,,,38838.492,43781.133,91295.81,46277.055,77737.625,118901.336,
1933,571.4499704877547,9.834355,,,,,,,,,,,478670.88,508387.75,512640.03,604888.9,764924.0,667539.06,
1064,573.3310806158518,7.0288699999999995,,,,,,,,,,,1170300.1,255679.1,409438.75,0.0,0.0,0.0,
1220,573.3313199715111,7.3349824,,,,,,,,,,,0.0,0.0,0.0,14986.153999999999,112750.35,1627391.6,
1140,573.3313234016508,7.2207794000000005,,,,,,,,,,,0.0,1260092.0,0.0,1292954.1,542231.44,0.0,
1324,574.4113203214265,7.5487022,,,,,,,,,,,218713.39,288031.47,325799.72,144727.83,307891.9,352357.16,
835,578.3546132263377,6.3282776,,,,,,,,,,,823303.0,665524.0,1244737.5,450839.12,1044347.2,833835.9,
1410,579.3302455463371,7.6811776,,,,38.0,,,,,,,1070182.8,19123340.0,1665068.2,14649277.0,30585888.0,223697.83,
1996,579.3303329153052,10.176515,,,,,,,,,,,130284.58,266982.47,95623.25,164819.4,119743.04,147350.58,
1553,579.3303424938497,7.770668,,,,,,,,,,,341303.34,710154.1,272055.2,2033687.0,1839908.5,7837437.5,
1269,579.3303622500192,7.4442315,,,,,,,,,,,10331046.0,56528.727,17463320.0,3218.6035,27951.752,6894.718000000001,
1940,579.3303969299451,9.89948,,,,,,,,,,,465406.3,4105598.5,361246.25,543709.75,300980.03,9720.969000000001,
1676,579.3305372227841,8.134129,,,,32.0,,,,,,,185664.34,515900.28,186490.98,636825.3,613274.4,2036773.2,
225,580.2893545909347,4.1194406,,,,81.0,,,,,,,3303694.2,3084069.0,3360322.5,1829315.5,2937334.2,2192013.5,
1918,580.3338867915586,9.537063,,,,,,,,,,,90188.17,249399.28,15437.165,59704.305,0.0,0.0,
549,580.3716670163368,5.5071216,,,,44.0,,,,,,,5193103.5,4975833.0,4493249.0,3493488.8,4229996.5,4924911.5,
627,585.3282620990476,5.7760854,,,,122.0,,,,,,,1455026.9,1127058.4,2418476.5,612656.44,2086835.5,3133571.8,
1966,587.3353019685057,10.194041,,,,3.0,,,,,,,14984.295,98711.336,18093.725,143995.11,16700.002,180288.38,
1440,587.3354274569008,7.6836142999999995,,,,127.0,,,,,,,3473490.2,4708448.5,4441268.0,191761.11,1108246.9,88941.17,
1548,587.3355163667401,7.7989006,,,,,,,,,,,41050.316,1669908.4,149879.8,1559942.2,1635931.6,164419.25,
1619,587.3355873911974,7.9322796,,,,,,,,,,,0.0,139181.61,0.0,409718.2,133757.81,1189721.5,
1944,587.3357027249017,9.960174,,,,,,,,,,,7028.953,103727.39,0.0,196896.58,0.0,25623.154,
1544,592.3280807278162,7.807205000000001,,,,70.0,,,,,,,171264.38,220547.77,496813.0,53658.203,346397.97,457970.28,
1922,592.5308863881452,9.548506,,,,,,,,,,,201728.22,181830.0,250968.34,296020.75,472031.25,540290.8,
1478,593.3458761144536,7.6931294999999995,,,,,,,,,,,290206.84,18644.234,796596.5,91282.89,29368.827999999998,0.0,
1612,593.3459261685532,7.9685809999999995,,,,,,,,,,,44459.37,427044.94,53604.863,0.0,272614.03,0.0,
1700,593.3463539053438,8.137496,,,,32.0,,,,,,,113104.73,302512.8,312500.6,606423.25,1091572.8,47349.805,
1430,593.3695775015995,7.6439304,,,,,,,,,,,9336.645,217244.12,30108.121,230779.31,586943.25,905747.44,
685,594.3872866432824,5.923726599999999,,,,83.0,,,,,,,699167.8,594683.8,759318.6,356744.16,562939.25,408323.47,
590,594.3874211631943,5.682072,,,,45.0,,,,,,,44613110.0,51029508.0,50115412.0,42236524.0,48328410.0,53751710.0,
779,594.3874959724309,6.159757599999999,,,,93.0,,,,,,,223360.45,239917.14,226471.95,201755.8,211369.4,337952.78,
842,595.2887369437494,6.3463525999999995,,,,,,,,,,,0.0,3551.9824,0.0,11156.091,750778.2,3749076.0,
693,595.2890600365897,5.9542813,,,,,,,,,,,3120621.0,873127.94,3483181.0,25860.164,764178.6,53012.613,
740,595.2890886920228,6.0426874,,,,,,,,,,,2806950.2,4410678.5,4253865.0,2278328.5,2895909.8,0.0,
784,595.2891784916402,6.16009,,,,,,,,,,,1029226.3,2561238.0,1546199.2,2358559.2,3995577.5,3158498.2,
688,595.3904619736622,5.9107556,,,,,,,,,,,191714.53,173581.39,210704.52,121225.375,160290.2,189682.8,
203,596.2846327415363,3.9216528,,,,23.0,,,,,,,2168171.8,1830037.5,2192448.5,862489.56,1840358.5,1264771.0,
720,596.292452354731,6.0268555,,,,,,,,,,,866006.56,557391.3,1221061.4,343961.62,304958.84,0.0,
445,596.3665828030187,5.17681,,,,63.0,,,,,,,1620826.1,1485900.1,1522451.0,1061963.1,1404350.0,1505152.9,
477,596.3666531444169,5.2819986,,,,4.0,,,,,,,1540446.4,1503109.4,1452874.1,1007400.4,1356844.6,1346566.0,
226,598.2999117399693,4.1203084,,,,81.0,,,,,,,539242.9,492485.1,553502.8,284239.75,476405.03,336747.16,
1542,599.2898331836433,7.806353,,,,,,,,,,,129691.55,104072.45,415835.34,53020.773,352694.34,292422.16,
602,599.4024323261053,5.721554,,,,,,,,,,,177474.0,269052.28,495777.56,230329.28,461299.56,552009.25,
525,601.3229926166366,5.413715,,,,,,,,,,,496952.22,355998.4,757103.06,155045.06,677539.56,1007200.94,
1644,601.3630671519875,8.081083,,,,,,,,,,,0.0,389572.75,0.0,664896.06,389300.22,1292499.5,
504,602.3325940794273,5.347894999999999,,,,12.0,,,,,,,562443.9,1022427.94,539435.56,1162773.5,725121.9,1466748.5,
421,602.3328356172083,5.0902553,,,,68.0,,,,,,,48072.405999999995,61991.44,40831.73,94379.64,44667.17,158815.56,
467,602.3328487003711,5.251062,,,,72.0,,,,,,,609750.25,459473.38,773714.3,695047.44,628089.1,1168112.0,
942,602.3350268688257,6.637449,,,,,,,,,,,444517.56,444908.5,424953.16,399370.72,445953.97,447946.5,
907,602.3350948357499,6.544733,,,,111.0,,,,,,,62092.9,49486.437999999995,46230.734000000004,43593.54,58619.25,50403.46,
1116,603.3304471591363,7.169091000000001,,,,,,,,,,,1234149.0,1506063.1,1586383.5,0.0,371826.6,0.0,
1261,603.3305569895134,7.390536,,,,,,,,,,,0.0,121249.266,9843.293,555483.44,350819.88,1762449.8,
1936,603.3306262580769,9.857385,,,,,,,,,,,1040063.3,380542.4,472109.25,376848.94,56610.742,689623.2,
1171,603.3306304920528,7.3017955,,,,,,,,,,,56758.145,1026643.75,68530.09,950993.4,1718884.6,642524.5,
1912,603.3306630469201,9.271847,,,,,,,,,,,97328.31,257335.23,88734.89,210150.97,4178.415,99610.16,
1099,606.3777715388562,7.115889,,,,,,,,,,,2491499.5,2477713.5,2672185.2,1384331.6,2119474.5,2123561.2,
1720,607.3612775107867,8.143877999999999,,,,,,,,,,,1138696.5,54908.12,1682876.6,6836.389,42921.0,0.0,
745,608.4030024923968,6.067225,,,,17.0,,,,,,,7965514.5,8075150.5,7699978.0,5815609.5,7091584.0,6960375.0,
661,608.4030162371994,5.8659324999999995,,,,40.0,,,,,,,14878818.0,11302599.0,13816023.0,9124653.0,12364200.0,9423613.0,
259,610.2999374016034,4.3476669999999995,,,,27.0,,,,,,,927601.4,850587.2,994371.6,570287.8,849019.4,657115.7,
576,610.3819148468102,5.6461034,,,,74.0,,,,,,,233839.2,237361.16,229050.78,165412.34,202474.48,228559.03,
490,610.3821281846919,5.322368,,,,7.0,,,,,,,318144.1,282994.03,241413.92,157045.4,214469.45,203668.98,
532,610.3822439716473,5.4507065,,,,49.0,,,,,,,1293163.2,1261400.8,1254224.6,856224.1,1221780.6,1141926.6,
499,612.3615482243192,5.345274,,,,12.0,,,,,,,684449.2,577070.5,480492.47,342113.9,443074.3,425771.78,
466,612.3616889831403,5.251049,,,,72.0,,,,,,,505939.44,571015.44,566286.7,441865.47,525713.25,541419.2,
462,612.3973849453604,5.2475486,,,,72.0,,,,,,,765685.75,652707.5,396054.62,663579.9,280315.56,564647.1,
1514,612.4116422038262,7.75868,,,,,,,,,,,318195.6,295891.6,887277.9,87928.336,709401.5,1527516.4,
1636,613.411069384646,8.029679,,,,,,,,,,,12882.938999999998,19967.568,85704.22,0.0,99701.77,130975.85,
550,616.3484830663505,5.510575,,,,44.0,,,,,,,5401985.0,6291351.5,5033447.0,8571243.0,5904319.0,10717102.0,
911,616.406575784276,6.5510583,,,,22.0,,,,,,,993219.6,1128187.6,1069917.2,1020900.56,957322.5,922788.8,
1077,617.3573626065827,7.0771809999999995,,,,,,,,,,,800555.8,187492.56,299029.1,0.0,0.0,0.0,
1976,619.3615986580975,10.191256,,,,,,,,,,,64711.414000000004,168612.94,25566.049,239500.6,150522.81,182826.61,
1748,619.3616891135738,8.139785,,,,,,,,,,,881947.4,5408508.5,4680264.5,33207.184,2519030.0,50082.49,
1617,619.3616979350347,8.006001,,,,,,,,,,,2329390.2,3367.0195,2526206.0,0.0,0.0,28960.477000000003,
1932,619.3617019053955,9.829394,,,,,,,,,,,425306.66,420059.66,207889.92,285177.78,81287.97,0.0,
1917,619.3617651938305,9.538122,,,,,,,,,,,148172.4,361832.53,62661.145,180988.86,61256.19,0.0,
293,620.3207047348169,4.609072,,,,,,,,,,,539536.9,516863.16,514714.03,401023.25,460006.88,388111.25,
713,620.4026923482824,5.969742,,,,30.0,,,,,,,374992.12,308141.72,410153.12,233770.78,318304.75,182280.75,
756,620.4027425219825,6.0859760000000005,,,,34.0,,,,,,,451415.7,458954.47,523782.84,348585.6,501036.0,438452.22,
178,621.3353038564401,3.7063644,,,,,,,,,,,672575.2,780301.5,97964.55,695773.5,80647.77,146460.92,
1487,621.3408803669173,7.7081789999999994,,,,,,,,,,,598643.5,805149.9,222123.78,4148.876,12695.73,2994.8525,
1733,621.3411614665713,8.108308000000001,,,,,,,,,,,14457.107,3145.0425,11004.01,131365.81,547764.75,948904.75,
1870,621.4062019813291,8.775027,,,,,,,,,,,59842.7,67617.0,69360.875,394242.9,182357.22,207786.27,
1886,621.406235571174,8.90258,,,,96.0,,,,,,,642979.3,645763.56,658498.94,1304678.1,1364642.5,1087153.4,
968,622.3726067827189,6.716211,,,,,,,,,,,5079161.5,4907886.5,5300632.0,2980227.5,4700664.0,4016780.5,
746,622.4185784991931,6.068009,,,,17.0,,,,,,,669895.1,658341.75,263436.28,443840.47,245745.6,261042.72,
814,622.4185984083882,6.260843,,,,82.0,,,,,,,36892556.0,37668316.0,39267276.0,29787726.0,36846584.0,40115610.0,
584,624.39755302814,5.6612067,,,,,,,,,,,147907.8,156491.88,180161.31,115847.516,171925.9,163613.97,
655,624.3978051442951,5.859891999999999,,,,40.0,,,,,,,1243431.0,981035.94,1320923.8,812458.94,1263520.0,1019639.25,
554,624.3978182528234,5.5162654,,,,28.0,,,,,,,53047.426,52846.585999999996,47361.457,31494.217,37183.824,42121.62,
615,624.3979959885633,5.7566337999999995,,,,52.0,,,,,,,692314.2,1169531.9,993233.2,949596.25,1115256.8,1028988.94,
797,625.3600351940256,6.2141204000000005,,,,,,,,,,,475107.88,369254.6,344984.66,186315.58,295960.5,462944.66,
551,626.3772092352442,5.510575,,,,44.0,,,,,,,5197975.0,4796276.5,4470903.5,3450590.2,4196645.0,4825489.0,
1919,628.5079378826181,9.545760000000001,,,,103.0,,,,,,,92519.03,77741.72,97376.33,550869.8,633930.44,1232959.1,
503,629.351657760193,5.317182,,,,,,,,,,,152732.88,275909.0,180788.16,311383.1,194925.03,386837.9,
463,629.3516725632595,5.2502027,,,,,,,,,,,217197.36,201922.52,242492.7,305829.38,237058.4,413119.1,
761,630.3632622635088,6.138306,,,,,,,,,,,90141.375,107976.46,105938.9,202535.67,106769.14,277397.88,
690,630.3638735733672,5.9281754,,,,83.0,,,,,,,508940.0,418454.8,506028.2,443740.34,501232.1,126355.31,
592,630.3642193663312,5.690297599999999,,,,45.0,,,,,,,14444964.0,19374614.0,17174552.0,32369406.0,20248202.0,39512276.0,
1000,630.3780081259246,6.822925,,,,,,,,,,,973028.75,1105856.2,869065.3,746126.8,780850.44,816265.75,
478,632.3432784276929,5.282832,,,,4.0,,,,,,,828424.2,744436.9,1006174.5,1343004.5,864228.4,2056676.5,
446,632.343352273217,5.1786294,,,,63.0,,,,,,,920687.0,1060803.4,958350.4,1573006.0,1069902.4,1808116.5,
1927,632.3654620556863,9.590999,,,,,,,,,,,0.0,0.0,0.0,90291.26,43222.42,73335.08,
825,632.4016445106117,6.2973914,,,,121.0,,,,,,,802434.7,873052.06,1048965.2,687780.9,947096.6,813489.25,
1844,632.4016462599825,8.606835,,,,,,,,,,,129103.37,163485.61,132223.52,221993.67,232646.2,286904.22,
1186,634.3725335257924,7.3488774,,,,,,,,,,,0.0,2564020.8,0.0,1952635.6,337132.94,0.0,
1252,634.3726400674901,7.414600999999999,,,,,,,,,,,0.0,703556.7,0.0,741169.44,1672817.9,0.0,
1621,634.3728026561479,7.9620314,,,,,,,,,,,0.0,0.0,0.0,0.0,76731.98,1115696.9,
1420,634.3728281367747,7.686657,,,,,,,,,,,28671.347999999998,126786.09,19710.32,96678.734,1541577.6,955843.6,
1536,634.3729325791683,7.727576299999999,,,,,,,,,,,20574.625,34469.785,18795.498,0.0,207769.61,2326154.5,
1136,635.3793754098674,7.1885457,,,,,,,,,,,205043.25,492878.25,326553.6,470043.94,404219.4,276615.7,
262,636.3157546590219,4.387082599999999,,,,,,,,,,,401683.25,396310.16,440364.6,259863.78,390551.8,333641.38,
1177,636.3876753614496,7.325044,,,,53.0,,,,,,,112509.875,140723.58,215935.86,51284.727,199592.17,197738.47,
1068,636.3881632807837,6.997108,,,,89.0,,,,,,,309877.25,326096.22,338621.03,164885.34,340415.0,240494.25,
860,636.4341059403326,6.419496,,,,54.0,,,,,,,4772317.5,4670513.0,4100660.8,3648194.8,4052807.2,4229275.0,
1910,636.5210337193249,9.266664,,,,,,,,,,,172950.31,163656.64,211894.02,250898.36,355432.12,351929.44,
867,637.4372860654304,6.4195685,,,,,,,,,,,1765738.4,1750844.1,1509975.9,1353052.8,1511687.4,1589118.0,
666,638.4133611707581,5.869482499999999,,,,40.0,,,,,,,141042.19,78451.47,131463.5,62437.93,100045.914,74451.08,
731,638.4135709154856,6.036143,,,,105.0,,,,,,,627897.5,652190.1,747290.4,338632.03,664185.3,352615.34,
1921,638.5368634331314,9.543925,,,,103.0,,,,,,,797067.25,719267.7,955459.56,1131205.8,1675218.1,1925828.1,
564,639.3285927423847,5.574089,,,,,,,,,,,50412.125,40966.75,88702.27,33354.527,70050.63,90156.62,
595,639.3287650722406,5.696947,,,,,,,,,,,191271.53,246128.08,390097.16,242853.16,383382.5,335330.47,
596,640.3928346576214,5.700199,,,,45.0,,,,,,,52031440.0,54633016.0,56025936.0,46803830.0,53904412.0,58536636.0,
689,640.3929946963722,5.9264064,,,,83.0,,,,,,,815208.0,715783.06,968579.56,502947.28,749565.2,593651.1,
548,640.3931993867799,5.505669999999999,,,,,,,,,,,59580.265999999996,63347.8,61699.285,26200.637000000002,67964.14,38120.176,
635,640.4274911459618,5.7930465,,,,122.0,,,,,,,215820.42,283679.8,321493.12,306793.88,307973.78,364173.97,
479,642.3722214924594,5.28364,,,,4.0,,,,,,,630929.8,616040.94,570741.2,388433.66,528340.44,532434.5,
444,642.372372008729,5.175917,,,,63.0,,,,,,,564402.2,474592.16,506050.72,369874.78,473006.5,508560.78,
1708,643.3610249110068,8.135444999999999,,,,,,,,,,,0.0,56523.55,3376.1182,198057.55,32192.514,781718.7,
1530,643.3616280950151,7.7577095,,,,,,,,,,,573186.94,1716689.8,88882.63,327387.1,1458382.9,3595.3064,
1474,643.361680624142,7.719621000000001,,,,127.0,,,,,,,2093933.6,1204174.1,2709640.5,36305.09,161264.11,10132.561,
1575,643.3619130440172,7.90773,,,,,,,,,,,0.0,180890.4,0.0,716206.56,322105.94,709521.06,
1931,643.362144034819,9.82982,,,,,,,,,,,17876.748,34239.062000000005,0.0,214491.2,0.0,90610.91,
1916,643.3632460040096,9.538891,,,,,,,,,,,7539.969,67549.484,0.0,57844.85,26773.432,58108.273,
1913,643.3640915765445,9.412754,,,,,,,,,,,11103.488000000001,49721.4,7123.312,70202.16,20878.295,28655.748,
545,643.3674250702474,5.499389,,,,44.0,,,,,,,1351668.2,1663157.0,1344369.0,2357424.5,1524064.2,2923928.0,
658,644.3798786127985,5.864319,,,,40.0,,,,,,,7176446.5,5823518.5,6830320.0,8682612.0,7747525.5,5980221.5,
749,644.3800004165713,6.0715985,,,,17.0,,,,,,,8524732.0,9661495.0,8572412.0,14249670.0,8909585.0,13628953.0,
1854,644.5030314075331,8.680835,,,,,,,,,,,34370.48,46401.53,39132.062000000005,358436.12,145131.42,453091.0,
541,646.3587671116829,5.479305,,,,49.0,,,,,,,912532.94,1138187.6,940265.0,1608827.9,1129805.4,1801738.2,
492,646.3590492734127,5.324124299999999,,,,7.0,,,,,,,527261.25,675566.1,559365.5,870517.4,637090.2,1383790.8,
856,646.3726058086107,6.416802,,,,54.0,,,,,,,517567.9,502693.53,452827.78,366959.8,364562.12,415611.03,
884,646.3729092739719,6.4890094000000005,,,,,,,,,,,606889.56,627964.7,538655.5,427876.7,464663.6,486081.94,
2019,650.3676691996317,10.368762,,,,,,,,,,,0.0,1073138.5,0.0,1097929.9,831365.9,12107.896,
1314,650.3677003710212,7.4957094,,,,,,,,,,,42429.707,1109418.6,282099.84,945307.7,1349343.9,0.0,
1758,650.3677419553783,8.1413,,,,,,,,,,,3275445.8,916598.8,2425779.0,10920.978000000001,20560.0,100370.77,
1387,650.3677718806193,7.685884,,,,,,,,,,,4824525.0,115580.57,3162395.2,347309.56,166260.42,109179.57,
1205,650.3678885566859,7.3885345000000004,,,,,,,,,,,1260299.0,1624743.0,1360447.9,4744.918,587952.4,0.0,
1044,650.4037669483973,6.937722999999999,,,,39.0,,,,,,,92869.54,75798.414,114554.516,37365.28,100395.45,92247.234,
1165,650.4038465433213,7.2855296,,,,135.0,,,,,,,499446.25,544977.7,598257.2,185011.75,490144.44,505589.06,
940,650.4041030280496,6.6248746,,,,,,,,,,,98538.16,90576.32,110963.945,62055.71,89889.625,70656.2,
912,652.3836915159537,6.551966999999999,,,,22.0,,,,,,,508686.94,721648.75,582404.2,1215186.1,665396.75,1180571.1,
1809,653.4637034567768,8.376294999999999,,,,,,,,,,,156896.34,145952.62,230578.89,82721.016,294230.9,483697.28,
1911,653.5111650704122,9.259869,,,,,,,,,,,3646.532,3975.696,11657.2,224708.98,223880.89,424930.03,
659,654.4085068659373,5.8650345999999995,,,,40.0,,,,,,,15905796.0,11866417.0,15043819.0,10203966.0,13317048.0,11349197.0,
743,654.4086459438691,6.0663165999999995,,,,17.0,,,,,,,9794094.0,9539116.0,9160191.0,7194354.5,8383598.0,8374892.0,
1152,655.4428578140238,7.2603774,,,,90.0,,,,,,,666121.7,750724.25,807761.4,434059.25,678094.7,579985.9,
1920,655.5270132714942,9.547591,,,,103.0,,,,,,,195784.75,157778.23,218506.8,1034879.2,1457760.6,2130191.5,
577,656.3876541401619,5.646113,,,,74.0,,,,,,,90009.91,69826.305,81208.305,37146.61,70096.3,82088.414,
488,656.3880684897705,5.3197446,,,,7.0,,,,,,,474887.03,426925.94,319759.94,213612.2,316633.3,292928.47,
536,656.3885530653413,5.4608517,,,,49.0,,,,,,,803887.75,725701.5,735716.94,291590.97,692889.0,710703.44,
586,657.3828854056765,5.6658635,,,,45.0,,,,,,,3548082.2,4660094.0,4339264.5,7681093.5,4723545.5,9123815.0,
1888,657.386167239823,8.906286,,,,,,,,,,,0.0,8059.4580000000005,0.0,172526.42,63844.914000000004,96039.8,
1800,657.4503785194463,8.284115,,,,,,,,,,,0.0,279556.8,17450.43,3673.5537,0.0,0.0,
1987,657.4504037048138,10.210907,,,,,,,,,,,46180.06,195664.9,68495.516,256865.62,30504.26,247214.77,
1462,657.4508805223849,7.683516,,,,,,,,,,,87445.07,727196.3,131730.84,267972.66,32121.783,4075.3174,
