row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Anid-TJGIp11_3_Run252.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_2_Run208.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_1_Run188.mzML Peak area,2024_POS_Anid-TJGIp11_2_Run205.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_3_Run238.mzML Peak area,2024_POS_Anid-TJGIp11_1_Run167.mzML Peak area,
3534,663.2903814725414,5.94853,,,,,,,,,,,977514.25,2284334.2,1506910.1,43656.89,735557.9,16588.379,
6473,663.4533803978185,10.078073,,,,36,267,[M+H]+,,3,6475;6473;6474,662.44599,3090959.2,2789147.8,1159679.2,3126640.2,2323781.5,3102517.2,
2958,664.3954262233565,5.464453,,,,,,,,,,,234341.12,6368.068,440369.8,723880.9,651993.4,719713.75,
4762,664.4204464166235,7.1161575,,,,,,,,,,,29144.691,0,571455.7,445229.6,370905.84,366731.22,
5031,664.4204475262667,7.3764896,,,,,,,,,,,0,0,193343.52,167610.16,82473.375,132741.4,
3672,664.4250357734799,6.0268426,,,,15,176,[M+Na]+,,2,3672;3668,641.43594,350148.4,495017.9,164865.6,76077.04,181792.5,113405.03,
3515,664.4252888891737,5.913237,,,,88,171,[M+Na]+,,2,3508;3515,641.43595,282210.9,328723.06,284180.12,92387.58,346710.4,155869.53,
3301,666.3837368228004,5.724997,,,,,,,,,,,359564.8,470518.78,180732.58,56263.64,211154.53,152116.84,
2630,667.3219932422527,5.2187457,,,,,,,,,,,0,0,0,160066.3,100526.29,462043.12,
2146,668.2634213451813,4.7803345,,,,,,,,,,,108417.875,0,274738.38,327731.56,488075.28,384312.8,
4266,668.3208719204389,6.565516,,,,,,,,,,,796636.06,0,476274.25,845580.7,710916.1,1337965.0,
4157,668.3209336389506,6.4970794,,,,,,,,,,,287588.7,0,133841.17,128387.5,71092.3,340904.44,
5308,669.3307931509906,7.6675305,,,,217,234,[M+H]+,,3,5313;5308;5309,668.32374,406642.44,838335.56,436145.03,311940.3,359887.4,659062.44,
5403,669.3312540699274,7.8255515,,,,91,237,[M+H]+,,3,5398;5403;5412,668.32382,344349.2,637711.06,249739.0,235508.56,205867.27,571008.06,
4194,670.4731921839142,6.4904194,,,,,,,,,,,335685.16,380638.06,141953.62,110878.82,122954.875,118753.57,
5119,672.4119311921436,7.4867554,,,,,,,,,,,305743.7,7602.7686,233918.53,207375.28,178203.14,390857.3,
5041,672.4120118917915,7.384129,,,,,,,,,,,1262642.4,19889.82,1104829.2,956287.94,1048718.8,1030297.4,
5298,672.4126685297297,7.6500583,,,,,,,,,,,586293.0,5461.8555,444856.56,568378.8,520622.1,518011.8,
3307,673.4848944003496,5.7257457,,,,150,,,,,,,177284.61,262075.47,103778.66,53901.49,135778.23,53932.918,
3995,673.4852693363904,6.279925,,,,220,193,[M+NH4]+,,3,3988;3995;3992,655.4515,4841427.0,6049067.0,1754023.4,1569702.6,1983073.6,1310708.1,
3071,674.4190574708385,5.533404,,,,,,,,,,,148596.75,101593.09,17840.299,153934.12,96264.26,455586.0,
6495,674.4380898684855,10.214639,,,,,,,,,,,0,0,0,0,86538.945,0,
4625,674.4387515297027,6.949169,,,,,,,,,,,85591.26,199746.77,506936.75,454359.28,742189.6,910016.3,
4431,674.4461185161337,6.7400246,,,,,,,,,,,282972.56,216050.25,148993.53,225587.03,240823.5,290510.84,
3945,674.4882499156583,6.2687163,,,,,,,,,,,19224.414,2345736.5,642925.6,580522.06,757429.06,489139.72,
6090,675.6757882829427,8.404648,,,,,,,,,,,435091.9,465468.03,0,311455.88,32601.21,273646.22,
4254,676.4040224747515,6.558047,,,,22,199,[M+K]+,,4,4260;4250;4262;4254,637.44108,694585.8,696651.4,408563.2,518488.16,555164.5,619992.06,
3988,678.4406019315597,6.2760816,,,,220,193,[M+Na]+,,3,3988;3995;3992,655.4515,4316571.5,4939540.5,1331333.5,1232092.9,1580210.0,1585342.4,
4448,679.3558637219932,6.763641,,,,372,207,[M+Na]+,,2,4448;4455,656.36679,289052.78,768481.2,126394.51,159293.02,318139.0,118939.945,
3990,680.4468109906078,6.2749753,,,,,,,,,,,346971.66,392965.66,107430.82,106801.27,104379.09,107137.82,
6475,680.4798924167021,10.080578,,,,36,267,[M+NH4]+,,3,6475;6473;6474,662.44599,5705328.0,5207868.5,2211428.0,5972713.5,4210400.0,4854872.5,
6190,680.485116349484,8.599497,,,,,,,,,,,101756.87,302381.47,0,21125.385,4845.466,24388.992,
6062,680.4873618741218,8.364106,,,,,,,,,,,68951.06,149239.14,0,76460.664,48871.023,119543.04,
4565,681.2689004344047,6.8868585,,,,46,209,[2M+H]+,,2,4565;4572,340.1309,151890.2,0,1247515.8,2124474.2,824809.0,1070328.0,
6215,684.2028212251436,8.6381445,,,,37,,,,,,,7.029187E7,5.8248108E7,7669926.5,5.637448E7,4845.205,4.1482628E7,
5801,684.6498174218575,8.060338,,,,,,,,,,,231285.7,3267188.5,65566.19,0,310319.78,71109.9,
6219,685.2035254141399,8.638212,,,,37,,,,,,,4.6558296E7,3.840902E7,4936287.0,3.7394064E7,0,2.7292728E7,
6474,685.4350258946796,10.078404,,,,36,267,[M+Na]+,,3,6475;6473;6474,662.44599,2329316.2,1431894.6,545865.2,2120721.0,1065512.1,2424070.0,
6216,686.2015089435711,8.636999,,,,37,,,,,,,3.6062572E7,2.9783512E7,3780975.5,2.85012E7,0,2.104358E7,
2072,686.3429023519652,4.664081,,,,,,,,,,,0,0,183880.03,289591.75,130809.98,258257.55,
1973,686.3432056515653,4.505251,,,,14,,,,,,,146896.39,0,859226.0,922742.6,552728.6,787250.6,
1860,686.3432586452489,4.268937,,,,357,,,,,,,252400.69,0,1499827.5,1860133.8,884459.8,1649106.8,
1787,686.3433178237364,4.143483,,,,216,,,,,,,1017789.1,0,6756872.5,8388218.0,4766326.0,6708720.0,
5309,686.3577933469475,7.6675305,,,,217,234,[M+NH4]+,,3,5308;5313;5309,668.32374,2159417.0,4424818.5,2106594.8,1679509.8,1853462.8,2958902.8,
5398,686.3578359094414,7.8247094,,,,91,237,[M+NH4]+,,3,5398;5403;5412,668.32382,438061.8,901750.75,282457.53,320776.34,230417.14,567448.25,
6217,687.2009866332024,8.636999,,,,37,,,,,,,1.5794515E7,1.3027637E7,1649953.2,1.2580853E7,0,9175860.0,
1975,687.3464846721624,4.5027294,,,,14,,,,,,,52077.25,0,356432.34,367823.78,215455.25,330292.47,
6153,688.1608798100642,8.53996,,,,,,,,,,,288350.47,370129.72,25127.383,378353.78,758573.8,887898.1,
6210,688.1990685500737,8.634123,,,,37,,,,,,,6786545.0,5576834.0,715383.3,5401024.0,0,3909131.8,
1985,688.3587489959475,4.5204926,,,,14,,,,,,,192421.53,0,6224433.5,5856100.5,4219468.5,3156484.8,
6154,689.1611916475782,8.53996,,,,,,,,,,,190474.55,215171.34,6653.259,233138.56,452475.56,541463.75,
6203,689.1983059913767,8.626752,,,,37,,,,,,,2193262.2,1820779.5,206678.48,1757949.0,0,1253894.6,
5241,690.5056251953145,7.605357,,,,,,,,,,,53270.348,4419.681,759474.5,47336.14,130308.12,0,
5614,690.5059021148181,7.996543,,,,,,,,,,,33088.594,40238.555,1396553.6,25912.547,924231.6,0,
5712,690.5059444250695,8.04762,,,,,,,,,,,58602.203,119576.21,966478.06,25912.547,690956.8,0,
6019,690.5060001667548,8.269765,,,,,,,,,,,427526.9,157671.77,109579.35,247071.88,2484570.2,0,
5412,691.3126864215843,7.829763,,,,91,237,[M+Na]+,,3,5398;5403;5412,668.32382,240557.89,343453.78,44900.355,203716.33,39952.125,655226.94,
5313,691.312951554733,7.6730857,,,,217,234,[M+Na]+,,3,5308;5313;5309,668.32374,279075.97,387614.06,774117.3,614260.5,807295.6,1554694.9,
3985,694.4145512636522,6.275127,,,,,,,,,,,394640.94,510471.16,146908.84,120857.04,190553.78,158607.42,
1944,696.3850977410214,4.447397,,,,,,,,,,,479645.6,0,1297264.9,1622348.8,1753629.1,1885504.8,
1540,699.3442965355274,3.7551453,,,,,,,,,,,590240.8,515548.56,531028.1,585964.3,1007510.5,867673.3,
1829,700.3223511709596,4.2582984,,,,,,,,,,,0,0,100720.03,294939.0,128244.47,343837.94,
2309,700.3586599193618,4.93012,,,,,,,,,,,0,0,804831.94,1922276.4,1113321.2,876139.2,
6170,702.212947094546,8.556123,,,,53,,,,,,,1531607.0,2893548.2,127462.08,1920056.9,1397659.0,2050119.1,
1765,702.3379080314864,4.1083035,,,,4,,,,,,,82528.42,0,741403.06,685898.2,426608.25,531384.1,
1897,702.3379210219175,4.3484545,,,,,,,,,,,60543.832,0,715875.5,591916.3,332356.72,414603.0,
2029,702.3382109535139,4.502831,,,,14,,,,,,,15224.546,0,465983.5,196855.8,148649.11,220632.14,
616,702.3410539793884,2.434906,,,,154,,,,,,,74956.72,44699.992,121291.3,148707.64,205381.02,216440.33,
5333,702.5061229820549,7.737063,,,,,,,,,,,0,1171837.5,8236156.5,0,4773129.0,0,
5445,702.5061844185244,7.784326,,,,,,,,,,,0,3020619.0,2622769.8,0,2238543.0,0,
4566,703.2509360831805,6.8868585,,,,46,209,[2M+Na]+,,3,4567;4564;4566,340.1309,203350.7,0,619899.75,1709813.0,433001.06,929782.5,
1772,704.3533689645017,4.135256,,,,4,,,,,,,231483.78,0,398764.3,348926.03,211626.48,250003.19,
1731,704.3536409833886,4.00299,,,,,,,,,,,0,0,259795.33,236427.94,122738.9,219368.97,
1814,704.3538526996942,4.207835,,,,,,,,,,,347872.2,0,2077565.5,1758446.8,885753.5,1344920.2,
1905,704.3538805678528,4.361958,,,,,,,,,,,384441.53,0,3206906.5,2433792.2,1415522.0,1855639.4,
6470,706.4954637946499,10.071834,,,,36,,,,,,,721525.5,911642.25,490752.66,974163.8,589555.4,2441738.2,
6471,708.5102162089009,10.074891,,,,36,,,,,,,854568.25,827851.7,269091.22,876834.8,568419.75,966174.1,
1258,709.1728532298525,3.3605034,,,,,,,,,,,140122.89,419286.3,103671.92,90830.76,207903.1,102490.58,
2459,710.3795245695028,5.0638533,,,,,,,,,,,0,0,0,155908.2,0,141457.45,
2658,710.3795839154961,5.274664,,,,,,,,,,,0,0,95406.266,594746.8,163853.69,567578.44,
1259,712.1722930969396,3.362442,,,,,,,,,,,178140.48,526628.1,121957.04,110598.53,271059.25,139783.34,
1253,713.1717265159224,3.362486,,,,,,,,,,,211375.94,611807.3,152454.94,143840.38,281422.56,169640.58,
1794,713.3598708480939,4.162271,,,,,,,,,,,652454.6,1736325.8,384683.4,348084.5,1090491.2,494168.53,
3341,714.3972671916104,5.7742615,,,,,,,,,,,6349.244,0,574442.3,227684.11,226547.14,0,
6493,714.5062028025488,10.26343,,,,,,,,,,,117180.56,510747.03,0,15132.135,15369.731,27714.652,
5729,714.5063043755733,8.051149,,,,,,,,,,,54808.945,705366.7,193600.36,21309.752,914442.1,0,
5600,714.5065527581306,8.01252,,,,,,,,,,,34696.566,246286.6,171227.12,8098.256,1056994.8,0,
6013,714.5067343221626,8.290161,,,,,,,,,,,251883.4,3985747.5,0,82644.44,1782040.5,0,
6085,714.5068653960583,8.359404,,,,,,,,,,,86009.26,1087518.0,0,45325.84,667659.1,0,
1252,715.171953335304,3.3607147,,,,83,,,,,,,268196.2,816285.44,193182.9,188750.17,386581.3,216305.67,
2040,716.3537198795913,4.618368,,,,,,,,,,,0,0,645224.25,433808.78,273758.97,322027.22,
6187,716.4517197319376,8.580507,,,,,,,,,,,155581.42,11811.378,0,248800.39,119136.94,510509.97,
6149,716.5206066863523,8.470194,,,,,,,,,,,37767.453,134062.2,4576975.0,17376.158,2458717.0,0,
4486,716.5215782460846,6.875136,,,,,,,,,,,92601.06,9415008.0,4456043.5,68712.2,1744374.4,0,
6513,716.5219030291786,10.2818165,,,,,,,,,,,163289.5,2.0771494E7,4.763707E7,164786.72,2.371868E7,0,
1664,718.3330065266879,3.907666,,,,367,,,,,,,266964.3,0,1469327.5,2686128.5,780221.25,2420341.5,
1729,718.3330210803526,3.9688134,,,,,,,,,,,173903.25,0,990581.6,1072080.8,564647.44,529804.6,
656,718.3361379651625,2.487396,,,,71,34,[M+H]+,,2,659;656,717.3288,5178574.5,2959236.2,1.0256031E7,8972506.0,1.1781893E7,1.0886192E7,
6507,718.5325273148076,10.291654,,,,,,,,,,,130289.16,1215351.5,6618576.5,168095.2,1813808.0,0,
1667,719.3360809071421,3.9094093,,,,367,,,,,,,125533.28,0,645009.9,1147404.2,340584.16,1009685.56,
6500,719.4617649292497,10.224533,,,,,,,,,,,310073.84,1671459.8,0,173501.48,49300.79,0,
6130,719.4620193647879,8.436086,,,,,,,,,,,69204.51,1377669.6,0,0,120657.64,0,
1720,720.3487052446548,3.9942021,,,,313,,,,,,,914430.5,0,6987813.0,6961574.5,4292231.0,4917373.5,
1648,720.3487273124716,3.88761,,,,139,,,,,,,1680103.1,0,1.1970503E7,1.4073174E7,7584601.0,9353346.0,
1539,721.3256447846384,3.754138,,,,,,,,,,,219170.69,275595.97,224767.89,193884.83,233510.3,344394.88,
1647,721.3518804093525,3.8864257,,,,139,,,,,,,682460.3,0,5290606.0,6174265.5,3278531.5,3988731.2,
1449,722.3603876411295,3.634547,,,,,,,,,,,0,0,63740.406,5103.9707,88733.72,37974.062,
5108,722.4622272921034,7.501284,,,,,,,,,,,198516.42,0,7344.373,440946.9,52492.78,642138.06,
1464,723.188499105423,3.6564865,,,,152,,,,,,,271945.97,1003680.25,286447.56,179462.58,405773.72,225567.92,
1465,726.1877662092278,3.6564865,,,,152,,,,,,,349308.9,1256561.9,388450.72,239123.9,507445.66,278576.2,
1467,727.1873024461347,3.6573365,,,,152,,,,,,,416086.7,1455801.6,402230.03,284664.47,609950.3,313126.03,
1641,728.3749432185163,3.844345,,,,,,,,,,,19875.906,0,185626.34,163419.36,154394.06,223298.9,
1544,728.3749548881017,3.7689056,,,,,,,,,,,59671.69,0,299605.12,442907.34,376413.2,715609.56,
5582,728.5219891281035,7.990275,,,,,,,,,,,0,10021.317,1370061.6,0,153929.88,0,
2674,728.5273451126515,5.2693357,,,,,,,,,,,0,0,89638.875,203172.47,94905.45,500253.06,
6237,728.5667955089162,8.717702,,,,,,,,,,,237631.83,173687.95,36419.9,280817.28,76819.75,524669.3,
1466,729.1874993583348,3.6564865,,,,152,,,,,,,532188.8,1916660.5,544088.4,358579.53,781743.3,420812.53,
1789,730.3329061946836,4.145965,,,,216,,,,,,,123229.0,0,332841.25,1667196.6,648909.94,1824654.6,
2344,730.5067095453995,4.9679556,,,,,,,,,,,0,0,376239.7,444112.44,263328.97,728948.25,
5270,730.5365279912309,7.6381288,,,,,,,,,,,0,4184.2007,199649.84,0,72016.914,0,
5701,730.5366226632377,8.047382,,,,,,,,,,,0,10506.086,1.0562766E7,0,1120402.2,0,
6067,730.5368785152101,8.362363,,,,,,,,,,,0,18002.775,1548463.6,0,2185918.5,0,
6576,730.5371159404473,10.337968,,,,,,,,,,,0,2146017.8,91617.22,0,474950.84,0,
6506,730.5371626345654,10.286044,,,,,,,,,,,0,560934.5,701193.1,0,1132840.1,0,
4487,730.5374673950126,6.8081517,,,,,,,,,,,0,1256903.0,0,0,0,0,
2773,731.4724552429404,5.3416643,,,,,,,,,,,0,0,328067.7,123790.266,388012.1,149170.23,
2963,732.5042788751689,5.481703,,,,,,,,,,,88358.234,284923.22,15940.076,3506.5742,45548.594,3926.9373,
1244,734.154294848424,3.3577402,,,,,,,,,,,104441.41,270601.34,67635.59,51428.363,99630.08,62822.332,
1753,734.3278048311658,4.0807557,,,,,,,,,,,43698.367,0,404709.4,448140.62,220820.86,298229.88,
1715,734.3279112813433,4.005136,,,,,,,,,,,25407.9,0,411263.72,411247.28,209962.38,228320.58,
1631,734.3282147664315,3.858501,,,,,,,,,,,0,0,210062.11,259561.77,132404.25,181097.36,
2913,734.519384299083,5.4392695,,,,,,,,,,,178555.02,431782.9,0,193227.5,13582.091,405266.62,
1245,735.1537152739857,3.360691,,,,,,,,,,,118410.5,313057.72,77330.03,60597.75,117803.43,70990.06,
1797,735.3413765966803,4.1613746,,,,,,,,,,,216020.17,678471.6,130814.95,104401.46,320599.94,177299.98,
6472,736.5423425552472,10.076675,,,,36,,,,,,,851959.8,1040882.06,448841.84,1023763.44,782353.25,1208302.2,
1246,737.1539055043585,3.3606021,,,,,,,,,,,161418.8,418002.28,102067.37,80207.54,158123.88,99357.734,
1754,737.4484130487182,4.06789,,,,,,,,,,,190803.3,0,527469.75,773833.2,591588.7,522944.3,
1452,738.3567058254667,3.6460125,,,,,,,,,,,380993.78,627299.7,530050.56,678576.7,765216.8,728429.8,
6515,738.5039664490943,10.276672,,,,81,,,,,,,4931.4717,3569537.2,9302616.0,18001.912,5662595.5,0,
1472,740.2153610870236,3.6573029,,,,,,,,,,,96654.55,384977.5,66668.44,67284.336,132126.95,43532.0,
659,740.3179634446142,2.4882958,,,,71,34,[M+Na]+,,2,659;656,717.3288,899937.75,546340.6,1588084.5,1400581.9,1758057.5,1861140.6,
4766,740.5219602133602,7.1408143,,,,,,,,,,,0,3.5309464E7,2.2396658E7,0,9729888.0,0,
4560,740.5220020023547,6.8872647,,,,,,,,,,,0,6435711.5,1.18947096E8,0,4.818643E7,0,
4121,741.5100873623132,6.415938,,,,,,,,,,,29215.932,9929.9375,0,470883.06,0,714182.9,
5375,741.6130877192422,7.7710013,,,,,,,,,,,167174.7,195250.1,106437.01,258687.28,355168.2,448975.8,
677,742.2934040545038,2.5144951,,,,57,36,[M+H]+,,3,678;677;679,741.28644,1230390.5,1332768.2,2086326.2,1374479.0,2019717.9,1756675.2,
6551,742.5375147949844,10.383644,,,,,,,,,,,0,450859.44,4526675.0,0,4704281.0,0,
2882,742.5431401266029,5.4118557,,,,278,,,,,,,333840.06,94374.81,5941840.0,1.1316629E7,5643812.0,1.807057E7,
1473,743.2142711880211,3.6573029,,,,,,,,,,,127194.01,483890.34,147143.45,87897.29,179181.69,83458.75,
5436,743.5408982337358,7.8226786,,,,,,,,,,,0,87319.35,610958.5,3426.7668,67795.43,0,
5564,743.6289653967186,7.907803,,,,,,,,,,,186699.19,192202.84,56671.46,304951.03,297756.03,471988.34,
1474,744.213878108642,3.6573029,,,,,,,,,,,149307.56,556544.0,158765.1,117291.53,217139.8,68663.33,
2614,744.5220217982118,5.2132077,,,,,,,,,,,108440.24,12062.78,353036.75,558257.2,403929.28,940523.44,
6550,744.5523750405556,10.339258,,,,,,,,,,,0,2790850.8,730043.06,3436.4136,1155547.0,0,
5546,744.5524751902442,7.927194,,,,,,,,,,,15398.117,709309.25,1.8768842E7,17491.682,8899940.0,0,
5841,744.5530632945627,8.06278,,,,,,,,,,,19372.396,5369631.5,2682985.5,11181.452,3334335.5,0,
2823,745.5518239947581,5.4120607,,,,,,,,,,,0,0,101952.58,202086.45,88634.836,322153.22,
1469,746.2136127629898,3.656434,,,,,,,,,,,205612.42,765852.8,126018.78,144717.23,251012.66,119653.56,
6539,746.5657242405473,10.316235,,,,,,,,,,,430863.0,0,8552.391,472387.53,20688.746,0,
5627,746.5659466102367,7.9715433,,,,,,,,,,,247050.19,0,23500.322,1454229.6,240970.73,0,
5755,746.5660697410458,8.023697,,,,,,,,,,,260333.25,0,56406.375,719688.7,240970.73,0,
781,747.2504466874137,2.6201334,,,,,,,,,,,18581.22,0,0,98157.734,15168.085,380356.34,
1456,749.1694313012032,3.6515496,,,,,,,,,,,113729.38,308944.75,101019.086,56773.727,102575.83,79351.414,
1989,750.3590595443217,4.527789,,,,,,,,,,,178398.08,0,1218825.6,1100393.0,537205.4,1020348.8,
1806,750.3592474917705,4.186845,,,,,,,,,,,10948.918,0,675986.3,619209.5,260022.06,394739.2,
5604,750.4932192471564,7.943837,,,,,,,,,,,316780.9,0,116114.3,1200916.2,315929.03,1730266.9,
6238,750.5486724746137,8.715165,,,,,,,,,,,247380.4,141733.86,0,144169.83,25061.639,637460.1,
1457,751.1694734015141,3.6482086,,,,,,,,,,,96336.34,400831.06,108633.05,74457.19,112615.43,103617.734,
4756,754.537483835582,7.076345,,,,,,,,,,,0,662815.0,762863.0,0,2484838.2,0,
5694,754.5375301283793,8.015914,,,,,,,,,,,0,117680.74,309812.4,0,1261847.9,0,
6293,754.5822205936196,8.907108,,,,,,,,,,,1051382.9,953986.1,370417.75,705215.4,452953.34,695256.56,
5825,756.5163934235618,8.137579,,,,,,,,,,,3754.0479,0,0,54514.43,95288.35,634760.56,
4630,756.5524963631287,6.9648156,,,,,,,,,,,0,1.1436082E7,561804.5,0,378133.0,0,
5832,756.5526190387591,8.077797,,,,,,,,,,,0,239048.02,2.0483102E7,0,130149.81,0,
6308,756.5527258127839,9.006412,,,,,,,,,,,0,0,159594.23,0,946766.1,0,
5243,756.5528163034618,7.585522,,,,,,,,,,,0,698393.6,2919605.0,4528.018,531277.1,0,
6214,756.5530919703192,8.659527,,,,,,,,,,,0,0,385803.88,0,5193312.0,0,
6498,756.5532382965988,10.278984,,,,,,,,,,,0,8918.527,111053.91,0,3821581.2,0,
6336,756.5534359275772,9.216984,,,,,,,,,,,0,0,192959.4,0,1360576.2,0,
6371,756.5534510789648,9.446228,,,,,,,,,,,0,0,184360.9,0,2409978.5,0,
6497,756.5970633436251,10.216583,,,,,,,,,,,172350.06,185048.03,5189.2217,285871.47,84600.695,357377.6,
6329,756.5977539239806,9.1430435,,,,,,,,,,,1231315.5,1051686.4,481993.78,905466.8,603875.9,1104056.0,
5833,757.5565409929719,8.075337,,,,,,,,,,,0,23663.604,9568661.0,0,32900.863,0,
6337,757.5569496778562,9.212201,,,,,,,,,,,0,0,6830.7324,0,647216.06,0,
5205,757.5570804809973,7.6034145,,,,,,,,,,,0,129986.64,787278.56,0,51870.348,0,
6443,758.2211911288293,9.88102,,,,64,,,,,,,2.482949E7,1.4934529E7,5364969.0,2.3265762E7,0,1.2509412E7,
2787,758.5378427382772,5.3477883,,,,20,,,,,,,1540375.6,657501.8,2.076323E7,2.4542414E7,1.7296536E7,3.3780616E7,
6562,758.5682380338588,10.358763,,,,,,,,,,,15990.561,6851.911,9.158018E7,17197.682,670754.2,0,
5173,758.5691971106244,7.5954876,,,,,,,,,,,602641.8,271052.62,1542720.5,416891.28,3963165.2,10601.122,
6446,759.2219234734285,9.882876,,,,64,,,,,,,1.8115044E7,1.0844488E7,3868774.2,1.6999284E7,0,9076110.0,
678,759.3205128760588,2.5146434,,,,57,36,[M+NH4]+,,3,678;677;679,741.28644,669487.1,726286.5,1180489.4,752330.3,998764.3,708966.75,
6362,760.2004146724167,9.420293,,,,181,,,,,,,383130.3,798191.4,227163.62,799278.06,544001.6,667677.6,
6444,760.2200373073468,9.8812,,,,64,,,,,,,1.4594996E7,8624102.0,3106629.0,1.370668E7,0,7317735.5,
6524,760.4815643620576,10.276928,,,,,,,,,,,0,538624.7,24691.314,0,147896.28,0,
6540,760.5136304539424,10.368343,,,,,,,,,,,21531.184,0,2429099.0,8716.404,546398.3,0,
5708,760.5149984946717,8.038436,,,,,,,,,,,4678.157,0,6235219.5,4018.146,34259.242,0,
6563,760.5804312535856,10.36452,,,,,,,,,,,0,22744.223,1.7521542E7,0,0,5396.623,
5219,760.5835407815588,7.6069474,,,,,,,,,,,1.0198567E7,69825.31,6545336.0,1.414167E7,1757834.2,210549.55,
5685,760.583576371729,7.99725,,,,,,,,,,,3.8934804E7,49974.105,2.9776004E7,2718490.5,34801.254,34731.145,
5402,760.5836650420753,7.835964,,,,,,,,,,,1.1808549E7,64335.527,7410096.5,6068681.0,185758.02,251139.25,
6547,760.5838678886505,10.348175,,,,,,,,,,,2678308.5,10305.736,0,1200686.0,3627073.5,112129.78,
6441,761.2197003969371,9.879191,,,,64,,,,,,,7004412.5,4130743.8,1479688.2,6575836.0,0,3497091.2,
6545,761.5160233184167,10.349733,,,,,,,,,,,0,0,1104227.9,0,190468.17,0,
5709,761.517570147751,8.024084,,,,,,,,,,,3609.131,0,2691569.5,19371.432,17937.3,0,
2763,761.5468443812888,5.3441105,,,,20,,,,,,,16623.459,0,349792.5,454306.53,305895.6,673750.5,
6557,761.5860141366065,10.352168,,,,,,,,,,,1156983.9,0,572435.0,215283.84,1758683.0,4840.146,
6445,762.2179446272023,9.882843,,,,64,,,,,,,3206480.0,1923228.2,685207.5,3019899.0,0,1606383.5,
679,764.2757080883739,2.515457,,,,57,36,[M+Na]+,,3,678;677;679,741.28644,404034.2,385279.4,626307.8,409770.06,566841.4,506693.06,
2199,764.3746139198413,4.8387327,,,,,,,,,,,135848.16,0,810294.3,689942.0,291199.5,642725.4,
2834,764.5247164610081,5.4132037,,,,,,,,,,,0,0,164990.64,256702.48,118979.57,469127.38,
6288,764.5640933780711,8.885829,,,,,,,,,,,27864.334,18937.643,5301.364,54325.875,115223.38,78810.484,
6315,764.5642035512552,9.000627,,,,,,,,,,,670214.06,253083.25,96751.664,727717.2,302459.8,980584.06,
6519,766.5333505763734,10.27764,,,,,,,,,,,0,348169.97,83447.71,0,226103.95,0,
5421,766.5343513923375,7.83553,,,,,,,,,,,0,97028.41,257026.0,0,147703.98,0,
5210,766.5343763948259,7.5995564,,,,,,,,,,,0,4312.127,689758.2,0,285802.53,0,
5597,766.5345698525258,7.9406147,,,,,,,,,,,0,69093.77,398149.34,0,333163.1,0,
5971,766.5345868513739,8.274908,,,,,,,,,,,0,149112.33,0,0,170000.44,0,
6061,768.4466578752834,8.355596,,,,,,,,,,,130035.42,296916.56,0,66252.92,61019.66,81848.664,
6543,768.5507644648254,10.298285,,,,,,,,,,,99050.1,1986312.4,11860.781,81540.36,25514.424,0,
5400,768.5521066996093,7.864759,,,,,,,,,,,0,18184.258,9583499.0,0,2142086.0,0,
5972,768.5524147024101,8.278565,,,,,,,,,,,0,190268.72,123786.09,0,6323722.0,0,
5674,768.5529137041403,7.9676538,,,,,,,,,,,0,1019136.6,2.8508658E7,0,1199998.6,0,
6529,769.5560572914521,10.296291,,,,,,,,,,,29150.32,713985.56,298080.2,12758.604,0,0,
3066,770.5191886837832,5.5356812,,,,,,,,,,,0,3062.995,0,112320.25,0,275334.25,
6530,770.5657051155858,10.309913,,,,,,,,,,,0,34948.52,101029.664,0,2002952.5,0,
796,771.2470654469315,2.6352932,,,,145,48,[M+H]+,,2,796;798,770.23983,529956.4,1011710.1,1459337.4,627884.6,727985.3,880154.4,
1431,771.3765625634855,3.6020505,,,,,,,,,,,442006.5,781255.75,216921.48,364596.75,607554.9,592218.75,
5838,771.5716431100561,8.089483,,,,,,,,,,,0,0,1833066.8,0,13884.364,0,
6553,772.5839281762973,10.352601,,,,,,,,,,,79765.99,0,1623758.4,87705.305,358966.7,0,
5584,772.5857580830686,7.9641175,,,,,,,,,,,89792.57,0,487913.2,141506.17,234586.19,3281.9512,
6096,772.5889232428615,8.417089,,,,,,,,,,,41424.586,0,831158.6,24867.473,44087.07,9886.695,
5552,773.3102780540127,7.8843665,,,,,,,,,,,32436.82,0,12184.107,142541.58,118982.34,243165.53,
5639,776.2315425948116,7.9568787,,,,,,,,,,,47766.4,138369.95,0,21634.115,0,23062.797,
6101,776.2315513617419,8.440914,,,,,,,,,,,105588.28,90366.34,0,88422.16,0,82872.32,
6258,776.2316390826398,8.798654,,,,79,,,,,,,572085.1,994374.5,139046.0,712371.6,334427.16,480724.88,
6291,776.5639792296424,8.892404,,,,,,,,,,,966317.7,514646.5,234818.08,617193.0,343088.28,792070.8,
6317,776.5640190624135,8.992582,,,,,,,,,,,709384.7,1251256.6,0,356785.47,88844.07,439055.84,
6502,776.5640986166517,10.23951,,,,344,,,,,,,180039.31,136209.22,0,88697.836,0,185322.17,
