row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp2_3_Run191.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,POS_TJGIp2_1_Run52.mzML Peak area,POS_TJGIp2_2_Run120.mzML Peak area,
2043,542.3469448823213,6.4356003,,,,,,,,,,,63071.965,407172.66,32498.492,69670.18,300315.25,65628.05,
2853,542.3834963441856,7.377977,,,,73,,,,,,,1551267.9,1548096.6,2277770.2,1540228.6,1718766.8,3442311.8,
1392,543.3746687140032,5.289915,,,,12,,,,,,,117993.984,333643.2,371456.25,347059.9,623245.2,558177.3,
2121,544.2592043406595,6.48407,,,,202,,,,,,,451381.53,400907.8,781186.1,607485.8,796774.75,894386.4,
2194,544.2594661228819,6.6059914,,,,,,,,,,,74190.93,76558.125,108027.85,108170.26,161489.78,161528.12,
2517,544.2955877942643,6.9995027,,,,11,,,,,,,257970.53,263116.12,389811.2,312796.53,541235.25,476124.53,
2110,544.3628530752757,6.5079255,,,,,,,,,,,224215.0,2305817.0,3899.5945,1415895.8,1997115.9,655616.5,
2188,544.3629753344156,6.58536,,,,,,,,,,,3355325.0,322558.53,1158450.0,1954829.4,377925.44,2800937.2,
2736,544.3631180719766,7.2604427,,,,79,,,,,,,202225.33,149698.05,288330.28,220647.88,313179.7,436174.78,
2264,544.3631998882262,6.636701,,,,,,,,,,,2186735.0,25254.492,2789176.0,216429.31,71171.7,614037.75,
2397,544.3632514278755,6.8514786,,,,302,,,,,,,661897.8,591262.0,1437838.4,630994.44,760373.5,1648876.6,
2710,544.3991273801065,7.225987,,,,,,,,,,,248610.19,237713.3,579864.4,314464.66,746264.0,606405.0,
2119,545.2625753567369,6.481652,,,,202,,,,,,,163142.83,154850.73,284616.03,229059.56,297549.4,335942.38,
2108,545.3663269852904,6.5223145,,,,,,,,,,,167403.56,792977.75,9941.814,378533.62,681052.4,237128.19,
2049,546.2748625546423,6.3957543,,,,4,,,,,,,2707385.5,2457298.0,4268915.0,3121865.8,4884968.5,4759902.5,
2116,546.3786640210438,6.48097,,,,227,,,,,,,1681304.1,1045993.75,2817184.5,1640558.8,3193496.2,2885666.8,
2365,546.3999084421658,6.8206067,,,,38,,,,,,,227114.55,651982.56,366604.47,604067.5,407478.56,622995.1,
1592,546.4148194076048,5.6775284,,,,57,,,,,,,3182959.2,3853919.5,5615496.0,4402193.0,5058485.0,9357739.0,
3852,547.3784481287925,8.474351,,,,66,195,[M-H2O+H]+,,3,3847;3841;3852,564.3813,34149.13,75509.2,22227.227,73820.695,142260.95,92877.85,
2109,547.3820636381193,6.4809246,,,,227,,,,,,,527985.44,346424.84,884485.1,520469.4,1133362.0,927778.75,
4226,547.3963161643748,10.013156,,,,85,,,,,,,1267033.1,1150893.4,316239.84,1190684.2,630971.0,875964.75,
1282,548.2865834327287,4.9949136,,,,249,,,,,,,347169.12,317308.5,349360.12,297126.22,325116.25,401361.44,
2111,548.4668465351373,6.515633,,,,,,,,,,,205745.64,610484.5,97226.7,504395.06,589184.3,7786.147,
4262,548.5395279823389,10.161972,,,,9,,,,,,,210883.61,999867.56,473094.94,592884.06,1165499.4,584080.8,
3385,548.5508192833247,7.884295,,,,,,,,,,,127310.58,0,139965.34,81421.44,76104.21,1068744.0,
3282,548.5508790439957,7.820396,,,,,,,,,,,89032.625,796762.6,111023.76,301621.97,85848.99,392361.34,
1632,550.3021784309382,5.7258754,,,,136,,,,,,,433361.8,413706.9,379428.62,297976.78,414343.56,488206.75,
2382,550.3022304765203,6.8272324,,,,38,,,,,,,355586.78,378705.66,430389.44,322888.88,443069.44,506238.06,
4043,550.6281773729479,8.892716,,,,,,,,,,,3555516.8,1911091.4,5395802.0,3139394.2,1606441.8,5656881.5,
1245,552.2812384569684,4.8734946,,,,71,,,,,,,2079975.8,2043755.8,2447354.8,1926633.0,2100101.0,2889326.5,
1803,552.2813250091466,5.986843,,,,92,,,,,,,1331353.9,1276478.0,1586787.2,1192179.2,1383468.6,1786741.2,
1064,552.2929432778537,4.140178,,,,,,,,,,,124372.375,329348.62,824511.44,213001.0,510026.38,340540.53,
3029,552.3677955183451,7.568259,,,,,,,,,,,247102.94,203441.4,310157.4,241877.8,245152.0,414427.6,
1683,552.3678398941244,5.7912235,,,,67,,,,,,,2526162.0,2294986.2,3607074.8,2442377.8,2675038.0,3523196.2,
1523,553.2329183952676,5.5542393,,,,19,,,,,,,157277.98,354137.2,561966.94,467187.28,1036667.3,731600.06,
1025,554.3085025769783,4.002729,,,,,,,,,,,96905.31,188270.92,385739.72,187195.39,133467.58,198665.05,
3822,554.3838920902656,8.436526,,,,256,,,,,,,296047.38,411352.94,455181.66,318821.66,540676.0,426196.97,
4256,554.550009779126,10.121507,,,,,,,,,,,60284.99,465250.03,168663.73,169152.05,465840.47,198579.58,
994,556.25153966782,3.877949,,,,,,,,,,,136174.06,218487.45,514632.8,264124.34,322309.25,246165.81,
2720,556.2953993300614,7.240953,,,,79,,,,,,,235554.17,265925.38,390979.12,297573.8,483735.1,505364.9,
3275,556.3988870294432,7.75766,,,,,,,,,,,263635.84,74798.05,301434.94,182513.27,327007.16,766332.8,
3005,556.3990221844292,7.530863,,,,,,,,,,,1718148.0,1341964.5,2112685.0,1098733.6,1655696.9,5347292.5,
2721,556.4414213471977,7.230119,,,,,,,,,,,6857.601,1107328.5,0,299993.28,682855.94,470644.3,
2544,556.4415243774533,7.0221105,,,,11,159,[M+NH4]+,,2,2546;2544,538.40769,300011.6,933033.6,477599.53,770390.94,475099.94,1100813.0,
2308,556.4418078975926,6.7368913,,,,144,146,[M+NH4]+,,2,2308;2303,538.40795,772856.94,1984291.5,1557068.9,1673019.2,1665790.4,1782751.6,
4119,556.5297087329408,9.204258,,,,,,,,,,,42522.96,350364.03,110056.31,205498.2,332629.34,81065.016,
1931,557.4561126365521,6.1709905,,,,60,,,,,,,286642.47,388753.28,208343.3,209597.45,212866.42,171952.28,
2602,558.3110707750178,7.1224256,,,,61,,,,,,,640544.0,680518.5,912202.44,763134.4,1262052.8,1142833.8,
3680,558.3783208516029,8.231101,,,,,,,,,,,599564.0,283776.38,342095.06,1020044.7,461557.12,622336.6,
2916,558.4147464297666,7.4321465,,,,128,,,,,,,469264.78,369068.38,806415.3,444778.4,1122056.4,1033204.94,
3504,558.435497474318,8.087315,,,,,,,,,,,216077.97,259895.52,89001.94,655594.56,616366.8,155315.28,
3858,560.3729295589129,8.480259,,,,,,,,,,,157339.3,252198.88,255826.94,316988.75,482198.22,267919.53,
2546,561.3969052026599,7.0229087,,,,11,159,[M+Na]+,,2,2546;2544,538.40769,314444.38,219442.78,518620.47,471052.78,117393.57,746398.6,
2303,561.3971298156471,6.736052,,,,144,146,[M+Na]+,,2,2308;2303,538.40795,602870.25,203035.48,1228338.6,772876.2,415980.34,920449.06,
2123,562.2696234270601,6.4865932,,,,202,,,,,,,460497.66,318038.9,585961.6,464617.5,751444.06,910483.56,
1963,562.2701053586752,6.2159495,,,,151,,,,,,,220779.9,269883.44,271936.03,282931.44,345790.25,309109.84,
2727,563.2647364611977,7.2544956,,,,79,,,,,,,481587.66,215105.23,261185.27,173166.6,759845.7,877993.44,
3503,563.3912591708529,8.086472,,,,51,186,[M+Na]+,,2,3503;3509,540.40183,884083.7,197634.81,270844.97,1359480.5,606923.56,423745.94,
3366,564.4459412461478,7.8795547,,,,,,,,,,,83704.65,390201.2,47482.97,289264.2,117450.27,394004.2,
4196,564.5346632714194,9.730586,,,,,,,,,,,166785.53,868499.56,241140.45,367374.78,894024.0,340075.3,
3418,565.3492575052994,8.012367,,,,,,,,,,,419226.47,0,1434672.1,433101.56,0,226696.03,
3607,565.3493507114663,8.152615,,,,174,188,[M+H]+,,1,3614,564.34221,2031882.1,42854.72,164998.78,2492243.0,123546.734,1603171.5,
3842,565.3885918393883,8.4736,,,,66,195,[M+H]+,,3,3842;3847;3841,564.3813,270072.28,497280.66,239625.47,535696.7,857406.56,611236.9,
1334,566.2968566743798,5.1384377,,,,,,,,,,,284084.06,274886.06,369726.4,217212.02,329994.47,525952.94,
4351,566.3078905783411,10.397687,,,,,,,,,,,3132.0679,103722.67,66524.73,90192.2,83078.36,33363.727,
4300,566.3080186037882,10.2094,,,,134,,,,,,,386817.4,631393.06,640126.7,131124.45,401461.44,559465.1,
1118,566.3085228767421,4.3530264,,,,75,84,[M+H]+,,2,1116;1118,565.30114,3246898.0,6552160.5,9989467.0,6725992.5,7878422.5,5866429.5,
4263,566.5499853517185,10.1637945,,,,9,,,,,,,152842.3,767593.4,408343.56,464058.12,901470.7,464073.25,
998,568.2877610223887,3.9225395,,,,50,,,,,,,134073.1,331938.06,1009318.06,395111.22,571495.94,395886.84,
1195,568.2960460553569,4.6792483,,,,22,87,[M+NH4]+,,2,1196;1195,550.26217,861102.9,2140133.5,837889.56,1371419.8,1762575.6,1139110.1,
1421,568.3697990502247,5.34853,,,,88,108,[M+H]+,,2,1421;1419,567.36248,525710.44,857274.3,856220.94,826802.3,1154364.9,1027302.1,
1376,568.3699773934242,5.252878,,,,233,100,[M+H]+,,2,1376;1374,567.36263,285761.84,647551.7,539702.4,548174.9,825497.44,659710.25,
1320,568.3700262916396,5.0935154,,,,42,96,[M+H]+,,2,1319;1320,567.36275,40284.273,106916.31,83595.27,92707.34,130368.14,112074.695,
2633,568.3743950260325,7.1419983,,,,15,,,,,,,168387.72,105743.73,212875.6,176057.84,186573.89,408311.3,
2505,568.3745614817849,6.9878345,,,,52,,,,,,,99137.164,94574.57,173119.8,173562.75,145819.95,329397.94,
3367,569.4012251560283,7.878756,,,,,,,,,,,170195.22,148879.81,77239.76,199207.39,72059.05,355888.34,
2906,570.3108853573648,7.4248123,,,,128,,,,,,,787171.25,726080.3,1292755.0,858585.0,1743834.5,1836879.4,
2700,570.3900280654418,7.2125893,,,,115,,,,,,,348478.78,290716.6,415060.56,378668.88,315716.3,683624.56,
2589,570.3902853998703,7.103688,,,,61,,,,,,,68186.75,39352.242,198844.03,80097.54,73773.0,205478.66,
4174,571.3964306659262,9.588855,,,,,,,,,,,786017.0,475951.88,236232.23,703037.6,286375.6,534211.7,
2777,572.3266346039031,7.3075523,,,,133,,,,,,,448935.3,440131.72,1135823.1,566509.5,1412976.1,1679185.8,
2232,572.3792747471838,6.651811,,,,126,142,[M+NH4]+,,2,2232;2228,554.34545,184997.67,837643.75,717772.4,729249.5,1483661.2,1014960.8,
1614,572.41080407667,5.7006593,,,,261,,,,,,,2152889.8,1959902.6,3251950.5,2133668.8,2587208.0,4285899.0,
3226,572.5504296611565,7.670275,,,,,,,,,,,110996.61,302277.8,59858.15,308793.16,59196.883,1754013.9,
3027,572.550466429694,7.6229362,,,,,,,,,,,26359.664,1296827.9,106622.19,576207.1,185011.38,660292.7,
1196,573.2513271547642,4.6792483,,,,22,87,[M+Na]+,,2,1196;1195,550.26217,2534582.8,2126001.0,2340159.2,2294610.5,1822451.6,2148144.5,
2724,574.3060003930033,7.2434278,,,,,,,,,,,190436.02,192339.98,296673.25,235558.06,337338.53,418049.78,
3764,574.5186100962475,8.342442,,,,181,,,,,,,578571.9,429530.38,268518.34,453189.53,341823.84,349345.38,
4029,574.5187458196044,8.84044,,,,17,,,,,,,624315.9,2232939.2,294504.78,1053095.5,2083038.1,798001.0,
4132,574.519104064456,9.265499,,,,195,,,,,,,168841.12,840157.44,189801.48,701096.6,1113693.4,339475.8,
3360,574.5662955682092,7.919721,,,,,,,,,,,368671.28,4437803.5,901794.9,3108833.2,1539990.9,2705472.0,
3471,574.566311598847,7.97111,,,,,,,,,,,1633714.2,84005.05,2370921.2,137735.08,496314.4,7074189.5,
1142,575.2971380900752,4.51867,,,,,,,,,,,318597.66,514373.25,185668.78,370148.94,474906.88,121214.63,
4322,575.5024610304835,10.2286215,,,,,,,,,,,373783.94,2634266.5,3382386.2,1684960.4,4429519.5,3597183.8,
3188,575.5025823255784,7.6819673,,,,18,,,,,,,46142.836,1453024.2,2368913.0,345411.7,659563.25,3046553.0,
4167,576.5344287289169,9.545859,,,,69,202,[M-H2O+H]+,,2,4167;4165,593.53772,692111.7,3353572.8,754496.9,1938581.8,4238745.0,1209502.0,
4103,576.5344495520333,9.044187,,,,35,,,,,,,818414.4,3122575.8,658707.94,1487035.6,2724140.5,1144110.0,
3769,576.5820164375436,8.314753,,,,,,,,,,,140506.8,0,297399.44,6617.0234,15960.247,1475324.8,
3547,576.5822161454225,8.173556,,,,,,,,,,,19401.309,1085346.6,89292.195,490196.1,232181.48,326414.25,
3285,577.2803257847249,7.773567,,,,,,,,,,,271589.84,13007.314,139556.75,98765.62,585391.3,604786.8,
2228,577.3346721859488,6.6501083,,,,126,142,[M+Na]+,,2,2232;2228,554.34545,550442.25,441834.6,1086286.8,770025.94,905968.1,1016534.2,
1676,578.3645893868559,5.778712,,,,,,,,,,,329691.34,226356.8,427987.47,229205.42,156803.06,295065.7,
2020,580.3684517695493,6.3312325,,,,,,,,,,,33425.57,167326.78,514526.2,245212.03,158508.88,344601.38,
3140,581.3440937314042,7.5918045,,,,,,,,,,,316248.47,1177303.8,381011.72,1263166.8,1665900.9,2160202.8,
2921,581.3441034945557,7.4861383,,,,,,,,,,,364489.16,0,1776257.6,273394.4,0,669654.5,
3560,581.4193663381681,8.128153,,,,,,,,,,,277207.22,26794.803,139266.2,615830.25,233737.25,191556.88,
1051,582.3035005212329,4.121734,,,,231,81,[M+H]+,,2,1055;1051,581.29608,4488843.5,8419111.0,1.56985E7,9806960.0,1.1110188E7,7973795.0,
1477,582.3857481564665,5.5148735,,,,262,116,[M+H]+,,3,1477;1499;1503,581.37811,7640168.5,8973447.0,1.3405941E7,9151820.0,1.8985662E7,1.5810637E7,
3841,582.4148441335382,8.471906,,,,66,195,[M+NH4]+,,4,3842;3847;3841;3852,564.3813,142941.69,332219.78,138178.56,323709.03,634783.6,393693.94,
3050,584.4724204704039,7.596579,,,,172,,,,,,,295251.62,710965.56,264994.12,471462.34,395491.3,643875.75,
3493,584.4724637935785,8.062325,,,,,,,,,,,0,216950.28,0,204525.06,198806.2,104420.02,
3078,585.4466614167923,7.620197,,,,,,,,,,,582633.9,613097.6,757631.06,771744.56,931163.44,1240348.6,
2617,586.3848296946068,7.1377597,,,,,,,,,,,404035.5,277770.75,496282.3,435146.66,400420.44,733516.1,
2501,586.3851282636853,6.9844437,,,,,,,,,,,271519.94,135893.06,344692.94,174836.45,224966.02,496004.5,
3614,587.3315683059881,8.169955,,,,174,188,[M+Na]+,,2,3607;3614,564.34221,2029022.0,7103.6846,40209.58,2564006.5,44729.527,815094.3,
3847,587.3703410627289,8.472736,,,,66,195,[M+Na]+,,4,3842;3847;3841;3852,564.3813,581392.25,315531.97,376459.84,575435.75,472540.88,850310.9,
4090,587.4067487195981,8.977605,,,,21,,,,,,,367226.25,294081.97,323112.97,417544.6,541899.2,750321.6,
1116,588.2902427117177,4.347865,,,,75,84,[M+Na]+,,2,1116;1118,565.30114,1321645.1,2191142.2,2918587.5,2500898.0,2479520.8,2349720.0,
2909,588.3213099175451,7.425691,,,,128,,,,,,,490971.1,431150.34,901302.25,489595.94,1133764.8,1313497.0,
1951,588.3736504809345,6.1893315,,,,,,,,,,,87616.586,314405.97,79709.88,198358.08,463437.56,240922.75,
3616,588.5820309575246,8.1564665,,,,,,,,,,,86743.805,1147785.9,520871.0,495950.22,465365.4,2524067.2,
3473,588.582036694451,8.06378,,,,,,,,,,,49748.758,1390042.2,157919.97,1124106.4,433054.28,737002.56,
3796,588.5821251155069,8.394769,,,,,,,,,,,113243.25,0,293388.2,3094.6572,0,1689492.8,
2129,590.3331311139619,6.497364,,,,202,,,,,,,299285.2,347212.3,475135.1,336401.12,380411.38,553503.7,
1419,590.3516567878883,5.3451657,,,,88,108,[M+Na]+,,2,1421;1419,567.36248,697728.6,797543.1,1009303.9,902662.7,1118001.5,1077864.4,
1374,590.3517704037556,5.2523255,,,,233,100,[M+Na]+,,2,1376;1374,567.36263,516588.72,567248.0,734401.94,598174.75,567259.06,654523.94,
1319,590.3519647967992,5.0901265,,,,42,96,[M+Na]+,,2,1319;1320,567.36275,91307.43,121723.13,159855.83,167612.39,157733.81,164719.8,
2366,590.426152259538,6.8197575,,,,38,,,,,,,203054.56,655120.3,378658.3,582976.8,363741.2,637953.8,
3656,590.5134491189017,8.182918,,,,,,,,,,,625871.8,268559.0,162901.92,429949.78,184390.34,242351.62,
3742,592.5291720457836,8.304605,,,,98,,,,,,,1419958.5,880849.0,611729.56,1103060.4,749241.4,809477.0,
4133,592.5293474805688,9.265473,,,,195,,,,,,,48493.453,297509.56,58465.293,240562.33,383614.78,118571.13,
4041,592.5294385276313,8.87958,,,,,,,,,,,92452.484,448463.72,19081.967,188957.5,386437.66,129193.59,
3813,593.4020636667578,8.418899,,,,,,,,,,,411895.38,130500.63,113110.836,196932.83,107722.89,97374.03,
1470,594.3854371067201,5.4392867,,,,90,115,[M+H]+,,2,1471;1470,593.378,657524.9,1197366.6,1115991.9,1208581.4,1543867.1,1250163.4,
4163,594.5450504377509,9.544068,,,,69,202,[M+H]+,,1,4165,593.53772,248051.52,976811.8,247567.23,647781.44,1169912.6,416529.62,
4102,594.5452208753695,9.050054,,,,,,,,,,,19892.139,371036.1,3742.8474,67616.13,229763.28,73909.64,
3298,596.3265263549441,7.7737045,,,,,,,,,,,212095.08,147029.31,296761.5,685872.2,762142.06,834185.56,
1620,596.4013514351433,5.706037,,,,84,119,[M+H]+,,3,1620;1613;1612,595.39361,1.21873224E8,1.7247144E8,1.6954459E8,1.8067909E8,1.988929E8,1.8192243E8,
1767,596.40143844594,5.9291234,,,,2,124,[M+H]+,,2,1767;1769,595.39399,1355223.9,2369858.2,2165728.2,2222542.5,2795408.0,2700381.0,
1919,597.4045525620514,6.202677,,,,,,,,,,,191672.03,3050810.2,71497.17,3069750.2,3784985.0,2045045.6,
2113,597.4050056553316,6.432099,,,,,,,,,,,3266574.5,15887.919,4788395.5,42841.047,40306.25,39704.375,
1995,597.4052572644681,6.284182,,,,,,,,,,,601018.0,53380.723,1051566.6,5472272.5,613351.06,5004789.5,
1002,598.298358346134,3.9216182,,,,50,76,[M+H]+,,2,1003;1002,597.29096,1454369.1,2628410.0,5761878.5,2971275.8,3691216.2,2788014.8,
1389,598.3803894988481,5.28256,,,,12,101,[M+H]+,,2,1390;1389,597.37304,1114213.0,1967100.9,2059768.1,2018719.4,2867483.0,2556833.8,
1343,598.3806799954474,5.178805,,,,93,98,[M+H]+,,2,1343;1342,597.37334,528403.6,1073513.0,950070.9,862257.9,1429943.8,1077992.1,
3762,599.4297613660889,8.335658,,,,,,,,,,,127969.76,208249.0,291527.16,338149.5,447644.06,306066.12,
4277,599.5024935774584,10.201349,,,,,,,,,,,186873.42,1423576.0,291728.3,847428.0,1416707.6,494445.47,
3573,599.5027555301974,8.141265,,,,,,,,,,,213955.6,82930.94,160590.3,2385919.2,754306.5,91190.41,
3168,599.5028649538923,7.6716638,,,,,,,,,,,40053.254,159578.05,663357.6,1483753.8,2120116.0,142764.58,
2966,599.5028742586454,7.466144,,,,,,,,,,,61323.3,2387298.8,3645830.5,4046504.2,701858.7,308301.53,
2857,600.3214818626674,7.3820457,,,,,,,,,,,187456.77,128164.69,202766.78,225101.83,327269.22,436337.94,
2161,600.4102682143188,6.5526767,,,,41,140,[M-H2O+H]+,,2,2156;2161,617.41365,819780.06,1024307.06,995102.56,1125696.6,784174.06,859568.06,
4050,600.4618646959208,8.9059305,,,,,,,,,,,103714.51,1349242.6,25420.963,253175.52,351256.94,174944.34,
2745,600.4676112181272,7.263496,,,,,,,,,,,0,872212.5,0,220932.94,520220.53,265360.38,
2540,600.4676463103791,7.0189347,,,,11,158,[M+NH4]+,,2,2540;2543,582.43369,221312.06,591311.6,392598.25,584786.2,336766.6,451239.53,
2309,600.467919535648,6.737728,,,,144,,,,,,,499237.78,1401887.9,1052383.5,1158947.0,1181315.0,1315845.5,
3407,600.5818405430774,7.9891305,,,,,,,,,,,175822.84,4901882.5,873155.2,3336061.0,1709367.2,2073583.0,
3536,600.5818555312763,8.068368,,,,,,,,,,,1751288.0,144143.78,2737111.0,369680.03,431781.78,7901736.5,
3670,602.5975689037358,8.262898,,,,,,,,,,,283731.84,8589268.0,1268878.8,5119541.5,2661057.5,613346.75,
3808,602.5977156457989,8.3716545,,,,,,,,,,,2589830.2,16403.434,4244309.0,101144.67,247890.73,1.2110916E7,
1239,603.1967182137477,4.8236556,,,,27,90,[2M+H]+,,3,1232;1239;1236,301.09465,1015277.4,1156015.8,1545740.8,786518.56,1834558.0,1483907.5,
1068,603.196878586216,4.1505685,,,,244,83,[2M+H]+,,2,1068;1073,301.09473,64654.6,77604.94,86412.14,45838.176,166153.25,123491.7,
1055,604.2851517802958,4.123457,,,,231,81,[M+Na]+,,2,1055;1051,581.29608,1064577.6,2167903.8,3487990.5,2662165.2,2800080.2,2149969.8,
2096,604.3487201647627,6.4541574,,,,,,,,,,,871791.25,690924.8,641870.8,773762.0,751674.8,919864.06,
2155,604.3490099353888,6.547505,,,,41,,,,,,,1271440.4,890204.94,975854.2,997625.2,1151930.1,1067219.6,
2218,604.3493820617467,6.6415563,,,,126,,,,,,,1.3730234E7,1.2411122E7,1.2008582E7,1.1788598E7,1.2814002E7,1.2943149E7,
1503,604.3675107791756,5.5148735,,,,262,116,[M+Na]+,,3,1477;1499;1503,581.37811,9278280.0,1.0964037E7,1.3146975E7,1.3047756E7,1.3855557E7,1.3734104E7,
4051,605.4169632298998,8.907601,,,,253,,,,,,,680524.75,1100844.6,269869.38,693867.9,451329.06,350168.78,
2543,605.4227677635731,7.021745,,,,11,158,[M+Na]+,,2,2540;2543,582.43369,23302.15,130315.56,552564.06,127032.5,77616.484,235993.75,
2302,605.4233390522292,6.7368393,,,,,,,,,,,354488.5,143587.16,814720.6,324106.84,282024.12,655255.94,
2726,605.4234169319022,7.258035,,,,,,,,,,,20991.428,438765.6,0,216068.92,312059.53,910887.9,
1120,606.300512532102,4.34753,,,,,,,,,,,156216.48,282209.94,382953.38,359481.53,323254.72,310881.1,
4288,606.3392456647447,10.212005,,,,,,,,,,,424811.56,595168.44,907392.1,50965.32,509198.8,1018165.9,
2596,608.3917580958947,7.114001,,,,61,,,,,,,4281093.5,5181092.5,8660170.0,5645339.5,6104817.0,6737303.5,
1678,608.4012349572398,5.78779,,,,,,,,,,,141850.23,263065.3,209995.53,266853.2,348584.03,248633.95,
1555,608.4012584599952,5.601558,,,,,,,,,,,152922.56,284146.72,245077.77,238633.9,334431.75,272904.56,
3354,608.4726041247585,7.8707585,,,,63,183,[M+NH4]+,,2,3354;3356,590.43847,209434.77,771229.9,120177.73,603256.94,326729.16,855524.9,
4191,610.1836424059545,9.6391,,,,,,,,,,,107265.99,505487.75,34379.973,55640.207,665021.3,252931.98,
1868,610.4170194879256,6.0767765,,,,46,131,[M+H]+,,3,1869;1867;1868,609.40943,1.1224452E7,1.8037026E7,1.7581756E7,2.1371066E7,2.3243426E7,2.001548E7,
1722,610.4171578913839,5.86668,,,,131,123,[M+H]+,,3,1727;1722;1734,609.4092,3.7200184E7,5.661729E7,5.3982136E7,5.8369508E7,6.778385E7,6.116738E7,
1146,612.2486803473054,4.4830356,,,,33,,,,,,,231624.61,251335.97,657878.75,527907.5,749207.7,513016.28,
2683,612.352693252944,7.192236,,,,150,,,,,,,238639.19,149483.64,338202.12,211611.17,211185.42,491895.0,
3383,612.3576705448089,7.9073853,,,,97,,,,,,,283882.9,115854.266,253105.05,359671.06,764469.4,318539.66,
2592,612.3579995202299,7.0925994,,,,61,,,,,,,115789.16,142239.08,124151.94,186813.92,140979.12,216484.86,
2536,612.358096281259,7.0141854,,,,11,,,,,,,216553.3,275785.75,227325.77,406894.75,228042.16,362833.4,
1409,612.3958980505013,5.3232584,,,,179,106,[M+H]+,,2,1405;1409,611.38863,359955.4,603871.2,704578.75,700192.6,844201.9,787831.75,
1466,612.3959196922211,5.4181943,,,,207,114,[M+H]+,,2,1466;1467,611.38863,1365008.6,2220250.0,2395025.8,2322378.8,1678516.8,2602109.5,
1617,613.4260426646191,5.7043514,,,,,,,,,,,279204.4,561241.0,373116.22,416595.22,568545.4,419730.84,
3356,613.427378145287,7.8707585,,,,63,183,[M+Na]+,,2,3354;3356,590.43847,250068.42,247846.5,174658.56,404909.06,111672.38,608562.3,
3307,614.3732282163134,7.7956586,,,,111,,,,,,,259579.14,142787.36,461676.7,304025.72,711121.2,799699.75,
1370,614.4116272554193,5.249584,,,,233,99,[M+H]+,,2,1371;1370,613.4043,116193.04,671488.94,731296.8,695209.7,1401498.2,1142722.0,
4135,614.5114472227583,9.266348,,,,,,,,,,,334671.66,232567.19,128432.27,264389.72,154729.44,250664.56,
3689,614.5975161931426,8.263935,,,,,,,,,,,170574.88,7027529.0,1195110.6,4937701.5,2432491.2,3440459.8,
3856,614.597689580615,8.442778,,,,,,,,,,,2465489.0,0,3822216.2,58938.758,9348.209,1.0702029E7,
1611,615.3742111490268,5.6983905,,,,84,,,,,,,4726886.5,3480532.2,4931040.0,5261880.5,3796911.2,4407448.0,
4231,615.4951880294637,10.020352,,,,85,,,,,,,1521524.0,1200335.8,370048.72,1280755.4,878909.4,1008868.56,
3957,615.4978532082877,8.683288,,,,107,,,,,,,92693.52,582131.94,63504.56,220248.36,351258.25,141372.67,
1471,616.3670548251094,5.4400806,,,,90,115,[M+Na]+,,2,1471;1470,593.378,779749.94,867220.3,1084302.6,1070843.8,1067351.2,1075007.4,
3926,616.4563585325324,8.599791,,,,,,,,,,,55656.29,346740.3,40751.547,162809.84,273525.84,84834.34,
4165,616.5268761303741,9.545872,,,,69,202,[M+Na]+,,3,4167;4163;4165,593.53772,1127078.1,736466.1,396366.12,846730.56,518231.94,820877.6,
3758,616.6123798559611,8.37777,,,,,,,,,,,68758.66,2052334.5,161358.94,1321866.9,427906.5,413677.1,
3985,616.6132890882035,8.701957,,,,,,,,,,,42070.547,9025.099,102684.49,3161.0327,3214.6687,437812.66,
3900,616.6133940970293,8.541772,,,,,,,,,,,132391.72,100071.375,647597.9,108667.516,65985.195,2681580.0,
3449,617.3874140532445,7.9306493,,,,,,,,,,,1088822.9,115552.31,127040.42,165609.06,78331.47,43109.664,
2383,618.3644213764147,6.8272324,,,,38,,,,,,,1290455.1,1292019.1,1497382.5,1161693.1,1496508.8,1789038.4,
1612,618.3826945291764,5.7000027,,,,84,119,[M+Na]+,,4,1618;1620;1613;1612,595.39361,5.547525E7,5.564918E7,6.5626784E7,6.424531E7,6.2021536E7,6.1663884E7,
1769,618.3830336818941,5.930767,,,,2,124,[M+Na]+,,2,1767;1769,595.39399,993800.06,1037789.7,1188901.9,1166692.0,1215095.4,1164576.2,
2160,618.4208215942039,6.5526524,,,,41,140,[M+H]+,,2,2156;2160,617.41365,2117817.0,2612645.2,2694265.8,3100508.2,2103933.2,2285190.8,
1003,620.2800530568446,3.9216182,,,,50,76,[M+Na]+,,2,1003;1002,597.29096,278852.75,850239.0,1534426.8,909292.7,1209333.1,866758.7,
1499,620.34072808798,5.5128713,,,,262,116,[M+K]+,,3,1477;1499;1503,581.37811,335334.4,363898.28,442875.7,446331.2,419588.4,480819.94,
1802,620.3438241114249,5.9859924,,,,92,,,,,,,5378996.0,4912264.5,6246334.5,4895563.0,5505566.5,7033472.5,
