row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,POS_TJGIp1_3_Run179.mzML Peak area,POS_TJGIp1_1_Run49.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp1_2_Run105.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,
2922,540.446497565747,7.605986,,,,269,,,,,,,334771.47,343309.28,825018.94,868444.06,724837.5,526543.94,
1859,542.3211479054446,6.161979,,,,228,,,,,,,3147429.2,3332995.5,3360833.0,3121832.2,2689312.5,2402065.0,
1781,542.3212915122327,6.040632,,,,69,,,,,,,831072.56,973455.1,813325.94,666827.56,733183.0,660753.9,
3160,542.3469678753576,7.783382,,,,,,,,,,,263946.66,678258.3,161778.02,71484.75,90970.73,199184.4,
2718,542.3834895040529,7.3794208,,,,110,,,,,,,1551267.9,2575038.5,1415653.5,1548096.6,2923349.8,1540228.6,
1341,543.3746779914158,5.289016,,,,22,,,,,,,117993.984,106373.5,417202.8,333643.2,448502.72,347059.9,
2038,544.259179530159,6.48386,,,,135,,,,,,,451381.53,423509.22,578712.44,400907.8,680684.75,607485.8,
2114,544.2593474252503,6.6068053,,,,,,,,,,,74190.93,79596.84,147150.9,76558.125,155014.62,108170.26,
2403,544.2954374099157,6.9993005,,,,121,,,,,,,257970.53,293523.5,415765.8,263116.12,463714.6,312796.53,
2095,544.3374104568778,6.575477,,,,,,,,,,,349282.66,401540.2,329758.25,282855.16,257285.39,253933.64,
3199,544.3626127340834,7.8694024,,,,240,,,,,,,105798.38,274236.44,14731.336,11954.391,68641.02,125407.55,
2069,544.3629138180889,6.5569873,,,,,,,,,,,3355325.0,709458.8,2488876.8,2305817.0,2413862.8,1954829.4,
2156,544.3630354633054,6.610239,,,,,,,,,,,2515951.5,4108276.2,64541.85,82549.32,215212.69,424707.1,
2293,544.3631098993205,6.850289,,,,178,,,,,,,661897.8,977481.0,577737.25,591262.0,993561.6,630994.44,
2590,544.3989965011178,7.2247143,,,,,,,,,,,248610.19,516131.88,346609.56,237713.3,645787.56,314464.66,
2060,545.3663092135745,6.5273023,,,,,,,,,,,224934.52,418968.72,872745.75,784030.44,839410.56,507110.34,
1973,546.274839887398,6.396139,,,,218,,,,,,,2707385.5,2603774.5,3359894.0,2457298.0,3822608.8,3121865.8,
2033,546.3786512682385,6.477327,,,,153,,,,,,,1681304.1,1972913.2,1553605.0,1045993.75,2108315.0,1640558.8,
2398,546.3789104995693,6.994221,,,,,,,,,,,57545.77,754096.25,14852.753,8110.528,32661.39,29966.34,
2275,546.3997550582136,6.820887,,,,254,,,,,,,227114.55,207695.27,715551.1,651982.56,478297.25,604067.5,
1532,546.4149504150668,5.6740036,,,,64,,,,,,,3182959.2,4348486.5,4983787.5,3853919.5,6930045.0,4402193.0,
2028,547.3820691824045,6.478189,,,,153,,,,,,,527985.44,652213.44,524717.2,346424.84,742321.5,520469.4,
4091,547.3962068943677,10.009955,,,,25,,,,,,,1267033.1,1122265.9,1177911.1,1150893.4,780971.2,1190684.2,
1233,548.2866276670558,4.9983463,,,,30,,,,,,,347169.12,340878.97,376418.2,317308.5,332631.22,297126.22,
2029,548.4664030926832,6.5052094,,,,,,,,,,,205745.64,256304.16,17853.643,610484.5,106763.805,504395.06,
4128,548.5394176782721,10.163234,,,,203,,,,,,,210883.61,302043.94,990028.3,999867.56,675467.9,592884.06,
3178,548.5509380390462,7.8346844,,,,,,,,,,,124396.234,47081.445,878007.4,796762.6,327102.66,248525.81,
2288,550.3020837152955,6.8268075,,,,254,,,,,,,355586.78,298233.16,464049.47,378705.66,402495.53,322888.88,
1573,550.302285096925,5.729008,,,,257,,,,,,,433361.8,423751.97,475389.53,413706.9,404350.84,297976.78,
3908,550.6281585328555,8.890828,,,,,,,,,,,3555516.8,2342429.2,4116324.8,1911091.4,3293087.5,3139394.2,
1201,552.2812034786012,4.8759995,,,,,,,,,,,2079975.8,2397192.5,2343727.5,2043755.8,2434827.8,1926633.0,
1744,552.281282542578,5.9872193,,,,1,,,,,,,1331353.9,1323015.5,1511509.5,1276478.0,1563509.0,1192179.2,
1034,552.2929142506117,4.14179,,,,,,,,,,,124372.375,158689.75,313427.28,329348.62,452624.3,213001.0,
2893,552.3678780370927,7.5668736,,,,,,,,,,,247102.94,330872.06,199955.03,203441.4,320915.7,241877.8,
1619,552.367904661,5.7878575,,,,189,,,,,,,2526162.0,3245919.2,2088296.2,2294986.2,3470876.8,2442377.8,
1467,553.2330236149442,5.55621,,,,256,,,,,,,157277.98,270568.47,940307.44,354137.2,723132.25,467187.28,
3697,554.3837908364229,8.437005,,,,156,,,,,,,296047.38,434719.0,434345.75,411352.94,492416.0,318821.66,
973,556.2515005628636,3.8805988,,,,,,,,,,,136174.06,292221.44,209504.81,218487.45,379195.38,264124.34,
2607,556.2953227613069,7.2405796,,,,102,,,,,,,235554.17,334221.5,418810.56,265925.38,462111.4,297573.8,
3277,556.3989137626321,7.9638524,,,,60,,,,,,,176871.17,425964.03,23495.645,28605.844,59611.277,189917.03,
3139,556.398987772864,7.7548757,,,,,,,,,,,263635.84,458393.12,209351.61,74798.05,168116.75,182513.27,
2877,556.3990948821563,7.5438895,,,,,,,,,,,1718148.0,2967943.2,1560278.5,1341964.5,3585627.8,1098733.6,
2605,556.4412272129872,7.2439017,,,,194,,,,,,,6857.601,42416.824,997619.2,1107328.5,467537.6,299993.28,
2429,556.441387717493,7.0236354,,,,121,,,,,,,300011.6,359540.62,762011.06,933033.6,999966.75,770390.94,
2219,556.4416586148506,6.7384315,,,,246,,,,,,,772856.94,892450.6,2279269.0,1984291.5,1848054.6,1673019.2,
1867,557.4559649565655,6.1720004,,,,212,,,,,,,286642.47,189322.69,293824.9,388753.28,165466.86,209597.45,
2485,558.3110225125341,7.1226826,,,,16,,,,,,,640544.0,719073.44,1039870.2,680518.5,1108817.2,763134.4,
3550,558.3783115913001,8.222311,,,,103,,,,,,,599564.0,960617.3,248592.23,283776.38,583222.75,1020044.7,
2783,558.4148174013342,7.433338,,,,62,,,,,,,469264.78,909699.1,644629.0,369068.38,943518.8,444778.4,
3360,558.4355545472034,8.088038,,,,,,,,,,,216077.97,460501.25,249913.3,259895.52,265761.47,655594.56,
3731,560.3728366036477,8.480697,,,,,,,,,,,157339.3,228258.48,319774.34,252198.88,322428.44,316988.75,
2433,561.39676135315,7.023641,,,,121,,,,,,,314444.38,339538.4,182051.38,219442.78,504786.62,471052.78,
2222,561.3970217443076,6.7384453,,,,246,,,,,,,602870.25,616780.94,529579.9,203035.48,864896.94,772876.2,
2604,561.3974557237042,7.2328095,,,,194,,,,,,,31492.918,246185.14,666426.75,664659.2,766843.44,442724.88,
2039,562.2695902333802,6.4863305,,,,135,,,,,,,460497.66,348942.2,526837.6,318038.9,648734.8,464617.5,
1892,562.2700109853641,6.216885,,,,53,,,,,,,220779.9,216871.64,381392.9,269883.44,369916.8,282931.44,
2615,563.2646920775358,7.254713,,,,102,,,,,,,481587.66,451110.66,708120.9,215105.23,482026.62,173166.6,
3364,563.3913179861546,8.088821,,,,14,,,,,,,884083.7,1723134.1,123423.21,197634.81,453570.06,1359480.5,
1946,564.2850918531273,6.320493,,,,,,,,,,,262277.2,263489.34,694810.5,175958.0,665429.7,421809.34,
4064,564.5346431399216,9.732653,,,,,,,,,,,166785.53,222390.78,882922.56,868499.56,411296.78,367374.78,
3479,565.3493930285007,8.17015,,,,23,,,,,,,2031882.1,2988797.8,31790.812,42854.72,1830771.6,2492243.0,
3720,565.3885121791913,8.474032,,,,81,,,,,,,270072.28,324616.16,785700.56,497280.66,653083.25,535696.7,
4216,566.3078313711411,10.394793,,,,,,,,,,,3132.0679,27264.463,77988.766,103722.67,79149.31,90192.2,
4169,566.3079038253458,10.212586,,,,150,,,,,,,386817.4,540578.2,479741.03,631393.06,578542.06,131124.45,
1084,566.3085596492207,4.353911,,,,61,,,,,,,3246898.0,6336971.5,5821571.5,6552160.5,8118964.0,6725992.5,
4130,566.5498708468423,10.1659155,,,,203,,,,,,,152842.3,264929.62,748095.1,767593.4,538246.6,464058.12,
4146,567.3114454397629,10.21167,,,,,,,,,,,86091.37,117730.164,75795.4,28841.115,55981.27,6728.844,
978,568.2877285378537,3.9238226,,,,115,,,,,,,134073.1,377695.6,66772.44,331938.06,536618.75,395111.22,
1153,568.2960226548893,4.679457,,,,127,,,,,,,861102.9,918365.2,1821828.1,2140133.5,1405261.8,1371419.8,
1371,568.3698383726512,5.3478665,,,,116,,,,,,,525710.44,501438.28,886466.9,857274.3,949374.9,826802.3,
1324,568.3699446824089,5.252417,,,,176,,,,,,,285761.84,296391.88,610191.5,647551.7,626821.06,548174.9,
2391,568.3743791692173,6.9866214,,,,207,,,,,,,99137.164,190956.4,104625.26,94574.57,259990.77,173562.75,
2769,570.3109363725451,7.424415,,,,62,,,,,,,787171.25,1112162.9,1363066.5,726080.3,1668981.8,858585.0,
2585,570.3898966662181,7.2130494,,,,158,,,,,,,348478.78,537468.56,277303.7,290716.6,572738.4,378668.88,
2470,570.390273776396,7.1040826,,,,16,,,,,,,68186.75,95248.484,48976.875,39352.242,251825.77,80097.54,
4047,571.3963945501762,9.588698,,,,214,,,,,,,786017.0,859317.25,573992.94,475951.88,456856.9,703037.6,
2656,572.326620415807,7.3090134,,,,100,,,,,,,448935.3,644986.9,921829.1,440131.72,1277342.6,566509.5,
2149,572.3791638251283,6.6538672,,,,87,,,,,,,184997.67,349301.2,708216.5,837643.75,740541.0,729249.5,
1553,572.410974471007,5.703047,,,,125,,,,,,,2152889.8,3000998.5,2550636.5,1959902.6,4128628.5,2133668.8,
2941,572.5505886323566,7.6367583,,,,,,,,,,,37517.6,124103.83,1293405.6,1296827.9,1244975.1,510899.4,
1154,573.2512975061975,4.679457,,,,127,,,,,,,2534582.8,2262177.0,1822590.2,2126001.0,2407772.5,2294610.5,
3644,574.5185382858701,8.340149,,,,33,,,,,,,578571.9,382423.22,452465.9,429530.38,352655.44,453189.53,
3895,574.5187817241745,8.841594,,,,71,,,,,,,624315.9,569257.6,2380686.0,2232939.2,891312.8,1053095.5,
4002,574.5190611153199,9.2639,,,,42,,,,,,,168841.12,174879.72,971647.25,840157.44,487501.44,701096.6,
3249,574.5664128423567,7.9346223,,,,,,,,,,,1633714.2,137637.67,4828060.0,4437803.5,4826937.5,3108833.2,
3348,574.5664456841646,8.005151,,,,,,,,,,,703613.94,1612649.0,407661.06,16381.301,846872.5,80234.89,
1116,575.2972500424404,4.5167117,,,,155,,,,,,,338691.28,336187.56,1015982.7,514373.25,657400.44,370148.94,
4194,575.502343630502,10.247326,,,,,,,,,,,350993.44,1924993.4,4694306.5,2634266.5,4911853.0,1684960.4,
4085,575.5026585238455,9.944706,,,,,,,,,,,113508.59,231690.75,1108563.0,493379.06,430737.56,335605.0,
3459,575.5026662813111,8.138997,,,,,,,,,,,355117.66,4718196.0,773762.25,331175.34,375632.56,1405035.4,
3033,575.5026756266716,7.680589,,,,,,,,,,,46142.836,69038.42,2187179.0,1453024.2,3014812.5,345411.7,
4038,576.5344038524233,9.547516,,,,296,,,,,,,692111.7,771801.25,4232696.0,3353572.8,1618597.9,1938581.8,
3973,576.534440137273,9.046129,,,,227,,,,,,,818414.4,837721.3,3287488.5,3122575.8,1219793.4,1487035.6,
3567,576.5818730061068,8.238297,,,,,,,,,,,16006.221,51349.2,1481633.2,141211.28,1321037.1,353717.34,
3407,576.582307226154,8.173325,,,,,,,,,,,19401.309,33087.99,904369.4,1085346.6,169362.14,490196.1,
3143,577.2804451618318,7.771025,,,,,,,,,,,271589.84,292992.62,392458.72,13007.314,115593.42,98765.62,
2147,577.334530010225,6.6503835,,,,87,,,,,,,550442.25,550268.56,397222.88,441834.6,676503.56,770025.94,
1612,578.3646390331161,5.7811093,,,,,,,,,,,329691.34,471801.88,216613.98,226356.8,424714.9,229205.42,
2916,581.3442201093907,7.6145706,,,,298,,,,,,,557776.06,2243675.0,1433580.9,1177303.8,2321124.8,1263166.8,
3422,581.4193204734703,8.12928,,,,,,,,,,,277207.22,383327.5,29590.303,26794.803,227235.62,615830.25,
1023,582.3034808490347,4.1225123,,,,273,,,,,,,4488843.5,9036411.0,7635439.5,8419111.0,1.1621196E7,9806960.0,
1422,582.3857752045473,5.514917,,,,67,,,,,,,7640168.5,7977391.5,1.5657217E7,8973447.0,1.5663935E7,9151820.0,
3722,582.4147610257651,8.473141,,,,81,,,,,,,142941.69,186823.72,492245.22,332219.78,462020.53,323709.03,
3349,584.4725584080369,8.070591,,,,,,,,,,,0,6725.8237,205285.52,216950.28,86979.34,204525.06,
2912,584.4725615902022,7.5968337,,,,269,,,,,,,295251.62,247809.75,676981.2,710965.56,593069.25,471462.34,
2931,585.4467410265526,7.6137958,,,,,,,,,,,582633.9,852798.5,878330.8,613097.6,1298900.5,771744.56,
2496,586.384767551566,7.137879,,,,,,,,,,,404035.5,556680.06,276468.06,277770.75,568760.75,435146.66,
2388,586.3850178341446,6.9832473,,,,,,,,,,,271519.94,349967.97,123984.58,135893.06,368532.75,174836.45,
3255,586.5665154503349,7.9345117,,,,,,,,,,,83945.75,102805.875,798475.8,383665.53,555642.6,413364.7,
3485,587.3314048615072,8.1743765,,,,23,,,,,,,2029022.0,3245812.8,5058.8154,6838.2197,937617.9,2564006.5,
3321,587.3314096710012,8.03992,,,,,,,,,,,509605.72,829005.5,0,0,86508.44,349017.12,
3727,587.3702716122993,8.473168,,,,81,,,,,,,581392.25,575284.9,440944.1,315531.97,711097.3,575435.75,
3961,587.4067948511617,8.978815,,,,258,,,,,,,367226.25,319826.8,448749.34,294081.97,504395.34,417544.6,
1082,588.2902893853999,4.3462377,,,,61,,,,,,,1321645.1,2338370.2,2208560.0,2191142.2,2772608.8,2500898.0,
2771,588.3213534038874,7.4269814,,,,62,,,,,,,490971.1,719265.4,833812.25,431150.34,1076970.9,489595.94,
3368,588.5819806305731,8.116536,,,,,,,,,,,250976.98,130687.13,1092681.9,1147785.9,1943548.5,1124106.4,
3571,588.5820098974899,8.212599,,,,,,,,,,,174788.03,123796.51,3171972.2,129333.47,1182273.5,266477.1,
3289,588.5821567970347,8.041096,,,,,,,,,,,63452.43,53802.93,984907.3,1390042.2,747414.06,594295.25,
2048,590.3331558872784,6.4979763,,,,275,,,,,,,299285.2,343195.56,442870.0,347212.3,513606.7,336401.12,
1369,590.3517109652254,5.3443284,,,,116,,,,,,,697728.6,613846.25,935216.5,797543.1,999619.8,902662.7,
1323,590.3517563594293,5.251627,,,,176,,,,,,,516588.72,454298.97,491372.8,567248.0,639550.56,598174.75,
1270,590.351961956238,5.0909314,,,,252,,,,,,,91307.43,78311.78,141780.97,121723.13,164184.69,167612.39,
2480,590.3812399303384,7.115912,,,,,,,,,,,150870.86,262115.88,98978.875,218860.11,381376.62,219669.86,
2276,590.4259878563875,6.8217835,,,,254,,,,,,,203054.56,179835.66,712194.8,655120.3,479670.9,582976.8,
3530,590.5134718968749,8.18093,,,,59,,,,,,,625871.8,663128.9,276354.8,268559.0,249022.56,429949.78,
3621,592.5291132672365,8.305288,,,,33,,,,,,,1419958.5,1090439.4,983317.1,880849.0,798755.8,1103060.4,
4003,592.5292702531548,9.2639,,,,42,,,,,,,48493.453,47255.742,339482.4,297509.56,168898.39,240562.33,
3907,592.5294262837157,8.880583,,,,,,,,,,,92452.484,81970.25,487428.25,448463.72,149387.84,188957.5,
3691,593.4019543422985,8.41913,,,,,,,,,,,411895.38,209504.5,0,130500.63,151672.47,196932.83,
1415,594.3854578563185,5.441538,,,,166,,,,,,,657524.9,695360.56,1253243.5,1197366.6,1226484.1,1208581.4,
4034,594.5450187241057,9.545715,,,,296,,,,,,,248051.52,306458.47,1229394.4,976811.8,529682.06,647781.44,
3975,594.545351228989,9.061984,,,,,,,,,,,19892.139,11117.115,372561.9,371036.1,11895.359,67616.13,
3140,596.3266513402875,7.759901,,,,,,,,,,,212095.08,605444.1,480287.38,147029.31,208453.66,685872.2,
1707,596.4014262291638,5.9289336,,,,112,,,,,,,1355223.9,1312094.5,2587462.0,2369858.2,2669801.5,2222542.5,
1556,596.4015129777865,5.708633,,,,126,,,,,,,1.21873224E8,1.2832797E8,1.786526E8,1.7247144E8,1.8239022E8,1.8067909E8,
1108,597.2791631199697,4.5174017,,,,,,,,,,,149811.98,117658.89,609496.0,299876.53,327239.5,254011.44,
1850,597.4045874546292,6.205776,,,,,,,,,,,191672.03,526606.75,2677803.2,3050810.2,1602750.2,2744841.2,
2012,597.4049865963588,6.3894916,,,,,,,,,,,3266574.5,3976689.8,46158.734,19898.582,115965.21,114659.39,
1916,597.4054045835561,6.2896733,,,,,,,,,,,601018.0,1399818.6,142186.22,53380.723,3368520.0,5472272.5,
981,598.2983246466412,3.9216566,,,,115,,,,,,,1454369.1,3245538.5,2102789.2,2628410.0,3982960.5,2971275.8,
1336,598.3803874122042,5.283077,,,,22,,,,,,,1114213.0,1125953.6,2108546.2,1967100.9,2286974.8,2018719.4,
1293,598.380561973694,5.1774573,,,,82,,,,,,,528403.6,486351.4,1041357.3,1073513.0,1061965.5,862257.9,
4141,599.5023831519196,10.213351,,,,215,,,,,,,186873.42,156347.94,1782883.0,1423576.0,650436.94,847428.0,
3468,599.5026926475035,8.145555,,,,,,,,,,,213955.6,166603.28,537374.1,82930.94,935049.0,2385919.2,
3693,599.5027774923515,8.401712,,,,,,,,,,,19831.686,3367.8406,604361.0,191823.03,718834.9,145809.19,
2807,599.5030488823803,7.4543877,,,,,,,,,,,61323.3,59514.98,404611.5,2387298.8,518877.5,4046504.2,
2722,600.321507514196,7.3818727,,,,,,,,,,,187456.77,248442.39,210352.6,128164.69,388460.9,225101.83,
2082,600.4102633635728,6.5542817,,,,72,,,,,,,819780.06,1029320.06,875074.2,1024307.06,1227875.1,1125696.6,
3912,600.4618396654375,8.906775,,,,196,,,,,,,103714.51,70370.57,540845.7,1349242.6,305292.7,253175.52,
2624,600.4672974229692,7.2694616,,,,,,,,,,,0,3482.629,753542.94,872212.5,240020.84,220932.94,
2421,600.4675343833356,7.018107,,,,121,,,,,,,221312.06,256400.97,553418.8,591311.6,429298.75,584786.2,
2221,600.4677760979154,6.7392673,,,,246,,,,,,,499237.78,607437.6,1623021.1,1406942.4,1318708.6,1158947.0,
3526,600.5815944744808,8.131516,,,,,,,,,,,935966.3,1772265.5,12145.697,12830.031,737937.7,17854.596,
3337,600.5818927144711,8.03556,,,,,,,,,,,1751288.0,408664.5,5389312.5,917090.1,5350839.0,3336061.0,
3240,600.5819244771768,7.972363,,,,,,,,,,,272073.3,77608.516,3378284.5,4901882.5,2352330.2,2856939.8,
3594,602.5975658916683,8.290696,,,,,,,,,,,736417.06,351317.28,1.0056936E7,4980332.0,9295332.0,5119541.5,
3517,602.5975968858405,8.238069,,,,,,,,,,,185693.14,76639.32,4581865.0,8589268.0,1146345.0,4282784.0,
3700,602.5977441785267,8.38418,,,,,,,,,,,2589830.2,2984182.2,904274.44,16403.434,1878150.6,81943.36,
1192,603.1965982468591,4.8244643,,,,28,,,,,,,1015277.4,1472804.0,1312560.6,1156015.8,1473166.8,786518.56,
1038,603.1968556475091,4.1512446,,,,19,,,,,,,64654.6,88071.89,133280.61,77604.94,97825.36,45838.176,
1022,604.2851456419922,4.122509,,,,273,,,,,,,1064577.6,2346067.2,2126010.2,2167903.8,2919376.5,2662165.2,
2022,604.348717418956,6.455393,,,,,,,,,,,871791.25,765889.7,748905.06,690924.8,788489.7,773762.0,
2071,604.3490043764475,6.5507603,,,,72,,,,,,,1271440.4,1057602.6,1005961.7,890204.94,895239.44,997625.2,
2136,604.3492521677008,6.641805,,,,87,,,,,,,1.3730234E7,1.3126809E7,1.2557474E7,1.2411122E7,1.2010203E7,1.1788598E7,
1447,604.3675515075525,5.514917,,,,67,,,,,,,9278280.0,9113895.0,1.2042157E7,1.0964037E7,1.3307588E7,1.3047756E7,
3916,605.4169429472367,8.907508,,,,196,,,,,,,680524.75,686614.3,721998.75,1100844.6,753193.25,693867.9,
2224,605.4231507675253,6.7383785,,,,,,,,,,,354488.5,410755.12,359976.16,143587.16,447901.03,324106.84,
2614,605.423230923676,7.258924,,,,,,,,,,,20991.428,37499.652,192582.97,438765.6,208954.69,216068.92,
4160,606.3391427787068,10.213415,,,,,,,,,,,424811.56,1088644.9,542864.56,588587.2,1064172.0,50965.32,
2481,608.391696552704,7.115988,,,,279,,,,,,,4281093.5,7748405.0,5800584.5,5181092.5,8745615.0,5645339.5,
1630,608.4013448061257,5.7913632,,,,,,,,,,,141850.23,143398.7,311948.47,263065.3,265319.12,266853.2,
3218,608.4726942999962,7.8713813,,,,85,,,,,,,209434.77,188477.92,696612.1,771229.9,634554.0,603256.94,
4060,610.1836081115636,9.640887,,,,,,,,,,,107265.99,53199.67,204709.31,505487.75,33238.066,55640.207,
1800,610.4169513089128,6.0732365,,,,17,,,,,,,1.1224452E7,1.2185686E7,2.100158E7,1.8037026E7,1.955743E7,2.1371066E7,
1667,610.4171987826588,5.8675685,,,,49,,,,,,,3.7200184E7,4.13347E7,6.0829184E7,5.661729E7,6.163603E7,5.8369508E7,
3401,611.4129998057459,8.114682,,,,,,,,,,,269023.0,837823.4,71380.984,44082.445,164681.16,513056.8,
1112,612.2487747077017,4.482817,,,,73,,,,,,,231624.61,550764.56,472892.78,251335.97,901594.8,527907.5,
2569,612.3526112060423,7.1945076,,,,11,,,,,,,238639.19,401837.78,185129.78,149483.64,456252.3,211611.17,
2472,612.3570293385568,7.1065965,,,,16,,,,,,,115789.16,156628.39,110304.91,142239.08,207673.4,186813.92,
3239,612.3577721007308,7.9098244,,,,204,,,,,,,283882.9,552011.7,177705.81,115854.266,261974.0,359671.06,
2420,612.3579356485769,7.0140896,,,,121,,,,,,,216553.3,249503.95,229167.16,275785.75,376220.56,406894.75,
1359,612.3959299161829,5.3233542,,,,117,,,,,,,359955.4,432599.62,700198.56,603871.2,752342.44,700192.6,
1410,612.3959376322576,5.4167767,,,,35,,,,,,,1365008.6,1495066.8,2306019.0,2220250.0,2511725.5,2322378.8,
1555,613.426573477631,5.70777,,,,126,,,,,,,279204.4,305410.22,590776.56,561241.0,446669.56,416595.22,
3217,613.4275276079917,7.870506,,,,85,,,,,,,250068.42,250600.77,219141.08,247846.5,418532.8,404909.06,
3171,614.3733445199817,7.79584,,,,106,,,,,,,259579.14,433696.28,339261.4,142787.36,351566.2,304025.72,
1320,614.411626096636,5.251627,,,,176,,,,,,,116193.04,120926.305,950332.06,671488.94,973042.6,695209.7,
4008,614.5113639760881,9.264801,,,,,,,,,,,334671.66,242654.95,179510.61,232567.19,209412.47,264389.72,
3629,614.5974687347913,8.29884,,,,,,,,,,,170574.88,162290.69,8439236.0,664607.7,8081662.0,4937701.5,
3518,614.5975293765808,8.237946,,,,,,,,,,,249175.16,364882.0,3624719.2,7027529.0,1295397.4,3120262.2,
3764,614.5977649362917,8.492271,,,,,,,,,,,2465489.0,2794601.8,8441.834,0,734986.5,0,
1544,615.3743848348406,5.6949177,,,,126,,,,,,,4726886.5,4578138.0,3453456.2,3480532.2,4572943.5,5261880.5,
4097,615.4951052169151,10.019332,,,,25,,,,,,,1521524.0,1342655.0,1841717.5,1200335.8,1167795.9,1280755.4,
3820,615.4977819818432,8.680306,,,,4,,,,,,,92693.52,117872.27,659673.06,582131.94,178870.53,220248.36,
1416,616.3671126160052,5.441538,,,,166,,,,,,,779749.94,746116.0,922175.1,867220.3,1017352.6,1070843.8,
3792,616.456326986585,8.5999565,,,,,,,,,,,55656.29,78395.66,347655.56,346740.3,169671.31,162809.84,
4036,616.5268539459793,9.545697,,,,296,,,,,,,1127078.1,976995.7,764960.94,736466.1,625391.0,846730.56,
3637,616.6126096815032,8.376095,,,,,,,,,,,68758.66,66599.41,628121.1,2052334.5,613817.56,1321866.9,
3705,616.613150795037,8.458392,,,,,,,,,,,106458.79,272050.78,2545873.8,525515.4,2134239.0,272955.72,
3800,616.6134890037912,8.571462,,,,,,,,,,,132391.72,377398.16,197212.78,113066.41,370127.4,108667.516,
3300,617.3875264214904,7.931326,,,,,,,,,,,1088822.9,163425.36,50770.1,115552.31,222559.77,165609.06,
2290,618.3642855142405,6.8285336,,,,254,,,,,,,1290455.1,1115824.9,1551179.4,1292019.1,1422780.5,1161693.1,
1552,618.3828644863039,5.702623,,,,126,,,,,,,5.547525E7,5.6036708E7,5.6285064E7,5.564918E7,6.24366E7,6.424531E7,
1870,618.3830203163242,6.1519523,,,,212,,,,,,,233240.88,243075.62,244260.98,199169.66,114979.65,304598.75,
1709,618.383020733532,5.9297357,,,,112,,,,,,,993800.06,929789.06,1007235.6,1037789.7,1150027.6,1166692.0,
2083,618.4207892522543,6.5542817,,,,72,,,,,,,2117817.0,2774163.2,2307820.8,2612645.2,3253222.5,3100508.2,
982,620.2800388548824,3.9216566,,,,115,,,,,,,278852.75,965111.06,692201.44,850239.0,1235477.8,909292.7,
1448,620.3408225209505,5.514917,,,,67,,,,,,,335334.4,340808.97,377896.5,363898.28,449042.1,446331.2,
1741,620.3438079369629,5.9863687,,,,1,,,,,,,5378996.0,5404386.5,5908550.5,4912264.5,6238824.0,4895563.0,
1337,620.362191665099,5.283876,,,,22,,,,,,,2047304.6,1811822.0,2176090.8,2140856.0,2581580.8,2461755.0,
1292,620.3623872873704,5.177147,,,,82,,,,,,,1131117.5,985021.0,1356526.8,1391865.9,1616252.9,1466839.2,
2310,620.3888246398566,6.8790154,,,,285,,,,,,,304607.44,289307.38,612852.3,310905.16,541234.75,505627.8,
1136,622.3345604372918,4.6129866,,,,89,,,,,,,502323.25,855293.56,909916.06,1063539.8,1398348.5,896963.6,
2225,622.4075779171648,6.7485414,,,,,,,,,,,319291.0,601269.75,392156.88,436569.44,644491.0,464253.16,
1730,622.4167781073999,5.968819,,,,32,,,,,,,1040652.9,1169685.8,1724382.2,1818569.1,1720864.2,1645739.1,
1819,622.4170021296742,6.0912833,,,,17,,,,,,,1066641.9,1062833.6,1724717.2,1498544.1,1487599.1,1742344.0,
1722,623.4202735139197,5.9696336,,,,,,,,,,,356764.03,388076.47,563591.94,510829.72,355467.38,613690.75,
2191,624.3868842934297,6.719509,,,,246,,,,,,,3834301.5,6872750.5,5055161.0,4821223.5,7348170.5,5078511.5,
2145,624.432081104318,6.653836,,,,87,,,,,,,847485.2,380362.94,1703159.6,1386528.0,1476402.8,1337312.5,
1794,624.4324507267982,6.069183,,,,101,,,,,,,903664.1,1044110.4,2267758.5,1588454.6,2075103.1,2032167.2,
1908,624.4330430172594,6.2601056,,,,248,,,,,,,1.1156128E8,1.1778279E8,1.604182E8,1.5370486E8,1.5831414E8,1.6608218E8,
1187,625.1784498873159,4.8218756,,,,28,,,,,,,1208218.1,1560145.6,1200007.5,1096394.9,1400692.8,894951.3,
1043,625.178692891149,4.1547837,,,,19,,,,,,,223015.06,202538.1,231199.72,130705.21,175454.23,125286.77,
1520,626.4104837722192,5.651627,,,,170,,,,,,,259926.5,316663.12,433416.66,417140.62,492150.38,444795.34,
1583,626.4111292705459,5.7581463,,,,54,,,,,,,566139.8,555002.4,731208.0,754436.8,821438.2,848362.94,
1451,626.4115209484197,5.5174527,,,,67,,,,,,,118331.234,143833.2,236062.56,225914.75,264849.25,219628.08,
1656,626.4117296147836,5.8618073,,,,49,,,,,,,1586989.5,1584351.8,2332714.8,2233503.0,2459403.8,2353646.0,
3354,626.5975682036252,8.09685,,,,,,,,,,,214615.73,239429.38,4592470.5,3180654.0,4387450.5,2712249.5,
