"","filter","2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML","2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML","2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML","2024_POS_Anid-SA-OA_1_Run170.mzML","2024_POS_Anid-SA-OA_2_Run191.mzML","2024_POS_Anid-SA-OA_3_Run235.mzML"
"5051/672.4123mz/7.67min",303038.61,329317.47,328788.38,277288.84,17411.957,267244.3,333117.66
"5053/686.3582mz/7.67min",18912.61,21288.46,779167.4,5205.502,184151.6,16536.76,1041.1004
"5055/412.3288mz/7.67min",266361.09,519286.78,802359.4,163475.12,369247.06,81383.41,103177.52
"5056/1126.7377mz/7.69min",721803.77,845886.94,1258875.4,318869.75,865261.2,597720.6,575840.06
"5057/425.3047mz/7.69min",297099.155,332298.06,596314.5,261900.25,441942.53,258142.4,238628.14
"5058/333.2423mz/7.67min",153909.445,97375.31,550686.1,29392.105,159770.14,148048.75,193234.6
"5059/443.3156mz/7.69min",109537.895,81149.78,440066.38,70988.65,282709.4,102212.06,116863.73
"5061/659.2865mz/7.7min",150669.73,118862.2,467846.66,120887.75,463953,178667.2,122672.26
"5062/637.305mz/7.7min",757866.75,613522.1,1319902.6,640980,2022658.8,874753.5,592338.06
"5063/654.3318mz/7.7min",2548389.15,1682948.5,4817418.5,2100706.8,5706594.5,2996071.5,2007841.8
"5066/375.3044mz/7.71min",476672.05,671718.7,1837353.8,142241.84,506533.2,446810.9,233664.7
"5067/393.3151mz/7.74min",519082.2,570772.8,1428879.4,249641.25,630315.5,467391.6,338818.1
"5068/287.2005mz/7.72min",88785.518,208456.66,389676.38,42633.516,134937.52,31455.658,38445.43
"5069/446.3626mz/7.69min",162046.355,199693.48,755534.5,285618.75,96797.56,124399.23,112819.2
"5070/399.3255mz/7.71min",323436.19,268959.22,668225.25,192465.8,369658.8,342449.22,304423.16
"5071/411.3256mz/7.71min",1035222.7,1659315.4,3133810,758251.9,1312193.5,507373.75,549409.1
"5073/420.3318mz/7.73min",118689.405,157456.69,410421.5,120335.69,68228.11,117043.12,82003.9
"5074/444.3471mz/7.73min",65905.945,82345.64,185035.48,49394.484,118735.25,34179.336,49466.25
"5077/702.5062mz/7.73min",3639616.5,8189422.5,151940.18,7590312.5,5012155.5,2267077.5,759700.9
"5080/429.3363mz/7.73min",416506.03,422297.78,1063943.9,252700.11,597772.25,340365.97,410714.28
"5082/628.4994mz/7.75min",176253.785,134372.83,360864.5,167497.19,185010.38,284551.34,80242.25
"5084/467.3123mz/7.77min",7512.3486,10487.916,201415.66,907.35624,15181.285,4536.7812,907.35624
"5085/406.3467mz/7.76min",335610.22,193886.77,1106765.2,211021.14,1092210.4,369939.44,301281
"5088/226.1801mz/7.78min",70187.438,72247.86,64856.062,39574.59,68127.016,136047.06,196644.66
"5089/584.4731mz/7.76min",229609.94,161606.98,418389.84,220436.94,238782.94,342170.72,108536.14
"5090/544.3993mz/7.76min",135807.25,173903.39,822174.9,97711.11,60292.176,200114.27,84207.97
"5091/540.4466mz/7.77min",263676.465,173900.16,533464.4,258739.81,268613.12,402466,128996.65
"5096/496.4205mz/7.78min",282136.545,182994.75,548962.5,263138.62,301134.47,449658.84,134821.88
"5097/452.3944mz/7.78min",271534.645,169387.44,485471.25,258821.95,284247.34,368527.3,131470.19
"5099/408.3683mz/7.78min",200952.135,126493.516,464218.62,199571.67,202332.6,299964.66,114228.87
"5100/616.1212mz/7.79min",96594.255,78059.36,114675.15,78513.36,76531.734,427800.03,407597.94
"5101/375.3044mz/7.78min",335799.21,393175.9,134451.28,344902.2,326696.22,530742.7,320707
"5106/430.331mz/7.8min",229269.285,233148.02,623125.8,217676.28,282587.53,225390.55,215625.23
"5107/413.3042mz/7.81min",332837.415,229250.69,667972.9,183152.36,508951.72,277409.53,388265.3
"5109/698.474mz/7.81min",292690.64,445361.44,1001153.1,226158.98,322342.03,263039.25,246374.9
"5110/443.3155mz/7.88min",153266.075,141901.98,368612.9,103212.64,210909.39,163011.42,143520.73
"5111/280.0599mz/7.82min",1393.35566,1393.35566,1393.35566,1393.35566,1393.35566,808419.7,6966.7783
"5112/336.123mz/7.81min",69748.905,35093.39,11729.506,104404.42,2345.9012,5824155.5,169569.86
"5114/405.1888mz/7.81min",181837.682,110120.984,59276.69,253554.38,11855.338,14304199,422239.53
"5117/404.1854mz/7.82min",735528.46,446033.62,254667.05,1025023.3,50933.41,51861336,1572325.1
"5119/281.0633mz/7.82min",21318.968,21318.968,21318.968,21318.968,21318.968,106594.84,21318.968
"5123/741.6131mz/7.83min",673158.25,673482.4,891526.5,766570.9,672834.1,643714.25,593147.5
"5124/425.3775mz/7.83min",143431.665,216509.5,728057.2,105148.45,32545.744,169711.33,117152
"5127/373.3099mz/7.84min",239600.765,53319.17,188208.06,141784.56,502654.2,563512.94,290993.47
"5130/244.1907mz/7.83min",113412.69,109620.42,78903.695,80200.56,117204.96,207034.52,313649.84
"5131/226.1801mz/7.84min",82549.74,70546.64,66906.14,63701.848,94552.84,156545.94,243315.6
"5132/782.5685mz/7.84min",57172952,72633060,3938619.5,66365060,85362800,40640784,47980844
"5134/786.5957mz/7.84min",1627665.65,205168.7,2229487.8,3842332,205168.7,2687421,1025843.5
"5137/228.1958mz/7.84min",199893.15,183517.25,157701.55,140964.22,216269.05,364421.2,541683.06
"5143/484.4723mz/7.84min",42681.1065,249402.89,620977.4,4894.7894,24473.947,4894.7894,60888.266
"5144/758.568mz/7.84min",3220153.35,2323216.5,4809780.5,1811853.4,13292.429,4117090.2,4291486.5
"5145/772.5843mz/7.84min",1130888.38,556930.9,1651263.2,610513.56,111386.18,1734306.2,1718674
"5146/783.5718mz/7.84min",28409686,34862744,1876354.4,31370910,40385350,25448462,22367752
"5150/449.3025mz/7.84min",186275.605,187824.31,692201.56,95523.38,325482.34,184726.9,145957.08
"5151/832.58mz/7.84min",77265.507,17362.197,135630.69,18900.324,3472.4394,620459.6,243990.1
"5155/807.5661mz/7.84min",454920.41,408086.6,1321523.4,161208.36,336069.84,501754.22,550833.56
"5156/754.5378mz/7.86min",62441.785,3284855.2,1943.1375,1792166.9,96257.51,28626.06,9715.6875
"5157/781.5561mz/7.82min",8090693.5,13626891,541695.1,15165752,7436586,2773939.8,8744801
"5158/746.5664mz/7.84min",1079377.92,981428.94,1574616.1,599208.4,119841.68,1177326.9,2554004.8
"5159/794.5644mz/7.83min",184470.915,102183.49,266758.34,24499.92,27876.998,329713.5,338723.56
"5160/820.5251mz/7.84min",256260.195,272015,32574.706,162873.53,755407.8,348189,240505.39
"5162/806.5609mz/7.84min",1267828.6,1272304,2917576.2,629482.8,1263353.2,1130664.1,1319620
"5165/428.3238mz/7.84min",207082.315,213681.47,403116.62,175758.69,282217.7,193041.58,200483.16
"5166/730.5371mz/7.85min",143996.62,2347161.2,3235.0898,2310419.8,174308.77,113684.47,4146.135
"5167/810.5997mz/7.88min",983255.6,120974.375,1083138.2,883373,439725.16,6319886,3011396
"5168/427.3206mz/7.84min",697446.45,724482.8,1369959,645235.4,1004104.5,670410.1,666825.7
"5169/768.5522mz/7.87min",1129322.15,2968142.8,222898.8,10855987,751254.9,1507389.4,258575.58
"5172/760.5821mz/7.84min",9788985.375,186662.72,19248090,329880.75,20114.213,36428548,85592240
"5174/804.5503mz/7.84min",4611892.6,5563232,209004.17,3310465.8,13716444,5971193,3660553.2
"5176/755.5415mz/7.86min",8834.43015,842102.6,706.84746,840627.9,14134.623,706.84746,3534.2373
"5177/790.5339mz/7.84min",100269.87,353781.53,11840.732,367359.12,59203.66,141336.08,11840.732
"5179/756.5521mz/7.84min",328975.64,1062521.2,31370.248,1098598.5,160149.72,231512.72,426438.56
"5181/802.5348mz/7.84min",1148876.2,2749500.8,55564.84,1903334.1,1194330.9,277824.2,1103421.5
"5182/766.5349mz/7.84min",398760.44,792561.5,6591.885,618951.6,501840.78,295680.1,79815.266
"5187/836.5396mz/7.84min",311979.97,307302.97,727058.2,275152.94,808195,316656.97,254387.58
"5188/803.5378mz/7.84min",555386.28,1274359.8,27395.972,947915.75,590975.94,136979.86,519796.62
"5190/690.5055mz/7.84min",135689.765,388789.1,101542.58,886185,13618.318,169836.95,68091.59
"5191/409.31mz/7.85min",717534.37,709206.94,1647878.2,510600,728993.3,457054.88,725861.8
"5195/814.5579mz/7.85min",2181633.7,2024074.4,2592608.2,2339193,2866284.5,1489618.6,1483635.8
"5201/463.3053mz/7.86min",2265.4941,3775.8235,400754.16,755.1647,24491.504,755.1647,755.1647
"5202/480.3315mz/7.85min",27695.0178,46158.363,1414099,9231.6726,114732,9231.6726,9231.6726
"5203/486.291mz/7.85min",1273.69874,1273.69874,295232.22,1273.69874,6368.4937,1273.69874,1273.69874
"5204/539.3339mz/7.85min",31689.5225,59568.81,481384.72,5239.634,5239.634,37180.875,26198.17
"5205/425.3047mz/7.85min",377798.01,414155.12,841385.4,233709.33,455113.2,341440.9,293900.16
"5206/485.2874mz/7.85min",16697.079,27828.465,1079531.9,5565.693,72543.73,5565.693,5565.693
"5209/1132.7236mz/7.86min",169070.51,239977.7,434677.8,46438.92,184279.58,153861.44,132452.53
"5210/393.3151mz/7.86min",225478.19,215444.5,600231.8,235511.88,390604.2,213505.98,192349.86
"5211/517.352mz/7.86min",171589.645,356644.5,1676043.6,115316.16,21840.555,188022.62,155156.67
"5212/744.5532mz/7.89min",5368468.25,15122767,622107.9,7880125.5,12448047,2856811,1586782.6
"5213/836.3481mz/7.86min",2163.4746,10817.373,248996.3,2163.4746,2163.4746,2163.4746,2163.4746
"5214/835.3434mz/7.86min",9043.5612,21949.637,488059.06,3014.5204,3014.5204,3014.5204,15072.602
"5215/1110.7425mz/7.87min",517038.885,741012.5,1169807,230085.88,515446.47,518631.3,407617.47
"5216/389.1748mz/7.87min",159135.86,395955.66,1861189.8,81085.7,9585.001,79155.91,237186.02
"5217/321.1121mz/7.86min",24682.1965,78366.81,407161.72,1774.5426,1774.5426,8872.713,40491.68
"5218/408.1884mz/7.86min",32037.45375,84384.1,504956.47,762.1395,762.1395,3810.6975,60264.21
"5221/813.3616mz/7.87min",8149.6794,13582.799,399754.84,2716.5598,2716.5598,2716.5598,20649.906
"5222/814.3647mz/7.87min",2323.4988,3872.498,226536.03,774.4996,774.4996,774.4996,4375.7715
"5223/407.1849mz/7.87min",150232.325,338631.78,1899420.4,64779.59,12955.918,89475.73,210988.92
"5224/445.3315mz/7.87min",179202.475,45733.03,558665.2,48715.77,442112.1,213850.98,144553.97
"5232/388.1623mz/7.88min",22404.2445,58596.36,463739.75,1613.0438,1613.0438,8065.219,36743.27
"5233/405.1692mz/7.86min",2501.9958,10682.808,221119.89,833.9986,833.9986,4169.993,833.9986
"5234/537.1492mz/7.88min",196166.705,216516.77,514422.12,129137.13,277858.4,175816.64,173743.62
"5235/554.1756mz/7.88min",2191368.65,2249686.5,5887173.5,1414818,3265849.8,2133050.8,2089558.6
"5237/371.101mz/7.88min",490059.64,533258,1317366.4,308348.3,781344.9,446861.28,435150.9
"5240/387.1589mz/7.88min",121869.675,219072.67,1718324.2,15611.471,3122.2942,90338.07,153401.28
"5243/436.2117mz/7.89min",42251.035,27066.94,26366.29,337226.8,5273.258,595510.9,57435.13
"5246/540.1236mz/7.88min",204002.99,120428.34,243306.25,49098.395,200305.23,207700.75,247405.86
"5247/1126.7379mz/7.9min",142853.775,149387.95,325712.28,71844.5,241339.61,136319.6,111884.305
"5248/339.1223mz/7.95min",82551.635,70340.78,582614.4,59749.3,11949.86,94762.49,100129.71
"5249/459.3467mz/7.91min",98832.374,2475.8006,355001.12,12379.003,135552.58,167770.28,62112.168
"5250/499.3392mz/7.91min",64743.8365,6269.8086,374000.28,6269.8086,98138.63,113805.62,31349.043
"5251/284.2948mz/7.91min",210444.86,96458.625,296256.72,204788.5,273054.28,216101.22,77803.234
"5252/453.3473mz/7.93min",146757.62,146757.62,146757.62,733788.1,146757.62,146757.62,146757.62
"5253/463.2822mz/7.92min",102382.9585,32362.967,3024.0608,172402.95,604.81216,365410.53,180179.42
"5255/441.2997mz/7.91min",293277.87,136467.27,156748.84,460745.66,90064.65,707382.75,429806.9
"5256/780.5528mz/7.82min",16485887,27445920,1220824.5,31553484,15232660,5602117,17739114
"5257/781.5561mz/7.86min",2475667.85,6533633.5,201960.92,6050079.5,2163784.5,1062954.6,2787551.2
"5258/812.5425mz/8.01min",746238.675,1481979,376722.5,510071.1,1332897,982406.25,313308
"5259/836.5394mz/7.88min",179125.88,68418.96,289207.22,166844.64,418553.12,191407.12,159453.1
"5262/794.5644mz/7.91min",70868.942,52771.9,125262.3,4147.1533,13968.101,98442.195,88965.984
"5264/796.584mz/7.94min",21498.7885,3381.1401,29560.553,13437.024,676.22802,901082.4,159630.58
"5266/802.5347mz/7.94min",246908.86,417486.62,12098.502,309015.1,492657.47,60492.51,184802.62
"5268/810.5996mz/7.97min",1308865.6,638148.9,1108887.4,1508843.8,179354.23,20997562,1587616
"5271/803.5374mz/7.92min",104716.049,200571.19,10432.8016,154600.66,255751.66,54831.438,52164.008
"5273/832.5799mz/7.92min",65761.8865,22236.633,109287.14,11179.203,2235.8406,292918.4,150410.6
"5274/804.5504mz/7.94min",1219571,1602298.8,162998.75,954708.94,3942643.8,1355909.2,1083232.8
"5275/766.5355mz/7.93min",219002.83,319889.5,2938.146,1188219.5,271135.56,166870.1,49244.734
"5278/484.4723mz/7.88min",22084.074,140390.42,308050.9,7361.358,7361.358,7361.358,36806.79
"5281/790.5335mz/7.92min",99718.606,149805.4,9926.3624,625303.3,190604.47,49631.812,9926.3624
"5282/768.5526mz/7.96min",1128620.25,5710669.5,97863.83,33262538,1638810.9,618429.6,369204.12
"5283/427.3204mz/7.94min",203516.965,179589.89,311297.06,164924.66,390315.94,193110.62,213923.31
"5285/769.5561mz/7.97min",632744.52,2940902,39199.19,11229498,1091100.6,174388.44,13769.721
"5288/315.2317mz/7.96min",183699.14,11595.969,40913.12,204975.84,184479.97,312173.78,182918.31
"5289/743.629mz/7.96min",595091.95,597899.8,592284.1,659597.4,834461.44,514167.53,553848.75
"5291/811.559mz/8.05min",53419.939,55051.023,9499.852,539762.3,51788.855,10870.182,93848.78
"5292/347.2579mz/7.97min",764797.45,914944.4,1320060.4,519128.7,1398244.1,424025.4,614650.5
"5294/718.5347mz/8.01min",87700.255,88875.65,1528187.4,40198.758,7325.2373,86524.86,399440
"5296/841.4983mz/7.97min",371432.02,584655.4,521219.7,214640.28,460657.38,178127.25,282206.66
"5298/842.5033mz/7.97min",217251.035,355897.7,268485.16,103381.5,264404.3,92837.52,170097.77
"5299/413.3323mz/7.97min",615236.935,863070.7,873829.06,428798.06,782994.9,233200.64,447478.97
"5301/411.3256mz/7.97min",13425257.5,18470938,19277548,9589584,17118914,6039872.5,9731601
"5302/412.3289mz/7.97min",4151127.15,5729919.5,5990806.5,2917096.5,5301456.5,1898519.5,3000797.8
"5303/429.3366mz/7.98min",444226.77,725992.1,645700.4,242753.14,766473,16114.328,47167.3
"5304/784.5137mz/7.98min",12812.486,374291.47,3802.733,2664514.5,760.5466,16365.023,9259.949
"5307/819.5173mz/7.98min",618998.3,904097.5,1212040.6,617277.5,242600.97,400728.56,620719.1
"5308/451.3189mz/7.96min",157829.955,234704.2,207945.2,70658.58,590562.44,107714.71,46064.938
"5309/821.6436mz/7.97min",58447.5295,96404.195,86741.336,21554.688,297897,7974.6387,30153.723
"5310/820.5223mz/7.98min",429621.05,665645.1,731035.75,430011.1,424269.66,312488.62,429231
"5312/842.3858mz/7.98min",614982.9,724128.4,699689.5,514111.28,23880.273,647376.6,582589.2
"5314/855.3495mz/7.98min",556834.69,617005,581671.94,422869.28,16629.156,576134.44,537534.94
"5315/839.3755mz/7.98min",17513574,20194494,20669178,13710342,820534.94,18308654,16718494
"5318/412.2092mz/7.99min",263067.035,300349.22,434061.03,233941.17,3125.176,292192.9,126261.055
"5320/840.3789mz/7.98min",9389488.5,10893944,10871702,7382125,455136.53,9818497,8960480
"5323/410.2041mz/7.98min",17043176.5,16753741,23826774,14911098,1044958.4,17741428,17332612
"5324/392.1937mz/7.98min",18920126,20283200,27139264,16709392,1254709.9,18859022,18981230
"5325/817.3941mz/7.98min",26504519,23972726,36156830,24957246,654964.9,29355668,28051792
"5328/820.4038mz/7.98min",978037.275,867811.6,1343149.4,929970.75,10862.223,1083660.4,1026103.8
"5329/431.1825mz/7.99min",4958099.75,6090899,6697088,3588626.5,393740.47,5141354.5,4774845
"5330/409.2008mz/7.99min",61288524,60412804,85879090,53800828,3895209.8,64007656,62164244
"5331/341.1382mz/7.99min",7486673.5,8090858,10678318,6582053.5,489413.7,7466025,7507322
"5332/411.207mz/7.99min",2710999.5,2694815.5,3855266.5,2396640.5,156760.75,2727183.5,2736942
"5336/394.1987mz/7.99min",248638.245,315047.4,430852.06,282441.88,41721.324,214834.61,208606.62
"5338/323.1277mz/7.99min",15498845,16522396,22131262,13749697,944825,15422216,15575474
"5339/391.1904mz/7.99min",67488815,72842696,97373896,59930140,4684906.5,67361220,67616410
"5341/201.07mz/8.01min",24876.1895,7025.5674,422865.53,32868.848,1405.11348,134043.47,16883.531
"5342/379.3362mz/7.99min",61490.3035,112805.37,68159.65,26130.736,175493.3,54820.957,43317.812
"5343/421.3209mz/8.0min",217086.35,247652.81,27099.928,369235.38,371105,186519.89,135499.64
"5344/310.3105mz/8.0min",89072.56,90418.19,87726.93,101773.29,315652.5,65981.76,37412.844
"5346/1140.7527mz/8.0min",1605354.3,1756264.2,2478437.5,830707.94,3076026,1454444.4,1269274.4
"5347/425.3773mz/8.01min",178852.185,277011.7,617729.94,83949.95,191502.06,166202.31,139332.02
"5350/339.1222mz/8.01min",210898.365,147536.95,322254.56,250961.2,29507.39,170835.53,271546.47
"5351/728.5219mz/8.01min",590872.65,1437555.9,7946.971,1763229.6,651946,529799.3,39734.855
"5352/816.3813mz/8.02min",488263.91,355166.1,754027.06,407082.88,71033.22,586051.3,569444.94
"5353/797.3667mz/8.02min",1613821.65,1378481.8,2496946.8,1412693.9,275696.36,1955136.1,1814949.4
"5356/815.3771mz/8.02min",986108.42,755315.94,1574623.5,855615.44,151063.188,1226561.1,1116601.4
"5357/838.3613mz/8.02min",2129190.25,2134438.5,2559230.5,1434761.9,31924.512,2328193.5,2123942
"5358/393.3152mz/8.02min",463737.82,437645.34,680974.5,489830.3,651872.75,339659.12,286273.6
"5360/837.3562mz/8.02min",5124228.25,5184532.5,6235369.5,3472402.8,87730.54,5425749.5,5063924
"5361/760.5126mz/8.02min",18059.1715,161481.11,19807.86,3836944.5,2263.3918,16310.483,11316.959
"5365/426.3359mz/8.03min",55954.6385,325870.94,7781.288,403701.8,55692.55,42844.145,56216.727
"5367/690.5049mz/8.06min",183339.23,791300.25,113493.8,1532537.9,3888.0376,108170.02,253184.66
"5368/730.5363mz/8.06min",147527.37,4098091.5,4263.3352,12093587,187913.3,107141.44,21316.676
"5369/375.3042mz/8.03min",183534.65,169771.9,457601,197297.4,130777.516,275010.84,144365.6
"5370/814.3659mz/8.03min",567938.07,445079.44,772267.56,501339.84,89015.888,766000.06,634536.3
"5371/780.351mz/8.04min",245201.825,243937.31,386412.5,246466.34,14243.716,363562.84,71218.58
"5373/408.1889mz/8.03min",280845,279540,388059.28,244120.31,48824.062,294685.75,282150
"5374/407.1851mz/8.03min",1018661.25,968883.3,1419235.6,917387.1,13708.179,1143136.1,1068439.2
"5376/389.1747mz/8.03min",102093513,99243976,147700660,85843576,2475050.8,115871420,104943050
"5377/390.178mz/8.03min",28201084,27486540,40666640,23604882,650993.56,32075004,28915628
"5379/746.5657mz/8.01min",313813.455,476514.47,1450215.6,151112.44,17291.352,86456.76,583920.3
"5380/759.572mz/8.0min",334071.82,267692,1144065,298313.44,53538.4,399997,369830.2
"5382/777.3415mz/8.03min",8109502.25,7384314.5,11419785,7082166,65802.766,9955561,8834690
"5383/813.3626mz/8.03min",1067962.25,777360.2,1459128.6,925646.9,155472.04,1419020.6,1210277.6
"5384/796.3554mz/8.03min",701485.12,643155.8,1047719.44,625653.1,125130.62,888388,759814.44
"5385/744.5532mz/7.98min",5141615,6508667,306391.75,5632032,3867712,10028728,4651198
"5386/795.352mz/8.03min",1276191.85,1196855.6,1891316.2,1147121.2,229424.24,1539522.8,1355528.1
"5390/405.1693mz/8.04min",462832.79,436984.38,684652.7,378616.7,75723.34,501940.03,488681.2
"5392/387.159mz/8.03min",328626.515,246639.47,685637.06,287288.28,49327.894,419771.88,369964.75
"5396/429.1672mz/8.04min",260304.565,294370.25,389457.22,203329.72,40665.944,226238.88,302281.38
"5398/714.5063mz/8.05min",449454.61,2770715.5,52155.27,705002.8,384556.97,514352.25,111243.89
"5399/835.3445mz/8.04min",14419338,14517955,17511998,10076492,205136.84,16113105,14320721
"5400/813.5459mz/8.05min",867726.48,714651.56,371219.88,1020801.4,1395721.6,261727.75,1093569.2
"5401/851.3182mz/8.04min",409978.17,404305,441368.97,294108.9,58821.78,454932.28,415651.34
"5402/836.3477mz/8.04min",7858864,7904617.5,9758838,5572163,110381.016,8864817,7813110.5
"5406/391.1789mz/8.04min",1046135.88,985035.56,1262907.5,975497.1,195099.42,1440746.1,1107236.2
"5407/812.5428mz/8.04min",2076287.05,1838595,1597607.1,2108423.2,2809103.2,2044150.9,2237071.5
"5409/768.5528mz/8.05min",1232772.575,12380698,8396.688,17842354,1772905.4,692639.75,282495.84
"5410/770.5661mz/8.05min",96388.91,1647168.4,14956.797,1164841.6,87034.086,105743.734,13623.873
"5411/429.0882mz/8.05min",140209.52,180431.03,75322.36,77678.23,751248.94,151462,128957.04
"5413/223.0637mz/8.04min",87240.23,157066.98,87490.32,16661.223,385323.3,45919.35,86990.14
"5417/410.3134mz/8.05min",168580.045,79127.14,431577.7,166805.28,344979.7,170354.81,158336.11
"5419/409.31mz/8.06min",843517.45,1008337.9,1397467.6,678697,1131273.4,511958.78,582281.8
"5421/783.5719mz/8.01min",14321081,19104644,1146832.4,24513944,23257304,9537518,2643967.8
"5422/447.0988mz/8.06min",599441.35,624930.25,623506.1,148592.19,1533369,575376.6,533027.3
"5423/461.3626mz/8.07min",5758.8562,5758.8562,439218,5758.8562,28794.281,5758.8562,5758.8562
"5424/483.3457mz/8.07min",3940.1376,3940.1376,684291.75,3940.1376,19700.688,3940.1376,3940.1376
"5426/810.5997mz/8.06min",5047224.25,3019159,8341424,1598568,66881.94,7075289.5,15783191
"5429/766.5352mz/8.06min",92415.3615,150746.95,3621.7984,235626.62,174627.36,18108.992,34083.773
"5432/392.331mz/8.06min",107589.2215,5373.665,586399.75,4951.126,200442.17,319887.1,14736.273
"5435/782.5687mz/8.03min",27104679,35594240,2666344.2,59056784,44139870,18601344,18615118
"5436/804.5504mz/8.11min",613676.38,753365.7,16394.367,1222185.2,2129206.8,428134.28,473987.06
"5438/790.5323mz/8.09min",47122.7085,308884.44,2371.6194,222940,82387.32,11858.097,2371.6194
"5441/1132.724mz/8.09min",81552.05,96588.95,156034.92,8660.154,153739.03,66515.15,55904.42
"5443/1110.7424mz/8.09min",147149.06,159402.5,275185.4,68818.66,218434.78,134895.62,102629.31
"5445/1162.7347mz/8.01min",148041.848,166430.61,187939.14,50036.64,615456.44,129653.086,65269.547
"5447/1140.7531mz/8.1min",175453.145,194799.62,365243.06,86652.84,301693.75,156106.67,153268.56
"5448/265.1434mz/8.1min",48091.328,48091.328,48091.328,48091.328,240456.64,48091.328,48091.328
"5449/393.3152mz/8.08min",195300.74,213392.53,263352.72,177208.95,276193.6,113800.13,129760.266
"5450/336.326mz/8.1min",112686.4,127756.43,184397.67,81523.44,207395.17,97616.37,86844.22
"5451/375.3044mz/8.09min",151296.53,146247.03,204040.62,134559.2,228598.64,156346.03,125986.555
"5452/817.3936mz/8.1min",242538.14,211168.25,786581.9,114393.78,22878.756,273908.03,351305.62
"5453/807.5695mz/8.11min",21753.4905,20817.227,96630.91,505415.78,3890.218,19451.09,22689.754
"5456/427.3204mz/8.1min",138550.45,125841.195,202152.03,23531.453,223985.81,139302.98,137797.92
"5457/738.5064mz/8.11min",199505.21,262752,219741.08,87831.41,382431,179269.34,178271.55
"5460/111.0201mz/8.13min",443677.44,435263.72,304663.72,573704,499887.7,45797.93,452091.16
"5461/684.6499mz/8.05min",96427.2225,128420.09,28358.387,64434.355,4591560,207473.1,26243.121
"5464/429.3365mz/8.07min",9204.07555,14518.365,336208.28,2902.6055,54179.5,3654.9033,3889.7861
"5466/110.0199mz/8.11min",531003.525,172149.7,1765136.9,92687.82,491593.25,570413.8,1555481.9
"5472/708.5928mz/8.11min",1966.1704,1966.1704,1966.1704,1966.1704,9830.852,288167,1966.1704
"5473/412.329mz/8.14min",1980729.95,1949335.4,2222784.5,511247.25,2930307,1458072,2012124.5
"5474/411.3256mz/8.13min",6488139.5,6332369.5,7031494.5,1661071.9,9440076,4682016.5,6643909.5
"5475/413.3313mz/8.13min",198332.975,205690.83,192078.5,49918.8,259661.47,139578.73,204587.45
"5476/821.6436mz/8.13min",24217.8095,35924.684,20782.342,1960.2982,88636.4,9801.491,27653.277
"5478/427.3932mz/8.14min",129572.635,145411.25,427433.94,69240.36,13848.072,129371.22,129774.05
"5482/425.3773mz/8.14min",86842.4975,97319.93,273742.28,56871.066,20460.672,90956.945,82728.05
"5483/690.5058mz/8.14min",347642.875,1358047.5,94168.13,634805.5,9695.996,428983.72,266302.03
"5484/730.5371mz/8.14min",240913.03,7930032.5,24294.025,5281097.5,241045.64,121470.125,240780.42
"5490/778.3449mz/8.16min",511380.315,373492.38,1001277.75,41712.836,8342.5672,729892.9,649268.25
"5492/835.3445mz/8.16min",10263852.25,7811547.5,20690306,467166.4,105638.19,15621872,12716157
"5494/813.3621mz/8.16min",324488.255,141711.81,780364.9,33135.02,6627.004,643190.3,507264.7
"5498/851.3189mz/8.16min",318009.67,278800,478402.72,27348.371,5469.6742,409393.47,357219.34
"5502/413.3421mz/8.16min",161714.76,156579.02,257671.17,21821.328,237467.66,103663.9,166850.5
"5503/391.1796mz/8.16min",1971148.35,1558064.5,3518715.5,254524.8,14101.787,2795785.8,2384232.2
"5504/407.1851mz/8.16min",648104.565,443670.38,1306700.5,81633.58,16326.716,989878.3,852538.75
"5505/777.3415mz/8.16min",900525.1,666360.8,1817501.1,87016.78,17403.356,1349436.4,1134689.4
"5508/392.182mz/8.16min",196558.69,155189.22,326651.66,17871.23,3574.246,281647.38,237928.16
"5509/836.3478mz/8.16min",5710980,4323466,11424281,272751.9,59257.047,8665935,7098494
"5510/837.3513mz/8.16min",1907257.85,1458233.5,3938230,88406.59,13389.758,2904643.8,2356282.2
"5511/429.1665mz/8.16min",283808.345,215938.53,606423,43187.706,43187.706,430608.47,351678.16
"5512/389.1747mz/8.16min",52952840,41808240,100008820,7617967,1167808.4,75286696,64097440
"5514/405.1695mz/8.16min",389989.6,269318.8,756172.4,28839.127,5767.8254,568296.2,510660.4
"5516/756.5532mz/8.13min",106870.4845,16369155,10071.638,21009526,121629.055,50358.19,92111.914
"5519/408.1889mz/8.16min",130128.128,114727.336,343615.25,9506,1901.2,145528.92,220232.16
"5520/795.352mz/8.16min",1160965.63,835051.06,2301869.2,123296.836,24659.3672,1802860.1,1486880.2
"5521/838.3561mz/8.16min",502479.845,392922.44,1052978.9,7991.2944,1598.25888,716849.06,612037.25
"5523/768.5528mz/8.15min",1232664.05,5099101,8396.688,721011,1744317.1,4198673.5,610027.1
"5524/554.1758mz/8.16min",32216.335,5961.6733,61771.797,1192.33466,164464.77,17627.096,46805.574
"5525/406.1726mz/8.17min",95431.658,66878.05,199566.83,13375.61,13375.61,153408.94,123985.266
"5526/757.5566mz/8.13min",23909.294,7752793,664.4392,9876146,37343.527,3322.196,10475.061
