row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Media_1_Run17.mzML Peak area,2024_POS_CC-Media_2_Run53.mzML Peak area,2024_POS_CC-Media_3_Run73.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,
1245,618.5452007808066,8.82011,,,,20,,,,,,,0,0,0,347958.7,780275.94,809809.4,
1362,618.5452655391699,9.313289,,,,88,,,,,,,0,0,0,103762.05,224957.9,219221.27,
1363,619.5494269013592,9.314435,,,,,,,,,,,0,0,0,15495.747,69383.24,61766.715,
1577,622.4438667237972,10.338206,,,,,,,,,,,0,0,0,108469.3,838889.75,408644.5,
976,622.4440854956797,8.284604,,,,42,,,,,,,0,0,0,494627.5,1599361.0,2581801.2,
892,622.4442972922842,8.168223,,,,,,,,,,,0,0,0,1551894.4,339503.3,1219975.0,
877,622.503348197639,8.099756,,,,81,,,,,,,0,0,0,216648.02,291847.62,243279.9,
992,622.5033736796294,8.291177,,,,42,,,,,,,0,0,0,406970.03,775617.1,494288.2,
907,622.5035841310387,8.188,,,,32,,,,,,,0,0,0,1168805.8,1184263.9,1052420.8,
1061,622.5037167539344,8.432784,,,,44,,,,,,,0,0,0,286667.16,407961.47,333820.97,
1410,622.5165292780353,9.51271,,,,,,,,,,,0,0,0,55281.312,655697.25,239333.36,
964,623.4476098566134,8.251795,,,,,,,,,,,0,0,0,145501.03,406462.8,884689.1,
791,624.5192543753103,7.9433618,,,,30,,,,,,,0,0,0,1008180.44,2517982.5,1220840.9,
1474,624.5322451632777,9.919104,,,,51,,,,,,,0,0,0,2614264.0,4905774.0,3896165.0,
1538,624.5323911285145,10.191655,,,,,,,,,,,0,0,0,56091.027,173316.73,80418.72,
1063,626.4751024845895,8.5106325,,,,,,,,,,,0,0,0,204795.19,359442.12,252174.28,
1028,626.4752017624174,8.405913,,,,,,,,,,,0,0,0,107640.86,109279.58,107168.055,
1325,626.4756524464074,9.1816435,,,,,,,,,,,0,0,0,75656.87,137203.3,53819.71,
1354,626.535070045833,9.304332,,,,,,,,,,,0,0,0,281168.9,364969.72,710791.7,
932,628.1943460422859,8.265499,,,,,,,,,,,427734.4,517746.56,444679.34,361696.66,439818.3,417595.44,
953,628.490752785783,8.279743,,,,42,,,,,,,0,0,0,2280964.2,4586967.0,3360299.5,
913,628.4908093470275,8.207379,,,,5,,,,,,,0,0,0,492651.66,566186.7,450813.3,
1261,628.4911061471078,8.864869,,,,,,,,,,,0,0,0,25575.102,0,168890.7,
1286,628.4912071748357,8.9816885,,,,,,,,,,,0,0,0,92200.56,164034.44,570417.8,
628,628.4992768961382,7.749979,,,,,,,,,,,117531.0,56522.69,50660.64,71465.04,333872.72,104253.09,
954,629.4941136189009,8.279743,,,,,,,,,,,0,0,0,896117.94,1610805.0,1242146.6,
1564,630.4102714355532,10.287457,,,,119,,,,,,,0,0,0,1682826.8,2329880.2,2301156.5,
896,630.4106650356244,8.145951,,,,113,,,,,,,0,0,0,139538.86,74098.234,131339.9,
942,630.4126060726581,8.274879,,,,42,,,,,,,0,0,0,51161.625,368257.62,140175.31,
919,630.5060365672535,8.213223,,,,5,,,,,,,0,0,0,578454.25,633162.9,590473.5,
943,630.5061024201699,8.274879,,,,42,,,,,,,0,0,0,2031262.0,4197292.0,3393764.0,
864,630.5062747205884,8.079328,,,,57,,,,,,,0,0,0,1055234.6,1815254.8,1417515.1,
1039,630.5063810028811,8.429559,,,,,,,,,,,0,0,0,160486.33,729730.75,159251.14,
1089,630.506505745267,8.486293,,,,98,,,,,,,0,0,0,704780.6,1074821.4,950642.06,
414,630.5110328279827,6.95276,,,,,,,,,,,0,0,0,76093.125,111745.87,94213.77,
1306,631.4890799507637,9.071544,,,,,,,,,,,0,0,0,27496.816,101687.22,49599.082,
1324,631.4897961844357,9.161633,,,,,,,,,,,0,0,0,60876.82,145347.42,161210.58,
1399,631.4902301884784,9.461572,,,,,,,,,,,0,0,0,37525.71,557107.3,525942.56,
1350,631.4904412100997,9.290118,,,,,,,,,,,0,0,0,1580323.6,2654689.8,3512299.2,
944,631.5096818636603,8.273252,,,,,,,,,,,0,0,0,806447.7,1694802.6,1372032.4,
1344,633.5048523640922,9.259271,,,,,,,,,,,0,0,0,286950.3,543419.8,507984.2,
1429,633.5053518058118,9.660271,,,,,,,,,,,0,0,0,34028.773,189826.27,114448.52,
1375,634.5399341722139,9.340225,,,,,,,,,,,0,0,0,20165.295,0,135855.98,
1127,634.5400504533027,8.562551,,,,,,,,,,,0,0,0,254916.0,631856.8,496995.47,
1018,634.5401464882135,8.342706,,,,,,,,,,,0,0,0,151137.16,271084.2,236547.86,
1432,634.6494077352285,9.706254,,,,,,,,,,,0,5110613.5,3581852.2,2983257.8,0,0,
613,637.3048759828231,7.703585,,,,92,,,,,,,1138536.8,1202981.2,156817.44,496261.8,897364.7,1159171.6,
282,640.3172823760927,4.959312,,,,,,,,,,,656396.3,618411.5,681947.56,641711.44,683654.5,712445.0,
1412,640.5269497645958,9.497662,,,,,,,,,,,0,0,0,0,88464.33,13014.705,
1299,640.5271194968201,9.01434,,,,,,,,,,,0,0,0,228736.19,849722.2,589855.9,
1570,644.4259160230949,10.310619,,,,,,,,,,,0,0,0,0,271725.06,156065.55,
977,644.42797258033,8.284604,,,,42,,,,,,,0,0,0,506568.0,854553.9,1576151.0,
815,644.4855993254608,7.9542117,,,,75,,,,,,,0,0,0,116791.63,452223.34,405476.16,
878,644.4856427827442,8.099756,,,,81,,,,,,,0,0,0,178241.22,309877.06,222494.52,
1055,644.486008151979,8.4137,,,,62,,,,,,,0,0,0,266818.7,275325.03,262547.6,
916,644.4862606854595,8.211547,,,,32,,,,,,,0,0,0,761085.6,973680.9,753960.0,
996,644.4863159535034,8.296244,,,,42,,,,,,,0,0,0,1180200.6,2551489.8,1617640.4,
948,645.4317669927053,8.283022,,,,,,,,,,,0,0,0,169184.67,272980.88,480602.03,
792,646.5013720675944,7.9434495,,,,30,,,,,,,0,0,0,1671215.4,6357823.5,4575237.0,
728,646.5013979605238,7.859163,,,,,,,,,,,0,0,0,66849.914,395471.22,309652.84,
1117,650.53483304597,8.534539,,,,,,,,,,,0,0,0,356083.3,712894.3,501375.53,
1161,650.5349132505538,8.611121,,,,,,,,,,,0,0,0,83438.22,130168.34,203108.27,
1220,650.5350281735335,8.736146,,,,,,,,,,,0,0,0,101474.06,158505.73,186575.98,
1401,650.6444055249244,9.46788,,,,,,,,,,,0,1.680622E7,1.4593187E7,9212277.0,0,24382.57,
1565,652.3922272727832,10.287457,,,,119,,,,,,,0,0,0,413218.75,547936.44,538353.94,
1022,652.5504876941906,8.34302,,,,6,,,,,,,0,0,0,508017.28,749074.9,546102.75,
1376,652.5507539120093,9.342952,,,,109,,,,,,,0,0,0,271291.53,391900.4,802035.4,
612,654.3316808315252,7.703585,,,,92,,,,,,,3824198.0,3810850.2,558236.56,1873238.6,3312514.8,4090298.8,
873,654.3317451687651,8.092756,,,,,,,,,,,26592.19,65862.875,0,5375.037,18654.941,24309.852,
1247,654.5064293126646,8.825231,,,,,,,,,,,0,0,0,248736.97,438595.1,492280.44,
1300,654.506814600361,9.012329,,,,,,,,,,,0,0,0,52807.434,244928.61,214244.61,
1428,654.5070013405817,9.651315,,,,,,,,,,,0,0,0,46627.934,73558.414,31283.094,
267,656.0709695014375,4.787535,,,,,,,,,,,1189022.0,1366322.8,1496502.5,1268443.9,1124599.2,1618905.1,
1371,657.5058343302106,9.332134,,,,109,,,,,,,0,0,0,762053.75,1922834.4,2475022.0,
1368,658.5092889150627,9.329623,,,,,,,,,,,0,0,0,313663.66,476573.62,995272.06,
1305,658.5371055660166,9.032623,,,,,,,,,,,0,0,0,40267.17,160295.88,104627.92,
1151,658.537250021056,8.629797,,,,,,,,,,,0,0,0,179957.23,281526.7,283513.78,
1077,658.5374934426133,8.456281,,,,90,,,,,,,0,0,0,379215.38,515959.28,397240.06,
1246,658.5378878189575,8.82011,,,,20,,,,,,,0,0,0,474424.84,1161776.1,1003632.75,
611,659.2865862364596,7.704466,,,,,,,,,,,344760.78,277704.6,28297.617,360207.25,790604.9,1075629.8,
1353,659.5206925269796,9.304418,,,,,,,,,,,0,0,0,153295.36,290305.03,281585.16,
1489,659.5209310526772,10.005857,,,,,,,,,,,0,0,0,0,51402.457,39609.08,
1393,659.5211921862597,9.5014715,,,,,,,,,,,0,0,0,28762.748,135802.61,184214.64,
1424,659.5217848684664,9.639831,,,,,,,,,,,0,0,0,46556.49,155589.19,172450.67,
1437,659.5218581767718,9.762033,,,,,,,,,,,0,0,0,946029.6,2029392.0,2165398.8,
1250,659.5413319614528,8.825231,,,,,,,,,,,0,0,0,170931.28,447561.03,368667.0,
940,660.5166347032417,8.276506,,,,,,,,,,,0,0,0,342821.34,909455.5,647630.4,
1327,660.5172591979594,9.184748,,,,,,,,,,,0,0,0,0,63557.977,38837.246,
1504,663.4534309792658,10.08167,,,,13,,,,,,,5205576.5,4863833.0,4670448.0,3365283.5,3602283.0,3766521.8,
381,664.4624701686915,6.6266937,,,,112,,,,,,,78477.445,56534.652,56667.902,13990.719,38526.01,37071.38,
756,664.4899648043529,7.933535,,,,14,,,,,,,0,2.9553854E7,2.848513E7,2.5081768E7,0,4307.45,
1573,664.4908442021953,10.316209,,,,74,,,,,,,0,1341229.5,1174156.1,1007413.44,0,0,
1471,664.623499393162,9.912514,,,,,,,,,,,0,0,0,275139.88,426235.34,722198.9,
559,669.3278980573364,7.5733356,,,,,,,,,,,0,0,0,0,106467.58,197825.12,
382,669.3279500097843,6.6301084,,,,,,,,,,,0,0,0,17006.424,57947.742,96160.99,
444,669.327993170492,7.137652,,,,,,,,,,,0,0,0,296443.1,1594994.0,2356453.2,
514,669.3280207803691,7.4202414,,,,,,,,,,,0,0,0,0,58086.2,121263.33,
405,669.3280480589491,6.8746753,,,,,,,,,,,0,0,0,141955.81,817989.7,1355024.5,
468,669.3280591820353,7.1926155,,,,,,,,,,,0,0,0,229194.53,1131626.2,1850537.5,
1291,672.5533159425039,8.997555,,,,,,,,,,,0,0,0,312256.56,964080.44,707613.7,
1366,672.5536237072052,9.321885,,,,,,,,,,,0,0,0,83115.52,209625.47,177261.8,
1409,672.6263021046423,9.498267,,,,,,,,,,,0,4056831.8,3385763.5,4057770.8,0,21500.332,
1407,673.6293567995494,9.501839,,,,,,,,,,,0,1193938.6,1003255.7,1873887.2,0,0,
1019,674.5322427943012,8.340907,,,,6,,,,,,,0,0,0,987905.8,1547174.9,1128052.1,
1049,675.6757218969022,8.409102,,,,62,,,,,,,1485081.6,2374347.5,1675621.0,986259.44,649263.56,1685541.1,
308,678.3631178872453,5.6284866,,,,103,,,,,,,95926.6,25025.918,33648.58,293052.84,592393.4,394728.75,
690,678.5063012446346,7.7928514,,,,,,,,,,,0,1.8688566E7,1.2685004E7,1.9260688E7,0,1111630.8,
528,678.5064409839647,7.432651,,,,,,,,,,,0,9.082084E7,9.0788856E7,2.3726534E8,0,78234.336,
501,678.5064551792171,7.306778,,,,,,,,,,,0,2.934563E8,2.792606E8,9.733917E7,0,164129.56,
1502,680.4799187759374,10.075767,,,,13,,,,,,,7734945.0,6802360.0,6648866.5,4949577.5,5486043.5,5287059.5,
515,680.5124402562527,7.4211946,,,,,,,,,,,0,2.7804676E7,2.6467366E7,2.2162624E7,0,0,
529,681.5150263848609,7.4097157,,,,,,,,,,,0,1492962.9,1469386.6,3658298.2,0,0,
1150,684.202703060958,8.628878,,,,41,,,,,,,1.0308325E8,8.944896E7,9.220867E7,7.658467E7,7.30525E7,24604.1,
1507,685.4351422725366,10.104216,,,,13,,,,,,,5163675.0,3552497.8,3695591.8,5164026.5,7335137.0,6761024.5,
989,686.472273745665,8.28574,,,,,,,,,,,0,234910.77,353362.72,334493.38,0,0,
816,686.4725028270462,7.9550796,,,,14,,,,,,,0,2117106.5,2101752.0,2448686.2,0,0,
1556,686.4726602027966,10.276393,,,,22,,,,,,,0,367904.0,340832.0,290135.5,0,0,
1475,686.6052320412613,9.916205,,,,,,,,,,,0,0,0,428249.62,735093.4,968064.6,
1533,686.6052510384716,10.180161,,,,,,,,,,,0,0,0,77843.08,147240.38,143164.3,
1153,687.2009186940558,8.630737,,,,41,,,,,,,2.26072E7,2.0004254E7,2.0575392E7,1.7014022E7,1.6129919E7,0,
1154,689.1980057787453,8.630737,,,,41,,,,,,,3238189.2,2795681.2,2887321.2,2429101.2,2285731.0,0,
1304,689.4960626579956,9.021064,,,,,,,,,,,0,0,81696.34,224670.61,541102.1,89130.555,
506,689.4971485511718,7.3877835,,,,,,,,,,,0,2901462.0,2730925.8,564395.06,0,0,
1149,690.1973380409867,8.628815,,,,41,,,,,,,988688.06,840901.9,882224.75,738143.4,693063.1,0,
1561,690.506417494324,10.287323,,,,74,,,,,,,0,2770329.0,2591611.5,2009952.2,0,87083.12,
899,690.5064827997012,8.154197,,,,,,,,,,,0,1.8339778E7,1.8246866E7,1.1751523E7,0,0,
1557,691.5098335994184,10.2845125,,,,,,,,,,,0,835189.6,1091396.2,585711.9,0,0,
556,691.5300357444453,7.555289,,,,,,,,,,,0,0,0,48700.71,408654.9,278005.03,
894,692.514498790735,8.14656,,,,,,,,,,,0,1731097.2,1336249.4,744389.94,0,82256.484,
794,692.5213690093001,7.926971,,,,,,,,,,,0,177340.25,127328.19,235090.38,0,284295.44,
711,692.521768056722,7.813182,,,,,,,,,,,0,221200.19,190880.72,178322.97,0,430418.03,
513,692.5218689078824,7.4037814,,,,,,,,,,,0,4481967.5,1290827.4,3052577.8,0,4534463.5,
472,692.5218801295812,7.3272514,,,,,,,,,,,0,1213030.9,4475002.5,1064734.5,0,1490590.2,
1394,696.5888992291949,9.43189,,,,,,,,,,,0,0,0,0,87185.695,51827.42,
1420,696.5894969202363,9.602498,,,,,,,,,,,0,0,0,119678.36,549560.3,351674.8,
1322,696.5895326588619,9.131511,,,,,,,,,,,0,0,0,132246.84,356644.22,226553.3,
1478,698.2544789870708,9.961913,,,,,,,,,,,723574.8,403927.6,351991.16,279158.7,283676.34,253192.06,
961,700.487995628411,8.28536,,,,114,,,,,,,0,273276.62,243470.11,1799437.8,0,55711.535,
491,700.4881798948636,7.300809,,,,,,,,,,,0,1.4582143E7,1.4836455E7,1.4580317E7,0,4627.924,
535,700.488217190992,7.435838,,,,,,,,,,,0,4879356.0,5391990.0,6317392.5,0,4149.034,
771,700.4883241710301,7.904881,,,,,,,,,,,0,772785.25,493250.03,8055364.0,0,356804.2,
689,700.4883351431165,7.841236,,,,97,,,,,,,0,1544563.5,1368009.5,5979472.5,0,260791.16,
1566,700.4884397714455,10.297916,,,,,,,,,,,0,757323.56,884320.0,800574.1,0,0,
517,701.4916343110311,7.443197,,,,,,,,,,,0,5778003.5,5917098.5,3275755.2,0,0,
1126,702.212498556637,8.556897,,,,,,,,,,,403913.56,453032.44,466455.75,423016.94,434917.56,376154.8,
705,702.4976342936193,7.895872,,,,,,,,,,,0,94929.516,88173.664,725372.9,0,4962.204,
898,704.4867565400481,8.093707,,,,,,,,,,,0,0,0,70180.85,171363.48,115454.125,
835,704.4879541309288,8.007723,,,,,,,,,,,0,19893.549,0,76530.89,259562.72,751819.75,
687,704.5220311041223,7.8481464,,,,,,,,,,,0,6.846624E7,4.8284748E7,1.11608984E8,0,193741.88,
981,704.5220701266742,8.244403,,,,,,,,,,,0,2468497.5,7209503.5,4846804.5,0,147120.06,
605,704.5222091629712,7.6849813,,,,,,,,,,,0,2.1011138E8,2.0913843E8,3.5444852E7,0,39023.766,
1581,704.5222595041881,10.34734,,,,,,,,,,,0,4146196.2,4920839.5,3903766.2,0,107436.8,
1503,706.4955044092404,10.07895,,,,13,,,,,,,3837785.5,3927569.0,4082109.0,1709505.1,1530457.8,1601829.1,
609,706.5284610095792,7.704493,,,,,,,,,,,0,2.277403E7,2.2912804E7,3041665.5,0,0,
543,706.5354303430116,7.4926333,,,,,,,,,,,0,328849.0,848181.44,0,0,2.5654712E7,
966,706.5369797413385,8.284147,,,,,,,,,,,0,0,0,0,0,580614.9,
795,706.5375791398861,7.9442997,,,,,,,,,,,0,0,0,0,0,5298483.5,
675,706.5376321747357,7.8373814,,,,,,,,,,,0,0,0,0,0,6480662.0,
69,707.220753253676,0.38011965,,,,89,,,,,,,243433.42,751338.06,1629473.1,0,0,0,
688,707.5316260926465,7.8517346,,,,,,,,,,,0,1333847.0,1097374.4,2005957.8,0,0,
606,707.5317630783705,7.7150993,,,,,,,,,,,0,3580618.0,4241999.5,116309.305,0,0,
1501,708.509860922899,10.069819,,,,13,,,,,,,2317354.2,1741518.4,1617236.6,955277.3,1063421.6,1024307.75,
1164,710.2181148937118,8.644323,,,,41,,,,,,,3413246.8,3178146.0,3238766.5,2118259.8,1902545.0,0,
1162,712.2154910801926,8.644862,,,,41,,,,,,,1607790.8,1454564.5,1516126.9,931456.75,596029.9,0,
982,712.488118335773,8.2224455,,,,,,,,,,,0,1114263.1,1063783.1,1763212.4,0,0,
901,712.488126442542,8.168169,,,,,,,,,,,0,2498883.5,2484497.5,846913.2,0,0,
1555,712.4882383116833,10.273827,,,,22,,,,,,,0,832463.9,809376.0,606617.9,0,0,
1296,712.5843481612156,9.008719,,,,,,,,,,,0,0,0,350672.5,977761.06,673170.3,
1335,712.584560666574,9.239958,,,,,,,,,,,0,0,0,158072.17,492552.1,304951.75,
1248,712.5846835869555,8.825231,,,,,,,,,,,0,0,0,40956.555,97792.84,57457.957,
1332,712.6445243036579,9.189076,,,,,,,,,,,0,803062.06,2628575.2,0,0,245900.55,
706,716.461571867796,7.8484764,,,,,,,,,,,0,76445.7,55542.504,272167.28,0,0,
770,716.4617281797999,7.888593,,,,,,,,,,,0,39463.14,17276.348,316458.47,0,0,
484,716.461879177696,7.341484,,,,,,,,,,,0,440999.03,375331.4,742379.44,0,0,
1572,716.4619149279442,10.313281,,,,,,,,,,,0,155166.7,196910.94,171131.2,0,0,
530,716.4619258722038,7.420328,,,,,,,,,,,0,136826.4,78405.63,1012026.2,0,0,
318,716.508973025018,5.6468825,,,,,,,,,,,0,0,0,642122.44,1154070.8,812701.3,
1301,717.5998591003164,9.08076,,,,,,,,,,,0,249813.19,518997.97,0,0,837285.94,
1337,717.5999053270463,9.183777,,,,,,,,,,,0,425379.44,742642.44,0,0,234549.95,
1392,717.6001898768768,9.438538,,,,,,,,,,,0,0,0,0,0,185573.11,
956,718.5011260084581,8.253442,,,,,,,,,,,0,0,0,19904.104,176420.39,159810.23,
828,718.5013495650161,8.004943,,,,,,,,,,,0,0,0,3492806.5,3114124.2,5389219.0,
1578,718.5020817749919,10.338207,,,,,,,,,,,0,0,0,0,98891.414,110272.086,
691,718.5371682441432,7.879714,,,,,,,,,,,0,1005780.75,1371716.6,59535.547,0,2.9805176E7,
824,718.5374191691799,7.9758487,,,,,,,,,,,0,6365357.5,7320538.5,286337.06,0,1.5458327E7,
70,719.2611928648499,0.3801199,,,,89,,,,,,,340075.72,554786.9,640528.4,0,0,0,
829,719.5045754047029,8.004943,,,,,,,,,,,0,0,0,1300166.1,1297291.0,2265650.8,
697,720.5165373682986,7.8423424,,,,63,,,,,,,0,0,0,954764.7,1739515.4,2181628.2,
493,726.503249374375,7.2862296,,,,,,,,,,,0,24124.352,22506.537,188157.39,0,3895.5552,
699,726.5036814361479,7.844452,,,,97,,,,,,,0,1.4548023E7,1.5582714E7,2.5419424E7,0,16111.809,
785,726.5038019932874,7.9060493,,,,,,,,,,,0,3898754.5,3180249.5,2.7125224E7,0,161182.53,
1562,726.504022739366,10.28648,,,,74,,,,,,,0,1698954.0,1952685.6,1624082.0,0,0,
962,726.5041122913638,8.2841215,,,,114,,,,,,,0,1142404.6,1184893.1,4395174.5,0,108535.086,
700,728.5101544194152,7.843555,,,,,,,,,,,0,498937.1,1402637.1,2009147.4,0,0,
537,728.51497580701,7.4999275,,,,,,,,,,,0,5328.895,13815.76,0,0,1540399.2,
1563,728.5161951009553,10.322477,,,,,,,,,,,0,0,9589.986,0,0,416574.3,
967,728.5193140984559,8.284147,,,,,,,,,,,0,0,0,0,0,934593.9,
676,728.5194810477765,7.8373814,,,,,,,,,,,0,0,0,0,0,3217982.5,
796,728.5195007851418,7.9442997,,,,,,,,,,,0,0,0,0,0,4079377.0,
496,728.5196307428172,7.304697,,,,,,,,,,,0,0,0,0,0,1347650.5,
677,732.5531406544983,7.8335624,,,,,,,,,,,0,500289.94,909746.25,0,0,8542608.0,
545,732.5531540666296,7.563616,,,,,,,,,,,0,661559.06,6226165.5,0,0,531447.44,
1579,732.5533140295438,10.342758,,,,,,,,,,,0,49548.836,112161.445,0,0,1250798.5,
969,732.5534259220391,8.226101,,,,,,,,,,,0,63706.0,85768.37,0,0,1202356.0,
797,732.553496762203,7.8990436,,,,,,,,,,,0,78848.58,261541.83,3123.519,0,5447257.5,
1505,736.542369242577,10.082115,,,,13,,,,,,,2266306.8,2084256.4,1953565.2,1662552.0,1885486.6,1881925.2,
1238,736.5720344131532,8.790587,,,,,,,,,,,0,0,0,354721.2,487550.75,425406.94,
1413,738.6601470939495,9.535479,,,,,,,,,,,0,764006.75,1123663.8,0,0,665753.4,
1367,738.6601689501416,9.352633,,,,,,,,,,,0,796716.8,1079897.4,0,0,522596.88,
1575,740.4827248290022,10.322002,,,,,,,,,,,0,0,0,0,57285.74,56952.03,
819,740.4831153841347,7.9628863,,,,,,,,,,,0,0,0,2116422.5,1102108.5,3417382.0,
1550,740.5193043259077,10.271337,,,,,,,,,,,0,116873.62,118543.38,9590.316,0,445138.8,
798,740.5195569815529,7.974357,,,,,,,,,,,0,88060.75,116443.55,138319.81,0,1237885.8,
678,740.5198404844759,7.864354,,,,,,,,,,,0,9100.121,29669.75,137924.28,0,2090882.2,
820,741.4864287544802,7.965279,,,,,,,,,,,0,0,0,863636.94,428993.03,1402995.4,
707,742.4778630863638,7.8390136,,,,,,,,,,,0,471292.28,420029.72,1108891.4,0,0,
1569,742.4779678936108,10.311563,,,,,,,,,,,0,355381.06,443911.03,357803.66,0,0,
718,742.4989727393953,7.8494034,,,,,,,,,,,0,0,0,252449.83,848546.0,1550279.8,
720,743.5022916573492,7.849114,,,,,,,,,,,0,0,0,98577.21,352721.22,656093.2,
593,743.5605267429888,7.681043,,,,,,,,,,,0,0,0,135159.5,687385.25,465768.4,
1400,743.6157180407523,9.431739,,,,,,,,,,,0,23398.473,213536.1,0,0,2475289.2,
1340,743.6157585088926,9.301374,,,,,,,,,,,0,227269.23,288856.25,0,0,82329.97,
799,744.5528602112311,7.964942,,,,,,,,,,,0,161646.2,306761.38,7038.6094,0,915816.7,
692,744.5528935426836,7.814743,,,,,,,,,,,0,232716.22,146794.89,9061.182,0,304073.97,
971,744.5529189113076,8.242222,,,,,,,,,,,0,437546.4,413318.66,7177.185,0,7457896.5,
1568,744.5531570902299,10.298372,,,,,,,,,,,0,390337.97,375338.0,79500.2,0,2793748.5,
1584,746.5672287024718,10.344479,,,,,,,,,,,0,397081.94,1997058.9,393193.34,0,291266.94,
602,746.5686267779078,7.7136745,,,,,,,,,,,0,681340.0,683490.1,291716.88,0,1280130.6,
693,746.5686888612861,7.865064,,,,,,,,,,,0,245248.14,269719.12,181280.9,0,807740.7,
300,752.3999528315939,5.2989345,,,,,,,,,,,94759.95,35686.594,37943.168,598757.56,1024753.75,825044.6,
801,754.533486276014,7.9515514,,,,,,,,,,,0,0,0,4424.0063,0,3704059.0,
694,754.5337264032904,7.8414063,,,,,,,,,,,0,8020.186,22404.389,0,0,2360708.0,
972,754.5348484594035,8.284147,,,,,,,,,,,0,0,0,0,0,1124382.1,
1567,754.5349023450838,10.287248,,,,,,,,,,,0,0,14751.642,0,0,559082.3,
497,754.5353204998488,7.304697,,,,,,,,,,,0,0,0,0,0,115683.95,
1517,758.2209737014612,10.163343,,,,65,,,,,,,213378.25,103206.83,94229.4,73547.42,45107.844,0,
1454,758.2213348138823,9.853099,,,,26,,,,,,,5.187396E7,3.9281996E7,3.564931E7,2.732062E7,2.9211468E7,0,
1239,758.5540302639469,8.787763,,,,,,,,,,,0,0,0,314692.2,552051.9,417191.03,
527,760.5834247788773,7.4565287,,,,,,,,,,,0,9299907.0,6014.6533,6820307.0,0,67244.8,
806,760.5837813006126,7.9051065,,,,,,,,,,,0,159320.19,16916.723,4575959.0,0,175202.42,
1451,761.2196747057293,9.85129,,,,26,,,,,,,1.4754264E7,1.1234384E7,1.0217897E7,7787921.0,8293216.5,0,
1461,763.2174232409986,9.85499,,,,26,,,,,,,2433020.8,1859335.1,1664066.9,1282421.5,1369632.6,0,
1551,766.5336271787359,10.272239,,,,,,,,,,,0,89630.03,111177.63,0,0,787509.2,
973,766.535360475715,8.289812,,,,,,,,,,,0,0,0,3237.5352,0,1344206.8,
1033,766.6911824549766,8.3708,,,,,,,,,,,0,397836.47,0,188912.03,0,0,
1111,766.6912426488445,8.525658,,,,,,,,,,,0,800186.44,0,444133.2,0,0,
1234,766.6912732900197,8.823581,,,,,,,,,,,0,171165.06,0,2728212.8,0,0,
1271,766.6913330037519,8.941859,,,,,,,,,,,0,2756146.2,0,1142081.9,0,0,
1333,766.6913816620854,9.1823845,,,,,,,,,,,0,547242.2,0,225458.78,0,0,
695,768.5497978450904,7.8529377,,,,,,,,,,,0,16431.41,46040.773,3717.0068,0,630776.56,
810,768.5501185892679,7.985579,,,,,,,,,,,0,35382.21,57405.0,5988.0186,0,873976.25,
974,768.5504955081301,8.282901,,,,,,,,,,,0,146649.33,137163.2,26201.934,0,365785.4,
641,771.645306099849,7.805369,,,,,,,,,,,211909.19,312616.88,157211.83,21283.238,0,427802.06,
1297,771.6466867401855,9.009238,,,,,,,,,,,0,1781535.9,0,1804118.9,0,0,
1450,772.2365392237652,9.838824,,,,,,,,,,,954729.1,396346.7,49888.71,100848.336,320063.3,0,
1518,772.2729219737024,10.170826,,,,,,,,,,,88016.016,10299.302,0,0,6003.1973,0,
1487,772.2733360049589,9.994557,,,,,,,,,,,952945.25,468009.78,384988.2,307040.44,331479.97,257384.3,
1488,773.2741605998602,9.994557,,,,,,,,,,,690896.6,338048.5,279400.25,209918.17,226900.5,191893.77,
686,778.3228106864071,7.8373756,,,,,,,,,,,0,0,0,175049.66,659018.06,238000.84,
1464,779.1500558524956,9.854845,,,,26,,,,,,,1381824.1,1116284.9,904076.9,556591.0,383323.3,0,
786,782.5660825482154,7.9476166,,,,,,,,,,,0,5465.0938,0,912520.4,0,93491.69,
1545,782.5663228622333,10.271658,,,,,,,,,,,0,79229.86,0,215557.05,0,0,
984,782.566477108753,8.286668,,,,,,,,,,,0,39378.273,0,319275.53,0,24132.775,
708,782.5667027056378,7.8424134,,,,,,,,,,,0,43731.36,0,544906.94,0,38758.14,
531,782.5674754041506,7.5085373,,,,,,,,,,,0,5125.4307,0,127683.09,0,0,
494,782.5677747314434,7.327515,,,,,,,,,,,0,5622.9053,0,211740.27,0,3837.5835,
1460,784.2364773314962,9.854836,,,,26,,,,,,,4545881.5,3448411.8,3137452.5,2272008.5,2754618.0,0,
1323,786.5847191037129,9.158431,,,,,,,,,,,0,0,0,237732.64,611608.0,321046.53,
747,786.5999013177965,7.911058,,,,,,,,,,,0,1.0832249E7,0,1.6504796E7,0,128638.29,
1458,787.2352789836739,9.854756,,,,26,,,,,,,1339579.6,974785.1,877858.4,650618.7,569641.56,0,
787,788.6146172450357,7.931937,,,,,,,,,,,0,617063.9,6291.4893,4893999.5,0,961116.25,
975,788.6146871908121,8.252729,,,,,,,,,,,0,438539.84,0,260099.27,0,224216.28,
