row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
809,513.2090946456203,4.4713855,,,,37,,,,,,,676609.5,664191.44,556509.8,471476.7,136347.4,375789.4,
581,514.2858564438602,3.8691318,,,,,,,,,,,192088.62,213328.4,209159.78,188247.02,592646.1,708235.8,
1448,514.3134527792939,4.992062,,,,128,,,,,,,991482.1,924812.94,952171.7,887369.44,659428.9,758068.56,
3901,514.4462634885754,7.267093,,,,,,,,,,,4169716.2,9427427.0,6972231.0,1.0386455E7,0,0,
3774,514.4463323086966,7.196948,,,,,,,,,,,6703821.0,1540883.6,4698634.5,5422927.0,0,0,
3089,514.446424543408,6.550686,,,,,,,,,,,0,0,0,0,4060256.2,2502301.0,
1313,515.2037480293246,4.8795247,,,,130,,,,,,,1064936.0,954946.1,985744.5,906039.06,491583.94,475706.6,
1081,515.2245016423811,4.7386413,,,,253,,,,,,,841851.3,1049343.8,867556.25,823322.8,800293.06,822165.1,
1433,515.2246405086269,4.972627,,,,30,,,,,,,1297871.0,1594178.5,1110652.1,1373938.6,787933.94,781501.8,
1753,515.2248456758242,5.21263,,,,221,,,,,,,838945.44,937357.4,884228.1,848855.1,847608.56,1176530.9,
2301,515.2612857769569,5.5878205,,,,192,,,,,,,3822392.8,3894428.5,3473427.2,4027276.5,1578178.5,1606061.1,
2476,515.2625042233448,5.763159,,,,248,,,,,,,245638.53,265615.47,267503.84,212113.03,210323.98,155896.48,
3519,515.3343463089506,6.933819,,,,,,,,,,,97302.6,121206.89,144238.5,174231.38,243543.95,490396.8,
1014,515.4054577415651,4.71969,,,,,,,,,,,5941.802,3145.358,3195.5347,3034.161,286772.53,413716.44,
3058,516.3681282635131,6.4848113,,,,190,,,,,,,386531.9,366969.78,328042.8,420441.38,265782.53,221642.95,
3347,516.3683044215387,6.761776,,,,102,,,,,,,533257.1,429368.28,379750.7,823758.8,169020.05,114979.28,
2880,516.3685732532903,6.197521,,,,,,,,,,,386720.28,273329.88,310238.56,259639.11,147441.2,111074.93,
1788,517.2404392932195,5.2269025,,,,221,,,,,,,5373492.0,5035560.0,4922928.5,4738893.0,2997358.0,3578957.2,
5110,517.3706901783636,8.061495,,,,,,,,,,,0,0,0,0,1415337.2,1148057.4,
3627,517.370868095321,7.0236363,,,,42,,,,,,,379601.25,436029.8,478110.8,536244.56,166942.69,183766.19,
3317,517.3709301546509,6.7400894,,,,26,,,,,,,2598215.0,2478372.2,1568043.6,1672046.2,649272.2,639244.9,
860,517.4206032618298,4.5975404,,,,,,,,,,,127672.65,80593.695,59909.473,44695.598,759163.25,848999.8,
1025,517.4208573056137,4.671291,,,,,,,,,,,1226285.8,1386636.5,1138292.6,1098647.4,62851.742,52581.805,
2992,518.3214795751018,6.41624,,,,112,,,,,,,807914.25,1302963.8,1007956.3,1475304.6,1113964.4,814831.94,
2923,518.3224910478093,6.331203,,,,,,,,,,,959128.94,57006.957,597371.4,89749.42,77062.43,53493.844,
2430,518.3234481397845,5.729725,,,,,,,,,,,538604.6,697829.8,492720.06,821176.56,264517.62,198241.03,
1557,518.323668361279,5.0600185,,,,131,,,,,,,1105677.1,1444415.1,1065091.0,1807037.2,876652.7,773319.4,
2554,518.323830103022,5.8366466,,,,240,,,,,,,2326545.8,3000591.5,2228558.0,3907510.0,1635603.4,1191796.6,
1722,518.3238383075844,5.19253,,,,221,,,,,,,278113.8,386468.12,280764.75,504467.44,658265.06,849081.8,
4768,518.4045392566081,7.8082385,,,,24,,,,,,,298225.03,646609.06,862633.5,776443.06,2664018.5,3645107.0,
4645,519.1384758058521,7.719975,,,,1,,,,,,,2303752.2,2554172.5,2696964.5,2730644.5,1860000.1,1718688.6,
578,519.2410747236313,3.8673315,,,,164,,,,,,,512602.62,493069.97,481107.06,428468.97,244761.92,254064.31,
1637,519.2925351674772,5.116758,,,,116,,,,,,,1021184.8,897772.4,826479.25,1141852.5,445549.94,358441.44,
2511,519.2925422538387,5.8017564,,,,240,,,,,,,1887393.1,1904042.8,1802617.1,2321202.5,870469.7,441564.22,
2847,520.3395968440853,6.156077,,,,218,,,,,,,1.3967232E8,1.6239725E8,1.23942504E8,1.7689296E8,1.19863656E8,9.8364056E7,
2760,520.3396914716599,6.0490108,,,,214,,,,,,,3.2604732E7,3.9972296E7,2.720913E7,4.5829012E7,2.2814226E7,1.645182E7,
990,522.2091150980209,4.6664824,,,,253,,,,,,,4462965.0,4349468.0,4145136.2,4227805.5,3486300.8,3529369.0,
672,522.2094983707661,4.152227,,,,136,,,,,,,101897.695,76749.92,81423.516,392516.1,207949.4,675441.56,
722,522.2100040232177,4.3004527,,,,,,,,,,,0,0,0,59381.727,19974.537,94248.31,
2797,522.2828416144214,6.0868835,,,,,,,,,,,769959.0,1446017.1,409352.16,951452.2,0,0,
2693,522.3510489088467,5.9758973,,,,19,,,,,,,3261947.8,4156970.8,2792674.2,3814202.2,2795074.2,5353984.5,
3011,522.3552054319874,6.461434,,,,200,,,,,,,1.183028E7,1.6162276E7,8539658.0,1.7577636E7,8472926.0,6949315.0,
3131,522.3553507523236,6.586806,,,,220,,,,,,,5.693542E7,7.304587E7,4.258403E7,8.146211E7,4.8009988E7,3.397363E7,
5224,522.5967618697922,8.125534,,,,,,,,,,,0,0,0,0,1007312.75,1961056.8,
5882,522.5971785360792,8.618972,,,,,,,,,,,1015651.8,772941.1,677863.7,794172.1,0,0,
6587,523.3597783563471,9.96421,,,,,,,,,,,0,0,78025.18,0,598681.7,898033.7,
4774,523.3600207720168,7.811395,,,,24,,,,,,,1434860.0,4280883.0,5443267.0,4923892.0,1.0426264E7,1.2418058E7,
5142,523.3987020443093,8.08992,,,,20,,,,,,,168650.66,224941.48,676669.0,518002.84,1094334.9,1536347.2,
3801,524.3710056410036,7.172142,,,,,,,,,,,4023913.0,5949304.5,3858406.0,9331092.0,563299.56,443734.84,
3584,524.371130267304,7.0288553,,,,42,,,,,,,652393.44,879474.5,545695.2,1127114.2,251482.88,0,
4085,524.371244446353,7.355755,,,,,,,,,,,153077.92,13972.621,168529.89,268146.34,7181637.5,4422115.0,
6504,525.2664309934052,9.640556,,,,,,,,,,,0,0,0,0,140274.45,346617.12,
810,525.2703490453833,4.475571,,,,37,,,,,,,403563.84,428134.22,405911.03,422591.16,528767.5,525867.94,
2335,525.3637562383868,5.6062202,,,,192,,,,,,,751120.4,837360.1,736667.44,952652.0,1124093.5,952201.0,
6461,526.4098080447127,9.586374,,,,,,,,,,,0,0,0,0,1099323.4,2050393.8,
6603,526.4098183224808,10.012907,,,,,,,,,,,0,0,0,0,685125.3,915828.1,
5009,526.409850922545,7.981521,,,,4,,,,,,,115068.13,1074722.2,1607504.0,1769581.2,3443219.8,3612373.0,
797,527.1883065996931,4.453488,,,,118,,,,,,,126547.62,157180.28,127785.39,109560.586,64866.18,75387.05,
682,527.1884165854507,4.1811304,,,,165,,,,,,,746645.75,729075.3,672025.44,552099.7,363681.75,486069.4,
5464,528.4254877734824,8.23059,,,,209,,,,,,,91652.75,133555.25,390767.28,470100.06,724217.25,827917.5,
680,529.2043179639504,4.1681595,,,,14,,,,,,,587547.1,661410.5,560281.94,590718.44,354151.28,256437.39,
2079,529.2403393918943,5.385685,,,,,,,,,,,1719824.5,1459405.4,1735267.8,1633851.9,430294.88,129535.77,
1704,529.2405030462107,5.174233,,,,116,,,,,,,1.2642832E7,1.1597254E7,1.123995E7,1.0616376E7,6632640.5,8451478.0,
5749,530.4413357268344,8.483921,,,,,,,,,,,132924.34,132971.3,205683.72,190300.69,782049.06,1021018.8,
1939,531.2561073471907,5.308703,,,,221,,,,,,,1380534.2,1362494.6,1166902.2,1450202.6,537799.1,556030.5,
1556,531.2563549955416,5.059122,,,,131,,,,,,,3511730.2,3384535.8,3258864.5,3524964.0,2294597.5,2065552.0,
4998,531.2569719209032,7.974621,,,,,,,,,,,0,0,0,0,1360850.2,1221827.2,
6598,531.3651861864702,10.008794,,,,117,,,,,,,81612.336,142188.0,326583.7,152783.77,1149907.1,1306504.8,
5013,531.3653307673222,7.9840164,,,,4,,,,,,,213653.11,1547973.1,2623430.0,2578336.2,3700394.0,4065971.5,
6459,531.3653647671064,9.584911,,,,2,,,,,,,130089.81,188640.0,492383.7,180515.94,1508723.4,2490157.8,
6432,531.4026590210769,9.540349,,,,,,,,,,,0,0,0,0,593696.0,1207711.5,
2298,532.2914329091925,5.588614,,,,,,,,,,,261480.0,255330.1,233779.47,265433.0,331472.4,264832.25,
5007,532.3686509413108,7.981649,,,,,,,,,,,48591.883,512090.03,859897.56,794994.75,1217780.5,1329615.0,
6333,532.4357755504,9.214726,,,,,,,,,,,58589.555,64285.082,143579.61,59600.145,1120529.0,1474642.4,
6515,533.380948912483,9.677589,,,,,,,,,,,0,0,0,0,226397.56,371763.3,
5463,533.3810305133578,8.2297945,,,,209,,,,,,,181230.64,191200.97,696288.8,613048.3,837034.7,700880.8,
1832,534.3186079267122,5.2559457,,,,221,,,,,,,1018915.1,1071997.1,805495.8,1571682.9,1026342.6,952919.8,
1686,534.3187479871557,5.1542335,,,,116,,,,,,,1033917.0,1118436.9,784676.7,1640592.1,966463.0,979457.94,
5746,535.3967825978342,8.481367,,,,150,,,,,,,303012.2,270461.56,490275.9,325665.34,626155.56,636449.2,
6301,536.1651755517779,9.181843,,,,,,,,,,,67467.125,111060.29,212403.5,95657.09,1351319.6,1362227.8,
3199,536.2864075341048,6.641148,,,,181,,,,,,,5751830.0,5330991.5,4680769.0,5204748.5,4360220.0,4514227.5,
2184,536.2864549396883,5.476694,,,,251,,,,,,,4472290.0,4391367.5,3724448.5,4000925.2,3502065.8,2889310.8,
1550,536.3343042730299,5.05607,,,,131,,,,,,,7034254.5,8122532.5,5859684.0,9727132.0,5678180.5,6260880.5,
2111,536.334325322022,5.412417,,,,,,,,,,,575979.94,688065.0,529029.2,947959.4,819331.5,774352.2,
4647,537.1490189232729,7.719975,,,,1,,,,,,,429613.03,598507.2,733950.9,639949.7,1388830.5,1283142.5,
3201,537.2896930724395,6.638636,,,,,,,,,,,1863334.0,1705969.6,1523622.5,1694223.0,1406397.6,1320000.1,
5931,537.3126180119085,8.666608,,,,,,,,,,,18048.89,20397.209,27045.432,21314.256,303052.38,430712.7,
3189,537.3656383253502,6.6439366,,,,,,,,,,,261185.27,314510.66,233458.4,1079378.9,47666.453,75249.13,
5063,537.3754815551034,8.003207,,,,,,,,,,,0,78721.56,176224.67,120755.46,417746.34,733412.56,
6607,537.5347254765871,10.006108,,,,,,,,,,,96979.75,35137.39,66960.3,81840.734,870709.6,1655685.1,
649,538.2043751555699,4.13273,,,,195,,,,,,,865392.8,830896.94,758174.8,718039.9,615902.2,746289.6,
2023,538.3498522258939,5.357366,,,,10,,,,,,,968862.4,1388709.5,958701.3,1695088.1,919568.25,1025518.0,
2755,539.3123329030849,6.0506954,,,,214,,,,,,,137540.6,166905.6,104629.484,206982.56,54251.04,4160.9062,
2851,539.3123510118086,6.163054,,,,218,,,,,,,902530.0,820270.6,867897.0,913131.25,534866.3,288537.4,
4366,540.446707012051,7.604864,,,,228,,,,,,,445663.0,466643.0,437291.72,448328.66,981239.7,1242818.4,
2856,542.3210285699946,6.1664596,,,,218,,,,,,,5603058.0,5931417.5,5603122.0,5984284.5,4687086.5,4220003.5,
2757,542.3212399927864,6.048142,,,,214,,,,,,,1711329.9,2012565.9,1552437.2,2289090.5,1187184.9,763871.56,
5425,542.3476195069373,8.209157,,,,,,,,,,,14331.72,6545.6826,139813.2,1016612.1,29941.7,166159.73,
4368,542.404578756253,7.6081367,,,,228,,,,,,,131677.12,292464.25,278521.7,591957.4,1228688.5,1364210.5,
6588,542.440958519296,9.958709,,,,,,,,,,,3323.3662,6639.0557,84013.86,10910.314,1887456.5,2999454.0,
1900,543.3748094578247,5.28157,,,,221,,,,,,,3097490.5,3352964.2,2780794.5,2802720.5,3855083.8,5690510.5,
3143,544.337001550289,6.5859942,,,,220,,,,,,,2853965.2,3812761.8,2853505.0,4395467.0,4455268.5,3690705.2,
3024,544.337173142606,6.4855113,,,,200,,,,,,,2881467.5,586301.6,355359.94,653201.4,490654.78,302088.5,
2890,544.3991431658907,6.2578015,,,,158,,,,,,,1309188.6,1435588.4,1141678.8,1667864.8,834265.0,876619.7,
3871,544.3992447031187,7.217441,,,,95,,,,,,,1612394.9,1737470.9,1398643.4,2845248.2,727845.9,673705.94,
1708,545.2143230605333,5.175956,,,,116,,,,,,,614027.56,570263.56,554883.06,504865.88,263898.88,100536.73,
1933,545.235332098575,5.2985015,,,,221,,,,,,,972812.2,1124132.9,675328.4,1193246.8,531038.8,389494.5,
4364,545.4019716448794,7.604855,,,,228,,,,,,,325329.94,357627.0,285441.7,282140.56,147925.08,263859.44,
3988,546.3524470699297,7.2924204,,,,,,,,,,,0,12962.104,15889.858,9644.703,908318.8,250307.4,
3401,546.3997564665806,6.819945,,,,179,,,,,,,580710.75,690142.5,428217.16,418156.0,1089953.8,1405918.5,
3461,546.4164779000886,6.906401,,,,,,,,,,,156020.94,299454.6,223681.94,502694.62,144568.25,91524.33,
5395,546.436121886454,8.177069,,,,,,,,,,,26649.932,20833.898,193934.17,176234.31,592178.6,900563.7,
6535,546.5241234461283,9.738294,,,,,,,,,,,121085.43,125573.164,82932.79,188869.95,505893.8,624009.56,
6463,547.3601780539956,9.580118,,,,2,,,,,,,3424.061,0,91757.93,0,413431.72,726157.1,
4367,547.3601863338004,7.6056466,,,,228,,,,,,,360001.38,909984.6,857763.6,1789011.4,3122483.0,4068343.5,
6580,547.3962915888218,9.956883,,,,153,,,,,,,430721.75,485698.5,1148805.2,486668.16,4566352.5,6093406.0,
4911,547.3987862576652,7.89838,,,,28,,,,,,,79372.66,347464.0,333981.44,382983.5,534575.4,634717.2,
967,548.2978437919922,4.6378055,,,,36,,,,,,,1103431.1,1628989.8,1009455.06,1514968.8,1041679.56,801250.25,
3379,548.3711312405435,6.8153787,,,,102,,,,,,,812972.0,1251947.9,657606.56,1623390.4,570249.6,14787.356,
6658,548.5396454726904,10.167537,,,,97,,,,,,,325791.78,318454.25,239311.28,472899.75,674991.56,712750.0,
4892,549.3757482876642,7.8886514,,,,28,,,,,,,0,540045.3,549197.2,838426.56,1140906.2,1420439.0,
3411,550.302186378405,6.8316493,,,,179,,,,,,,438097.3,386991.22,331274.75,526861.9,236326.83,497552.72,
2431,550.302570195634,5.7283416,,,,248,,,,,,,278148.88,183001.06,222888.92,275651.7,327382.9,354868.75,
1222,550.3139214263488,4.8370004,,,,,,,,,,,259236.64,272471.62,221812.53,486338.38,167550.55,160049.39,
4012,550.3863574444562,7.3269114,,,,,,,,,,,303959.94,597621.8,296969.28,1143360.0,15544.159,9415.631,
6103,550.6281321117472,8.84662,,,,,,,,,,,4773429.0,3491179.2,3171884.0,3759498.0,346885.38,70550.72,
5710,550.6283728400274,8.4603615,,,,,,,,,,,0,0,0,0,4038654.5,8997269.0,
3403,551.3552835928607,6.819942,,,,,,,,,,,548041.44,537381.2,290185.56,260651.58,149610.67,179773.08,
5392,551.3914664938256,8.178837,,,,6,,,,,,,89205.52,132203.36,781566.44,529569.3,934120.9,942239.56,
1304,552.2810759069035,4.876406,,,,130,,,,,,,1080038.4,1105524.0,1040688.1,1075560.9,1159531.9,862097.75,
2712,552.2812724473389,5.988153,,,,176,,,,,,,2056165.5,1726780.8,1563558.5,2233366.8,1498408.2,1898687.8,
1015,552.3286971213073,4.6772943,,,,253,,,,,,,982647.2,1233196.1,896017.4,1774810.4,811276.6,809823.9,
1778,552.329270294069,5.2181573,,,,221,,,,,,,1680045.6,1310540.8,950876.06,2961203.8,1958343.1,4315384.5,
1690,552.3292895084019,5.1796384,,,,116,,,,,,,1330529.8,1031261.7,727306.25,1456110.1,1441130.2,1873751.4,
5808,552.4829240738039,8.519172,,,,,,,,,,,220969.61,265362.4,158171.22,131698.12,423861.5,520323.75,
1446,553.3021378004249,4.984815,,,,128,,,,,,,389971.75,426105.8,359526.34,420254.56,461687.0,313598.25,
2841,553.3951882319902,6.1664424,,,,,,,,,,,120035.77,85145.71,177284.55,184108.64,482811.44,432262.88,
2886,553.3957911544068,6.228279,,,,,,,,,,,52346.973,203749.56,114459.85,286506.7,305210.3,331066.7,
4648,554.1755994307167,7.719975,,,,1,,,,,,,3169780.2,4488130.0,5434708.5,4854045.5,1.0628714E7,1.0172342E7,
2200,554.3445679306266,5.454498,,,,,,,,,,,421457.3,292397.3,148798.16,312703.22,157306.61,868551.75,
3682,554.3682657030809,7.0852,,,,,,,,,,,77685.445,208540.27,110837.96,148040.11,442832.66,498904.94,
4846,554.4618778640448,7.8627524,,,,,,,,,,,118984.375,148380.34,56289.344,73698.055,271859.38,621870.56,
6042,554.5501193318003,8.74797,,,,,,,,,,,0,0,0,0,1865817.2,1475207.0,
3620,556.4415023688363,7.0212045,,,,42,,,,,,,349461.0,382407.9,421119.53,479767.62,783833.8,1088346.2,
5128,556.4416188933976,8.085967,,,,,,,,,,,0,0,0,0,1229863.5,674027.7,
3315,556.4416672871633,6.7384453,,,,26,,,,,,,3013282.5,3072158.8,2077221.1,2112363.8,4450139.5,5058155.5,
6139,556.5083140843138,8.85147,,,,,,,,,,,14178.166,27791.807,55054.13,82247.54,703585.8,843868.75,
6272,556.5083966013153,9.040293,,,,,,,,,,,0,0,0,0,385640.56,249502.56,
5571,556.5085595363724,8.339723,,,,,,,,,,,3628.9114,16290.197,82528.8,167850.66,504295.34,818331.44,
6315,556.5296938443491,9.202369,,,,,,,,,,,154223.89,124557.31,150239.92,198073.1,818526.4,1090251.5,
4650,557.1733775300739,7.719975,,,,1,,,,,,,340556.3,476425.9,587355.44,531325.94,1177950.2,1120271.0,
1552,558.3161153419859,5.0584764,,,,131,,,,,,,803656.56,1657508.8,1279277.1,2060694.0,862642.94,603515.25,
4146,558.4149258151166,7.4381785,,,,233,,,,,,,3277024.2,4039889.5,3239311.5,6290619.5,2253955.0,2051198.2,
3903,558.4153948918305,7.2451553,,,,,,,,,,,289592.9,377117.38,338759.94,521489.3,237164.25,260314.14,
3804,558.4158873855185,7.17355,,,,,,,,,,,30981.352,45799.426,345408.66,88424.97,269438.1,274260.2,
5143,558.4358760458801,8.090736,,,,20,,,,,,,40089.625,110499.82,560135.94,373659.44,1286802.4,1963714.0,
4668,559.1308143190989,7.723108,,,,1,,,,,,,2671914.2,3199280.8,3795756.5,3026142.2,1483198.5,1213971.0,
6609,559.5166904957207,10.005184,,,,,,,,,,,73334.11,115016.0,234927.23,83987.75,1124417.1,1991935.6,
3422,560.4307828759221,6.843399,,,,,,,,,,,238757.48,298492.8,233970.47,424324.66,223887.0,165109.73,
3776,560.4312197269271,7.154434,,,,,,,,,,,232575.48,302413.7,250649.45,484549.9,199678.27,125344.5,
2967,561.3658803228753,6.397698,,,,,,,,,,,675193.94,845220.75,608506.4,2403879.0,225429.33,212719.05,
2908,561.3668326454401,6.298138,,,,,,,,,,,116053.93,128632.58,99876.56,434990.1,18497.578,7830.76,
5129,561.396934521922,8.085967,,,,,,,,,,,0,0,0,0,1023505.4,836628.2,
3321,561.3970152514187,6.741682,,,,26,,,,,,,2143731.8,1953523.2,1213592.2,1215947.8,556205.2,596704.1,
6402,562.518875200041,9.377776,,,,,,,,,,,61265.184,64852.1,38080.883,49854.555,395797.88,404771.44,
3349,563.3814999681023,6.803146,,,,,,,,,,,222515.19,330123.28,180924.9,1118697.6,31001.434,37089.348,
5148,563.3913364845606,8.093402,,,,20,,,,,,,142017.47,326641.84,2047832.6,1173408.2,2416030.2,3173157.0,
4988,564.3682548109031,7.9603877,,,,,,,,,,,105293.3,226833.36,294207.22,447868.03,138438.72,74234.14,
4891,564.497941783981,7.8340273,,,,,,,,,,,164789.4,2049321.9,106229.71,448242.5,0,20903.79,
4703,564.4981247962403,7.7511797,,,,,,,,,,,294078.12,465797.25,1774120.1,2350649.8,0,0,
6536,564.5345858615132,9.735656,,,,,,,,,,,298093.0,309635.7,274864.66,414802.3,1745351.2,2106704.5,
1908,565.356646317677,5.283875,,,,221,,,,,,,3218046.2,3852349.5,2891439.2,3322897.8,3537950.8,5726122.5,
6701,566.308059288576,10.217318,,,,18,,,,,,,812014.25,550733.56,813878.25,83994.68,0,0,
742,566.3085642670504,4.349978,,,,157,,,,,,,667663.75,574550.56,658325.56,787935.8,1026611.6,771342.25,
6465,566.4411892996202,9.583431,,,,,,,,,,,0,3372.8706,31608.832,0,1773696.5,3320224.2,
1002,568.2964204896011,4.6680913,,,,253,,,,,,,211744.08,218535.08,336051.1,159901.11,832789.8,1114569.4,
1843,568.3698920540161,5.252956,,,,221,,,,,,,1320769.8,1250165.2,1273681.1,1112275.9,1567326.1,1730998.1,
1987,568.3699751674004,5.3435,,,,10,,,,,,,1796561.4,1882397.8,1701964.9,1662323.6,1813248.9,2189735.2,
6611,568.4566187761654,10.01031,,,,,,,,,,,0,0,0,0,538868.94,808038.94,
6590,569.3653057306299,9.957791,,,,,,,,,,,42848.08,47655.1,230734.88,45375.387,1247759.5,1891862.2,
2785,570.3396421646256,6.09158,,,,,,,,,,,192075.61,237877.28,161608.52,294667.34,176034.8,96117.86,
584,570.3400618381007,3.906186,,,,,,,,,,,163798.5,394805.4,236435.22,640262.25,205550.48,221245.05,
2938,570.3959664819223,6.3415923,,,,137,,,,,,,569513.06,671421.4,458391.03,566033.4,252493.84,480036.5,
6460,571.3964153408525,9.583916,,,,2,,,,,,,245561.47,351093.5,900650.25,359529.53,2692592.0,4427870.5,
2565,571.405571095657,5.8413815,,,,,,,,,,,219043.45,196703.11,206794.86,154878.88,293486.6,367857.56,
3222,572.3787675800764,6.662247,,,,,,,,,,,186141.7,110079.46,85340.016,182499.11,884406.5,844647.2,
5391,572.503323897763,8.188216,,,,6,,,,,,,57773.887,192334.16,462580.06,528894.06,1342823.1,1992509.8,
5835,572.5036122181946,8.554072,,,,126,,,,,,,18042.41,19055.736,26353.643,35030.906,248847.28,500837.53,
1006,573.2505487926151,4.674082,,,,,,,,,,,530472.5,205720.02,567233.0,247739.3,226785.61,473947.0,
2915,573.3885558232678,6.303946,,,,72,,,,,,,135617.94,171819.97,110165.11,173436.17,91993.26,86150.26,
2779,573.3895060537335,6.0735035,,,,12,,,,,,,936168.94,875064.44,749137.8,1078166.5,615094.2,569243.5,
6605,573.4119214152278,10.005268,,,,,,,,,,,101165.945,104170.375,290522.47,80559.54,1249216.8,1444747.2,
1277,574.2627360278238,4.87176,,,,130,,,,,,,438732.62,449680.97,462607.22,435707.72,623755.2,467580.88,
3434,574.374072172476,6.8561172,,,,111,,,,,,,410456.0,486918.9,186595.06,471040.4,85960.25,62681.62,
5415,574.3888861424856,8.202651,,,,,,,,,,,78401.914,129887.47,212080.2,491237.6,137410.89,107416.02,
2648,574.4671229222496,5.9318094,,,,,,,,,,,0,0,0,0,611962.56,388393.03,
6095,574.5188368707551,8.848216,,,,235,,,,,,,759576.75,904009.7,1124036.5,1343551.5,8178105.5,8902966.0,
5569,574.5188499320639,8.335554,,,,25,,,,,,,165594.27,223442.47,451609.25,468133.97,1569628.0,1975922.8,
5967,574.5189441223066,8.6933775,,,,216,,,,,,,73032.05,77381.77,113167.65,104385.75,1133289.0,1835853.8,
6368,574.5189627648373,9.265626,,,,35,,,,,,,445164.66,461766.25,392270.47,633753.44,2310195.2,3487701.2,
6669,574.5189824600973,10.190868,,,,,,,,,,,0,0,0,0,245914.25,293561.9,
4100,574.5666787581251,7.3870096,,,,,,,,,,,0,0,0,0,1016029.06,252742.23,
5080,575.2831520703668,8.022081,,,,,,,,,,,0,0,0,0,2245468.8,1707979.4,
3120,575.3187826927661,6.548172,,,,,,,,,,,58935.82,100455.84,53459.04,56472.723,274805.06,460029.03,
4093,575.3451074887,7.4023867,,,,,,,,,,,0,45744.53,36775.242,67255.53,316814.84,378334.34,
2370,575.4050934171214,5.637707,,,,,,,,,,,321637.2,371165.9,238170.98,351602.12,133216.53,144355.05,
6676,575.5026023404257,10.192977,,,,,,,,,,,1752158.8,2959131.2,1006858.6,1785987.5,0,0,
6585,575.5026850556924,9.949944,,,,,,,,,,,340546.78,274075.03,332956.12,216424.52,284568.25,488647.16,
4515,575.5028883641307,7.6808925,,,,11,,,,,,,4262511.0,1799210.6,1207142.8,1236205.0,0,0,
5312,575.5028945651229,8.144399,,,,,,,,,,,942342.25,1166797.8,2236392.8,3573187.5,0,0,
4941,575.5029576480098,7.948049,,,,,,,,,,,478070.7,1024514.56,879502.94,918495.25,0,0,
2932,576.3176692502165,6.331939,,,,,,,,,,,209723.03,183125.44,166895.81,327642.3,225949.52,355500.06,
6662,576.5339986956554,10.18523,,,,,,,,,,,0,3920.0852,3347.2515,44982.723,1207790.5,718972.75,
6274,576.5344606697125,9.047154,,,,203,,,,,,,738029.75,829136.44,1107500.9,1240478.4,8040660.5,9351171.0,
6440,576.5345338464372,9.545724,,,,238,,,,,,,1559669.8,1626681.9,1528040.9,2406282.5,1.1237469E7,1.2177661E7,
1038,580.3243641023388,4.777918,,,,,,,,,,,155079.83,227172.53,92311.73,287786.25,121224.31,49189.414,
6148,580.5293037284154,8.909861,,,,,,,,,,,87432.14,70117.45,128538.336,108940.55,744266.1,783509.06,
6401,580.5293782917363,9.382333,,,,,,,,,,,23716.56,29813.582,36399.066,14550.635,171426.97,211149.95,
5243,581.4195471402458,8.13175,,,,175,,,,,,,309055.38,534435.56,1669070.0,2889626.8,1926757.9,1407892.4,
634,582.303286085231,4.1224165,,,,169,,,,,,,2638999.2,3045981.5,2579293.0,3413831.8,3393786.0,2877090.0,
2210,582.3857752363366,5.51034,,,,132,,,,,,,6756438.0,7071105.5,6111589.0,6758481.5,7601574.5,9611356.0,
4907,582.4359642366304,7.8993044,,,,28,,,,,,,0,323512.66,304116.97,406168.44,904580.3,1116451.6,
6537,582.545076229448,9.732857,,,,,,,,,,,55108.668,52065.32,55040.836,62901.277,442828.4,563261.8,
4355,584.4727239976836,7.5983243,,,,227,,,,,,,383376.38,364334.97,348341.94,352475.4,753399.06,1017639.06,
6551,584.5607178603265,9.7827835,,,,,,,,,,,257615.34,216435.36,214314.42,258188.33,1373295.5,1459729.4,
3532,586.5038672761968,6.948408,,,,,,,,,,,0,0,0,0,464376.03,162560.86,
4906,587.3914013729291,7.8975616,,,,28,,,,,,,27043.094,935665.8,923794.25,1224204.9,2011076.4,2442983.0,
5612,588.498118009191,8.364658,,,,,,,,,,,17158.268,41493.64,56737.355,109993.13,251437.67,470234.44,
6254,589.481970740907,8.961639,,,,,,,,,,,0,0,0,0,627398.56,1335625.2,
3034,590.3332167217278,6.495107,,,,,,,,,,,230108.1,199340.52,141134.55,359889.7,193380.55,377986.9,
1841,590.3517819899986,5.252168,,,,221,,,,,,,4807557.0,4258241.0,4403652.0,3838093.2,6001905.0,4696016.0,
1983,590.3518318678172,5.3248878,,,,10,,,,,,,4177722.2,4308087.0,3644024.2,3735482.5,3488638.2,2070852.5,
3404,590.4260147015979,6.819945,,,,179,,,,,,,662572.6,745290.6,459304.62,492630.97,1125209.2,1457680.2,
5376,590.5137012565749,8.176512,,,,6,,,,,,,314416.8,450479.5,980480.5,1092576.0,2419215.2,3508052.8,
5762,590.5139586143991,8.4983225,,,,45,,,,,,,113115.266,123529.26,181704.31,253591.42,984960.4,1842955.1,
