row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
5538,592.5293966412061,8.3054285,,,,29,,,,,,,500404.94,1272036.2,614381.8,1290218.2,3766181.5,4518095.0,
5950,592.5295142159088,8.685691,,,,216,,,,,,,111324.13,169947.48,127196.945,168926.12,1368845.9,2204706.0,
6477,593.3654156142712,9.58388,,,,,,,,,,,32657.637,159660.08,25142.486,37981.695,483423.03,1092591.6,
5648,593.4019465284878,8.42077,,,,,,,,,,,160095.89,244601.61,0,0,0,0,
2140,594.3855362352774,5.441093,,,,85,137,[M+H]+,,2,2140;2143,593.3782,1687352.9,1576612.2,1760635.6,1654816.8,1948619.2,2264097.8,
3467,594.4150306091057,6.9097767,,,,40,,,,,,,422494.84,432096.0,599198.25,963358.9,515831.72,430721.75,
6439,594.5450939857019,9.544872,,,,236,326,[M+H]+,,2,6441;6439,593.53779,527498.75,543606.9,553148.6,742001.8,3464780.2,4566658.0,
6271,594.545503901359,9.043548,,,,,,,,,,,27453.07,114681.15,68070.31,103871.98,664691.25,748946.06,
5474,595.4348327807339,8.243995,,,,,,,,,,,130734.22,420318.7,206469.39,796559.3,399307.12,160169.23,
2635,596.4014588462669,5.9242935,,,,9,166,[M+H]+,,2,2635;2637,595.39402,2820191.5,2824011.2,3368808.5,2981639.5,3716938.0,3361837.2,
2413,596.4016894229126,5.702788,,,,86,155,[M+H]+,,4,2409;2420;2407;2413,595.39403,1.9740274E8,1.9163982E8,2.045123E8,1.9855461E8,2.188065E8,2.44085E8,
5792,596.5091399973966,8.515042,,,,45,,,,,,,275414.75,183125.23,316254.2,153590.61,467375.22,585335.6,
4710,597.4145996301108,7.7491107,,,,65,,,,,,,314400.88,232666.9,676935.3,1047749.94,562118.2,523789.88,
589,598.2987187418272,3.9204655,,,,91,,,,,,,1161571.0,1129330.4,1397374.9,1488749.9,1186444.2,1070542.9,
6661,599.5026925666554,10.18759,,,,,,,,,,,334124.4,166977.73,451074.28,841701.75,0,0,
6433,599.50275692344,9.547368,,,,,,,,,,,179783.78,72383.42,158773.69,243715.52,214627.25,492444.4,
5291,599.5028955499449,8.160439,,,,,,,,,,,228566.64,355994.5,962521.7,3914985.2,11815.319,0,
5639,599.503033479115,8.407021,,,,,,,,,,,1823707.2,117489.77,400688.8,228977.66,0,0,
4453,599.5030536960394,7.6688185,,,,11,,,,,,,2057089.1,156716.52,1609095.5,3613730.8,0,0,
4973,599.5031268344393,7.971769,,,,,,,,,,,265028.62,188322.02,837697.9,955647.2,0,0,
6146,600.4619432257132,8.9072275,,,,231,,,,,,,42984.023,144095.61,94116.69,189110.25,3267249.0,4071253.8,
6509,600.4623321402186,9.650311,,,,,,,,,,,0,0,0,0,920128.1,0,
3608,600.4675756333264,7.017199,,,,42,230,[M+NH4]+,,2,3608;3597,582.43362,257706.16,291816.12,311050.66,314526.9,354885.1,731694.0,
3314,600.4677821660456,6.7384095,,,,26,210,[M+NH4]+,,2,3318;3314,582.43391,2241717.2,1479466.1,2149543.0,1544227.9,3122190.8,3648847.5,
4978,600.5819047034702,7.970693,,,,,,,,,,,70498.19,264784.5,519295.12,1052082.5,0,0,
4213,600.5821852711861,7.457263,,,,,,,,,,,0,0,0,0,1183772.1,65242.312,
4531,602.5976090202835,7.6645536,,,,,,,,,,,0,0,0,0,1374470.2,351191.7,
5475,602.5978085428326,8.214383,,,,,,,,,,,79024.1,273828.22,1316795.0,1180019.4,0,0,
631,604.2851475604517,4.118482,,,,170,35,[M+Na]+,,2,631;634,581.29597,545352.2,604085.75,727280.3,872787.3,1033254.2,741796.56,
3083,604.3488618737082,6.5444674,,,,,,,,,,,2070483.5,1699672.0,1845941.1,1562762.2,1351572.9,967418.2,
3002,604.3489237203565,6.452328,,,,200,,,,,,,2359189.5,1913813.2,2143031.8,2254975.5,1731370.5,1546280.8,
3193,604.3490316789947,6.640333,,,,181,,,,,,,1.7615514E7,1.4677848E7,1.6471565E7,1.6073435E7,1.3496401E7,1.385181E7,
1935,604.3674022783375,5.3039656,,,,152,119,[M+Na]+,,2,1934;1935,581.37836,124033.8,89101.47,120865.22,113847.24,85000.4,124102.46,
2208,604.3676173987582,5.509495,,,,130,141,[M+Na]+,,2,2208;2210,581.37845,9699494.0,8762172.0,9415287.0,9009225.0,6805959.5,7680652.5,
2491,604.3679034302868,5.7757373,,,,208,,,,,,,119779.33,119072.25,192582.52,171589.95,505386.0,493864.25,
6158,605.4168468687029,8.909699,,,,231,,,,,,,248573.78,425449.16,239795.67,227296.25,635931.5,612379.3,
3597,605.4227084739649,7.014646,,,,42,230,[M+Na]+,,2,3608;3597,582.43362,224972.02,196310.72,260836.66,216935.45,51607.652,82226.94,
3318,605.4230793764871,6.7400613,,,,26,210,[M+Na]+,,2,3314;3318,582.43391,1550064.4,840247.56,1247015.8,876701.4,239986.39,441098.97,
6692,606.3393387229536,10.204476,,,,18,,,,,,,1223880.8,1205532.4,984427.6,0,0,0,
6557,607.3904800772079,9.858457,,,,,,,,,,,252058.69,257100.84,280052.6,276910.56,1149517.0,1095025.2,
6396,607.3905656334761,9.33499,,,,,,,,,,,0,8479.795,7366.023,7405.6396,151563.86,187595.42,
6309,607.390707031684,9.197965,,,,,,,,,,,3864.9392,17266.576,11656.7295,10664.657,269885.28,231970.98,
6257,607.4929260555652,8.968588,,,,,,,,,,,0,32486.615,6737.384,4694.3447,887538.8,1901985.9,
2327,608.4015634373322,5.6022663,,,,194,149,[M+H]+,,2,2322;2327,607.39425,287739.06,164182.36,295884.8,298585.34,427441.97,476034.34,
2495,608.4016814633793,5.7841954,,,,111,157,[M+H]+,,2,2501;2495,607.39402,220553.25,180674.53,245507.72,223748.92,281225.72,348368.34,
5767,608.5249331313921,8.499112,,,,,,,,,,,3655.263,43525.457,12039.783,57877.492,318983.22,552059.0,
6591,609.3964180343992,9.955908,,,,,,,,,,,3572.8682,66965.016,0,3584.766,413154.97,989616.4,
6508,610.1835342202463,9.641407,,,,,,,,,,,355023.28,699257.3,399657.94,407225.12,3709948.5,7915955.0,
2775,610.4170139475882,6.069119,,,,12,172,[M+H]+,,3,2770;2775;2769,609.40963,8233174.0,8335362.0,8480424.0,8040996.0,1.068291E7,1.3451348E7,
2585,610.4171519709498,5.870045,,,,13,163,[M+H]+,,3,2585;2587;2592,609.40932,6.038011E7,5.67044E7,6.3897744E7,6.1058812E7,7.613293E7,8.645273E7,
6596,610.5398619119735,10.010302,,,,,,,,,,,0,0,0,0,453058.0,383436.62,
5906,612.1632441076086,8.645167,,,,3,,,,,,,171533.28,336542.62,232852.38,213766.77,1178393.2,1484648.0,
5170,612.167772231628,8.111737,,,,39,299,[M+H]+,,1,5380,611.16074,3153.7793,32952.82,13144.019,17510.924,45304.03,35259.117,
2190,612.395995865685,5.4800487,,,,250,140,[M+H]+,,2,2185;2190,611.38873,689332.06,633108.3,723763.56,690975.5,796659.7,1022638.6,
1962,612.396100817457,5.3234673,,,,220,123,[M+H]+,,2,1962;1956,611.38881,257148.11,261356.25,314703.12,286978.16,346965.9,460227.47,
2420,613.4283033899118,5.713368,,,,86,155,[M+NH4]+,,3,2420;2413;2414,595.39403,301084.44,339040.22,316313.44,276000.3,888587.5,1093825.2,
6026,613.4821302102699,8.74418,,,,,,,,,,,0,8186.0986,0,0,297109.16,745111.8,
6270,614.4775797062678,9.027225,,,,,,,,,,,0,10881.406,11346.342,20315.734,576959.9,562580.9,
6374,614.5111840581123,9.265616,,,,35,325,[M+Na]+,,3,6368;6374;6373,591.52208,237022.22,424768.75,266382.38,189863.02,466867.2,635304.0,
4431,614.5976971156311,7.629076,,,,,,,,,,,0,0,0,0,1524914.9,151753.3,
2406,615.3744634951054,5.688229,,,,86,,,,,,,7007277.0,6946416.0,6639028.5,3776944.0,3684990.5,3597239.8,
5087,615.4248967331089,8.032204,,,,,,,,,,,0,65448.598,45900.17,109106.195,270869.75,354091.4,
6577,615.4952804217318,9.946473,,,,155,,,,,,,364100.94,393718.38,251863.11,256034.56,847665.9,1174426.1,
5954,615.4979921725001,8.683857,,,,216,322,[M-H2O+H]+,,1,5945,632.50109,90265.09,191169.9,136656.77,154938.73,2334206.2,4435698.0,
6250,615.498083172005,8.956905,,,,,,,,,,,0,0,0,0,383934.47,635844.5,
2143,616.367367404435,5.4434447,,,,85,137,[M+Na]+,,2,2140;2143,593.3782,2483834.2,2386910.2,2300720.8,2298526.8,1160351.2,1213935.1,
5873,616.4568521985186,8.602763,,,,,,,,,,,92476.09,96278.516,148756.66,184692.28,711142.2,848914.8,
6441,616.5269382577659,9.545723,,,,236,326,[M+Na]+,,3,6440;6441;6439,593.53779,911595.56,1735598.2,1095332.5,940255.75,2702195.5,3684117.2,
6137,617.5131018834392,8.90285,,,,,,,,,,,0,10873.879,0,0,992670.4,1830775.9,
3410,618.3642605724813,6.829946,,,,179,,,,,,,1563950.9,1171108.4,1334980.4,1772288.0,1141359.5,1596525.6,
2407,618.3829261807233,5.688917,,,,86,155,[M+Na]+,,4,2409;2407;2413;2414,595.39403,7.768428E7,7.730519E7,7.931836E7,5.375635E7,6.5546668E7,6.9063464E7,
2637,618.3830810172448,5.9268093,,,,9,166,[M+Na]+,,2,2635;2637,595.39402,1873663.1,1763537.0,1834900.2,1712500.4,1968647.1,1717926.5,
3090,618.4203975051678,6.5462036,,,,,,,,,,,232575.42,146116.03,219375.02,221723.03,413426.34,498108.3,
6672,618.4206019755827,10.190868,,,,,,,,,,,0,0,0,0,376579.56,577899.5,
5108,619.3093157631728,8.061407,,,,,,,,,,,0,0,0,0,2300119.5,1820500.2,
2643,619.3864467825782,5.9268336,,,,,,,,,,,506448.25,531570.6,466254.97,590616.3,540010.6,554461.7,
6329,619.5288644825592,9.213219,,,,,,,,,,,0,0,0,0,159559.4,531133.6,
587,620.2805681533997,3.920848,,,,,,,,,,,185406.22,208997.89,275132.88,330089.56,264681.0,221929.48,
2219,620.3417031464547,5.518652,,,,130,,,,,,,440536.2,378850.28,406669.66,394293.06,247069.12,311502.06,
2709,620.3438081261397,5.984913,,,,177,,,,,,,8304452.0,6554140.5,7321265.0,8994851.0,6085807.5,7050432.5,
1703,620.3622727178634,5.173338,,,,113,,,,,,,463720.7,418065.12,456114.88,408045.88,401347.75,444569.25,
4009,620.4116867659856,7.3389125,,,,182,,,,,,,177120.48,270739.28,350523.22,552002.5,391044.6,604043.9,
2702,621.3469170335576,5.985762,,,,,,,,,,,2940198.8,2342769.5,2818147.0,3240190.2,2123178.0,2404049.8,
931,622.3344945659496,4.610773,,,,36,,,,,,,868608.5,815668.2,969061.1,1172665.6,983192.8,698242.9,
2686,622.4166841493798,5.973412,,,,19,168,[M+H]+,,2,2686;2700,621.40944,1882463.9,1863008.1,2105339.8,2038554.9,2875538.5,2472051.2,
2795,622.4168873670834,6.0856624,,,,168,174,[M+H]+,,2,2795;2801,621.40956,2364419.5,2573342.0,2491591.5,2343501.5,3481610.2,4081849.2,
2684,623.4200223289097,5.973412,,,,19,,,,,,,667326.25,668283.5,756516.5,717046.7,964628.7,915591.06,
2772,624.4323518977305,6.0675316,,,,12,173,[M+H]+,,2,2776;2772,623.42484,745337.5,941465.1,880418.5,859304.0,1419466.2,1727623.6,
3223,624.4326164861958,6.6714077,,,,117,202,[M+H]+,,2,3236;3223,623.42527,1496397.6,1507096.5,1501021.0,1242862.6,1845681.1,2081643.8,
2893,624.4329664132414,6.261314,,,,159,178,[M+H]+,,3,2893;2894;2899,623.42518,1.5557114E8,1.5349653E8,1.5153512E8,1.5585206E8,1.7383928E8,1.9477347E8,
6102,626.2146348485778,8.8740635,,,,,,,,,,,0,27328.217,7980.3184,3589.2344,207532.14,206388.14,
3206,626.3307127693685,6.6386847,,,,,,,,,,,209912.69,310381.66,238526.48,122417.34,586174.0,975077.1,
6318,626.5351772197795,9.200876,,,,,,,,,,,0,0,0,0,303194.28,564383.06,
4291,626.597801082172,7.5421,,,,,,,,,,,0,0,0,0,1090840.2,88786.41,
2591,627.4431769457375,5.87324,,,,13,,,,,,,84358.56,71703.76,88721.15,108472.1,316144.0,360712.38,
5162,628.194189736572,8.112496,,,,39,300,[M+NH4]+,,2,5160;5162,610.16035,1307727.9,2528044.5,1453929.2,1961156.1,4092530.8,2976853.2,
2332,628.4275860109796,5.604637,,,,194,150,[M+H]+,,2,2332;2329,627.42027,2028345.8,2024902.5,2405837.0,3060865.5,3400689.0,2495396.5,
4348,628.4988884368922,7.5874786,,,,,,,,,,,296878.28,142115.27,236181.4,264094.7,526592.4,781585.25,
5842,628.499537609745,8.560885,,,,,,,,,,,0,0,0,0,275055.3,314619.4,
4677,628.6132490629292,7.7250376,,,,,,,,,,,0,0,0,0,6495004.0,1410040.4,
5522,628.6133729129066,8.297834,,,,,,,,,,,490477.6,3544078.8,6965297.0,6366457.5,0,0,
5380,629.1948136039167,8.112496,,,,39,299,[M+NH4]+,,2,5170;5380,611.16074,712320.3,1420360.6,786676.44,1100629.5,2317763.5,1679045.4,
2590,629.390050462269,5.8731847,,,,13,,,,,,,2198702.8,1946424.1,1948628.1,1698617.6,1077043.9,1111798.0,
6258,629.47417827684,8.967036,,,,32,,,,,,,319756.16,731438.75,290703.78,285403.62,1080572.6,1790253.2,
5562,629.6167148788227,8.291552,,,,,,,,,,,191804.89,644484.44,3128367.0,2879157.2,0,0,
5164,630.1924514300351,8.112496,,,,39,,,,,,,399100.8,1012842.5,557317.25,782575.7,1631178.5,1184377.9,
2501,630.3828487364643,5.7933745,,,,111,157,[M+Na]+,,2,2501;2495,607.39402,156287.42,163756.44,182684.75,111075.64,172335.89,190700.89,
2322,630.3834350252135,5.597461,,,,194,149,[M+Na]+,,2,2327;2322,607.39425,401851.6,316219.3,334632.84,287426.9,254916.84,338563.9,
6015,630.4724552941805,8.710981,,,,,,,,,,,0,0,11890.856,23633.826,340899.56,360239.25,
6105,631.4896401003468,8.889608,,,,,,,,,,,92707.055,315104.28,76600.82,49500.164,630579.8,1266794.0,
6312,631.4907012449384,9.198832,,,,,,,,,,,77044.22,226205.12,78231.25,42274.336,315310.2,537207.06,
6059,631.4929182184543,8.769815,,,,,,,,,,,0,29004.398,12663.829,4476.3223,541358.1,813759.6,
2587,632.3986409424721,5.8723493,,,,13,163,[M+Na]+,,3,2585;2592;2587,609.40932,3.2202256E7,3.1216742E7,3.2621314E7,2.9275718E7,2.953776E7,3.004049E7,
2769,632.3988263751841,6.0667043,,,,12,172,[M+Na]+,,3,2770;2775;2769,609.40963,6162992.0,6343084.5,5754798.5,5180265.0,6061594.0,8595589.0,
5994,632.5222575233291,8.691637,,,,,,,,,,,98263.2,262064.3,100727.0,67217.98,500040.7,540748.6,
5160,633.149541941641,8.113262,,,,39,300,[M+Na]+,,2,5160;5162,610.16035,367117.06,779001.4,436146.2,508812.56,196837.36,123640.7,
6471,633.3966744352987,9.589953,,,,,,,,,,,0,55470.35,0,0,256553.38,458401.62,
2409,634.3567985097169,5.6933284,,,,86,155,[M+K]+,,3,2409;2407;2413,595.39403,2811027.8,2900093.2,2918646.2,1625613.4,2112813.0,2049683.1,
2878,634.358776311544,6.2031293,,,,,,,,,,,345078.8,285687.56,253279.05,423387.66,306049.28,472473.34,
2185,634.3779647749751,5.4766936,,,,250,140,[M+Na]+,,2,2190;2185,611.38873,910011.5,873495.0,899701.7,880737.75,639686.9,696620.9,
1956,634.3780163614866,5.318047,,,,220,123,[M+Na]+,,2,1962;1956,611.38881,597347.25,497464.62,604057.5,559514.75,318791.88,473829.22,
5880,634.4157306274569,8.607708,,,,,,,,,,,33139.016,115248.03,57421.703,78705.32,605347.25,694491.2,
2912,634.4157332823464,6.2999783,,,,,,,,,,,100837.58,242521.86,189880.78,218939.08,232966.92,232026.42,
3393,634.4521245631379,6.8191447,,,,179,,,,,,,560546.3,353094.97,593242.1,347828.94,903095.06,1185443.2,
6457,634.5396484695901,9.571763,,,,,,,,,,,54609.258,67827.46,80821.46,61609.305,946237.5,1803725.8,
3907,636.4231006670103,7.2778125,,,,,,,,,,,474731.8,468008.47,271533.94,745849.56,638093.1,311467.56,
5088,637.4066642556022,8.029161,,,,,,,,,,,0,89778.0,19725.97,54082.61,273227.28,467146.3,
5097,637.446086551428,8.056634,,,,,,,,,,,4000.3145,190431.0,67112.64,553425.44,159724.62,82510.2,
757,638.3295343000405,4.38706,,,,,,,,,,,462528.1,439123.66,659427.9,714433.1,469461.1,356046.4,
2990,638.4485128272189,6.418985,,,,16,185,[M+H]+,,3,2990;2988;2989,637.44065,2.2372494E7,2.2200768E7,2.448419E7,2.3174154E7,3.40601E7,3.8133948E7,
6285,638.4986023235049,9.095104,,,,,,,,,,,0,35548.58,23522.596,0,434939.53,665722.3,
6437,639.4951624408981,9.553253,,,,2,,,,,,,283568.84,721474.0,531021.7,330484.9,948733.6,1595978.5,
6429,640.4023592623606,9.535522,,,,,,,,,,,0,0,0,0,1121024.9,750334.4,
6681,640.4024189928334,10.19873,,,,,,,,,,,0,0,0,0,1165760.1,975336.0,
2749,640.4274566963858,6.0316887,,,,,,,,,,,306576.3,313120.7,278362.28,371473.75,564783.2,683643.3,
2581,640.4282360913916,5.866684,,,,,,,,,,,136028.94,99293.414,127645.414,70014.0,268412.4,270042.62,
6149,640.4463469057017,8.907562,,,,,,,,,,,0,19113.436,0,0,874184.44,1029054.2,
6462,640.4977549695164,9.561818,,,,,,,,,,,156384.06,166503.16,255025.81,93072.81,1621935.8,295946.38,
5779,640.5356411605585,8.504951,,,,45,,,,,,,301824.06,187509.73,340881.38,162775.4,471006.1,624824.8,
2901,641.4598310779417,6.259653,,,,,,,,,,,34375.14,73178.94,64878.875,120378.97,780482.3,1069531.0,
6601,641.5105489572866,10.00803,,,,,,,,,,,158915.27,260566.84,122670.12,122991.23,152652.95,784711.44,
2603,642.4425801308349,5.891168,,,,22,,,,,,,224373.97,232787.53,290618.28,392422.78,405945.2,288548.0,
6062,642.5302918667301,8.769258,,,,,,,,,,,0,0,0,0,220753.7,688713.4,
2905,643.4056721555515,6.2791214,,,,159,,,,,,,3624682.5,3464733.2,2845949.5,3114175.8,1960472.6,1952175.0,
2700,644.3986956555015,5.9766827,,,,19,168,[M+Na]+,,2,2686;2700,621.40944,1949297.8,1853051.2,1860678.9,1930739.9,2184451.2,1807073.0,
2801,644.3987217309005,6.090755,,,,168,174,[M+Na]+,,2,2795;2801,621.40956,2264136.5,2394272.2,2280187.0,2050247.9,2285896.8,2584679.2,
5081,644.4279065115995,8.028199,,,,,,,,,,,0,35682.0,10016.719,16992.768,355169.72,546934.4,
3319,644.4939282891245,6.7408695,,,,26,211,[M+NH4]+,,2,3319;3313,626.46018,1475983.1,934441.0,1327512.6,1020350.3,1953211.8,2347224.5,
4994,644.5606358845453,8.001705,,,,,,,,,,,0,0,0,0,204014.39,451675.06,
5777,645.4917566303067,8.50582,,,,45,,,,,,,215239.1,117723.79,203415.86,87475.74,51962.277,35986.508,
2776,646.4138171247621,6.0691733,,,,12,173,[M+Na]+,,2,2776;2772,623.42484,662051.44,801840.25,688580.44,649699.0,775434.6,1095591.5,
2899,646.4142702070209,6.265761,,,,159,178,[M+Na]+,,3,2893;2894;2899,623.42518,6.805575E7,6.651122E7,6.304782E7,6.544911E7,5.5741856E7,6.011328E7,
3236,646.4144172678235,6.682331,,,,117,202,[M+Na]+,,2,3236;3223,623.42527,1218496.5,1407042.1,1458723.8,1542202.1,1825142.4,2548676.2,
6063,647.4852892655797,8.764765,,,,,,,,,,,8543.957,61992.89,3233.3918,0,262909.2,473273.3,
2592,648.3718053036442,5.874035,,,,13,163,[M+K]+,,3,2585;2587;2592,609.40932,1228530.9,1138071.8,1269060.6,998349.9,913055.06,901667.0,
2770,648.3726878557153,6.0667043,,,,12,172,[M+K]+,,3,2770;2775;2769,609.40963,251795.81,252143.34,224504.03,201055.84,225880.94,261393.6,
3313,649.4494709017036,6.7376113,,,,26,211,[M+Na]+,,2,3319;3313,626.46018,1004284.06,512742.75,773944.5,560648.4,231032.39,282828.2,
2329,650.4094490221855,5.6030364,,,,194,150,[M+Na]+,,2,2332;2329,627.42027,5095813.0,4812046.0,5504335.5,5852839.5,4085615.2,3117528.2,
6699,650.4381144654305,10.22986,,,,,,,,,,,490733.03,203749.3,10592.409,658593.6,27918.902,15172.042,
4339,650.4387106377026,7.532333,,,,,,,,,,,6952622.0,4627035.5,6364110.5,1.2903409E7,1.4621403E7,7947409.5,
4507,650.4387436461052,7.6261215,,,,,,,,,,,438323.12,360864.56,134779.22,509625.2,982577.1,1.6955122E7,
4210,650.4387879616934,7.488807,,,,172,,,,,,,1.2103432E7,1.0885889E7,1.1896545E7,1.9309796E7,10016.909,11906.168,
5952,650.5349203007868,8.6847315,,,,,,,,,,,0,19541.566,3994.6177,0,408747.9,865632.25,
6228,650.5351205232595,8.943933,,,,,,,,,,,0,6956.6914,0,0,575160.2,820832.0,
5223,651.3988766089523,8.125632,,,,176,,,,,,,75722.99,750661.1,135663.61,454036.1,1664050.9,1832758.2,
1342,652.3342713795801,4.9419475,,,,30,,,,,,,1254481.5,1914022.5,1961729.6,1850645.1,791960.44,2185167.5,
3178,652.4179050460948,6.648046,,,,44,,,,,,,292802.22,290849.16,313028.38,350500.88,259242.72,115478.805,
3362,652.4180595922812,6.7923927,,,,102,,,,,,,475449.94,471384.4,605017.1,651266.44,230052.16,179670.52,
3157,652.4638499657808,6.5999694,,,,,,,,,,,241737.11,313330.97,239146.53,260274.1,587068.25,707999.8,
6056,653.4741616757632,8.753712,,,,,,,,,,,92094.2,608341.5,141959.22,98027.11,906760.2,1156666.1,
2874,654.3041610619839,6.201637,,,,,,,,,,,391735.8,247386.33,199274.03,646213.7,199716.11,727840.2,
6251,655.4900719945438,8.955109,,,,32,,,,,,,198333.78,473829.4,232817.39,252270.7,690749.44,849286.9,
5945,655.4901076876234,8.682243,,,,216,322,[M+Na]+,,2,5945;5954,632.50109,272250.06,718756.75,360251.0,281153.9,1022961.0,1607625.9,
2834,656.4585988805223,6.1356487,,,,,,,,,,,1034250.6,1184537.4,1019213.56,1176876.1,2798628.2,2443723.0,
6093,656.4912241430952,8.890123,,,,,,,,,,,22695.516,7170.418,0,19505.455,555363.5,948189.06,
5894,656.5099479155635,8.630945,,,,191,321,[M+NH4]+,,2,5894;5893,638.47591,249860.3,260919.3,223710.3,198921.16,2310056.8,2605706.8,
2995,657.4214605107568,6.4190335,,,,,,,,,,,368852.0,328092.53,310011.0,279021.75,205773.58,212615.28,
2172,658.4239845170658,5.461548,,,,,,,,,,,0,0,0,0,741546.3,892983.94,
2424,658.424161280868,5.7185564,,,,199,,,,,,,2287249.5,1737661.2,2405474.8,1402687.8,0,0,
6320,658.5260747456853,9.200876,,,,,,,,,,,0,0,0,0,356022.7,693759.06,
3418,660.4253111218954,6.869395,,,,,,,,,,,93252.91,225975.22,274237.5,371981.0,287434.53,126980.05,
2988,660.4301423255725,6.418143,,,,16,185,[M+Na]+,,3,2990;2988;2989,637.44065,1.8729996E7,1.8831988E7,1.9071202E7,1.9472796E7,2.0601362E7,2.2654618E7,
5893,661.4649102658374,8.632771,,,,191,321,[M+Na]+,,2,5894;5893,638.47591,531959.1,791848.06,446271.72,331069.5,1430105.0,1371101.4,
5112,662.3516745587782,8.056523,,,,,,,,,,,0,198474.17,20797.643,69750.7,199586.25,480257.66,
2894,662.3879671098972,6.2620583,,,,159,178,[M+K]+,,3,2893;2894;2899,623.42518,2718435.5,2589570.2,2446944.8,2469095.8,1908048.6,1996441.6,
2750,662.4098884138717,6.0191383,,,,,,,,,,,231622.1,214503.02,191425.88,203604.44,331682.34,390477.16,
4442,662.4387291999116,7.620153,,,,,,,,,,,6205.843,7256.7295,11904.421,8762.65,468887.0,1096265.9,
6727,662.4388092541153,10.247334,,,,,,,,,,,0,0,0,0,119634.195,0,
5130,663.3347849510158,8.085967,,,,,,,,,,,0,0,0,0,1758760.8,1313507.9,
6641,663.4529753210317,10.088616,,,,217,,,,,,,210227.53,184512.61,197364.47,240665.84,1083321.1,1075788.1,
6563,663.4532675921681,9.854848,,,,222,327,[M+H]+,,2,6564;6563,662.44578,9734098.0,1.1015244E7,1.0481858E7,1.0683258E7,4.8646236E7,4.905146E7,
2607,664.4249119278024,5.8962464,,,,22,,,,,,,422015.94,422753.9,454953.88,657436.8,439730.56,311814.75,
6743,664.4548397500054,10.256646,,,,116,,,,,,,444527.3,470135.44,446652.3,1163264.8,3468.2278,3865.8525,
1675,666.3500558057659,5.146258,,,,113,,,,,,,623800.94,500652.3,605619.9,585804.25,479657.62,629453.06,
3641,666.4334633573708,7.008125,,,,,,,,,,,5054901.5,7639165.0,32178.865,4846999.5,6449292.5,6510293.5,
3514,666.4337945509463,6.9573755,,,,,,,,,,,7803687.5,6900714.0,8702282.0,9321838.0,3817104.2,0,
5872,666.5300278016908,8.606868,,,,,,,,,,,7633.2993,0,0,0,295815.03,745702.94,
5686,667.1760919885384,8.428166,,,,,,,,,,,237070.0,330418.84,242240.47,285920.0,258487.36,189010.34,
4205,672.4209760797783,7.4717264,,,,,,,,,,,677324.9,1369229.6,1150221.5,977941.06,3314.459,0,
4449,672.4217339064589,7.6660113,,,,,,,,,,,240379.75,231752.11,162676.84,378641.44,4485426.5,6356298.5,
5621,672.5044632609145,8.3769655,,,,27,314,[M+NH4]+,,2,5621;5623,654.47047,394215.97,654494.6,512738.06,515331.53,2227729.8,2742278.0,
4342,672.5252307583096,7.578892,,,,,,,,,,,212599.66,180570.14,188448.05,183775.28,367392.12,532724.75,
2231,674.4182859638508,5.5164876,,,,,,,,,,,430027.1,214683.9,496421.25,331997.88,278354.88,214055.48,
4514,674.4370965478751,7.6956615,,,,11,,,,,,,668569.6,2353964.5,1525742.4,521073.25,6408.448,3860.3115,
6688,674.4381015003728,10.221335,,,,18,,,,,,,2598029.2,3174559.8,2194932.8,21916.033,0,0,
6767,674.4381584482998,10.375397,,,,,,,,,,,1277956.6,1690931.2,2050250.2,350778.38,0,0,
3715,674.4388270586046,7.122988,,,,132,237,[M+H]+,,2,3715;3728,673.43146,1.146411E7,1.0755485E7,1.1274485E7,1.5533884E7,9648214.0,7609828.5,
3164,674.4439353005152,6.604217,,,,,,,,,,,308280.53,644848.6,542034.0,379383.94,525594.6,839333.44,
2989,676.4029613757842,6.418967,,,,16,185,[M+K]+,,3,2990;2988;2989,637.44065,766424.94,747122.75,765329.8,730759.75,667281.2,571855.7,
2656,676.4248784636193,5.9411654,,,,9,,,,,,,251098.31,257134.72,359011.78,422326.6,363141.03,147091.9,
6761,676.4517573411662,10.31781,,,,,,,,,,,237805.88,20444.299,76331.05,771983.56,71194.7,17007.227,
6718,676.451999875712,10.222674,,,,,,,,,,,532070.0,337598.8,327432.94,289666.7,103499.375,23062.023,
4451,676.4542094144248,7.667284,,,,76,264,[M+H]+,,2,4451;4480,675.44687,4269222.5,4493339.0,6136721.0,9240068.0,7407610.5,3361986.8,
4300,676.4542593677605,7.574988,,,,126,,,,,,,2967853.8,3111345.0,3859284.0,5899623.0,1641389.2,0,
5623,677.4595194032796,8.377754,,,,27,314,[M+Na]+,,2,5621;5623,654.47047,667207.9,1171371.5,719929.75,684426.6,1656142.6,1454039.8,
1192,678.3607503050142,4.807696,,,,147,,,,,,,199760.14,293581.03,343239.97,421581.06,84478.484,121215.164,
