row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML Peak area,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML Peak area,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML Peak area,
1557,499.2045814368492,2.7303708,,,,142,,,,,,,6603673.0,6216976.5,5374473.5,2.6215394E7,2.7781372E7,2.7590398E7,
1426,499.20458267953285,2.5463812,,,,,,,,,,,1.0963676E7,1414625.5,3381721.8,1.3908682E7,5.396819E7,1.2804216E7,
1276,499.20461593476904,2.4487095,,,,,,,,,,,8411521.0,1.6571171E7,4068760.0,3.672117E7,1.9360742E7,3.7178E7,
1070,499.2514007006876,2.2082083,,,,143,,,,,,,352449.03,139099.84,263522.06,1124576.6,606609.94,1351111.0,
2435,499.25662086021345,4.0743284,,,,,,,,,,,261977.5,311621.2,300571.72,742952.94,919296.6,796110.75,
1225,500.2359107168588,2.3883817,,,,182,,,,,,,190276.75,204378.47,362799.47,1616278.4,1447454.5,1369358.8,
3566,501.1765200806264,11.076276,,,,,,,,,,,624881.94,1714320.1,2151044.0,654843.06,334012.1,439207.12,
3553,501.17654930625866,10.778054,,,,,,,,,,,675482.9,7091658.0,346685.47,2665443.5,227394.75,1789664.8,
3561,501.1765516703155,10.906285,,,,,,,,,,,321349.03,2306557.0,434781.12,257510.84,1588720.8,639924.1,
2567,501.176764924555,4.782471,,,,,,,,,,,492022.56,1364848.5,484693.4,538893.8,167822.17,330699.53,
2042,501.19920750789856,3.245904,,,,10,,,,,,,283780.72,615324.7,914080.06,1503664.5,1584275.2,1551777.6,
2206,501.19941626702484,3.5037115,,,,1,,,,,,,1535937.9,2298550.2,4016473.2,8726559.0,9293857.0,9075111.0,
2057,503.28758379248535,3.243983,,,,161,,,,,,,1053551.9,1007854.6,860783.44,253461.61,249838.6,154805.34,
2209,503.28776560302157,3.4954338,,,,,,,,,,,98365.66,97407.73,91943.25,33221.31,27426.176,38546.66,
1345,506.2366769667042,2.4811447,,,,69,,,,,,,1.842149E7,2.4782136E7,3.034405E7,3.1148982E7,3.3260516E7,3.2594108E7,
3212,508.3639905325333,8.132828,,,,179,,,,,,,1292175.4,818660.25,708953.94,872206.4,1314098.4,3128213.0,
3027,508.4117008224535,7.640571,,,,4,,,,,,,892625.6,614392.7,822870.94,67728.07,20242.121,39175.715,
2365,509.2617329445629,3.8745449,,,,12,,,,,,,984968.9,1197983.0,1254534.2,1788426.9,1856128.1,1546326.5,
2320,509.26175873996755,3.784509,,,,,,,,,,,185167.89,226796.03,262310.66,559903.7,584561.44,617708.1,
3474,509.45738466642524,9.9061985,,,,,,,,,,,299274.56,332902.38,236110.69,214144.77,143306.11,418372.34,
3416,509.4573904773087,9.143167,,,,,,,,,,,763170.5,456854.88,653165.06,814437.75,948836.8,1945121.2,
2376,510.29335122942757,3.9060524,,,,,,,,,,,33457.168,46347.477,46981.85,160095.44,111029.48,141065.47,
2284,510.2934166297304,3.68669,,,,,,,,,,,645163.7,798834.4,799888.0,1877589.2,1948592.1,1836007.2,
2566,511.2768989314721,4.76044,,,,,,,,,,,161154.3,244230.89,396279.5,307704.0,220600.25,199840.8,
1821,512.2723268577965,2.9739053,,,,,,,,,,,287820.72,356270.7,391420.4,586354.7,580165.0,645043.2,
2240,512.2724010209283,3.5693865,,,,,,,,,,,239218.4,356103.06,565590.9,114590.43,164163.62,101386.46,
1918,512.2724146479994,3.1012669,,,,40,,,,,,,2318779.2,2583090.0,2725619.5,4701128.0,4381296.5,4791416.0,
2399,512.2724645865949,3.9459474,,,,,,,,,,,48149.36,66680.76,125229.13,7334.6934,33907.758,3155.0513,
2451,513.2722379151422,4.160899,,,,,,,,,,,195333.52,242952.73,240945.28,170104.75,211445.11,172467.52,
1291,514.1970754730052,2.4454544,,,,43,,,,,,,429386.9,428042.9,399741.88,521801.84,528677.0,469263.16,
1219,516.23088603536,2.3827667,,,,,,,,,,,96491.11,102057.59,197714.28,597129.0,1189109.9,1110008.1,
901,517.2264541747371,2.0039787,,,,213,,,,,,,59801.89,73140.46,112625.96,796112.3,990011.75,1046026.0,
2226,517.2306931268635,3.5412426,,,,64,,,,,,,94009.95,106477.63,123547.195,349437.94,409908.38,319208.03,
1721,519.2458056993174,2.892441,,,,,,,,,,,355946.44,481940.7,620304.44,89702.484,129222.15,83204.22,
2577,521.2977296774712,4.8399525,,,,,,,,,,,277444.22,339814.25,448026.6,328153.4,280958.6,248196.73,
1791,522.2931941531577,2.92976,,,,,,,,,,,1076992.4,983080.56,603570.2,112043.875,170733.2,53904.02,
2033,522.3295277365872,3.2343388,,,,,,,,,,,1859746.8,1899172.6,1526936.5,871159.6,864510.1,1107107.0,
1487,523.2157673837888,2.6087167,,,,177,,,,,,,239083.84,358147.94,650258.5,1496463.0,1669723.9,1642876.1,
1650,523.2520907918025,2.7882426,,,,154,,,,,,,8812942.0,1.0882498E7,1.275398E7,1.69202E7,1.7180176E7,1.6768369E7,
1053,524.2477202958077,2.1999562,,,,104,,,,,,,57354.492,139758.1,272928.12,1553192.0,1746375.0,2019488.1,
2315,524.3091291083488,3.775156,,,,59,,,,,,,326346.28,471138.97,533899.1,345713.3,372641.72,311213.7,
1071,525.231164328439,2.1899674,,,,48,,,,,,,446637.4,488609.94,695828.4,1529586.5,1621696.4,1454953.4,
1017,526.2152518995465,2.1188664,,,,,,,,,,,155157.66,687826.06,0,1425958.8,500656.0,1161394.2,
1424,526.2154918712953,2.5556471,,,,101,,,,,,,664827.9,784921.94,1126777.1,3080884.2,3252467.2,3215060.0,
1349,526.2877627989886,2.473342,,,,,,,,,,,250051.05,530336.1,511211.88,327037.78,268806.75,307214.25,
1937,527.225721471374,3.1236732,,,,40,,,,,,,221787.16,274817.88,349142.25,478424.6,474258.3,480956.78,
2742,527.2425661523977,5.755339,,,,211,,,,,,,77596.86,117859.62,53157.21,59412.516,109105.67,135695.39,
1455,527.246922875078,2.5968955,,,,137,,,,,,,1700017.9,2258765.0,3216957.0,4350587.0,4703855.0,4470558.5,
2467,527.25126594466,4.2396965,,,,,,,,,,,813958.75,786193.25,485970.7,2053990.6,2186998.5,2354892.0,
2385,527.2514293915937,3.9276445,,,,19,,,,,,,455958.25,524053.9,340314.9,200866.23,248933.06,215655.94,
2175,528.2830577663725,3.4366553,,,,,,,,,,,2860194.5,2688911.0,2197169.0,2972107.2,2566649.8,3274762.0,
2332,531.1953057263152,3.8153188,,,,55,,,,,,,390949.5,503834.44,663083.94,727171.75,778139.1,1071818.9,
1379,532.2443681710475,2.512406,,,,69,,,,,,,869258.2,1060247.2,1088720.5,530760.06,555817.9,556695.3,
2310,536.3092288469498,3.7670228,,,,199,,,,,,,364835.75,449456.4,432928.72,536089.44,484692.16,546709.06,
1912,538.3246956552904,3.0656974,,,,,,,,,,,637358.2,725322.75,548486.1,366224.8,394022.2,370291.25,
2559,539.3242750899013,4.7278886,,,,,,,,,,,378525.28,427794.2,353517.16,282052.25,201977.0,242776.28,
1596,540.267460846515,2.737071,,,,80,,,,,,,159501.06,233050.84,392078.7,922002.1,1024467.3,966876.56,
1736,542.2284595014629,2.889506,,,,24,,,,,,,677066.06,681420.06,562905.5,484554.78,455467.78,443488.25,
1767,542.2472476554556,2.92439,,,,164,,,,,,,725407.06,1046770.7,1720008.2,2883292.8,3199822.8,2907378.8,
2414,542.2622623291878,3.9940088,,,,,,,,,,,622812.7,734063.2,757823.1,174649.36,135433.28,113061.625,
1180,543.2422986586388,2.3269796,,,,134,,,,,,,134129.25,274587.0,471696.38,885548.7,1230674.5,1167364.8,
2352,543.2464599790693,3.8510323,,,,,,,,,,,422427.44,547682.25,651551.75,514059.28,329769.62,323261.66,
2297,543.246768793102,3.7262962,,,,181,,,,,,,431534.72,488333.28,493223.78,136626.52,155692.11,91037.21,
1205,543.2782918832355,2.3578682,,,,49,,,,,,,1089562.8,1282246.0,1645152.6,1783112.4,1907771.5,1934384.4,
1295,544.262176477971,2.470268,,,,69,,,,,,,209263.1,261705.69,387592.2,2280722.5,2230223.8,2437279.8,
1683,544.2786907117721,2.8120136,,,,,,,,,,,392148.8,398464.47,271106.22,176061.89,147466.25,180888.05,
3061,544.4218317728063,7.663973,,,,20,,,,,,,175762.06,90643.52,129004.164,392940.5,428424.06,840875.6,
1941,547.1901262923421,3.125307,,,,40,,,,,,,334809.75,341031.34,254725.84,783139.25,813942.3,807949.2,
978,549.0874856659344,2.0502331,,,,157,,,,,,,21970.938,45584.54,54237.65,504635.28,534783.7,469911.47,
468,550.1650616578472,0.8458278,,,,21,,,,,,,0,0,0,435770.5,462264.06,422352.16,
1175,550.2154970166447,2.3212168,,,,215,,,,,,,777079.3,946964.56,1617422.6,5108081.0,5194706.0,4970861.0,
2413,550.3248841767423,3.9645317,,,,,,,,,,,223624.19,526406.7,293349.78,627579.06,593878.4,643970.4,
2565,550.3611862082336,4.767099,,,,,,,,,,,189895.75,232105.62,202349.45,212736.89,132206.19,157423.6,
2300,550.3613533784279,3.7712002,,,,,,,,,,,147750.97,179857.47,151601.16,305091.3,262677.53,388800.6,
1842,551.2149335221936,2.9920318,,,,5,,,,,,,155553.27,189664.27,245877.45,782700.56,848967.75,770628.25,
1901,551.2836721471202,3.064851,,,,,,,,,,,8151905.5,8987041.0,9044257.0,9451979.0,9565349.0,9345471.0,
1879,551.3191061593515,3.030243,,,,51,,,,,,,713831.0,827654.94,618786.7,417981.88,508758.66,516565.78,
1651,551.3198960277361,2.7915866,,,,124,,,,,,,2032784.8,2123438.2,1653260.6,3241095.0,2892000.0,3311728.8,
2012,551.3199467926003,3.2148588,,,,185,,,,,,,1749821.9,1817654.5,1561007.1,1152576.5,1067430.6,1290153.6,
1999,552.2672459742744,3.1835616,,,,29,,,,,,,127325.305,167426.58,215369.9,624315.94,593993.44,608755.0,
2165,552.3041681109704,3.420089,,,,,,,,,,,641876.1,669038.9,684760.75,1172813.4,1088913.4,1178791.4,
3413,552.4635890472742,9.081966,,,,,,,,,,,757541.1,414674.78,589799.7,299004.56,352222.66,709897.44,
1585,553.2303074411606,2.6980507,,,,,,,,,,,213871.38,312421.56,403769.47,124963.69,133447.66,258011.48,
1623,554.2833386328294,2.7504654,,,,38,,,,,,,705006.44,981089.6,1197903.5,2149968.2,2368828.8,2176198.8,
1678,554.3193528325432,2.8248928,,,,,,,,,,,211380.62,299398.3,361355.34,183044.64,191134.81,185794.34,
3185,554.4788753357054,7.9385514,,,,,,,,,,,110295.75,38616.977,58722.79,802063.44,888329.06,1855765.8,
2594,555.2824125891831,4.9051685,,,,,,,,,,,403371.2,498329.78,614210.2,1112914.1,848484.7,824434.1,
2882,555.2843912772898,6.688573,,,,,,,,,,,508918.9,207105.89,0,0,0,0,
2865,555.2844105814008,6.5955677,,,,,,,,,,,336415.84,285289.97,0,0,0,0,
1138,556.2616281483395,2.2836368,,,,206,,,,,,,348248.3,255429.83,797189.7,3399696.5,3892340.5,3158224.8,
2388,556.2779500591312,3.933813,,,,19,,,,,,,590444.9,708294.6,686660.06,804816.1,853078.4,753522.9,
2112,556.3144355400569,3.3204916,,,,23,,,,,,,2273429.5,2304167.8,1799835.0,2063776.6,1884195.9,2509737.0,
1495,558.2418485688862,2.6166668,,,,186,,,,,,,256846.95,386385.56,594793.5,3230375.0,3563337.0,3228007.0,
1658,558.2575463524563,2.8202698,,,,41,,,,,,,179603.38,209410.94,200173.56,891558.0,818561.44,915987.1,
1467,558.2780750646675,2.6041832,,,,151,,,,,,,1910119.1,2705002.8,3885305.5,4357105.0,4671606.5,4701374.0,
2608,559.2769319498427,4.9635854,,,,,,,,,,,34561.145,50809.734,68840.03,36621.855,42489.926,26621.482,
3362,559.4004994487011,8.528445,,,,,,,,,,,91648.81,65164.03,83116.516,182720.8,88888.61,456230.97,
1277,560.2580091074389,2.4315221,,,,43,,,,,,,938060.25,1350067.8,1838941.1,4409457.0,4639518.0,4111500.5,
1851,560.2759088732992,3.0010893,,,,141,,,,,,,1314305.8,1449837.9,1299394.4,701475.75,785636.5,1138683.8,
3486,561.4192736172031,10.090234,,,,,,,,,,,1012876.6,927659.75,2536108.0,1908551.9,1.0037313E7,697328.44,
3481,561.4194062874159,10.01098,,,,,,,,,,,831026.6,614375.1,9685973.0,3132469.2,2587634.8,818884.7,
3456,561.4194652566013,9.739188,,,,,,,,,,,259183.16,863248.5,1718353.2,2.0448554E7,1462506.1,583115.0,
3498,563.3354257469745,10.194448,,,,,,,,,,,209335.95,371834.34,337420.16,149194.16,1083824.9,185765.94,
3271,563.3355539903022,8.139482,,,,179,,,,,,,420495.78,694237.5,541557.0,926239.0,530015.25,298254.47,
3471,563.3357108489689,9.853362,,,,,,,,,,,198168.94,194163.64,189429.97,183772.97,381583.7,12243.898,
3429,563.3357807723148,9.258062,,,,,,,,,,,138809.19,81757.78,144929.72,137269.38,394059.0,0,
2116,566.2829615800332,3.3205287,,,,,,,,,,,165534.12,209002.6,264276.56,1.5380133E7,1.4105782E7,1.5410974E7,
3423,566.4790790453167,9.240756,,,,,,,,,,,4034626.8,1995338.1,3260731.0,1136715.8,1348293.1,2595963.5,
1710,568.2987721142963,2.8622649,,,,24,,,,,,,2186798.5,2762821.0,3111756.2,6351603.5,6347180.5,5788513.0,
1157,569.257667870713,2.3529,,,,,,,,,,,643298.2,690087.3,1793353.9,1103540.1,1328352.1,1359246.1,
1406,569.2576814296865,2.5312333,,,,218,,,,,,,2500457.2,3251596.5,2193052.2,6086191.5,6325582.5,6331801.5,
1440,569.2939324084111,2.5921218,,,,63,,,,,,,164999.73,222944.38,303540.34,1987191.5,1810172.0,2226759.0,
2406,570.2936051989817,3.977061,,,,,,,,,,,629368.1,737822.3,800360.06,311328.38,326868.6,295417.94,
2558,570.29364994666,4.72357,,,,,,,,,,,0,0,3321.2166,394313.38,27529.832,6497.218,
2230,570.3307758761639,3.5773773,,,,,,,,,,,0,0,0,323357.28,320761.5,567779.3,
3437,570.5104490860462,9.373075,,,,159,,,,,,,1476834.8,1123069.2,1256643.1,607962.9,842765.44,1391730.5,
2753,571.1654125615706,5.852892,,,,,,,,,,,655342.0,1257212.0,332088.5,241626.64,601028.9,164331.58,
2356,571.2888218906643,3.8584738,,,,12,,,,,,,341044.97,371689.4,336639.7,325865.3,297985.1,320733.78,
2855,571.2888563967952,6.553301,,,,,,,,,,,0,0,0,0,478244.56,682113.2,
2816,571.2889152910088,6.2930074,,,,,,,,,,,0,0,0,695056.1,12733.354,0,
3470,571.4500583783464,9.837617,,,,,,,,,,,763788.0,430112.84,636839.06,349446.03,356266.44,507669.78,
3205,572.4534511533745,8.126327,,,,,,,,,,,266994.75,68408.21,153802.55,193815.3,184437.67,567040.56,
2272,573.2412324840044,3.656009,,,,,,,,,,,49965.086,83822.33,134683.22,411255.1,522943.16,257939.52,
1755,574.3357528621046,2.9402149,,,,,,,,,,,14885.837,354887.97,115388.81,61004.992,323062.5,491641.53,
1862,574.3357972464091,3.0234983,,,,,,,,,,,122843.945,3717736.2,140687.9,187929.98,782187.06,752897.3,
1985,574.3358716016588,3.1297638,,,,,,,,,,,3176010.0,1792002.4,2507816.2,557009.4,64621.863,0,
3490,574.4509778012433,10.1794615,,,,,,,,,,,0,321399.47,2275172.8,7014923.5,193032.7,0,
3462,574.4969539673517,9.726386,,,,,,,,,,,461235.34,221434.92,340019.56,86466.44,129882.47,847397.44,
3509,575.4343782452142,10.1887045,,,,,,,,,,,0,516416.47,79998.99,2142300.8,315640.12,105077.81,
1425,576.2708535626433,2.5557027,,,,,,,,,,,5193827.5,5960011.5,5444305.0,3611872.2,3896715.2,3822858.8,
3137,579.330158661395,7.6813602,,,,,,,,,,,380888.75,593291.4,113863.28,91906.16,636530.8,46588.766,
3485,579.3304631840825,10.056214,,,,,,,,,,,593375.06,612572.25,693711.7,668183.7,3624957.0,201826.14,
3469,579.3305447043297,9.858849,,,,,,,,,,,515033.1,1644043.6,554543.94,633981.7,1183021.2,239290.11,
1996,579.351258606542,3.1832802,,,,175,,,,,,,1298424.4,1763967.9,1556070.9,685515.4,710259.25,906098.75,
2113,579.3514352285472,3.322129,,,,23,,,,,,,397933.88,501434.25,414376.75,318025.56,320678.25,428866.75,
3181,580.2347316678264,7.895824,,,,,,,,,,,448576.47,1621473.9,606951.94,0,0,0,
3525,580.2347322126936,10.255484,,,,,,,,,,,31852.158,103500.05,0,0,0,0,
1111,580.3100041595453,2.2522662,,,,228,,,,,,,1906345.4,2463610.8,3446887.2,5522647.0,6067131.0,5929954.5,
3446,580.4947679583356,9.5115,,,,,,,,,,,909076.8,439295.6,623613.7,294314.47,401245.22,907765.7,
2296,582.2786454179469,3.7219088,,,,181,,,,,,,369890.7,564147.25,916665.75,866394.7,1048362.25,740869.3,
2316,582.3148248200065,3.7777245,,,,59,,,,,,,886080.94,1153335.4,1522551.9,1912826.2,1905332.9,1827865.1,
3405,582.4740975141453,8.951087,,,,,,,,,,,939409.56,410528.84,645552.9,192924.33,238725.2,894830.2,
1582,583.309714268558,2.7094634,,,,42,,,,,,,971039.7,1226920.9,1589396.8,1779175.2,1932797.1,1959093.5,
2425,584.2931412131461,4.0335813,,,,66,,,,,,,56628.94,84503.25,158266.95,288341.8,310013.7,271127.4,
2434,584.3109653221873,4.0725465,,,,189,,,,,,,163076.92,191121.48,150156.3,618289.5,558062.9,584737.8,
2922,584.453160694467,7.0549564,,,,,,,,,,,84415.5,18175.627,27663.074,696264.0,1182612.6,1287885.8,
3465,584.5262259330001,9.75,,,,102,,,,,,,3031037.5,1947375.6,2412696.5,1319042.0,1553080.4,2936105.2,
1806,586.274706252055,2.9616604,,,,,,,,,,,19156.346,32909.508,74984.62,494784.78,720797.06,404295.1,
1878,586.2893184236422,3.0522556,,,,,,,,,,,190166.17,236022.12,227246.22,537826.6,477366.88,566280.06,
2089,586.3354758149964,3.2234843,,,,,,,,,,,851579.1,834797.5,326317.0,220483.53,352417.6,412941.0,
2960,586.4688525754914,7.272594,,,,,,,,,,,444386.16,191670.67,256293.5,405840.88,590107.75,649306.56,
3224,589.4506657420781,8.135439,,,,,,,,,,,0,0,0,0,0,4249434.0,
3313,589.4509505197295,8.291044,,,,,,,,,,,0,0,0,0,0,6360495.0,
3320,590.4460220965875,8.247373,,,,,,,,,,,715619.0,1547029.8,351685.78,0,1058574.8,0,
3283,590.4460454403525,8.142207,,,,,,,,,,,568221.94,224311.94,1263024.1,115282.9,1514670.4,0,
3507,590.4461029931655,10.202129,,,,,,,,,,,0,382652.03,2072401.9,1523937.9,300983.78,131794.83,
3489,591.4293555327044,10.159598,,,,,,,,,,,0,0,0,10257.929,398200.12,14081.205,
3377,591.4297730209946,8.709822,,,,,,,,,,,0,0,0,105387.25,2111214.0,5831.534,
2247,593.3306688321546,3.5876849,,,,56,,,,,,,777841.6,914295.94,998582.4,749281.94,544764.56,519970.4,
1671,595.2733564104041,2.8245392,,,,124,,,,,,,570153.4,653153.56,743621.2,2712073.8,2868499.0,2797668.8,
1527,595.2734660681778,2.6629796,,,,,,,,,,,571555.8,385506.44,531821.9,910253.6,1008285.44,1105304.8,
3401,596.4897387468213,8.867598,,,,,,,,,,,71124.2,50392.312,63609.02,19687.809,28296.81,112948.055,
3417,596.4898043623941,9.16961,,,,,,,,,,,2749620.2,1275551.9,2029498.0,859286.3,1063133.5,2674187.5,
1034,598.2842455387399,2.1444757,,,,,,,,,,,211272.28,250524.83,401447.0,1356452.0,1394610.4,1279863.4,
3480,598.5417836661542,10.008458,,,,95,,,,,,,2588915.8,1773826.6,2132761.0,1194220.5,1449271.0,2419706.2,
3479,599.545152411794,10.007561,,,,,,,,,,,960335.5,681983.0,797764.56,454098.06,557690.3,914370.06,
2330,600.2499500565073,3.8153188,,,,55,,,,,,,3888416.2,4446222.0,3957269.8,3225445.5,3576881.8,5698229.5,
3002,600.4845455508138,7.454552,,,,,,,,,,,239662.4,111960.21,136240.08,187149.98,233875.62,373469.3,
3418,600.521118083023,9.185216,,,,,,,,,,,1744143.5,1235208.1,1513027.2,621264.6,800073.44,1336345.2,
3442,600.5213993987707,9.43883,,,,,,,,,,,271619.06,180190.11,225237.67,62228.78,76592.39,260406.66,
1418,601.3000167724579,2.5399141,,,,101,,,,,,,684747.7,750192.94,729588.1,1155994.8,1167692.8,1259814.8,
3464,601.5163596242693,9.7283745,,,,102,,,,,,,2431715.5,508861.56,1140486.5,270457.88,339994.3,2267094.8,
1676,602.2102530554262,2.8423855,,,,,,,,,,,21539.836,219260.92,1562896.1,287152.38,265394.12,251774.4,
1919,602.2105814905404,3.1020947,,,,40,,,,,,,778532.8,628834.6,720251.75,3741373.8,3569597.2,3503334.5,
1781,602.2106129244423,2.9258454,,,,,,,,,,,187533.55,746950.06,575433.9,1798110.4,2123782.0,1818750.9,
1580,602.283476413999,2.7062237,,,,42,,,,,,,2099101.0,2592492.2,3102218.5,1956249.6,2242324.0,2113364.5,
2823,603.1916954805274,6.2564917,,,,,,,,,,,12368.028,83745.17,0,0,0,0,
2702,603.1917972430994,5.4866514,,,,,,,,,,,0,100553.35,0,0,0,0,
3195,603.1918650578018,8.1434965,,,,,,,,,,,180163.53,308836.72,25306.09,216932.84,325760.0,149398.2,
2734,603.1918792737179,5.7554855,,,,,,,,,,,17774.984,195773.0,129765.55,0,0,0,
2759,603.1918969962206,5.8506455,,,,,,,,,,,20941.447,420512.72,130288.32,0,0,0,
3477,603.4656567546092,9.991506,,,,,,,,,,,0,0,0,0,0,7686953.0,
3225,603.4658961776137,8.135439,,,,,,,,,,,0,0,0,0,0,1846945.0,
1780,604.2657201917378,2.937645,,,,221,,,,,,,79723.11,72718.09,150016.23,529349.5,594544.8,452713.53,
3495,604.4621778157997,10.175896,,,,,,,,,,,4128209.0,1258195.4,578316.75,140655.92,1677069.4,443489.4,
3430,604.4622043699097,9.276307,,,,,,,,,,,163526.55,559026.9,6383930.0,455402.22,1044678.56,0,
3356,604.4633694035449,8.535626,,,,,,,,,,,0,114427.58,889747.06,6173376.5,0,5903.595,
3460,604.4657368628734,9.700334,,,,,,,,,,,72134.5,0,0,0,0,3201457.0,
3438,604.5070241965926,9.391444,,,,,,,,,,,1088880.8,397391.88,538409.56,131211.53,175444.92,1058493.6,
2358,607.3464832436997,3.8518326,,,,12,,,,,,,443561.72,509956.53,482059.3,800394.7,549887.94,730838.0,
2317,607.3465999124712,3.7785823,,,,59,,,,,,,659960.4,836307.6,774687.5,1079248.8,1170728.0,1111238.5,
3306,607.4216873446103,8.286671,,,,28,,,,,,,955864.56,605642.3,770633.0,0,0,0,
3436,610.5053186612689,9.369462,,,,,,,,,,,3123080.5,1455559.5,2305587.0,967945.2,1278298.4,3243519.5,
1606,611.2680438430067,2.7424324,,,,80,,,,,,,495839.6,508118.94,707416.5,2120913.2,2468382.0,2219345.8,
1374,611.2681023214285,2.5098007,,,,218,,,,,,,809394.4,1412739.1,1983748.5,2176872.5,2321076.0,2180783.5,
2200,612.2887655298545,3.4898949,,,,73,,,,,,,426618.5,634051.7,1130826.2,2388429.8,2552134.2,2461435.0,
2618,612.3149808733066,4.9963775,,,,,,,,,,,21536.232,70252.62,89700.89,3483.1455,28931.094,11925.469,
2473,612.3151737127217,4.2707033,,,,,,,,,,,305727.34,315056.38,385217.44,399899.12,256693.36,293788.7,
2784,613.3804006573131,6.007339,,,,,,,,,,,674624.3,593892.56,751263.7,96751.02,151602.44,103312.74,
1405,614.279256485803,2.5313017,,,,,,,,,,,173984.42,184585.36,292660.88,836943.0,898224.5,853241.56,
2261,614.2829837163426,3.6532505,,,,227,,,,,,,3852.8687,10353.353,13037.579,164770.55,194891.4,151106.47,
2462,614.2831555655562,4.2223883,,,,93,,,,,,,0,0,37181.07,111451.664,103573.75,111573.46,
3439,614.5366060719308,9.386772,,,,159,,,,,,,2934003.2,2006060.4,2415983.8,1198408.2,1382934.9,2681221.5,
3482,615.5317639998651,10.014944,,,,95,,,,,,,2365838.5,582887.75,1089218.2,273192.66,361495.47,2114936.2,
2070,616.2449527355711,3.280524,,,,79,,,,,,,1.4605068E7,1.5378668E7,1.3310754E7,9415466.0,8725968.0,8788284.0,
1046,618.2629209354087,2.1655777,,,,104,,,,,,,193087.2,166425.9,252233.42,546750.94,539853.06,505244.62,
3516,618.4771695119704,10.2591505,,,,,,,,,,,0,72264.0,92795.25,2595601.0,0,0,
2526,619.2775562652372,4.5452724,,,,,,,,,,,0,0,0,355264.25,340289.66,313107.8,
3322,619.4215516989611,8.341251,,,,,,,,,,,445706.38,279859.4,365633.25,0,0,0,
2123,620.309323141949,3.3654716,,,,,,,,,,,72664.99,72978.77,52018.574,1409296.4,1148665.0,1324816.9,
2417,621.3256742191596,4.020163,,,,9,,,,,,,1528722.8,1853581.1,2167807.5,1322455.5,1499952.5,1153410.8,
2965,621.4007006804649,7.326693,,,,,,,,,,,75412.31,38569.33,27747.318,0,0,0,
3399,621.4060948186531,8.854202,,,,,,,,,,,1047905.06,509894.44,792398.56,744418.5,699742.2,1144366.1,
3350,621.4371090810918,8.481825,,,,180,,,,,,,1391837.9,996135.8,1131825.5,17768.045,7434.8115,34207.434,
1969,623.3041667889837,3.1601589,,,,60,,,,,,,334327.75,424694.12,533892.56,779831.94,819954.2,822649.4,
3454,624.5209716348567,9.670957,,,,136,,,,,,,1266429.0,491691.25,867689.0,379120.53,521857.75,1397984.1,
2250,625.3021613777585,3.6114318,,,,,,,,,,,273500.94,290671.4,320694.62,193882.64,205607.88,370577.97,
2128,625.3362658204416,3.3528965,,,,7,,,,,,,887084.75,1022057.9,830479.8,437233.88,389706.97,515194.6,
2203,625.3366026189473,3.4995368,,,,,,,,,,,426913.5,422756.5,328738.06,243902.72,258974.92,372620.4,
1602,625.3565564709992,2.7353134,,,,133,,,,,,,1092055.4,1370551.1,1163857.9,1297803.1,1366466.8,1410227.5,
1521,628.3099137037256,2.640843,,,,18,,,,,,,860886.56,1065677.2,1261932.4,1809831.2,1923412.8,1898049.9,
3451,628.5523387261728,9.618047,,,,,,,,,,,979735.44,556649.9,794360.94,376804.97,431600.06,1032776.9,
3468,628.5525137151427,9.770059,,,,,,,,,,,785284.0,470530.56,531917.7,281245.44,322349.97,662112.44,
2137,629.2579190339397,3.3612003,,,,195,,,,,,,703268.3,1040790.06,1765864.4,3978290.5,4210323.0,4034487.0,
992,629.2607220438282,2.077345,,,,81,,,,,,,270963.9,303099.28,388012.0,1186966.0,1217355.9,1132780.5,
1316,630.2564097565611,2.4676297,,,,43,,,,,,,39643.777,60464.973,89389.22,765957.44,876552.3,906152.3,
3441,631.5268037809687,9.4069195,,,,159,,,,,,,2055667.1,606300.1,1027939.5,244889.1,301527.2,1873768.2,
3455,631.5269477127723,9.674413,,,,136,,,,,,,191553.2,0,50745.61,0,0,180248.3,
2592,633.2932165453109,4.8733087,,,,198,,,,,,,350227.62,529007.44,677791.9,380858.2,390142.5,346364.47,
1964,633.3256037842972,3.1560183,,,,60,,,,,,,8995100.0,9933062.0,8715312.0,8501451.0,8271439.5,8705986.0,
2311,634.3251187851799,3.7676125,,,,,,,,,,,160881.75,168400.27,167527.1,52651.945,38132.27,41941.305,
2147,634.3255745161969,3.3662217,,,,,,,,,,,569326.75,557576.1,405387.34,62061.99,91220.28,87607.086,
2900,637.1417528386243,6.875444,,,,87,,,,,,,130646.336,187570.86,190876.34,180735.86,142458.0,179378.77,
2848,637.1417956738293,6.485333,,,,,,,,,,,275030.03,361261.28,368398.2,262809.34,198750.92,251316.53,
