row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
999,658.3958690395392,6.6689262,,,,49,,,,,,,991244.3,1175454.4,1048692.4,1908843.8,890532.75,2128448.5,
846,658.3959375280054,6.2585263,,,,39,,,,,,,2.3315844E7,2.6920664E7,2.6130618E7,4.6470856E7,2.2732596E7,4.5898076E7,
777,658.3966328232007,6.067255,,,,5,,,,,,,431796.03,473332.1,146135.5,1088620.2,138486.4,282876.1,
381,659.2710007673778,4.84445,,,,,,,,,,,207846.9,240760.16,329929.03,150640.92,350783.16,253481.92,
509,659.3622743789421,5.269163,,,,,,,,,,,179503.48,135448.97,223335.0,457802.97,240996.28,480178.25,
473,659.3623278228084,5.177309,,,,,,,,,,,251462.23,331358.1,286721.28,743289.56,267501.25,576820.1,
653,660.374052905147,5.758436,,,,54,,,,,,,465095.03,482435.88,492664.84,900952.5,489857.2,1057737.0,
679,660.3742702212486,5.840236,,,,20,,,,,,,396851.28,552076.5,534384.7,800504.9,366053.72,596753.2,
584,660.3748775769171,5.5175624,,,,43,,,,,,,141940.11,237042.02,153227.83,481913.53,179529.84,285392.0,
842,660.3939529698293,6.2567616,,,,39,,,,,,,8583444.0,9878419.0,9543378.0,1.6953854E7,8339745.5,1.6726848E7,
652,662.3732185927737,5.7560325,,,,,,,,,,,503900.44,453244.28,269499.34,626401.44,256048.31,571531.7,
1172,662.4044560053342,7.150698,,,,120,,,,,,,1823703.0,1660485.8,1268488.4,1363805.2,1477279.6,1458897.5,
1956,662.4124705472514,9.163822,,,,,,,,,,,0,107155.63,78154.516,3499.3052,0,104455.36,
956,662.412773828912,6.553017,,,,104,,,,,,,1909169.9,1850547.4,1614750.9,1950942.5,1961302.0,1593209.8,
1686,663.2611374995927,8.005796,,,,,,,,,,,1784856.8,0,0,0,1426577.9,0,
1832,663.261152673358,8.163053,,,,,,,,,,,488798.12,1357087.0,1386101.2,418488.75,250205.98,0,
1750,663.3808654755013,8.132746,,,,44,,,,,,,76865.766,256437.66,285849.06,285449.06,162871.66,628709.2,
645,663.4075202413992,5.7527237,,,,,,,,,,,180006.53,161625.0,160006.66,148330.88,218987.83,223303.9,
1099,664.4199060760193,6.9446106,,,,71,,,,,,,3142650.0,3155328.2,2642690.0,2689644.2,3001892.8,2094004.4,
1402,664.4379048408255,7.627745,,,,,,,,,,,127153.99,192499.0,334412.03,86144.23,320809.88,78296.8,
1096,665.4231472963176,6.945475,,,,,,,,,,,1135680.2,1139646.0,971689.4,978054.1,1049965.6,754926.06,
1057,666.3627531264048,6.881286,,,,,,,,,,,1451364.0,825337.1,512823.56,0,1436423.2,0,
1156,666.3628976581297,7.069015,,,,,,,,,,,0,68977.94,3380.8965,356917.6,0,1083181.9,
1102,666.3629619574268,6.9376183,,,,,,,,,,,88576.4,1745043.8,1325582.9,1386200.5,66877.15,0,
739,666.4086526228733,5.9700007,,,,53,,,,,,,544759.4,493787.4,433243.12,512815.66,483988.6,276514.34,
787,666.4087063743294,6.0860863,,,,5,,,,,,,615200.75,619839.06,572373.44,657750.75,636274.9,529378.8,
775,668.424101867416,6.0663466,,,,5,,,,,,,702264.3,673688.5,353682.12,875409.9,374190.12,323531.12,
848,668.4243882425898,6.2595286,,,,39,,,,,,,4.8890644E7,4.8445976E7,4.4666172E7,5.33651E7,5.0063492E7,4.8715844E7,
1705,669.4588053795104,8.093173,,,,83,,,,,,,713610.2,2039352.8,1475134.1,1238824.9,1194963.1,2901908.8,
617,670.4032733620188,5.656231,,,,130,,,,,,,283749.06,269504.47,223765.34,256531.86,246265.19,217011.2,
654,670.4037199694275,5.758436,,,,54,,,,,,,437327.9,499276.12,525524.56,602878.06,421369.44,486603.5,
582,670.4037478451964,5.51477,,,,43,,,,,,,242666.7,261283.6,152857.28,120194.21,138392.45,77700.87,
1701,670.4622272858384,8.099121,,,,,,,,,,,171571.12,821378.75,314354.22,328678.78,498230.88,791423.0,
783,671.3988743030699,6.0698466,,,,5,,,,,,,2026851.5,2126803.0,1857216.6,4133331.2,2109624.0,2616014.8,
686,671.3990113536345,5.864069,,,,72,,,,,,,1944992.5,2552094.2,2222344.2,2883497.8,1908631.6,1801264.5,
840,671.4329225551545,6.2587333,,,,,,,,,,,695982.1,505813.53,651834.7,603444.4,621948.25,556071.6,
1498,671.4660003234429,7.6843038,,,,9,,,,,,,1.2287537E7,2208775.0,2397891.2,6334923.5,3474703.0,1386662.0,
2030,671.4661130029101,10.211387,,,,13,,,,,,,1.1553344E7,5362173.5,6380497.0,1.1681834E7,5825440.5,4192280.8,
1798,671.466226228073,8.138615,,,,44,,,,,,,9978631.0,4843465.5,3211186.2,1.030754E7,8257590.5,3518383.5,
586,672.4058358210217,5.5211844,,,,43,,,,,,,131838.1,137568.81,128478.77,142120.3,147682.22,143837.1,
899,672.4114781941344,6.4176965,,,,36,,,,,,,1.0087877E7,1.1281043E7,1.010768E7,1.9493626E7,8975362.0,1.8091812E7,
1804,672.4696228863901,8.140233,,,,,,,,,,,4049156.0,2028299.4,1165041.5,1723180.9,1833221.5,752387.44,
1741,673.4096122251239,8.132771,,,,44,,,,,,,348345.56,1073317.9,1134602.0,627806.5,1015737.25,1081620.0,
761,674.3897210769458,6.032123,,,,134,,,,,,,556834.0,549821.94,391661.3,951546.9,536613.06,327336.84,
1426,679.255571852393,7.6271286,,,,,,,,,,,20842.86,1197637.1,435890.75,211201.17,25417.76,0,
900,682.4397813533581,6.4176965,,,,36,,,,,,,5666256.0,5706377.5,4400875.0,6609268.0,4660356.0,4576522.0,
627,684.419050165256,5.678537,,,,,,,,,,,627788.6,1016607.75,357744.28,27277.17,199792.64,33014.84,
689,684.4191888884825,5.8639665,,,,,,,,,,,365653.16,278045.72,269669.4,258023.81,318138.72,174507.28,
763,684.4196593402922,6.036553,,,,,,,,,,,480733.62,477666.0,400821.44,470324.8,486205.47,317864.2,
847,685.4141923904522,6.2587028,,,,39,,,,,,,5657897.5,6648510.0,6232273.0,1.165652E7,6099088.0,1.0899754E7,
1083,686.403835688102,6.902722,,,,92,,,,,,,819350.06,835710.6,393069.25,769153.2,443813.0,599734.75,
977,686.4270868520465,6.597159,,,,,,,,,,,757561.8,908922.8,323640.84,1946929.5,374072.53,861784.56,
2032,687.46043963261,10.213993,,,,13,,,,,,,177138.62,428944.6,234866.16,1641149.6,229139.39,4009.9756,
1808,687.4607645267907,8.139725,,,,,,,,,,,1087064.0,3514.8462,0,42857.89,1481190.0,20536.406,
994,688.4209496414102,6.6640987,,,,,,,,,,,1266737.5,1417805.5,1004223.75,1310681.4,1069310.4,927699.0,
971,688.4209902723666,6.591192,,,,154,,,,,,,1000313.2,1026026.56,630146.75,1225180.5,802502.56,783546.9,
1831,689.415113977502,8.145845,,,,,,,,,,,0,90885.64,172764.19,6592.885,0,355580.8,
1377,694.4300356203248,7.489147,,,,163,,,,,,,1608222.8,1740167.6,1496448.9,1224398.4,1655307.4,1150169.0,
1518,695.4657231820179,7.687439,,,,9,,,,,,,1623894.1,642199.7,690179.3,7074811.5,3683661.8,1633477.9,
2027,695.4657790209053,10.208617,,,,13,,,,,,,2147726.5,1006364.8,1059153.1,3370397.8,1172509.1,7676268.0,
1861,695.4659104946778,8.313842,,,,,,,,,,,1046108.44,135585.11,351885.06,540635.25,969833.1,1069203.6,
1797,695.4665717299534,8.138612,,,,44,,,,,,,1368536.2,887123.4,1544347.2,4726810.0,1978463.0,2778804.8,
2029,697.4802329772505,10.213993,,,,13,,,,,,,2829646.5,756586.06,732885.0,2277703.8,1169380.2,1027558.5,
1791,697.4804304528685,8.137779,,,,44,,,,,,,1713489.1,327917.78,479669.8,1198305.0,866476.44,548039.0,
1967,698.6303575182093,9.274544,,,,,,,,,,,399265.25,1260530.5,929317.56,390060.72,312102.56,913189.25,
1840,699.3937848787615,8.182115,,,,,,,,,,,193317.81,649627.0,458409.53,235886.3,234764.7,811977.25,
901,699.4299815838184,6.4176965,,,,36,,,,,,,2667719.0,3022567.0,2639695.5,5305938.5,2604954.5,4743413.5,
1105,701.1542593016634,6.951393,,,,,,,,,,,150267.03,197218.77,201038.92,174648.97,74269.36,284152.2,
1032,701.1543656939385,6.7785125,,,,,,,,,,,406637.06,486188.84,490502.25,452689.84,268562.3,630659.56,
976,701.1545773876784,6.585835,,,,,,,,,,,110052.65,144832.89,141524.86,217047.42,122294.586,186324.97,
1814,701.3911139052851,8.146077,,,,,,,,,,,165017.88,433689.2,526516.1,270938.94,212322.25,612980.1,
1378,704.4508800938719,7.4986973,,,,,,,,,,,438881.03,495756.9,348916.75,342171.75,389578.44,301481.03,
619,708.3797602668078,5.6662087,,,,21,,,,,,,1368444.1,1393249.1,1330374.9,1600280.8,1234502.6,1536864.1,
386,709.3233058025625,4.8444347,,,,,,,,,,,134361.53,154447.0,243128.12,102253.96,286923.84,127524.96,
2028,711.4606670107031,10.2130995,,,,13,,,,,,,585640.56,198190.9,144949.7,380736.8,697279.9,527428.8,
1511,711.4611093011455,7.68828,,,,118,,,,,,,2029632.4,420137.28,287527.22,228928.22,2429191.0,31193.494,
1793,711.4611848248275,8.139298,,,,44,,,,,,,332326.72,2808277.8,2530981.8,2658654.0,444529.16,265232.75,
975,713.4456872110795,6.598394,,,,,,,,,,,168344.88,219890.4,75490.1,491383.8,85814.74,173601.53,
1527,713.4753314011108,7.68599,,,,,,,,,,,257804.31,174058.38,323525.7,989344.2,99723.625,889556.7,
2041,713.4756776300882,10.21131,,,,,,,,,,,144042.48,365099.7,294943.1,2698200.0,224066.34,455233.03,
1604,713.475678637756,7.744013,,,,,,,,,,,375208.53,112443.65,67875.586,291642.25,69715.47,507411.06,
1729,713.4760797240365,8.134549,,,,,,,,,,,490475.94,546368.94,479527.44,1982673.4,491047.28,1521878.2,
1657,713.4761435401861,8.013032,,,,,,,,,,,227286.66,282985.84,145483.67,389609.2,129978.27,618270.4,
1582,714.5085363795805,7.814797,,,,,,,,,,,169873.89,0,0,1.9929416E7,6246.587,492753.94,
2065,714.5085462616278,10.294518,,,,,,,,,,,3139524.2,0,0,733682.5,465960.84,205613.89,
1789,714.5089022786204,8.139375,,,,44,,,,,,,1.4683884E7,226294.48,354483.84,5931866.5,925598.4,3397173.0,
1679,714.5090202015493,8.029742,,,,,,,,,,,4289031.0,31184.744,63014.258,7580681.5,159240.39,3171931.5,
411,715.4862272190053,4.9550753,,,,,,,,,,,62240.527,64351.543,94484.875,242673.67,162753.4,291572.97,
2077,716.5231573106582,10.3858595,,,,,,,,,,,418330.28,1473813.6,1504288.9,168603.77,0,3586.9785,
1148,718.4303821454914,7.0955944,,,,,,,,,,,2030435.4,2060379.4,1643474.8,1729348.5,1747724.0,1517354.1,
685,722.395534335655,5.864961,,,,,,,,,,,526354.7,512489.7,466147.75,269941.53,465671.7,267039.0,
773,722.3957474184577,6.067255,,,,,,,,,,,388799.0,394674.8,331846.34,518987.66,358015.12,387400.4,
1589,725.3885198452685,7.7388635,,,,,,,,,,,7249370.5,3668559.5,2638396.5,3888693.8,5592789.0,6887.3057,
2054,725.3884288109778,10.257889,,,,,,,,,,,0,1009421.8,850400.6,463886.88,0,1559097.1,
1281,725.3884934488966,7.377945,,,,,,,,,,,3127121.2,3008.0415,0,0,4147865.0,0,
1663,725.3886970569074,7.9752874,,,,41,,,,,,,26980.64,1099800.9,868565.75,1800068.9,0,0,
1771,725.3890088414937,8.1377325,,,,44,,,,,,,24835.225,2670793.5,2437217.0,1543998.6,17483.766,3076.2695,
1517,727.455553452965,7.684381,,,,9,,,,,,,211807.73,810560.0,430783.47,1182015.9,361419.75,113957.51,
2039,727.4556091493213,10.2051,,,,13,,,,,,,395576.88,58089.87,11791.382,173549.0,376122.0,94867.59,
1671,727.4560352220411,7.983278,,,,,,,,,,,151080.1,663696.0,313665.47,458470.97,73292.15,186923.34,
2078,727.4560616687999,10.343759,,,,,,,,,,,115220.79,0,0,126754.89,128985.1,0,
1800,727.4560914052362,8.139422,,,,44,,,,,,,108272.22,653377.75,515102.06,1491163.4,152933.97,1046518.44,
1157,728.451392475024,7.1147037,,,,,,,,,,,773817.56,772435.56,522283.56,298448.78,372177.06,220092.88,
1547,729.4665400941203,7.6913905,,,,,,,,,,,27599.734,11733.44,4562.6655,123707.38,1841796.5,396777.94,
1720,729.4676996658686,8.13761,,,,,,,,,,,61863.887,4241.549,12202.308,129759.1,8207665.5,680087.75,
1886,729.4710891386293,8.511763,,,,,,,,,,,0,0,0,3543.6094,9066695.0,11106.5205,
1937,729.4717802528949,8.893563,,,,,,,,,,,0,0,0,0,1796999.4,0,
1374,730.5030770893342,7.4708915,,,,,,,,,,,665266.8,1202928.8,1371252.4,1505610.8,1088251.6,1554017.9,
1274,730.5031312558931,7.3431277,,,,,,,,,,,1417496.6,1539817.5,1275442.9,734603.1,1463170.1,1131596.5,
1526,731.4835316007403,7.690576,,,,,,,,,,,105765.82,71112.33,117331.79,782590.44,14461.9375,781821.94,
1681,731.4855801369886,7.999541,,,,,,,,,,,45973.65,63138.07,53578.04,443957.9,13686.719,708168.4,
1751,731.4857911175751,8.13952,,,,,,,,,,,155729.19,249448.69,223442.94,1493955.0,141009.56,1774091.2,
2034,731.4863224479116,10.217531,,,,,,,,,,,0,49689.316,14545.721,374246.53,5026452.5,834770.56,
1721,733.4905598215132,8.129459,,,,44,,,,,,,264044.16,773575.44,400352.12,807297.0,306369.66,961137.5,
1960,734.6074049745836,9.26526,,,,,,,,,,,19533.88,537730.9,478429.72,378064.94,15020.494,1019905.56,
843,736.4113280838761,6.256779,,,,39,,,,,,,1066995.5,1067031.9,1061144.4,1185389.2,1085392.5,1292773.2,
1979,737.4765640056122,9.564753,,,,,,,,,,,56648.57,0,0,97835.72,190123.56,342902.84,
1266,738.5082355823496,7.389533,,,,,,,,,,,1815671.8,0,0,1.2849807E7,44490.402,677221.2,
1325,738.5083665173215,7.4714646,,,,,,,,,,,3694125.8,0,3186.8037,9698598.0,151787.58,2462309.0,
1494,738.5085096525078,7.6672783,,,,,,,,,,,1.2239779E7,4030.7734,3509.8833,2128480.0,1667751.6,1033490.3,
1712,739.4636084198382,8.119233,,,,,,,,,,,573356.3,1035272.5,734960.4,1090057.8,576730.5,1219580.5,
844,740.3542336016317,6.2606654,,,,,,,,,,,548878.06,287820.6,473818.28,158647.42,684030.56,116538.78,
2057,740.5239099761471,10.311297,,,,,,,,,,,294969.25,0,0,962415.4,0,107635.35,
1806,740.5248837127319,8.138567,,,,,,,,,,,0,0,0,1114001.1,0,37088.055,
514,740.5293745641774,5.3401933,,,,,,,,,,,169450.1,404073.4,168315.97,264494.72,48407.965,197121.66,
1994,740.6413398489217,9.925047,,,,64,,,,,,,463431.88,1458432.4,1183292.2,1116636.5,579157.0,1348568.6,
1241,741.3834360472355,7.269395,,,,,,,,,,,0,1975675.2,1327592.5,196764.08,0,5144466.0,
1198,741.3835354065817,7.1827073,,,,,,,,,,,19118.135,6123884.5,4490085.5,4892977.0,0,0,
1125,741.3835436246429,7.0471168,,,,,,,,,,,5257393.0,1436463.2,999155.4,853613.4,4834628.5,0,
754,741.476440116402,5.996328,,,,,,,,,,,298024.6,301680.03,135591.4,464225.3,153774.78,228585.14,
712,742.4336531727299,5.969896,,,,,,,,,,,0,56585.953,68823.45,247371.52,0,527735.9,
2038,742.5029746484117,10.220594,,,,,,,,,,,747890.2,618926.7,700663.7,749929.25,892773.9,0,
1253,742.5031411708603,7.355489,,,,98,,,,,,,1608120.2,1131623.1,1050421.5,154099.52,796512.94,0,
1593,742.5031545302637,7.738706,,,,,,,,,,,1953387.9,1276078.4,516858.4,1327547.2,1197572.9,0,
1483,742.5031845942973,7.682542,,,,118,,,,,,,4313315.0,3312358.8,2960997.8,2280435.2,4173765.0,0,
1321,742.5031937434844,7.4439483,,,,,,,,,,,2363752.2,1745933.1,1968237.2,692524.5,2489920.5,0,
1665,742.503315892945,7.999018,,,,,,,,,,,1722036.8,1305210.4,1171396.2,1301304.6,1963799.5,0,
1735,742.5034486841325,8.1323185,,,,44,,,,,,,3058973.2,2274743.2,2699321.5,2715976.2,3568147.0,0,
861,745.4494797726861,6.2949243,,,,,,,,,,,275271.0,288498.88,287492.28,407960.5,295137.38,251596.38,
1233,746.4980827205441,7.3378406,,,,,,,,,,,712332.75,855515.94,299665.16,152320.45,539879.8,477879.16,
1438,749.3496797184456,7.667336,,,,9,,,,,,,949345.06,1190490.2,1421147.0,1268825.6,1440588.5,1927844.0,
1437,751.3465562028604,7.6672883,,,,9,,,,,,,1275229.9,1604248.9,1895439.8,1711305.1,1901467.6,2622703.8,
1935,752.5682132596335,8.848399,,,,,,,,,,,273446.78,650713.3,623577.4,650447.6,328077.72,1004927.44,
2075,754.5031015290737,10.338361,,,,,,,,,,,1673466.0,1650003.2,1266523.4,1408517.6,1668085.0,875681.25,
1952,754.5837421514561,9.05775,,,,,,,,,,,549922.4,1767091.1,1679803.2,2029795.8,308612.28,2662179.8,
1366,756.5187205022022,7.463108,,,,,,,,,,,432734.22,645832.4,658917.5,315971.2,683703.6,358098.75,
543,756.5242247164712,5.2950563,,,,0,,,,,,,6964637.5,6387919.0,3269516.0,5005428.5,3362250.5,3940082.0,
1996,757.6312214949808,9.937259,,,,64,,,,,,,82475.39,1887910.1,1539829.9,1034155.7,199580.19,2143141.8,
1481,758.4973333365442,7.682033,,,,9,,,,,,,519970.34,3705142.5,4268763.5,2323867.8,149276.33,1555598.6,
2076,758.4978226174769,10.355481,,,,,,,,,,,22539.148,760885.3,689161.1,1337277.0,0,593557.25,
1660,758.4984090391499,8.0003395,,,,41,,,,,,,230217.97,804154.9,459595.97,646604.2,63990.156,413531.28,
1777,758.4986981798542,8.135202,,,,44,,,,,,,289359.78,971838.25,1177816.2,1114753.4,128753.08,468259.8,
1961,761.6261450891373,9.267733,,,,,,,,,,,0,539013.94,233168.3,271844.4,0,957269.25,
388,764.469443935487,4.896911,,,,,,,,,,,145208.58,309398.38,209195.56,455929.3,39592.598,446198.94,
745,764.5102919932904,5.973736,,,,,,,,,,,0,721099.2,1177237.0,1433785.8,0,7616432.5,
1258,766.5027263793661,7.37277,,,,,,,,,,,177083.58,0,917872.75,519746.75,130111.4,93895.164,
1306,766.5027651763942,7.4345627,,,,,,,,,,,627777.4,0,2114046.0,966756.94,355367.75,411993.97,
2042,766.5030258926142,10.217883,,,,,,,,,,,95742.766,0,418900.25,241444.55,158312.52,352308.78,
1503,766.5032311850086,7.683628,,,,,,,,,,,866115.06,14932.275,2199639.2,2120256.5,932752.44,870747.0,
1596,766.5034313599722,7.751079,,,,,,,,,,,411129.88,7294.047,400456.56,817982.8,455973.34,433051.12,
1662,766.5036856299531,7.9994535,,,,,,,,,,,370026.06,0,884102.5,982297.94,363684.62,508841.2,
1733,766.5038586208947,8.135221,,,,,,,,,,,796438.44,3120.9255,1794842.2,1950070.9,561497.56,1167163.4,
1761,767.3163730701568,8.136162,,,,44,,,,,,,194445.53,646093.1,750691.56,394565.12,439561.06,894071.5,
1930,767.7138116341551,8.800656,,,,89,,,,,,,304649.62,600085.1,926006.4,467390.34,684221.06,612941.0,
1894,768.5626882145698,8.505532,,,,61,,,,,,,18404.28,69485.94,53698.645,67577.516,43334.46,79341.28,
1830,768.5631108678546,8.1816435,,,,52,,,,,,,116552.0,507646.94,484692.28,210034.77,358212.56,569501.2,
1928,768.7171118093628,8.799737,,,,,,,,,,,133267.94,317125.16,402334.56,245733.44,345905.97,328340.97,
1792,769.3131948727884,8.137779,,,,44,,,,,,,362246.0,1123249.6,1314031.6,785689.3,874459.06,1559172.6,
1749,769.5024933934069,8.135511,,,,,,,,,,,183178.0,0,0,293034.06,4269271.0,13991.329,
2058,770.4986158217315,10.285398,,,,,,,,,,,187129.1,233384.44,106508.3,262707.84,277242.72,113032.94,
1855,770.5781991710273,8.3112545,,,,171,,,,,,,253561.78,525532.94,513541.44,366488.03,442165.44,606710.8,
1803,771.3103710064385,8.140299,,,,44,,,,,,,219860.92,714607.94,832748.7,491513.16,537834.4,994537.94,
1418,771.3905965078934,7.681998,,,,,,,,,,,1319676.8,115630.53,80470.164,448204.66,82233.1,3774.4136,
1292,771.3906551200593,7.387021,,,,,,,,,,,508382.5,12955.905,41228.504,43743.492,46764.535,0,
1667,771.3907613195292,8.030192,,,,,,,,,,,2030339.1,257232.5,238799.12,844604.94,310034.47,93055.03,
1717,771.3909420202989,8.13179,,,,,,,,,,,2943225.5,541206.2,677490.8,2106104.8,793755.44,190117.0,
522,776.5058140225477,5.3410974,,,,,,,,,,,124038.664,363329.66,166631.62,399637.22,35430.94,327973.9,
1696,782.5049186235052,8.027945,,,,,,,,,,,205190.94,422992.97,320787.7,541515.9,211742.61,1217665.4,
764,784.4803355975088,6.0302463,,,,,,,,,,,0,32265.844,29191.47,0,0,434526.22,
1819,784.5579704325096,8.150959,,,,150,,,,,,,178753.19,632310.2,534365.44,335589.38,452509.66,718483.94,
1916,784.5582757935753,8.70252,,,,,,,,,,,84295.31,178933.4,190220.28,143722.61,116403.49,228755.6,
413,785.2148115838959,4.9594865,,,,,,,,,,,16158.067,173558.9,185224.92,579885.94,34320.28,225849.56,
1669,786.4923893821748,8.0014,,,,,,,,,,,0,27169.271,30371.229,544291.1,0,0,
1738,786.4929228424942,8.137208,,,,,,,,,,,6886.541,139072.42,98876.6,1352983.6,24235.66,0,
2053,786.4931248762451,10.236369,,,,,,,,,,,0,24521.652,21546.275,447593.62,0,0,
1846,786.5734901863657,8.277177,,,,,,,,,,,283725.5,492917.06,429609.78,410519.78,378416.66,575818.5,
1866,786.5736852452125,8.3497925,,,,,,,,,,,237357.08,660309.0,544313.2,564706.1,493660.47,744852.25,
1945,786.5740642585956,8.920303,,,,,,,,,,,248758.16,589842.2,581099.9,511256.62,375093.6,588495.7,
1934,788.5452577651853,8.861182,,,,,,,,,,,48174.918,527895.75,531590.44,1085303.0,142860.72,1701376.9,
1951,790.5610922878486,9.037267,,,,,,,,,,,82799.86,370259.6,252202.22,572676.6,101668.914,2535593.0,
1922,791.71378527454,8.725849,,,,108,,,,,,,254022.83,642963.25,552417.5,466718.44,347266.3,464667.0,
544,792.5010835704637,5.2951,,,,0,,,,,,,2746684.5,2763867.2,1800933.1,3457213.0,1441372.6,3095012.5,
1647,795.3910783974767,8.000335,,,,,,,,,,,146183.78,9851.99,15453.746,660967.5,153400.94,175803.64,
1739,795.3912126032614,8.139967,,,,,,,,,,,307426.56,51018.46,78619.75,1564198.5,260578.17,327457.06,
1936,798.5741743948198,8.870233,,,,,,,,,,,812038.9,1666998.6,1555187.2,2106545.8,970228.5,2517695.5,
1957,798.5748120262549,9.20784,,,,,,,,,,,0,0,0,4050.3975,0,201035.08,
1879,799.7033064853105,8.44418,,,,17,,,,,,,1537530.4,2220838.5,3391683.5,1447688.2,3036207.8,1922534.4,
1740,800.5077408465229,8.130281,,,,,,,,,,,0,7613.0303,3035.7563,680637.94,26375.357,0,
2049,800.5087537486023,10.245718,,,,,,,,,,,0,0,0,198351.42,0,0,
1954,800.5897294916981,9.098418,,,,,,,,,,,2156846.8,4865176.0,4919186.5,7083983.5,2592981.5,7543647.0,
488,802.529397813254,5.2880645,,,,0,,,,,,,531961.94,978922.2,470943.8,758973.0,182784.1,604060.0,
1897,804.539783403158,8.51206,,,,61,,,,,,,0,106287.35,67627.11,190799.95,23867.68,274280.66,
1828,804.5398731648697,8.179591,,,,52,,,,,,,110385.17,485794.78,505374.53,428739.1,233046.6,1306340.9,
1854,806.5557024533122,8.308575,,,,,,,,,,,72926.87,268973.94,218583.42,282396.78,131778.77,613139.75,
2059,814.433652260655,10.268006,,,,,,,,,,,52821.062,0,0,0,0,0,
1616,814.4351369857026,7.88743,,,,,,,,,,,14205.465,0,0,2202247.5,0,25015.156,
1755,814.4354943777822,8.134449,,,,,,,,,,,1086767.8,0,0,318943.75,0,112143.055,
812,814.5608085432387,6.164528,,,,58,,,,,,,302860.6,288346.88,264409.62,441044.9,387739.97,394309.34,
1833,814.5686920488487,8.183774,,,,52,,,,,,,253111.1,845924.2,831556.9,438736.5,730032.75,952138.75,
1896,814.5687234671601,8.505727,,,,61,,,,,,,167537.92,335626.44,255907.6,237548.9,227541.05,379984.97,
1856,816.5842717793593,8.313962,,,,171,,,,,,,511595.75,987098.6,977434.94,743075.6,901906.6,1133029.1,
1953,817.5798867063204,9.101201,,,,,,,,,,,47651.887,599155.4,557067.06,816795.6,143216.03,1393374.8,
1958,817.579908363466,9.139146,,,,,,,,,,,21321.266,602541.4,172911.03,690937.9,82098.75,2331181.5,
1998,817.5799258869247,10.025192,,,,,,,,,,,0,0,0,78675.47,0,362124.03,
484,819.5200932550682,5.2765636,,,,,,,,,,,29976.836,302195.3,186800.53,435912.4,38996.805,378715.4,
1820,820.5360268657805,8.151883,,,,150,,,,,,,120759.26,639889.75,546999.1,610942.2,251285.84,1641830.1,
1847,822.5509001073434,8.279023,,,,,,,,,,,48598.246,151484.83,115785.14,146127.19,68595.12,311133.88,
1131,826.5607946242384,7.041623,,,,,,,,,,,2051440.9,541142.9,6595545.5,465201.44,0,6424605.5,
1071,826.5608167384456,6.8749666,,,,,,,,,,,8604513.0,7928880.5,1133266.6,4549320.0,0,1412349.5,
1903,827.7348266379025,8.610276,,,,15,,,,,,,187530.36,355602.34,698228.1,193655.77,607615.3,247458.9,
1823,830.5619518694083,8.151776,,,,,,,,,,,91385.02,310641.9,254033.98,198537.17,196944.97,362871.12,
1295,833.5186291628725,7.365539,,,,,,,,,,,1762530.1,5673616.0,5694950.5,474739.7,23999.588,2243953.8,
2056,833.5189303102901,10.259639,,,,123,,,,,,,1456537.4,6720193.5,6725806.0,5511080.0,4399.3066,3331271.2,
1794,833.5190037668384,8.137703,,,,44,,,,,,,2442149.8,1.0065978E7,1.0655354E7,4223294.0,27742.193,2307328.5,
1672,833.5190201516947,7.9995446,,,,41,,,,,,,1578437.9,4240112.0,5002306.5,1862209.0,3443.871,1492660.6,
1491,833.519059062904,7.6806045,,,,9,,,,,,,2496194.0,2.1827408E7,1.996763E7,6919762.5,36123.03,2143526.2,
1271,838.4335790908972,7.394365,,,,,,,,,,,152953.1,0,0,1062492.1,0,18830.643,
1488,857.5175248221053,7.681549,,,,,,,,,,,141796.9,0,0,29808.031,558952.2,972738.6,
2051,857.5183645337914,10.261577,,,,,,,,,,,107699.69,0,0,669064.44,399903.22,1181131.1,
1759,857.5185337512416,8.137983,,,,,,,,,,,248205.75,0,0,39514.312,731367.94,825161.0,
1682,857.518746948771,8.000774,,,,,,,,,,,133806.2,0,0,3356.148,718193.94,822487.4,
2048,859.5317988926848,10.256209,,,,123,,,,,,,27865.932,408314.28,563514.8,501359.3,58488.855,336933.9,
1781,859.5322718797958,8.13606,,,,44,,,,,,,128689.2,467448.16,850325.2,918259.6,262588.22,211591.16,
1664,859.5339739501669,8.002114,,,,,,,,,,,19641.105,254946.52,601650.25,509782.12,45739.836,98830.53,
722,860.5423455391101,5.926138,,,,,,,,,,,22100.941,247726.95,289766.75,702820.0,14834.555,1286938.4,
674,860.5424083050488,5.8501625,,,,,,,,,,,2102546.2,120313.836,146420.58,492540.56,2010974.9,581806.1,
637,860.5424751850175,5.7226744,,,,,,,,,,,4156033.2,0,0,0,5145352.5,0,
