row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp8_3_Run206.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp8_1_Run19.mzML Peak area,POS_TJGIp8_2_Run84.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,Unnamed: 19
5106,547.3987762157956,7.898801299999999,,,,125.0,288.0,[M-H2O+H]+,,3.0,5100;5097;5106,564.4021299999999,251756.11,333981.44,79372.66,282945.28,475754.84,634717.2,
974,548.2979194398106,4.632137,,,,23.0,,,,,,,873529.2,1009455.06,1103431.1,1065713.6,1067347.8,801250.25,
3503,548.3711794373271,6.813608599999999,,,,153.0,,,,,,,763697.1,657606.56,812972.0,624951.94,735142.44,14787.356000000002,
6907,548.5395698191804,10.160451,,,,,,,,,,,369161.4,239311.28,325791.78,603818.75,450096.2,712750.0,
5088,549.3757166038392,7.8853083,,,,125.0,,,,,,,423162.97,549197.2,0.0,330254.34,1104530.2,1420439.0,
3538,550.3021941657258,6.83038,,,,,,,,,,,278151.6,331274.75,438097.3,255887.38,294082.6,497552.72,
2515,550.302623342922,5.7291164000000006,,,,,,,,,,,246614.3,222888.92,278148.88,167466.39,230738.02,354868.75,
4210,550.386237733877,7.368503,,,,,,,,,,,310161.56,296969.28,303959.94,186949.62,635421.94,9415.631,
6363,550.6280746821434,8.824067999999999,,,,,,,,,,,1914062.8,3171884.0,4773429.0,3352303.2,1372937.8,309272.03,
6074,550.6282615477381,8.500631,,,,,,,,,,,0.0,0.0,0.0,4038880.8,0.0,7215938.0,
5932,550.6284316523205,8.437339,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8997269.0,
3531,551.355318898257,6.819503999999999,,,,,,,,,,,420366.88,290185.56,548041.44,197386.16,252698.8,179773.08,
5604,551.3915040650999,8.177693,,,,188.0,,,,,,,615288.1,781566.44,89205.52,667579.7,1072753.6,942239.56,
1339,552.2811521301861,4.874306,,,,101.0,72.0,[M+H]+,,2.0,1325;1339,551.27372,982356.2,1040688.1,1080038.4,1100412.0,914910.56,862097.75,
2812,552.2812940964658,5.98776,,,,256.0,,,,,,,1532384.4,1563558.5,2056165.5,1176800.5,1640776.9,1898687.8,
1040,552.3286794104838,4.681728,,,,1.0,,,,,,,797012.1,896017.4,982647.2,904718.44,1023198.1,809823.9,
1825,552.3292662488125,5.216946,,,,15.0,,,,,,,999106.8,950876.06,1680045.6,2946430.5,950479.3,4315384.5,
1708,552.3292870743977,5.153327,,,,141.0,,,,,,,945803.6,727306.25,1330529.8,195426.83,764288.75,1200693.1,
6045,552.4829535089142,8.519156,,,,,,,,,,,171948.69,158171.22,220969.61,408258.66,222478.8,520323.75,
1483,553.3021672188797,4.983201,,,,89.0,,,,,,,413317.8,359526.34,389971.75,564217.8,480273.44,313598.25,
2950,553.3952858950805,6.1645045,,,,,,,,,,,140494.14,177284.55,120035.77,352338.6,95301.78,432262.88,
3009,553.3958044766431,6.2278347,,,,,,,,,,,91249.23,114459.85,52346.973,302066.66,113011.516,331066.7,
4847,554.1755801236967,7.7210765,,,,30.0,282.0,[M+NH4]+,,4.0,4853;4836;4847;4833,536.1417299999999,983068.2,5434708.5,3169780.2,3125041.2,3300866.5,10172342.0,
2275,554.3445416080488,5.4534416,,,,,,,,,,,143323.47,148798.16,421457.3,438926.22,219758.48,868551.75,
3806,554.3681875042487,7.0837746,,,,,,,,,,,95501.31,110837.96,77685.445,684918.0,393880.0,498904.94,
5041,554.4618757847583,7.863765700000001,,,,,,,,,,,78916.78,56289.344000000005,118984.375,281358.12,99340.49,621870.56,
6248,554.5500325484243,8.698269999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1475207.0,
3317,555.379047114391,6.623044999999999,,,,,,,,,,,389091.6,239942.2,224215.92,286792.78,306055.12,235198.27,
5309,556.441420411405,8.058516000000001,,,,,,,,,,,0.0,0.0,0.0,1606888.1,0.0,674027.7,
3744,556.4414314228251,7.020738000000001,,,,88.0,239.0,[M+NH4]+,,2.0,3744;3742,538.40761,413059.7,421119.53,349461.0,916205.75,491878.84,1088346.2,
3442,556.4417376182023,6.737348599999999,,,,32.0,218.0,[M+NH4]+,,2.0,3446;3442,538.4078900000001,2064967.4,2077221.1,3013282.5,5188487.5,2628042.2,5058155.5,
6398,556.508310417601,8.838287,,,,,,,,,,,52786.008,55054.13,14178.166000000001,189636.14,115682.41,843868.75,
6524,556.5084044342366,9.03801,,,,,,,,,,,0.0,0.0,0.0,431336.47,85630.9,249502.56,
5805,556.5085574254741,8.337956,,,,,,,,,,,120264.4,82528.8,3628.9114,201248.03,222700.77,818331.44,
6565,556.5296752199647,9.201919,,,,224.0,,,,,,,202476.55,150239.92,154223.89,723539.25,347008.75,1090251.5,
4852,557.1733439992232,7.720289,,,,30.0,,,,,,,79264.22,587355.44,340556.3,294803.2,351430.12,1120271.0,
1602,558.3161189637267,5.058066,,,,24.0,93.0,[M+Na]+,,3.0,1602;1607;1600,535.3269700000001,688933.44,1279277.1,803656.56,799730.06,1219672.4,603515.25,
4287,558.414835633861,7.437125999999999,,,,,,,,,,,4798736.0,3239311.5,3277024.2,4108398.2,6967901.0,2051198.2,
4036,558.4153748474276,7.24333,,,,,,,,,,,513185.16,338759.94,289592.9,329715.8,549263.06,269941.9,
3926,558.4158208640421,7.172299000000001,,,,,,,,,,,76789.695,345408.66,30981.352000000003,335654.38,68393.98,274260.2,
5343,558.435958583656,8.09024,,,,37.0,294.0,[M+NH4]+,,3.0,5342;5345;5343,540.4021,435804.38,560135.94,40089.625,797447.56,984884.25,1963714.0,
4853,559.1308577980453,7.721853299999999,,,,30.0,282.0,[M+Na]+,,4.0,4853;4836;4847;4833,536.1417299999999,890357.6,3795756.5,2671914.2,437015.88,1300637.9,1213971.0,
3803,559.3238200386886,7.0829580000000005,,,,,,,,,,,168316.81,190901.53,150298.1,597474.9,532404.8,430545.84,
6840,559.5165990819869,10.003757,,,,,,,,,,,48665.99,234927.23,73334.11,856201.06,163761.16,1991935.6,
4844,560.131453012789,7.719506,,,,30.0,280.0,[M+Na]+,,2.0,4844;4842,537.14229,409153.44,1820693.2,1292689.8,208412.44,606218.7,568563.56,
3550,560.4308004798692,6.841578,,,,,,,,,,,406111.66,233970.47,238757.48,224633.6,303741.38,165109.73,
3910,560.4312040269286,7.153009,,,,,,,,,,,488949.1,250649.45,232575.48,187451.34,327070.97,125344.5,
4858,561.1287295082459,7.7210784,,,,30.0,281.0,[M+Na]+,,2.0,4858;4843,538.1394700000001,278032.47,1204746.9,840102.5,123358.24,390866.56,365627.22,
3096,561.3659986283228,6.3958645,,,,,,,,,,,323530.2,608506.4,675193.94,204124.67,570663.94,212719.05,
5310,561.3966985364939,8.058516000000001,,,,,,,,,,,0.0,0.0,0.0,802185.0,0.0,836628.2,
3742,561.3968230751403,7.0199413,,,,88.0,239.0,[M+Na]+,,2.0,3744;3742,538.40761,475842.88,317679.9,314126.88,123725.25,190622.28,136992.72,
3446,561.397078100452,6.7397523,,,,32.0,218.0,[M+Na]+,,2.0,3446;3442,538.4078900000001,1734224.8,1213592.2,2143731.8,716106.25,963667.3,596704.1,
6649,562.5188648330197,9.376035,,,,,,,,,,,70187.734,38080.883,61265.184,366848.3,147720.83,404771.44,
3587,563.3555527908876,6.907646000000001,,,,,,,,,,,181687.53,124623.05,94480.74,429571.97,233735.67,368448.44,
5345,563.3913477019006,8.090909,,,,37.0,294.0,[M+Na]+,,3.0,5342;5345;5343,540.4021,1540919.6,2047832.6,142017.47,1234356.8,2979035.0,3173157.0,
5180,564.3682043471299,7.960505,,,,40.0,,,,,,,696681.7,294207.22,105293.3,56238.6,506203.03,74234.14,
5099,564.4979620215578,7.854201299999999,,,,,,,,,,,1867749.9,89210.086,110818.08,0.0,0.0,20903.79,
4456,564.4982692217168,7.600462400000001,,,,,,,,,,,161045.83,181292.1,352194.34,0.0,2254412.2,0.0,
6771,564.5345151429663,9.732476,,,,,,,,,,,324285.94,274864.66,298093.0,1512952.6,651648.4,2106704.5,
1956,565.3565688628536,5.2810974,,,,15.0,122.0,[M+Na]+,,2.0,1956;1954,542.3674,3082390.2,2891439.2,3218046.2,5088645.0,5210769.0,5726122.5,
6957,566.308095599747,10.224318499999999,,,,148.0,,,,,,,187304.11,813878.25,812014.25,253505.39,0.0,0.0,
727,566.308473843416,4.349880000000001,,,,165.0,,,,,,,459595.84,658325.56,667663.75,648850.8,697617.8,771342.25,
6705,566.4411038136686,9.568539999999999,,,,,,,,,,,0.0,31608.832000000002,0.0,1207111.5,61764.113,3320224.2,
1032,568.2965341542995,4.671725,,,,1.0,,,,,,,211036.58,336051.1,211744.08,630983.25,500947.25,1114569.4,
1896,568.3698209632192,5.251695,,,,15.0,115.0,[M+H]+,,2.0,1896;1897,567.36253,1339077.4,1273681.1,1320769.8,1719584.8,1442083.6,1730998.1,
1665,568.3698572937751,5.0893455,,,,24.0,97.0,[M+H]+,,2.0,1665;1655,567.3625900000001,139419.47,136444.47,159403.88,270530.75,197310.77,259357.97,
2049,568.3698584771113,5.343764,,,,178.0,131.0,[M+H]+,,2.0,2049;2046,567.36255,1891033.4,1701964.9,1796561.4,2371307.0,2099052.5,2189735.2,
6855,568.456395289174,10.004431,,,,,,,,,,,0.0,0.0,0.0,401832.72,0.0,808038.94,
6826,569.3651912816547,9.953519,,,,,,,,,,,25115.71,230734.88,42848.08,936231.8,70609.945,1891862.2,
3067,570.3960595936668,6.339817,,,,7.0,,,,,,,463093.6,458391.03,569513.06,442941.5,436378.72,480036.5,
6704,571.3963427574141,9.580321000000001,,,,241.0,,,,,,,336653.03,900650.25,245561.47,1949685.8,477290.75,4427870.5,
2657,571.405691389245,5.8402367,,,,216.0,,,,,,,188893.61,206794.86,219043.45,336460.03,348794.12,367857.56,
3347,572.3788114144687,6.6572495,,,,,,,,,,,142976.36,85340.016,186141.7,559053.25,394569.44,844647.2,
6645,572.5010873588252,9.351625,,,,,,,,,,,22492.772999999997,52105.04,23001.843999999997,81976.23,81034.914,46768.492,
5610,572.5034078964372,8.184378,,,,188.0,,,,,,,396020.66,462580.06,57773.887,854308.5,773885.75,1992509.8,
6080,572.5035714761246,8.553019,,,,243.0,,,,,,,32061.504,26353.642999999996,18042.41,209457.39,70522.664,500837.53,
4018,572.5506275768819,7.2110080000000005,,,,,,,,,,,0.0,0.0,0.0,672529.7,0.0,40174.523,
1033,573.2505848181224,4.6759260000000005,,,,1.0,,,,,,,472755.16,567233.0,530472.5,284546.75,515075.56,473947.0,
3040,573.3886541048698,6.300286,,,,118.0,188.0,[M-H2O+NH4]+,,2.0,3040;3041,573.36545,177941.19,110165.11,135617.94,167293.69,147881.67,86150.26,
2885,573.3894600216693,6.071091,,,,,,,,,,,1123045.5,749137.8,936168.94,885857.25,843874.1,569243.5,
6843,573.4117740953683,10.008322999999999,,,,,,,,,,,86837.42,290522.47,101165.945,1049976.2,253425.9,1444747.2,
1325,574.2627903187235,4.8719586999999995,,,,101.0,72.0,[M+Na]+,,2.0,1325;1339,551.27372,381402.9,462607.22,438732.62,526310.25,400858.6,467580.88,
3041,574.3727724962347,6.29859,,,,118.0,188.0,[M+H]+,,2.0,3040;3041,573.36545,122546.61,39760.402,108495.78,93740.76,115214.13,17038.473,
3556,574.3739875573007,6.853375,,,,,,,,,,,373987.94,186595.06,410456.0,263160.53,511229.34,62681.62,
5644,574.3889075955735,8.202884,,,,,,,,,,,571544.7,212080.2,78401.914,173530.42,513232.44,107416.02,
2764,574.4669798603278,5.943924,,,,,,,,,,,0.0,0.0,0.0,533835.1,0.0,388393.03,
3025,574.4673022392702,6.3402709999999995,,,,,,,,,,,292742.38,656928.3,434552.7,0.0,783962.7,0.0,
6921,574.5187764414503,10.189819,,,,,,,,,,,0.0,0.0,0.0,251663.31,0.0,293561.9,
6348,574.5188039560622,8.847656,,,,234.0,,,,,,,974510.25,1124036.5,759576.75,8027831.0,2192762.8,8902966.0,
5803,574.5188630657092,8.333649000000001,,,,238.0,,,,,,,408227.4,451609.25,165594.27,917328.3,697675.2,1975922.8,
6231,574.5189523555763,8.692748,,,,181.0,,,,,,,90669.59,113167.65,73032.05,876465.3,206430.25,1835853.8,
6611,574.5190116242846,9.265099000000001,,,,42.0,324.0,[M-H2O+H]+,,2.0,6612;6611,591.52213,598880.1,392270.47,445164.66,2951214.5,976848.6,3487701.2,
4367,574.5664655079805,7.412899,,,,,,,,,,,0.0,0.0,0.0,2312617.5,0.0,180455.55,
5181,574.5665567706233,7.897423700000001,,,,,,,,,,,1730968.0,109420.78,48437.34,0.0,12987.917,0.0,
4914,574.5665999447834,7.81716,,,,,,,,,,,348549.78,253554.9,20051.152,0.0,1628430.9,0.0,
5236,575.2829660177644,7.992931,,,,,,,,,,,0.0,0.0,0.0,527261.5,0.0,1707979.4,
3243,575.3188738161409,6.549024,,,,,,,,,,,81530.39,53459.04,58935.82,439620.72,233452.89,460029.03,
4232,575.3450239455174,7.405143700000001,,,,249.0,,,,,,,28802.062,36775.242,0.0,530655.9,306397.16,378334.34,
2450,575.4050411579536,5.637418299999999,,,,,,,,,,,397168.3,238170.98,321637.2,251232.1,259529.56,144355.05,
6831,575.5025242069393,9.947405999999999,,,,,,,,,,,514655.4,332956.12,340546.78,171946.67,183014.5,488647.16,
6929,575.5025708182842,10.195278,,,,,,,,,,,4625898.5,1006858.6,1785490.6,0.0,1467823.2,0.0,
4725,575.5029264079677,7.682872,,,,,,,,,,,1181478.2,1207142.8,4262511.0,0.0,257703.6,0.0,
5491,575.5029821507893,8.139548,,,,111.0,,,,,,,5683835.5,2236392.8,1006285.44,0.0,430213.94,0.0,
3066,576.3177631499335,6.3300147,,,,,,,,,,,132885.75,166895.81,209723.03,95369.28,187728.83,355500.06,
6912,576.534016438103,10.184501,,,,231.0,,,,,,,7061.169,3347.2515,0.0,518737.06,32725.15,718972.75,
6523,576.5344345584532,9.04111,,,,34.0,,,,,,,910706.8,1107500.9,738029.75,7754352.5,1953516.5,9351171.0,
6689,576.5344350902933,9.545769,,,,241.0,325.0,[M-H2O+H]+,,2.0,6689;6690,593.53769,1674843.6,1528040.9,1559669.8,8688150.0,4118563.2,12177661.0,
3337,577.3344808761361,6.655506,,,,,,,,,,,278566.62,305036.3,313159.97,354347.62,487307.12,484597.06,
3522,579.2923207457468,6.818616400000001,,,,,,,,,,,0.0,0.0,0.0,565743.6,0.0,0.0,
6402,580.529288412793,8.907295,,,,,,,,,,,93820.06,128538.336,87432.14,632173.44,252191.22,783509.06,
6648,580.5293669373643,9.380597,,,,,,,,,,,27292.98,36399.066,23716.56,147245.81,56469.27,211149.95,
5467,581.4196200100124,8.132636999999999,,,,13.0,,,,,,,2023150.6,1669070.0,309055.38,1083329.6,1913043.2,1407892.4,
619,582.3032140312113,4.122888,,,,145.0,38.0,[M+H]+,,2.0,616;619,581.2959,1979845.2,2579293.0,2638999.2,3167936.5,2971359.5,2877090.0,
1996,582.3855809126367,5.304972,,,,255.0,124.0,[M+H]+,,1.0,1995,581.37816,17393.97,13005.766000000001,30311.416,58917.12,35379.945,65302.566,
2284,582.3857508303803,5.508173,,,,187.0,150.0,[M+H]+,,3.0,2282;2284;2289,581.37843,6514897.5,6111589.0,6756438.0,9447833.0,7740599.5,9611356.0,
5097,582.4359599283067,7.898844199999999,,,,125.0,288.0,[M+NH4]+,,3.0,5100;5097;5106,564.4021299999999,213320.61,304116.97,0.0,436392.7,625667.94,1116451.6,
6775,582.5450007472351,9.730609,,,,,,,,,,,49773.055,55040.835999999996,55108.668,381707.47,119194.414,563261.8,
4535,584.4726018607194,7.598337700000001,,,,168.0,,,,,,,264526.4,348341.94,383376.38,867010.2,439411.78,1017639.06,
6781,584.5606149369372,9.77594,,,,,,,,,,,256090.19,214314.42,257615.34,1208115.8,572047.56,1459729.4,
5100,587.3913925176632,7.8971789999999995,,,,125.0,288.0,[M+Na]+,,3.0,5100;5097;5106,564.4021299999999,696553.6,923794.25,27043.093999999997,508452.34,1857285.2,2442983.0,
5843,588.4981484389334,8.364469,,,,,,,,,,,49175.945,56737.355,17158.268,191291.62,167760.62,470234.44,
4570,588.5819913591106,7.5864806,,,,,,,,,,,0.0,0.0,0.0,1299174.8,0.0,29922.389,
5542,589.4068510190626,8.149825,,,,13.0,,,,,,,329167.03,459409.1,47165.758,329138.75,587204.44,433872.75,
6505,589.4819433064027,8.959842,,,,,,,,,,,0.0,0.0,0.0,63843.305,57390.13,1335625.2,
3164,590.3333297613062,6.4923972999999995,,,,,,,,,,,62615.008,141134.55,230108.1,88946.58,122338.74,377986.9,
1897,590.351730087097,5.251695,,,,15.0,115.0,[M+Na]+,,2.0,1896;1897,567.36253,4801831.0,4403652.0,4807557.0,4956866.5,4631940.0,4696016.0,
2046,590.3517401527042,5.3406577,,,,178.0,131.0,[M+Na]+,,2.0,2049;2046,567.36255,4727168.0,3644024.2,4177722.2,3363017.2,4444275.0,2070852.5,
1655,590.3518160957417,5.086885,,,,24.0,97.0,[M+Na]+,,2.0,1665;1655,567.3625900000001,412418.7,364191.75,427766.94,510350.97,450782.4,474328.3,
3528,590.4260508628772,6.8194623,,,,194.0,,,,,,,450259.28,459304.62,662572.6,1610363.2,637547.75,1457680.2,
5600,590.5137958320507,8.177043,,,,188.0,,,,,,,828942.94,980480.5,314416.8,1569709.0,1475111.5,3508052.8,
6001,590.5139353598053,8.497643,,,,197.0,,,,,,,138328.03,181704.31,113115.266,753931.25,378189.9,1842955.1,
2983,591.3593434970726,6.195167,,,,126.0,,,,,,,294918.56,230079.25,245958.77,223770.95,212270.62,247082.81,
6366,591.4969995877557,8.879016,,,,,,,,,,,0.0,90405.02,3415.978,930486.94,142628.56,4051486.0,
6561,591.4974217016401,9.192299,,,,,,,,,,,0.0,0.0,0.0,117974.45,0.0,439658.12,
4041,592.3992834693026,7.2753005,,,,,,,,,,,2160650.5,1456866.1,1529255.2,1681227.2,3479465.2,1109393.9,
6383,592.5293152404003,8.893355,,,,122.0,,,,,,,229803.16,276407.53,157009.72,1820473.1,541756.6,2407592.0,
6610,592.5293430234184,9.263813,,,,42.0,324.0,[M+H]+,,2.0,6610;6612,591.52213,204169.31,143384.0,160568.73,1067042.0,351476.4,1268028.5,
5771,592.529405444834,8.303892999999999,,,,3.0,,,,,,,1116472.9,1272036.2,500404.94,2099160.8,1963491.5,4518095.0,
6194,592.5295140848964,8.683209,,,,181.0,,,,,,,147499.75,169947.48,111324.13,1076351.9,303808.06,2204706.0,
6718,593.365294748308,9.574081,,,,,,,,,,,28790.06,159660.08,32657.637000000002,400149.72,64356.555,1092591.6,
5887,593.4018237421268,8.419449,,,,,,,,,,,0.0,244601.61,160095.89,273579.6,312065.4,0.0,
2208,594.3855130178064,5.4394849999999995,,,,232.0,145.0,[M+H]+,,2.0,2212;2208,593.3782,1613368.8,1576612.2,1687352.9,2228538.8,1981787.4,2264097.8,
3602,594.4149356579079,6.908767999999999,,,,217.0,,,,,,,681995.5,432096.0,422494.84,570327.7,759038.2,430721.75,
6688,594.544975848257,9.544918,,,,241.0,325.0,[M+H]+,,2.0,6688;6690,593.53769,551190.75,543606.9,527498.75,2853563.0,1047055.9,4566658.0,
6521,594.5454649502027,9.030007000000001,,,,34.0,,,,,,,79079.516,114681.15,27453.07,996705.56,228740.7,748946.06,
5702,595.4348227065301,8.243012,,,,123.0,,,,,,,520741.7,420318.7,130734.22,211481.48,523822.44,160169.23,
2735,596.4014960421857,5.922428599999999,,,,211.0,173.0,[M+H]+,,2.0,2735;2737,595.39406,2992140.2,2824011.2,2820191.5,3552537.5,3632818.8,3361837.2,
2492,596.4016672493872,5.7039029999999995,,,,205.0,162.0,[M+H]+,,4.0,2488;2487;2498;2492,595.394,200088300.0,191639820.0,197402740.0,233727000.0,216429780.0,244085000.0,
6027,596.5091627433686,8.514869000000001,,,,197.0,,,,,,,212007.84,183125.23,275414.75,446811.25,234705.16,585335.6,
4895,597.4146578299013,7.7510509999999995,,,,107.0,,,,,,,458267.7,232666.9,314400.88,367957.97,861892.6,523789.88,
567,598.2985533584495,3.9221133999999997,,,,78.0,,,,,,,935453.25,1129330.4,1161571.0,1222315.0,1346600.6,1070542.9,
6911,599.5026559366067,10.200839,,,,,,,,,,,529484.4,166977.73,334124.4,0.0,1448641.4,0.0,
6677,599.5026759012244,9.538938,,,,,,,,,,,172985.11,72383.42,179783.78,97841.85,303916.8,492444.4,
5879,599.5029755523335,8.380386999999999,,,,,,,,,,,320137.12,117489.77,1823707.2,0.0,23568.213,0.0,
4654,599.5030022115019,7.669624300000001,,,,,,,,,,,4704202.5,156716.52,2057089.1,0.0,151011.56,0.0,
5460,599.5030139102953,8.156993,,,,,,,,,,,3782484.8,355994.5,206251.48,0.0,427200.38,0.0,
6403,600.4619039052719,8.90558,,,,,,,,,,,23104.41,144095.61,42984.023,1427407.4,229849.73,4071253.8,
5292,600.4674606787532,8.068331,,,,,,,,,,,0.0,0.0,0.0,1254678.5,0.0,319073.16,
3733,600.4674847345052,7.0175853,,,,88.0,236.0,[M+NH4]+,,2.0,3724;3733,582.43351,300971.16,291816.12,257706.16,650619.56,342702.38,731694.0,
3444,600.4678478437304,6.738939299999999,,,,32.0,216.0,[M+NH4]+,,2.0,3444;3436,582.43398,1421241.1,1479466.1,2241717.2,3619261.5,1813947.2,3648847.5,
5000,600.5818727008882,7.879391,,,,,,,,,,,421904.56,116853.8,33028.19,0.0,2089776.4,0.0,
4433,600.5819206621948,7.4762059999999995,,,,,,,,,,,0.0,0.0,0.0,2947473.0,0.0,56233.273,
5282,600.5819280440372,7.9760800000000005,,,,,,,,,,,2210988.8,129996.61,33768.836,0.0,0.0,0.0,
4877,602.5975234113091,7.6893080000000005,,,,,,,,,,,0.0,0.0,0.0,3571713.5,0.0,284367.84,
5325,602.5979099531169,8.120614,,,,,,,,,,,712881.44,120403.336,62113.1,0.0,2173527.2,0.0,
5737,602.5979448343643,8.218473,,,,,,,,,,,2661522.8,156770.56,79024.1,0.0,9037.52,0.0,
616,604.2850807462739,4.1197314,,,,145.0,38.0,[M+Na]+,,2.0,616;619,581.2959,370005.0,604085.75,545352.2,915932.06,792293.9,741796.56,
3216,604.3489588612498,6.5452332,,,,61.0,202.0,[M+H]+,,2.0,3216;3218,603.34165,1881747.4,1699672.0,2070483.5,1209447.6,1582537.1,967418.2,
3125,604.3490301224451,6.453164599999999,,,,10.0,,,,,,,1871676.9,1913813.2,2359189.5,1456796.2,2016330.8,1546280.8,
3325,604.3491214345855,6.641128,,,,237.0,207.0,[M+H]+,,2.0,3334;3325,603.3417,15271116.0,14677848.0,17615514.0,11832642.0,13838444.0,13851810.0,
1995,604.3672384089491,5.3010874,,,,255.0,124.0,[M+Na]+,,2.0,1995;1996,581.37816,114747.89,89101.47,124033.8,145836.62,145882.95,124102.46,
2282,604.3675948548189,5.507314,,,,187.0,150.0,[M+Na]+,,3.0,2282;2284;2289,581.37843,9369077.0,8762172.0,9699494.0,8196703.5,8951966.0,7680652.5,
2577,604.3679528115938,5.7750564,,,,12.0,,,,,,,122022.2,119072.25,119779.33,473876.53,208241.77,493864.25,
6416,605.416704036104,8.906486,,,,,,,,,,,124813.24,425449.16,248573.78,267407.97,255358.67,612379.3,
3724,605.4225774615272,7.0150704,,,,88.0,236.0,[M+Na]+,,2.0,3733;3724,582.43351,372130.16,196310.72,224972.02,80709.66,122759.69,82226.94,
5298,605.4226660933441,8.082324,,,,,,,,,,,0.0,0.0,0.0,533978.3,0.0,374100.78,
3436,605.4231483883292,6.73648,,,,32.0,216.0,[M+Na]+,,2.0,3444;3436,582.43398,1135627.9,840247.56,1550064.4,480437.88,655100.4,441098.97,
6932,606.3393453115677,10.221678,,,,,,,,,,,137949.8,1205532.4,1223880.8,283060.12,0.0,0.0,
6798,607.3904434156094,9.852932000000001,,,,144.0,,,,,,,260460.34,257100.84,252058.69,1020585.2,553303.75,1095025.2,
6644,607.3905590058748,9.329931,,,,,,,,,,,3389.5276,8479.795,0.0,113168.88,41581.08,187595.42,
6563,607.3906696008056,9.196525,,,,224.0,,,,,,,11234.845,17266.576,3864.9392,199077.83,71430.04,231970.98,
6508,607.4926479472507,8.967836,,,,,,,,,,,3482.4177,32486.615,0.0,566244.06,125241.16,1901985.9,
2410,608.4014948120937,5.6021314,,,,210.0,156.0,[M+H]+,,2.0,2410;2407,607.39415,126159.22,164182.36,287739.06,455738.78,352233.72,476034.34,
2586,608.4017862119897,5.787503,,,,93.0,164.0,[M+H]+,,2.0,2586;2588,607.3941,211532.53,180674.53,220553.25,303817.03,249946.86,348368.34,
5049,608.4726784815554,7.867969500000001,,,,,,,,,,,117305.055,22256.926,0.0,580956.0,224802.6,48263.86,
6010,608.5249346115364,8.497643,,,,,,,,,,,23634.338,43525.457,3655.263,239500.44,107031.68,552059.0,
6833,609.3963360153515,9.956042,,,,,,,,,,,0.0,66965.016,3572.8682,441909.4,31976.397999999997,989616.4,
6743,610.1834503207585,9.63691,,,,,,,,,,,76951.47,699257.3,355023.28,1071550.6,291622.3,7915955.0,
2881,610.4170036965946,6.0685525,,,,184.0,181.0,[M+H]+,,3.0,2874;2877;2881,609.4096,7573437.5,8335362.0,8233174.0,11993709.0,10116185.0,13451348.0,
2686,610.4172284629842,5.867521,,,,22.0,170.0,[M+H]+,,3.0,2686;2683;2682,609.40939,57472332.0,56704400.0,60380110.0,81887560.0,70832770.0,86452730.0,
6819,610.539645690786,9.988862,,,,,,,,,,,0.0,0.0,0.0,299867.06,15653.011999999999,333377.4,
6147,612.1632183526543,8.643908999999999,,,,,,,,,,,77925.6,336542.62,171533.28,432446.47,285481.53,1484648.0,
2025,612.3959818072631,5.3237404999999995,,,,15.0,128.0,[M+H]+,,2.0,2025;2017,611.3887,279331.47,261356.25,257148.11,423509.6,326850.47,460227.47,
2258,612.3959986365244,5.478985,,,,27.0,149.0,[M+H]+,,2.0,2258;2257,611.38874,664336.5,633108.3,689332.06,927534.7,850276.2,1022638.6,
4426,612.5815921148328,7.512715299999999,,,,,,,,,,,0.0,0.0,0.0,536082.75,0.0,0.0,
2498,613.4282425711826,5.7117176,,,,205.0,162.0,[M+NH4]+,,4.0,2488;2493;2498;2492,595.394,325537.2,339040.22,301084.44,876799.56,477197.9,1093825.2,
6273,613.4820016595297,8.740548,,,,,,,,,,,0.0,8186.0986,0.0,183648.64,30124.467,745111.8,
6522,614.4775088032844,9.025661,,,,,,,,,,,0.0,10881.406,0.0,294724.1,19725.295,562580.9,
6612,614.511227215599,9.262879,,,,42.0,324.0,[M+Na]+,,3.0,6610;6612;6611,591.52213,264763.78,424768.75,237022.22,635337.94,534079.4,635304.0,
4814,614.5975474836913,7.658703,,,,,,,,,,,0.0,0.0,0.0,4012740.2,0.0,33191.574,
5512,614.5980466110718,8.16611,,,,,,,,,,,3098891.8,237641.16,19061.285,0.0,2486655.5,0.0,
2484,615.374453399941,5.6909065000000005,,,,205.0,,,,,,,7651579.0,6946416.0,7007277.0,3889651.8,5985749.0,3597239.8,
5288,615.4250690038117,8.030174,,,,,,,,,,,104199.7,65448.598,0.0,84843.586,171391.67,354091.4,
6818,615.4951852765341,9.9466,,,,166.0,,,,,,,182630.78,393718.38,364100.94,601231.06,276829.38,1174426.1,
6199,615.4979840712698,8.682288,,,,181.0,317.0,[M-H2O+H]+,,1.0,6195,632.5010900000001,96622.96,191169.9,90265.09,1640461.9,381256.03,4435698.0,
6480,615.4980634204599,8.950059,,,,,,,,,,,0.0,0.0,0.0,269942.22,20796.361,635844.5,
