row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp11_2_Run123.mzML Peak area,POS_TJGIp11_3_Run149.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp11_1_Run25.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
2773,642.4427208552916,5.8276076,,,,116,,,,,,,323189.9,301306.0,109016.92,128234.836,372029.38,133605.8,
2896,642.4427932252736,5.8917317,,,,264,149,[M+H]+,,2,2901;2896,641.43564,756224.8,774389.5,224373.97,232787.53,1017031.3,288548.0,
6513,642.5305293358398,8.770632,,,,,,,,,,,0,0,0,0,20561.494,688713.4,
5549,642.6290411400297,8.130147,,,,,,,,,,,0,10198.553,0,21828.07,1093099.1,0,
6045,642.6291608188096,8.337126,,,,,,,,,,,6135077.5,436121.38,3299.9102,96129.96,9475.382,0,
3252,643.4057020507242,6.2839026,,,,180,,,,,,,2502834.5,2683257.2,3624682.5,3464733.2,2417403.8,1952175.0,
3122,644.3987262059626,6.090199,,,,4,163,[M+Na]+,,2,3117;3122,621.40956,2155520.2,2690049.8,2264136.5,2394272.2,2686884.0,2584679.2,
2995,644.398732896275,5.9784474,,,,30,155,[M+Na]+,,2,2995;2977,621.40947,2410418.8,2688944.8,1949297.8,1853051.2,2972607.8,1807073.0,
5516,644.4279678394549,8.031735,,,,,,,,,,,0,36024.08,0,35682.0,160581.56,546934.4,
3695,644.4940768123338,6.7371106,,,,286,,,,,,,502793.8,629405.56,1475983.1,934441.0,1641538.5,2347224.5,
5405,644.5604458204803,7.9628167,,,,,,,,,,,0,0,0,0,0,451675.06,
6528,644.6079960954628,8.788208,,,,,,,,,,,1049691.8,0,0,0,0,0,
4654,644.6086898240795,7.5152383,,,,,,,,,,,1937605.2,125054.55,3118.8335,58824.04,60354.1,0,
6562,644.6087467427149,8.873228,,,,,,,,,,,65954.02,0,0,0,0,0,
3099,646.4139728348233,6.073604,,,,4,162,[M+Na]+,,2,3089;3099,623.42493,1428411.8,1630056.1,662051.44,801840.25,1069731.0,1095591.5,
3244,646.4143110931449,6.267067,,,,180,168,[M+Na]+,,4,3244;3236;3240;3241,623.42546,6.407449E7,7.402896E7,6.805575E7,6.651122E7,6.925999E7,6.011328E7,
3620,646.4145638456577,6.6957283,,,,188,183,[M+Na]+,,2,3620;3594,623.42539,1690933.1,2967936.8,1218496.5,1407042.1,2162106.8,2548676.2,
3452,646.4145647000976,6.567793,,,,,,,,,,,168181.0,600622.56,121150.0,87655.72,642951.94,520584.25,
6712,646.6241041672384,8.968074,,,,,,,,,,,1175747.6,16510.354,0,4332.729,0,0,
6751,646.6244089031267,9.179062,,,,,,,,,,,2798576.5,96191.19,0,6948.6655,0,0,
6514,647.4853073116994,8.744847,,,,,,,,,,,0,11378.522,8543.957,61992.89,48433.867,473273.3,
2875,648.3718128922615,5.86957,,,,23,148,[M+K]+,,3,2878;2876;2875,609.40937,1411397.2,1402455.5,1228530.9,1138071.8,1366393.0,901667.0,
3088,648.3727420697537,6.069548,,,,4,161,[M+K]+,,3,3088;3092;3096,609.40965,211033.98,255022.6,251795.81,252143.34,270371.2,261393.6,
3702,649.4496989451414,6.737081,,,,,,,,,,,258653.61,344714.1,1004284.06,512742.75,243937.39,282828.2,
2588,650.4094038556166,5.6048017,,,,187,137,[M+Na]+,,2,2588;2587,627.42023,8980181.0,8688158.0,5095813.0,4812046.0,8974291.0,3117528.2,
7179,650.4381972131126,10.221074,,,,186,,,,,,,184803.33,520468.12,490733.03,203749.3,860902.94,15172.042,
4875,650.438535838386,7.6227117,,,,,,,,,,,756062.9,199032.53,438323.12,360864.56,548306.94,1.6955122E7,
4648,650.438703331003,7.5019097,,,,256,,,,,,,6768591.5,6754457.5,1.2103432E7,1.0885889E7,6898197.5,11906.168,
6413,650.5350958499514,8.685917,,,,,,,,,,,9849.855,51981.8,0,19541.566,417386.06,865632.25,
6664,650.5352031127891,8.943624,,,,,,,,,,,0,13657.191,0,6956.6914,447201.88,820832.0,
5675,651.3989419934651,8.126772,,,,134,,,,,,,102936.52,594940.56,75722.99,750661.1,668701.7,1832758.2,
636,652.2861292743587,3.8390875,,,,,,,,,,,455327.03,635394.0,0,0,262006.16,0,
667,652.2861629020136,3.914464,,,,,,,,,,,534974.4,571642.06,0,0,272078.0,0,
618,652.2862264158375,3.7722838,,,,,,,,,,,139752.47,301326.78,0,0,228221.22,0,
1506,652.3343352043206,4.9326963,,,,56,,,,,,,707608.2,781402.56,1254481.5,1914022.5,2606056.2,2185167.5,
3563,652.4180473445516,6.644037,,,,178,,,,,,,331774.22,307623.88,292802.22,290849.16,290589.66,135185.81,
3763,652.4181144759538,6.78512,,,,40,,,,,,,384627.22,340327.28,475449.94,471384.4,292881.3,157410.55,
3542,652.4639167463912,6.601621,,,,257,,,,,,,976018.6,1029822.2,241737.11,313330.97,1011662.25,707999.8,
5242,652.4989001085465,7.8626213,,,,,,,,,,,674221.06,50139.066,3366.6553,40799.594,210786.44,26307.58,
6509,653.4741369754723,8.755246,,,,,,,,,,,129593.33,737775.06,92094.2,608341.5,1012059.44,1156666.1,
3208,654.3041811888797,6.199552,,,,164,167,[M-H2O+K]+,,2,3208;3214,633.35156,2095927.0,2394043.5,391735.8,247386.33,1733225.5,727840.2,
3135,654.3048639233658,6.1152077,,,,282,,,,,,,428670.94,466849.84,81684.1,79905.84,474925.84,120883.97,
6397,655.4900574313086,8.681178,,,,208,293,[M+Na]+,,2,6398;6397,632.50104,282342.25,957643.75,272250.06,718756.75,1311822.9,1607625.9,
6704,655.4901183708433,8.961613,,,,200,,,,,,,137642.52,435228.6,198333.78,473829.4,534972.9,849286.9,
3136,656.3025586474935,6.102215,,,,282,164,[M-H+2Na]+,,2,3138;3136,611.3317,152873.8,171747.12,16261.22,0,153388.66,29267.613,
3170,656.4586011706207,6.140968,,,,,,,,,,,1510578.8,1849691.1,1034250.6,1184537.4,3553326.0,2443723.0,
6552,656.4912755820727,8.855177,,,,,,,,,,,0,13298.658,22695.516,7170.418,230911.53,948189.06,
6346,656.5099861946122,8.633462,,,,105,292,[M+NH4]+,,2,6344;6346,638.47593,101135.86,72177.66,249860.3,260919.3,587328.4,2605706.8,
6326,656.6448948365701,8.6207695,,,,,,,,,,,1834285.8,153581.12,0,0,0,0,
3357,657.4215673511479,6.422344,,,,228,,,,,,,409419.22,453187.6,368852.0,328092.53,366547.12,212615.28,
5243,657.4539327689421,7.8618226,,,,,,,,,,,1170146.5,119791.65,3113.5298,30123.893,291355.16,14914.971,
2483,658.3836698636197,5.536717,,,,225,130,[M+H]+,,1,2487,657.37639,519850.22,523027.06,325298.78,239225.22,742391.2,182274.06,
2442,658.423809450489,5.4933195,,,,,,,,,,,0,0,0,0,1503455.4,892983.94,
2676,658.4240998196127,5.6905756,,,,19,,,,,,,2736579.0,2776118.0,2287249.5,1737661.2,154668.83,0,
6771,658.5266882949267,9.205354,,,,,,,,,,,0,0,0,0,61974.203,693759.06,
3803,660.4259417817257,6.8667645,,,,,,,,,,,279472.38,381706.97,93252.91,225975.22,340043.4,126980.05,
3353,660.4302524787748,6.4215035,,,,228,173,[M+Na]+,,3,3353;3355;3354,637.44084,2.4488298E7,2.8694108E7,1.8729996E7,1.8831988E7,2.6901352E7,2.2654618E7,
6344,661.4649143664618,8.632654,,,,105,292,[M+Na]+,,2,6344;6346,638.47593,160167.88,251325.4,531959.1,791848.06,530524.2,1371101.4,
5544,662.351371212977,8.061247,,,,,,,,,,,0,0,0,198474.17,0,480257.66,
3240,662.3880645725176,6.2633643,,,,180,168,[M+K]+,,4,3244;3236;3240;3241,623.42546,2409559.2,2833362.5,2718435.5,2589570.2,2378503.8,1996441.6,
3059,662.4097869301041,6.0200424,,,,,,,,,,,187565.03,303185.72,231622.1,214503.02,379965.03,390477.16,
4899,662.4382685839407,7.65388,,,,,,,,,,,0,0,3679.7812,3038.7446,3692.5625,1096265.9,
5586,663.334598679141,8.096454,,,,,,,,,,,0,0,0,0,0,1313507.9,
7110,663.453034552953,10.093203,,,,48,,,,,,,93925.92,67306.54,210227.53,184512.61,477070.34,1075788.1,
7031,663.453266785682,9.854485,,,,229,297,[M+H]+,,2,7031;7029,662.4458,6313561.5,5531357.5,9734098.0,1.1015244E7,2.3208148E7,4.905146E7,
2787,664.4247177073241,5.823522,,,,116,,,,,,,391109.5,383657.62,99033.36,115176.22,348035.1,166039.08,
2901,664.424970828836,5.896761,,,,264,149,[M+Na]+,,2,2901;2896,641.43564,1054227.9,844959.94,422015.94,422753.9,1072163.8,311814.75,
7213,664.4543962539872,10.269959,,,,,,,,,,,159001.28,258816.31,444527.3,470135.44,459882.2,3865.8525,
1858,666.350067043815,5.1480584,,,,157,,,,,,,405707.88,461781.47,623800.94,500652.3,558981.44,629453.06,
3951,666.4337656157219,6.9668736,,,,121,198,[M+H]+,,2,3905;3951,665.42635,6532788.5,5669240.5,7803687.5,7639165.0,5065098.0,6510293.5,
6322,666.5299757111171,8.607037,,,,,,,,,,,0,0,7633.2993,0,73854.19,745702.94,
6117,667.1762427890862,8.431251,,,,,,,,,,,0,0,237070.0,330418.84,0,189010.34,
6855,668.6548133441703,9.444208,,,,,,,,,,,1123829.0,55072.438,789495.8,97943.44,326093.06,0,
4629,672.4207582026813,7.4747047,,,,,,,,,,,652520.75,1003528.25,677324.9,1369229.6,843069.94,0,
4877,672.4217807219595,7.67658,,,,197,,,,,,,137411.3,118125.56,240379.75,231752.11,191644.95,6356298.5,
6058,672.5043533184152,8.378452,,,,171,286,[M+NH4]+,,2,6058;6054,654.47033,359164.8,410575.4,394215.97,654494.6,1086538.4,2742278.0,
4752,672.5251754729462,7.5794578,,,,,,,,,,,284952.78,155634.64,212599.66,180570.14,319003.6,532724.75,
2472,674.4182358184387,5.5192795,,,,73,,,,,,,584751.75,665921.25,430027.1,214683.9,536590.06,214055.48,
4945,674.4373851296846,7.6959558,,,,242,,,,,,,262398.56,1373282.0,653640.7,2353964.5,1322849.4,3860.3115,
5636,674.4381645743396,8.122607,,,,,,,,,,,793195.9,390934.9,798326.4,534204.0,581239.5,3475.6077,
7232,674.4382176141207,10.275657,,,,,,,,,,,1795245.1,1795495.9,1545883.6,2003891.9,2457297.0,0,
7168,674.4382916350105,10.209798,,,,263,,,,,,,2327846.0,1680935.6,2598029.2,3174559.8,1005918.75,0,
4420,674.4385676568804,7.3105235,,,,,,,,,,,122179.48,473268.06,363975.1,712721.75,860512.75,791138.3,
4125,674.4387428341648,7.1230226,,,,183,218,[M+H]+,,2,4125;4143,673.43137,5775978.0,6430987.0,1.146411E7,1.0755485E7,6083081.0,7609828.5,
3543,674.4443780521384,6.6084523,,,,,,,,,,,1020230.44,586185.2,308280.53,644848.6,467215.56,839333.44,
6349,675.4802455875424,8.6283045,,,,,,,,,,,175203.58,307856.12,144692.97,283666.1,535572.1,123599.7,
3354,676.403294016939,6.4215035,,,,228,173,[M+K]+,,3,3353;3355;3354,637.44084,970123.94,1171168.6,766424.94,747122.75,1077464.1,571855.7,
2948,676.4249127707061,5.9415545,,,,159,154,[M+Na]+,,2,2947;2948,653.4358,665235.4,642432.0,251098.31,257134.72,818493.25,147091.9,
4715,676.4540900245777,7.6094933,,,,,,,,,,,1127316.6,1835547.1,2967853.8,3111345.0,361006.75,0,
4864,676.4541126678731,7.669166,,,,,,,,,,,3201762.8,3722832.8,4269222.5,4493339.0,3900469.2,3361986.8,
6054,677.4593481888314,8.377549,,,,171,286,[M+Na]+,,2,6058;6054,654.47033,396033.3,728312.9,667207.9,1171371.5,815290.3,1454039.8,
3206,678.440563400701,6.1254864,,,,155,,,,,,,368421.28,1530379.4,1206019.9,1325544.2,1171483.1,2443604.8,
3780,678.4780370503391,6.8182616,,,,,,,,,,,184060.88,154227.28,403312.06,250754.77,672828.44,835214.8,
2487,680.3656070754934,5.5391674,,,,225,130,[M+Na]+,,2,2483;2487,657.37639,702569.94,669033.6,645811.6,557344.8,783198.56,478434.56,
5327,680.4478823659698,7.918627,,,,,,,,,,,1006016.94,1181084.4,526256.0,1555715.5,988273.3,24169.982,
4703,680.4486885984539,7.5591702,,,,,,,,,,,39580.73,16176.358,52777.04,57671.69,3582.7017,750112.5,
7235,680.44896615275,10.367394,,,,,,,,,,,0,0,0,0,0,251031.45,
4382,680.4491306304122,7.3128104,,,,,,,,,,,570821.56,693044.94,815980.7,877832.06,737549.6,50438.875,
7025,680.4793669716395,9.8527975,,,,,,,,,,,302615.44,386729.44,186424.42,357366.84,2245298.2,5131439.5,
6198,680.5101071172107,8.478934,,,,,,,,,,,39815.047,40482.773,135520.88,142749.22,234025.72,674670.4,
6674,682.5253415631519,8.946515,,,,,,,,,,,0,0,0,7093.6055,169808.44,662092.6,
7175,684.2022568266356,10.227786,,,,,,,,,,,585370.44,684742.75,340990.1,548590.3,4849542.5,1.0017222E7,
6576,684.5405460827778,8.884555,,,,,,,,,,,0,0,0,20084.191,150272.83,1154042.2,
6216,684.5619985561681,8.496672,,,,,,,,,,,153446.95,157927.72,139846.17,176416.56,432196.1,607441.9,
5737,684.6494289682912,8.139494,,,,12,,,,,,,395162.66,1146239.8,384792.88,2553995.8,1948964.5,0,
7029,685.4348284356221,9.852719,,,,229,297,[M+Na]+,,2,7031;7029,662.4458,2275836.5,4224690.5,3774601.0,6062872.5,5500416.5,7402433.0,
6914,685.5002589794761,9.579028,,,,,,,,,,,196314.47,1255078.9,97805.766,250673.7,1038345.56,292480.34,
6564,686.1816998344002,8.880319,,,,,,,,,,,0,0,3752.6257,38539.684,21997.953,309304.97,
4172,686.4386707613381,7.1377926,,,,,,,,,,,95800.97,270953.9,847177.4,530845.94,465403.3,1269944.5,
6095,688.1610177228517,8.4225235,,,,,,,,,,,0,0,116012.57,234223.97,18476.672,315671.28,
3905,688.4154325365449,6.9694285,,,,121,198,[M+Na]+,,2,3905;3951,665.42635,521484.84,668608.9,826822.25,1304054.5,741940.7,1933670.8,
5572,688.4974585210977,8.087376,,,,28,,,,,,,123546.43,253411.12,20117.723,296436.4,516443.84,1221341.8,
3701,688.520316851652,6.736325,,,,286,,,,,,,271168.56,329593.97,815098.4,500892.28,849232.06,1282099.2,
7089,689.5496098653026,10.05264,,,,158,298,[M-H2O+H]+,,2,7089;7090,706.55277,6866597.5,3184832.5,2628561.8,1767759.2,4530758.5,1606040.6,
7166,690.4332808935643,10.204412,,,,186,,,,,,,381958.78,567004.9,459652.25,756381.1,243557.64,0,
7040,690.4334743878188,9.922117,,,,,,,,,,,118430.39,976831.4,64624.62,1178069.4,0,0,
3523,690.4336677344039,6.6027627,,,,257,,,,,,,1672928.4,1329996.1,2356954.0,2002531.4,1499686.0,1512087.5,
6977,690.4336781200141,9.691888,,,,,,,,,,,570669.0,167424.75,48707.066,264781.6,0,0,
3596,690.4337849569802,6.679842,,,,272,184,[M+H]+,,2,3510;3596,689.42643,3535191.0,2815812.0,4255688.5,3674398.0,2519015.8,2491036.5,
6869,690.4338078323519,9.508194,,,,,,,,,,,280956.7,499352.75,124035.48,971274.4,0,0,
7141,691.4366544971174,10.199187,,,,,,,,,,,30211.805,192933.28,190024.97,288176.38,59848.285,0,
4289,692.4490370935706,7.14093,,,,,,,,,,,133538.48,210192.95,208712.4,139117.66,342244.1,1216891.4,
3959,692.4491617534276,7.011027,,,,,,,,,,,762531.06,664858.6,1472778.1,1156646.4,672729.9,611542.56,
4078,692.449216834469,7.0800967,,,,,,,,,,,987515.6,894344.9,1328735.6,1249588.0,807312.1,1141042.8,
5570,693.4538690469836,8.090716,,,,28,,,,,,,137903.83,633505.1,59385.848,893147.44,581147.56,1877123.5,
3690,693.4755577685992,6.737103,,,,,,,,,,,137921.83,194482.62,589168.0,294527.44,90571.3,103607.805,
5157,694.4645787409912,7.791698,,,,,,,,,,,1614840.1,1499607.8,1481984.8,1905093.6,1572189.2,142379.97,
7146,695.4616642463633,10.204682,,,,,,,,,,,2112537.8,187569.3,797039.25,2003281.2,37196.203,0,
6681,695.4619360061944,8.94849,,,,,,,,,,,75151.58,0,147047.92,102504.63,0,0,
6889,695.4619618843286,9.545856,,,,,,,,,,,1437683.6,130760.22,727891.1,251573.9,0,0,
7202,696.4197733336683,10.27658,,,,,,,,,,,3531.3447,52699.14,8063.834,133777.97,63762.25,0,
4143,696.420485680183,7.128023,,,,183,218,[M+Na]+,,2,4125;4143,673.43137,130540.664,244927.69,663754.2,1052097.9,355449.4,1686865.4,
5874,696.5036603902785,8.201079,,,,,,,,,,,10171.252,98455.555,16762.855,192010.9,221849.05,742104.75,
7014,696.5037003207619,9.779608,,,,,,,,,,,0,0,0,0,65595.305,264230.7,
4914,698.4361124050911,7.678694,,,,,,,,,,,108459.35,542072.75,420518.88,1343102.4,954187.3,1208439.0,
6785,700.2338243893543,9.22333,,,,,,,,,,,0,0,30196.195,68467.27,53870.465,497085.84,
6347,700.535504915761,8.630855,,,,,,,,,,,48713.023,41739.785,35443.91,83171.875,416469.0,1007080.44,
5862,701.458988212481,8.199474,,,,,,,,,,,20681.389,214590.88,28723.008,356870.22,224154.08,545082.7,
7015,701.459276753407,9.782258,,,,,,,,,,,0,68877.74,0,15946.795,233322.3,442584.9,
5245,701.4804029232124,7.8568025,,,,,,,,,,,1049684.2,137229.31,3576.205,23819.994,247373.86,3736.6553,
6103,702.2133348294311,8.428815,,,,22,,,,,,,345280.1,276721.7,3566366.0,6760172.0,823785.6,8807296.0,
899,702.3380488702014,4.423184,,,,,,,,,,,337063.44,370850.47,0,0,117078.63,0,
700,702.3381411598742,4.034925,,,,,,,,,,,854299.06,719720.5,0,0,561858.25,0,
6104,703.2140584059633,8.426035,,,,22,,,,,,,221894.56,176525.34,2295953.2,4427813.5,520950.66,5702717.5,
4458,704.4490925217192,7.3615193,,,,,,,,,,,1712559.5,1628658.8,2224940.2,2255388.2,2010702.1,1429226.8,
6350,705.4907268491962,8.633462,,,,,,,,,,,104299.29,211424.48,179492.38,278091.75,421919.28,689627.8,
4656,706.463640299368,7.4924436,,,,256,,,,,,,2394784.2,2251406.5,2632372.2,3044094.5,1859299.8,13623.24,
7198,706.4643034556079,10.222765,,,,,,,,,,,0,55806.08,4443.709,15483.337,261229.73,0,
4900,706.4644172185094,7.6058383,,,,,,,,,,,30241.219,37773.035,77842.09,77057.18,230328.97,4244304.0,
5426,706.4644263933342,8.000186,,,,,,,,,,,167332.61,477605.03,242429.38,548797.9,18028.816,6303.7036,
7034,706.4949186818948,9.854497,,,,229,,,,,,,1955765.8,1158390.1,3407679.8,2581334.0,437480.62,308242.78,
6116,707.1683575857008,8.431251,,,,,,,,,,,0,0,414007.84,559243.0,0,177333.5,
5193,707.3610102556272,7.823994,,,,,,,,,,,0,0,0,0,622257.5,0,
5659,707.3613857054636,8.1240635,,,,,,,,,,,0,0,0,0,0,1017938.75,
7030,708.5099869102186,9.85272,,,,229,,,,,,,1149622.0,860771.94,1765149.4,1576363.6,974045.25,1170422.5,
6948,708.5918894720029,9.620987,,,,,,,,,,,560969.44,0,110504.984,976878.56,6057215.5,0,
3510,712.4155647165813,6.6789403,,,,272,184,[M+Na]+,,2,3510;3596,689.42643,168374.73,196530.75,490947.25,677211.0,418277.1,812871.1,
6289,712.5356571166486,8.552854,,,,,,,,,,,46472.33,48609.816,68929.086,84867.82,229800.55,678384.06,
6934,713.5471914492275,9.604841,,,,,,,,,,,1240982.2,0,1245618.6,1759801.4,3109120.8,0,
7231,714.4694747121166,10.291052,,,,,,,,,,,1432729.0,1341324.8,1102604.6,2141480.8,1493690.2,0,
7172,714.4696359764316,10.210882,,,,263,,,,,,,1932642.9,1248188.4,2070245.8,2843003.5,337520.78,0,
5617,714.4696423910787,8.122513,,,,,,,,,,,1004184.4,30034.533,1827947.9,731205.06,285874.78,0,
4455,714.4697217710534,7.382023,,,,,,,,,,,33326.082,206050.16,216993.64,1437681.6,887915.0,0,
4883,714.4697827433762,7.676543,,,,242,,,,,,,170569.39,489078.9,375042.3,2815636.5,1610303.6,0,
6879,714.4701106634909,9.526943,,,,,,,,,,,639728.1,263116.56,483467.94,512365.44,0,0,
1020,716.353662489072,4.540995,,,,,,,,,,,1118648.8,638350.3,0,0,67104.03,0,
6290,717.4907690517442,8.552854,,,,,,,,,,,98104.52,178003.53,184109.72,273158.22,291852.84,435908.06,
7229,718.5366375196587,10.347738,,,,,,,,,,,294460.72,3709.4282,2657779.2,430156.84,3871.2446,0,
622,720.3489193906369,3.7610323,,,,,,,,,,,1360344.5,3831511.0,0,0,2963404.5,30960.404,
669,720.349038008715,3.9162579,,,,,,,,,,,4212584.5,4367893.5,0,0,3179405.5,0,
641,720.349108004269,3.835846,,,,,,,,,,,4099420.8,5092576.0,0,0,3212235.2,43208.312,
3786,722.5045887468673,6.8123736,,,,,,,,,,,117892.57,73593.17,233430.27,157658.25,391199.53,503148.28,
6471,722.5559285133836,8.708173,,,,,,,,,,,185713.56,150045.08,41948.543,57893.074,944399.8,843491.5,
6644,724.5714858377836,8.918302,,,,,,,,,,,251777.4,444495.2,119956.055,226091.25,2068450.6,1987701.6,
4691,726.3670986957341,7.5301785,,,,,,,,,,,7381.659,3670.333,44804.12,87222.02,3360.518,519252.9,
4490,726.3676339762497,7.387263,,,,,,,,,,,0,0,32388.541,67863.36,0,604775.8,
2328,726.9759285516642,5.403824,,,,136,,,,,,,261193.25,305247.3,425240.5,335000.47,248721.19,328112.44,
7035,727.5259213058176,9.859515,,,,,,,,,,,163930.86,301836.9,16125.41,51636.695,442867.06,103878.0,
7098,727.5264195302718,10.081961,,,,48,,,,,,,55873.465,303269.4,0,12986.021,419586.28,291873.66,
6945,727.5266233034868,9.62021,,,,201,,,,,,,836961.5,2020769.8,208425.83,383489.88,2069215.9,1133759.5,
4901,728.4460992918281,7.66433,,,,,,,,,,,0,0,0,0,3956.106,1723404.0,
4643,728.4468254924712,7.497964,,,,,,,,,,,235776.5,397887.62,212423.72,551455.7,181038.27,0,
6212,728.5882039484587,8.494171,,,,,,,,,,,139251.05,127207.625,278256.75,146161.02,363650.28,559438.2,
6979,729.5407425993534,9.658208,,,,,,,,,,,72549.57,720583.0,92426.91,169845.62,815088.9,696375.4,
7090,729.5418507068742,10.060569,,,,158,298,[M+Na]+,,2,7089;7090,706.55277,227384.16,1239466.0,203622.22,338425.47,2045584.8,2310914.2,
7169,730.4645920134635,10.205637,,,,186,,,,,,,122674.22,185914.48,199182.84,354338.47,42419.8,0,
7036,730.4648408731109,9.904427,,,,,,,,,,,10576.946,173005.8,52435.56,485935.72,0,0,
4251,730.4649946158102,7.1562138,,,,,,,,,,,3693032.5,3196251.2,3912678.2,3851784.0,2590908.0,2782607.0,
4431,730.5375854297229,7.3427606,,,,,,,,,,,96170.34,90010.41,303502.56,2553521.2,259411.38,0,
5149,732.479667256864,7.730025,,,,,,,,,,,5674.6973,23764.97,61380.85,34713.316,63276.47,2038321.1,
4911,732.4802752685283,7.663307,,,,,,,,,,,221289.72,506732.7,992441.4,1023763.6,727672.6,229753.9,
4722,732.4805229312815,7.5581183,,,,,,,,,,,618448.8,558738.9,951856.9,941352.4,451619.1,0,
3683,732.5469472879882,6.737887,,,,,,,,,,,170038.25,184507.44,389879.44,152401.55,200569.03,631048.3,
5866,734.5561131039012,8.204375,,,,284,,,,,,,136696.81,317498.78,161067.05,517888.12,547939.44,2051838.2,
6070,736.5350750380221,8.392211,,,,219,,,,,,,49169.94,57438.17,61436.445,85466.34,197400.61,387090.25,
7032,736.5411595177405,9.854485,,,,229,,,,,,,824935.6,556012.44,1200704.4,1005301.06,636020.75,994846.5,
6012,736.5716321748919,8.340896,,,,,,,,,,,229451.48,449426.84,261831.27,645710.5,899709.2,2728165.5,
6883,736.5716820368382,9.537386,,,,,,,,,,,0,0,0,0,982758.8,882157.7,
6549,736.5717579702649,8.841844,,,,255,294,[M-H2O+H]+,,2,6549;6560,753.57494,2566749.0,3044691.5,1866951.5,2661066.8,1.8798274E7,2.0944772E7,
7149,736.5720176061237,10.202037,,,,,,,,,,,26750.473,28151.637,0,7082.491,605843.56,680771.25,
6556,737.5750438705776,8.839629,,,,,,,,,,,1018217.25,1375631.2,833630.7,439808.03,9119661.0,1.0157072E7,
7151,738.5868696314707,10.192312,,,,93,,,,,,,123581.24,155348.44,19567.213,77078.29,3292776.8,1756388.2,
6726,738.5877803986859,9.047748,,,,33,295,[M-H2O+H]+,,2,6730;6726,755.5909,3496676.2,3939579.5,2066651.9,3197390.8,2.5719554E7,2.6247478E7,
7203,740.5206539334098,10.246235,,,,,,,,,,,120973.1,0,291609.56,7006.127,0,0,
4856,740.5218200359438,7.663331,,,,,,,,,,,1853114.1,38568.29,1.5791096E7,3319754.5,1520578.1,0,
4640,740.5219782844426,7.532129,,,,,,,,,,,2.0296064E7,23542.992,2943027.2,377879.88,398196.56,0,
7016,741.4906631357558,9.782241,,,,,,,,,,,14765.545,115071.95,0,42481.184,355071.1,716796.7,
3254,741.5127781863629,6.2866254,,,,,,,,,,,619433.7,722143.2,48349.324,103915.9,349905.9,133457.3,
1947,742.5421565360667,5.2374735,,,,,,,,,,,93547.4,317784.4,4242.874,28012.133,567452.3,74622.266,
2268,742.5424567532921,5.353978,,,,,,,,,,,1977085.9,1851698.6,229468.89,283875.3,12277.1045,0,
6648,742.5819851261796,8.923024,,,,,,,,,,,109905.25,225978.75,56214.977,96863.805,750630.56,862310.2,
2970,743.4902963376787,5.976088,,,,,,,,,,,600516.1,492091.5,62413.598,41375.21,0,0,
7188,744.5530434738287,10.220606,,,,,,,,,,,694099.56,1459872.0,684734.94,2854445.0,1341229.4,0,
5712,744.5532041131054,8.137584,,,,12,,,,,,,8384538.5,3439410.8,241294.06,2706690.2,737308.0,0,
4975,744.5534464270344,7.6900864,,,,197,,,,,,,999506.6,434532.97,4374509.5,237193.22,102462.09,0,
6610,744.5543064271283,8.925239,,,,,,,,,,,29892.57,162674.69,179517.98,365853.5,0,0,
6174,744.5549041558719,8.454665,,,,,,,,,,,316340.72,390230.3,366502.44,174394.39,34280.402,9890.989,
5236,745.506797722826,7.843212,,,,,,,,,,,713994.3,60540.453,0,4250.2246,157512.55,3418.2559,
6913,745.534418179899,9.578027,,,,,,,,,,,153357.19,654041.25,62247.312,176072.77,843196.8,318586.6,
6822,745.535105875504,9.260594,,,,,,,,,,,106583.164,385809.5,51013.57,235014.4,362311.62,346252.4,
6030,750.5514561578666,8.367033,,,,,,,,,,,20549.73,21338.18,38149.316,69230.336,103436.26,499787.2,
2257,751.5109940657612,5.359968,,,,,,,,,,,3265.3872,2984.835,32027.906,75761.64,106735.03,838909.2,
705,752.3747768788476,4.058392,,,,,,,,,,,335345.22,274060.0,0,0,154041.38,0,
658,752.374962451698,3.893916,,,,,,,,,,,933135.7,793804.06,0,0,555318.75,0,
4188,752.4468359066565,7.1447577,,,,,,,,,,,155015.9,115052.17,366047.53,648528.56,134954.0,1027659.6,
5844,752.5667292751127,8.189129,,,,79,278,[M-H2O+H]+,,2,5834;5844,769.56948,113697.375,581195.25,312955.28,779204.56,892266.25,2730292.2,
6213,752.5672729512984,8.499294,,,,192,288,[M-H2O+H]+,,2,6213;6214,769.56985,56039.41,71258.555,69574.54,133247.5,399145.25,1551292.8,
5639,754.5374065381039,8.14993,,,,,,,,,,,1690554.9,0,147827.69,566624.3,0,10484.246,
7185,754.53773848842,10.24056,,,,,,,,,,,393203.38,0,158781.0,239091.0,82504.664,0,
6244,754.5811683705527,8.51237,,,,192,290,[M-H2O+H]+,,1,6245,771.58422,27914.832,49172.168,19964.533,53536.766,181094.98,440337.5,
