"","filter","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML","2024_POS_CC-VPA_1_Run26.mzML","2024_POS_CC-VPA_2_Run35.mzML","2024_POS_CC-VPA_3_Run76.mzML"
"1304/1129.3164mz/8.77min",272821.56,1386968.1,755880.94,90940.52,90940.52,454702.6,90940.52
"1305/1130.3151mz/8.74min",60926.694,1997392.6,556378.4,20308.898,20308.898,101544.49,20308.898
"1306/506.4565mz/8.78min",421476.795,389159.03,249205.98,474563.88,311736.62,453794.56,470174
"1307/528.4394mz/8.78min",304300.825,332077.53,184821.72,341979.97,243923.2,276524.12,361928.53
"1308/476.4096mz/8.78min",999164.525,281987.16,1637830.9,4590892,679492.25,1318836.8,414171.56
"1309/481.3649mz/8.78min",68602.43,20146.748,92863.97,314235.44,48884.69,88320.17,29747.336
"1311/758.5542mz/8.79min",362176.225,552051.9,314692.2,417191.03,409660.25,242038.55,282889.12
"1312/736.572mz/8.79min",370732.55,487550.75,354721.2,425406.94,306154.94,341424.16,386743.9
"1313/766.6912mz/8.79min",938548.14,312849.38,2728212.8,312849.38,312849.38,2149801.8,1564246.9
"1315/848.2708mz/8.8min",863550.7,907433.3,1007656.1,146242.8,998596.94,731214,819668.1
"1316/850.2709mz/8.8min",543306.6,558590.1,635812.6,93943.832,646147.9,469719.16,528023.1
"1318/548.5035mz/8.82min",533018.515,581881.5,214143.47,484155.53,257862.05,622117.4,607658.25
"1319/618.5452mz/8.82min",771663.57,780275.94,347958.7,809809.4,638867.4,763051.2,887306.56
"1320/658.5379mz/8.82min",961364.13,1161776.1,474424.84,1003632.75,970886.06,862305.56,951842.2
"1321/771.6466mz/8.82min",241067.064,80355.688,436449.2,80355.688,80355.688,401778.44,456510.3
"1324/712.5847mz/8.82min",55365.3185,97792.84,40956.555,57457.957,69787.73,53272.68,47583.727
"1326/659.5413mz/8.82min",363337.75,447561.03,170931.28,368667,385208.53,306655.7,358008.5
"1328/1072.3075mz/8.85min",3209186,3448946.5,3447660.5,739739.6,3510184.2,2741658,2970711.5
"1329/1073.3082mz/8.85min",3298073.15,3541539.2,3529820.8,766369.4,3537213.5,2834025.8,3066325.5
"1330/1074.3068mz/8.85min",3175601.15,3404014.5,3410547,741565.9,3468819.8,2722712,2947187.8
"1336/924.268mz/8.87min",95872.695,110060.19,102460.49,16788.292,106901.805,83941.46,89284.9
"1337/628.4916mz/8.89min",14860.7945,942.2342,25575.102,168890.7,4711.171,25010.418,942.2342
"1338/588.4983mz/8.88min",229174.845,245492.53,212857.16,355311.38,166511.69,248059.6,203856.86
"1339/506.454mz/8.9min",84621.04,108093.414,53431.29,124274.195,99611.89,56309.387,69630.19
"1340/484.4722mz/8.9min",733216.88,794808.56,484736.94,922506.9,555897.5,710635.56,755798.2
"1341/458.3991mz/8.91min",530826.97,472195.88,344839.53,750331.75,410678.47,589458.06,633221.25
"1342/590.514mz/8.92min",531299.86,506344.97,246480.4,556254.75,310250.84,566250.9,602575.75
"1343/618.545mz/8.92min",283863.92,266860.34,111969.05,300867.5,138578.38,308981.88,336763.03
"1344/591.5174mz/8.91min",202417.11,184293.25,80960.2,220540.97,108136.695,222913.58,236977.28
"1346/908.2377mz/8.92min",2577015.4,2794665.5,2689121.8,465907.8,2876090.2,2329539,2464909
"1347/441.3726mz/8.92min",286461.94,256751.81,223299.62,551525.2,263192.88,309731,387657.78
"1351/606.5087mz/8.95min",35231.8505,898.2742,76380.586,334045.03,898.2742,65972.33,4491.371
"1353/563.4663mz/8.96min",37782.126,21984.98,22281.764,66543.234,29855.582,45708.67,48452.72
"1354/531.4074mz/8.96min",70380.375,368349.5,67279.89,73480.86,65898.43,54380.695,75375.37
"1355/546.4879mz/8.96min",327791.35,408653.72,304250,353547.6,239634.62,277156,351332.7
"1360/603.4593mz/8.99min",1952447.8,1784318.5,1290581.5,2833124.5,1921865.2,2001277.6,1983030.4
"1361/439.318mz/8.99min",80101.022,102558.414,62192.89,74920.31,85281.734,74550.11,98369.24
"1362/553.3896mz/8.99min",128495.105,573011.94,117236.01,135713.33,160556.4,80062.08,121276.88
"1363/604.4628mz/8.99min",712273.625,666497.06,481218.16,1051152.4,706422.75,743833.94,718124.5
"1364/489.315mz/9.0min",270322.685,413644.4,234172.7,259780.9,255909.27,280864.47,350687.38
"1366/672.5533mz/9.0min",753621.15,964080.44,312256.56,707613.7,650803.06,799628.6,914855.94
"1367/568.4697mz/8.97min",346749.795,771739.75,273719.03,432156.34,419780.56,226800.92,194461.9
"1368/465.37mz/9.0min",529053.98,738496.9,338029.25,586754.06,471353.9,432102.03,625969.94
"1369/628.4913mz/9.01min",134199.24,164034.44,92200.56,570417.8,104364.04,164631.38,89854.18
"1370/712.5843mz/9.01min",666704.7,977761.06,350672.5,673170.3,679622.2,544523.7,660239.1
"1371/654.5069mz/9.01min",130617.19,244928.61,52807.434,214244.61,169129.1,81426.234,92105.28
"1372/594.4854mz/9.03min",204752.485,937180.9,121377,193630.61,408394.06,168968.16,215874.36
"1373/640.5271mz/9.01min",377642.045,849722.2,228736.19,589855.9,392164.62,358720.12,363119.47
"1375/771.6467mz/9.02min",532908.96,177636.32,1804118.9,177636.32,177636.32,888181.6,1890572
"1376/887.5693mz/9.02min",214229.31,490929.75,74361.75,243652.31,277859.84,129769.02,184806.31
"1377/799.678mz/9.02min",212061.92,212061.92,1664399.1,212061.92,212061.92,1060309.6,212061.92
"1378/689.4963mz/9.02min",156900.5825,541102.1,224670.61,89130.555,40108.348,37173.03,376459.47
"1379/717.6mz/9.02min",370235.815,69736.176,69736.176,837285.94,1290275.9,348680.88,391790.75
"1380/658.5372mz/9.03min",96786.255,160295.88,40267.17,104627.92,84420.36,99950.36,93622.15
"1382/925.2697mz/9.07min",218419.925,222821.16,251782.08,30125.122,234272.55,150625.61,214018.69
"1384/924.269mz/9.07min",244799.37,244439.22,295344.88,36840.54,258424.39,184202.7,245159.52
"1385/926.2681mz/9.07min",181634.765,186245.25,219328.17,27209.924,190464.84,136049.62,177024.28
"1386/572.5035mz/9.07min",92638.31,115772.11,52884.957,100657.92,37066.438,84618.7,108770.78
"1387/927.2682mz/9.07min",91512.85,93078.08,100033.625,14524.832,103463.664,72624.16,89947.62
"1388/850.25mz/9.08min",100374.7575,107091.17,105216.94,86534.13,98843.07,78187.9,101906.445
"1389/618.5451mz/9.09min",72347.045,65291.66,48229.75,92427.24,52504.965,96283.16,79402.43
"1390/507.4017mz/9.1min",255174.515,747097.2,127846.13,248010.75,339336.75,189665.56,262338.28
"1391/999.2888mz/9.11min",684487.525,704649.8,839418.2,37282.734,782826.5,606447.7,664325.25
"1392/998.2878mz/9.11min",724827.15,751648.9,878309.44,34953.19,834212.6,640520.06,698005.4
"1395/696.5895mz/9.13min",217146.04,356644.22,132246.84,226553.3,245432.39,185841.77,207738.78
"1396/631.4896mz/9.14min",118975.367,145347.42,60876.82,49599.082,132098.98,115745.734,122205
"1397/786.5847mz/9.16min",298863.825,611608,237732.64,321046.53,332003.06,215838.22,276681.12
"1398/626.4757mz/9.18min",86330.47,137203.3,75656.87,53819.71,91324.89,119241.766,81336.05
"1400/660.5173mz/9.18min",32656.332,63557.977,5262.1532,38837.246,26310.766,26475.418,40610.883
"1402/582.4854mz/9.21min",1844350.95,3362509.8,1344154,1930250.9,1813899.1,1609298.2,1874802.8
"1403/560.5035mz/9.21min",1827714.55,2267323.2,1407231.2,1752408.6,1491289.8,1979221.5,1903020.5
"1404/712.5845mz/9.24min",341806.875,492552.1,158072.17,304951.75,297852.44,378662,417303.88
"1406/771.6467mz/9.22min",61032.12,20344.04,114575.91,20344.04,20344.04,101720.2,108820.31
"1408/717.5999mz/9.22min",176731.645,23782.668,23782.668,234549.95,283619.8,238241.06,118913.34
"1410/463.3545mz/9.25min",110550.243,157770.08,53495.438,152102.44,80789.82,110701.516,110398.97
"1411/799.6778mz/9.25min",39683.596,39683.596,309462.88,39683.596,39683.596,198417.98,39683.596
"1412/743.6162mz/9.26min",48746.3,8932.882,8932.882,82329.97,176534.83,52828.19,44664.41
"1415/487.2993mz/9.26min",509318.07,558574,417394.03,575145.1,498035.56,508539.84,510096.3
"1416/633.5049mz/9.26min",521217.3,543419.8,286950.3,507984.2,534450.4,567003.8,456345.16
"1418/907.2594mz/9.29min",3767160.3,6762972,7942803,1255720.1,1255720.1,1255720.1,6278600.5
"1419/906.2587mz/9.29min",4326280.8,7788795,9052789,1442093.6,1442093.6,1442093.6,7210468
"1420/908.2577mz/9.29min",3347637.6,6041030.5,8809442,1115879.2,1115879.2,1115879.2,5579396
"1421/909.2572mz/9.29min",1880693.1,3411464,4945829.5,626897.7,626897.7,626897.7,3134488.5
"1422/631.4905mz/9.29min",2637827.9,2654689.8,1580323.6,3512299.2,2620966,2931334.2,2470722
"1423/911.2561mz/9.29min",379135.92,722455,846610.1,126378.64,126378.64,126378.64,631893.2
"1424/910.2559mz/9.29min",988329,1780768.8,2074087.8,329443,329443,329443,1647215
"1428/820.7382mz/9.3min",25383.838,25383.838,208459,25383.838,25383.838,126919.19,25383.838
"1429/659.5207mz/9.3min",263109.425,290305.03,153295.36,281585.16,276658.97,238823.72,249559.88
"1430/626.5351mz/9.31min",440464.075,364969.72,281168.9,710791.7,469504.25,639467.06,411423.9
"1431/534.4854mz/9.31min",242834.965,349214.72,179220.6,264029.16,236586.16,203622.98,249083.77
"1432/512.5034mz/9.31min",1963410.7,2044957.5,1334679.6,2355655.5,1849981.2,1956430.6,1970390.8
"1433/618.5453mz/9.31min",222089.585,224957.9,103762.05,219221.27,159167.3,275777.53,276130.12
"1434/619.5498mz/9.31min",65574.9775,69383.24,15495.747,61766.715,14134.677,76658.39,75705.53
"1435/672.5536mz/9.32min",193443.635,209625.47,83115.52,177261.8,135787.52,215646.25,232445.2
"1436/658.5093mz/9.33min",468743.37,476573.62,313663.66,995272.06,436400.12,460913.12,556638.1
"1437/657.5059mz/9.33min",1504234.6,1922834.4,762053.75,2475022,1033469.94,1157095.4,1851373.8
"1438/634.54mz/9.34min",8035.185,2678.395,20165.295,135855.98,2678.395,13391.975,2678.395
"1439/652.5508mz/9.34min",437096.12,391900.4,271291.53,802035.4,366060,492961.72,482291.84
"1440/575.5225mz/9.37min",1479818.55,2067919.6,1224245,1892376.6,1019697.8,1124204.2,1735392.1
"1441/574.5191mz/9.36min",3643128,5023918.5,2988034.5,4683395.5,2516257.2,2716046.8,4298221.5
"1442/556.5084mz/9.37min",618266,827640.06,526078.9,816257.6,447045.88,491496.78,710453.1
"1443/590.5139mz/9.37min",102484.4975,145165.48,78426.8,139316,57531.773,67590.83,126542.195
"1444/596.5011mz/9.38min",1985826.6,4827696,1427407,2573888.5,1120619.2,1052414.8,2544246.2
"1445/1170.013mz/9.37min",204638.98,567543.7,136531.3,282630.53,91738.45,94195.875,272746.66
"1446/906.2587mz/9.38min",2297327.28,5275776.5,4596279.5,765775.76,765775.76,765775.76,3828878.8
"1448/909.2572mz/9.38min",994406.64,2303546.8,2009357.5,331468.88,331468.88,331468.88,1657344.4
"1449/910.256mz/9.38min",513710.7,1213925,1057486.8,171236.9,171236.9,171236.9,856184.5
"1450/650.6444mz/9.43min",4392217.756,3148.1024,9212277,15740.512,11216902,8768695,3148.1024
"1451/924.2691mz/9.42min",30123.619,80087.78,12027.035,48220.203,2405.407,2405.407,81649.13
"1453/528.4022mz/9.43min",13320.9726,81810.04,4440.3242,27335.557,4440.3242,4440.3242,22201.621
"1454/462.3554mz/9.43min",15199.8024,83990.55,5066.6008,25333.004,5066.6008,5066.6008,28443.893
"1456/717.6mz/9.44min",7828.3852,7828.3852,7828.3852,185573.11,7828.3852,7828.3852,39141.926
"1457/771.6473mz/9.44min",15343.839,15343.839,15343.839,15343.839,15343.839,15343.839,76719.195
"1458/659.5214mz/9.52min",90320.762,135802.61,28762.748,184214.64,44838.914,44485.516,143215.56
"1459/696.5888mz/9.43min",31096.452,87185.695,10365.484,51827.42,10365.484,10365.484,53970.727
"1461/743.6157mz/9.47min",34818.1128,11606.0376,11606.0376,2475289.2,11606.0376,58030.188,1835709.1
"1462/631.4902mz/9.46min",273977.155,557107.3,37525.71,525942.56,7505.142,67452.03,480502.28
"1466/1128.3159mz/9.44min",20878.924,104394.62,20878.924,201748.8,20878.924,20878.924,20878.924
"1468/1130.3139mz/9.46min",21633.12,108165.6,21633.12,297198.72,21633.12,21633.12,21633.12
"1470/1047.8768mz/9.51min",323952.79,777619.7,118201.23,514320.9,70124.27,153625.33,494280.25
"1471/535.433mz/9.53min",1116126.35,2425566.8,511883.5,1678468.4,448654.5,553784.3,1725281.4
"1472/673.6294mz/9.51min",1042735.14,347578.38,1873887.2,347578.38,1828747.9,1737891.9,347578.38
"1473/672.6263mz/9.51min",1922640.666,4300.0664,4057770.8,21500.332,5313625,3823781,4300.0664
"1474/622.5165mz/9.51min",147307.336,655697.25,55281.312,239333.36,29580.059,31734.152,240252.86
"1476/657.5053mz/9.49min",197001.865,352864.5,28570.104,544385.94,49229.805,62411.57,331592.16
"1477/640.5272mz/9.54min",16386.9255,88464.33,1145.20694,13014.705,5726.0347,19759.146,70526.47
"1478/998.2878mz/9.59min",82557.527,90765.45,93581.81,9981.4868,88985.57,49907.434,76129.484
"1481/799.6774mz/9.6min",26241.26,26241.26,200353.38,26241.26,26241.26,131206.3,26241.26
"1482/561.4486mz/9.6min",1234001.2,2594795.5,655260.1,1654262.4,764118.75,818468.4,1649534
"1483/696.5895mz/9.6min",296095.775,549560.3,119678.36,351674.8,240516.75,228574.86,382056.16
"1484/1099.9086mz/9.61min",209386.77,490832.9,107899.8,292752.12,141385.1,125895.086,277388.44
"1485/825.6934mz/9.62min",143392.588,143392.588,907538.5,143392.588,143392.588,716962.94,143392.588
"1486/907.2592mz/9.64min",233283.864,552400,464608.78,77761.288,77761.288,77761.288,388806.44
"1487/908.2577mz/9.63min",211204.2,537028.25,426072.22,70401.4,70401.4,70401.4,352007
"1488/906.2585mz/9.64min",275622.804,704875.75,551943.75,91874.268,91874.268,91874.268,459371.34
"1489/909.2572mz/9.64min",99102.786,277739.84,240708.11,33034.262,33034.262,33034.262,165171.31
"1491/659.5218mz/9.64min",128204.205,155589.19,46556.49,172450.67,100016.25,103476.8,152931.61
"1492/654.5069mz/9.65min",65498.5715,73558.414,46627.934,31283.094,66902.53,94389.47,64094.613
"1493/633.5053mz/9.66min",109435.755,189826.27,34028.773,114448.52,100752.18,104422.99,139586.73
"1494/610.5166mz/9.69min",1684452.3,3700533.2,935942.2,1792166.5,1576738.1,1225568.9,1807777.9
"1495/588.5348mz/9.7min",1665066.6,2785862.8,1119624.1,1721743.6,1608389.6,1577755.9,1856541
"1496/634.6494mz/9.73min",1789954.68,596651.56,2983257.8,596651.56,6867277,3451101.8,596651.56
"1497/656.631mz/9.72min",233835.072,77945.024,389725.12,77945.024,1319744.6,472158.5,77945.024
"1498/820.7382mz/9.74min",438633.16,438633.16,2622156,438633.16,438633.16,2193165.8,438633.16
"1499/660.5251mz/9.76min",793872.275,889480.5,398727.2,918498.6,751039.8,836704.75,722626.06
"1500/659.5218mz/9.76min",1900323.3,2029392,946029.6,2165398.8,1844199,1956447.6,1838133
"1501/1128.3158mz/9.76min",401828.98,2009144.9,401828.98,2313284,401828.98,401828.98,401828.98
"1502/1129.3165mz/9.76min",429972.8,2149864,429972.8,2548459.5,429972.8,429972.8,429972.8
"1503/1130.3147mz/9.77min",462124.24,2310621.2,462124.24,2587342.8,462124.24,462124.24,462124.24
"1504/813.6578mz/9.77min",131085.798,43695.266,260483.2,43695.266,221156.6,218476.33,43695.266
"1505/1131.3138mz/9.77min",323449.58,1617247.9,323449.58,1765237.2,323449.58,323449.58,323449.58
"1506/853.7244mz/9.8min",21978.408,21978.408,109892.04,21978.408,21978.408,21978.408,21978.408
"1507/1074.3065mz/9.81min",393098.015,359893.6,462519.3,24603.07,384696.97,423212.84,401499.06
"1509/1073.3073mz/9.82min",414956.175,371646.44,463355.8,31447.975,411469.25,441460.62,418443.1
"1511/1072.3062mz/9.82min",398986.55,366259.97,446182.44,26227.004,391117.5,440983.6,406855.6
"1512/226.9515mz/9.82min",3277.12998,100326.1,1092.37666,5461.8833,17145.91,1092.37666,1092.37666
"1513/537.3944mz/9.82min",228943.93,730224.94,138125.28,328630.3,260384.7,156960.38,197503.16
"1514/90.9766mz/9.82min",87150.738,260318.27,50901.062,123400.414,163992.69,13579.061,26526.402
"1515/848.2698mz/9.83min",57249.647,57122.004,69144.27,11322.4554,58666.18,56612.277,57377.29
"1519/758.2213mz/9.85min",25951715,29211468,27320620,4806485.2,31891568,24032426,24582810
"1522/761.2197mz/9.85min",7395803.5,8293216.5,7787921,1372101.1,9091668,6860505.5,7003686
"1523/763.2173mz/9.85min",1206323.25,1369632.6,1282421.5,223954.18,1492242.9,1119770.9,1130225
"1525/784.2365mz/9.85min",2234996.5,2754618,2272008.5,405147.9,3075561.2,2025739.5,2197984.5
"1526/785.2372mz/9.85min",1672832.7,2053928.8,1679626.6,298407.76,2300414.2,1492038.8,1666038.8
"1528/787.235mz/9.85min",580439,569641.56,650618.7,100009.28,873040.75,500046.4,591236.44
"1530/540.5345mz/9.86min",265392.015,264144.47,164847.73,512928.56,194738.78,266639.56,298343.06
"1531/1146.326mz/9.87min",873957.425,883414.1,990394.56,410422.06,944304.4,864500.75,842132.06
"1532/1147.3267mz/9.87min",962383.63,965886.06,1065324.1,443739.9,1033724.94,958881.2,920400.5
"1533/1148.3256mz/9.88min",949286.63,950268.2,1079497.6,451327.88,1003827.9,948305.06,928887.9
"1534/584.5397mz/9.91min",434749.14,468096,387734.25,677029.9,378716.25,409418.75,460079.53
"1535/602.5504mz/9.91min",3359153.35,3914325.5,2980807.2,4923077.5,2899444,3130543.2,3587763.5
"1536/664.6234mz/9.91min",478114.02,426235.34,275139.88,722198.9,373022.62,566974.56,529992.7
"1537/618.5448mz/9.91min",107976.858,142212.56,89924.766,163199.19,81525.195,71954.875,126028.95
"1538/624.5322mz/9.91min",3522658.25,4905774,2614264,3896165,3647344,2824212.2,3397972.5
"1539/686.6052mz/9.92min",782517.31,735093.4,428249.62,968064.6,783172.56,852435.8,781862.06
"1540/144.9822mz/9.97min",6767216.25,7061259.5,6359684.5,6473173,7543417,14620501,6380953.5
"1541/650.6444mz/9.97min",1114.6836,1114.6836,1114.6836,1114.6836,111898.04,5573.418,1114.6836
"1542/820.738mz/9.98min",157778.86,157778.86,830613.56,157778.86,157778.86,788894.3,157778.86
"1543/90.9766mz/9.98min",62420.695,95174.78,48298.55,64951.867,98217.09,33085.562,59889.523
"1544/226.9515mz/9.99min",11177.0439,66561.13,810.55156,18301.33,40084.33,810.55156,4052.7578
"1545/1128.3158mz/9.99min",174025.112,870125.56,174025.112,966143.75,174025.112,174025.112,174025.112
"1546/1129.3165mz/9.99min",202828.44,1014142.2,202828.44,1065583.8,202828.44,202828.44,202828.44
"1547/1130.3151mz/9.99min",199575.288,997876.44,199575.288,1048189,199575.288,199575.288,199575.288
"1549/659.5211mz/10.01min",40942.43,51402.457,7704.2648,39609.08,38521.324,52555.484,42275.78
"1550/839.6726mz/10.01min",42287.1,14095.7,156129.2,14095.7,168303.45,70478.5,14095.7
"1551/813.6571mz/10.01min",406508.064,135502.688,945044.2,135502.688,677513.44,739027.6,135502.688
"1552/825.6933mz/10.02min",155803.88,155803.88,779019.4,155803.88,155803.88,780368.2,155803.88
"1553/559.5169mz/10.02min",284845.455,426477.2,217530.86,307588.88,380094.5,244187.77,262102.03
"1554/563.4643mz/10.03min",623204.3,1092496.8,355564.62,643627.5,600460,602781.1,794393.75
"1555/853.7243mz/10.03min",63648.306,63648.306,318241.53,63648.306,63648.306,63648.306,63648.306
"1556/983.2574mz/10.03min",587012.345,604480.44,704273.8,107435.45,775676,537177.25,569544.25
"1557/1103.9399mz/10.03min",295064.69,482332.6,166125.77,306115.28,284014.1,262494.28,350477.88
"1558/982.2567mz/10.03min",569023.63,587701.06,1034944.8,106451.44,842735.7,532257.2,550346.2
"1559/686.4385mz/10.09min",2385839.15,3393340.2,1427809.9,2551484.8,2971136.2,2220193.5,1569045.2
"1560/680.4799mz/10.06min",5118318.5,5486043.5,4949577.5,5287059.5,5477688,4665499.5,4658358
"1561/663.4534mz/10.07min",3483783.25,3602283,3365283.5,3766521.8,3682965.5,3156241.8,3126196.8
"1562/708.5101mz/10.07min",989792.525,1063421.6,955277.3,1024307.75,1128297.6,851577.9,730595.25
"1563/706.4955mz/10.07min",1566143.45,1530457.8,1709505.1,1601829.1,1767507.8,1259353.6,1308106.9
"1564/736.5424mz/10.07min",1772238.6,1885486.6,1662552,1881925.2,1935655.1,1531511.4,1364086.2
"1565/685.4352mz/10.09min",6362550,7335137,5164026.5,6761024.5,6503301.5,5990715,6221798.5
"1566/1103.9399mz/10.14min",195526.035,256031.58,154485.89,193159.55,197892.52,186473.44,225405.36
"1567/563.4643mz/10.15min",1179306.8,1542179.8,874737.8,1149990.5,1208623.1,1122821.4,1312300.9
"1568/1129.9557mz/10.17min",543230.825,740728.9,390116.47,552676.4,533785.25,515124.2,611775.1
"1569/1130.9591mz/10.17min",397236.97,545508.1,275613.53,401968.97,392504.97,376080.44,445864.3
"1570/589.48mz/10.17min",3334255,4512387.5,2221420.5,3347336.5,3321173.5,3186491.2,3771018
"1571/813.6572mz/10.17min",437707.5,145902.5,1130198.1,145902.5,729512.5,784599.6,145902.5
"1572/820.7381mz/10.18min",115881.84,115881.84,799567.4,115881.84,115881.84,579409.2,115881.84
"1573/1130.315mz/10.18min",91479.52,468303,91479.52,457397.6,91479.52,91479.52,91479.52
"1574/686.6052mz/10.18min",145202.34,147240.38,77843.08,143164.3,130401.8,162680.92,166576.22
"1575/825.6934mz/10.18min",225776.36,225776.36,1226580,225776.36,225776.36,1128881.8,225776.36
"1576/1129.3166mz/10.18min",90278.068,466107.03,90278.068,451390.34,90278.068,90278.068,90278.068
"1577/839.6727mz/10.18min",484851.6,161617.2,1244302,161617.2,808086,1087037.1,161617.2
"1578/1155.9713mz/10.18min",597629.925,793386.25,379177.28,618971.6,556147.3,576288.25,665112.56
"1579/1128.3158mz/10.18min",83383.188,416915.94,83383.188,423331.06,83383.188,83383.188,83383.188
"1580/1131.3148mz/10.18min",56180.98,328364.94,56180.98,280904.9,56180.98,56180.98,56180.98
"1582/853.7246mz/10.18min",182646.68,182646.68,913233.4,182646.68,182646.68,182646.68,182646.68
"1583/605.4538mz/10.18min",493417.325,696171.9,272524.25,480261.9,506572.75,449173.72,546167.8
"1584/624.5324mz/10.19min",98268.585,173316.73,56091.027,80418.72,103634.48,92902.69,119192.1
"1585/799.6779mz/10.19min",159717.84,53239.28,324957.56,266196.4,53239.28,269660.75,53239.28
"1586/980.2776mz/10.19min",141637.288,141637.288,141637.288,708186.44,141637.288,141637.288,141637.288
"1588/650.6443mz/10.21min",33432.8412,11144.2804,55721.402,11144.2804,101403.44,79002.13,11144.2804
"1589/672.6265mz/10.24min",46080.954,15360.318,76801.59,15360.318,245421.94,137023.98,15360.318
"1591/90.9766mz/10.26min",919434.12,1035105.94,919034.94,919833.3,885582.4,815748.9,940241
"1592/498.9009mz/10.27min",102730.66,201929.64,92404.92,113056.4,86237.04,75571.03,120813.95
"1593/687.476mz/10.27min",43902.048,14634.016,73170.08,14634.016,137258.47,98803.49,14634.016
"1594/566.8885mz/10.27min",68025.875,136079.62,67930.8,68120.95,50570.035,43676.062,78291.555
"1595/740.5197mz/10.29min",85131.1825,1918.0632,9590.316,445138.8,324900.6,68799.67,101462.695
"1596/766.5349mz/10.28min",91961.086,13393.3172,13393.3172,787509.2,130392.3,66966.586,116955.586
"1598/158.9641mz/10.27min",288208.22,370391.97,292937.38,283479.06,264173.9,233170.95,295123.1
"1599/362.9262mz/10.27min",206113.385,348351.3,201214.08,211012.69,179489.28,157513.22,222785.75
"1600/226.9514mz/10.27min",876230.33,1267549.8,861718.56,890742.1,803042.7,703073.9,931788.4
"1601/430.9135mz/10.27min",180302.275,328403.9,180857.47,179747.08,157662.25,130869.41,211342.67
"1602/808.5821mz/10.27min",119778.504,39926.168,305950.5,39926.168,39926.168,199630.84,355630.72
"1603/712.4883mz/10.27min",351455.25,117151.75,606617.9,117151.75,866975.56,585758.75,117151.75
"1604/782.5663mz/10.28min",94592.148,31530.716,215557.05,31530.716,31530.716,157653.58,256760.8
"1605/686.4726mz/10.28min",174081.3,58027.1,290135.5,58027.1,439732.22,332503.6,58027.1
"1606/810.597mz/10.28min",137190.215,25038.208,149189.39,173755.69,25038.208,125191.04,182473.4
"1607/630.4103mz/10.28min",2315518.35,2329880.2,1682826.8,2301156.5,1957357,2802559.5,2682311.2
"1608/691.5098mz/10.28min",366314.82,122104.94,610524.7,122104.94,1133085.4,884030.06,122104.94
"1609/652.3922mz/10.28min",543145.19,547936.44,413218.75,538353.94,458266.56,649021.6,649812.3
"1610/768.549mz/10.28min",114885.33,18539.1828,130550.75,99219.91,445139.06,92695.914,154952.45
"1611/690.5064mz/10.29min",1048517.66,8275.7696,2009952.2,87083.12,2692033.2,2083398.6,41378.848
"1612/726.504mz/10.29min",974449.2,324816.4,1624082,324816.4,2794781.2,1887285.6,324816.4
"1613/728.5172mz/10.33min",37818.194,37818.194,37818.194,416574.3,189090.97,37818.194,37818.194
"1615/754.5351mz/10.28min",5493.9822,1831.3274,1831.3274,559082.3,9156.637,1831.3274,31340.562
"1616/664.4908mz/10.3min",604448.064,201482.688,1007413.44,201482.688,1295185.9,1153277.6,201482.688
"1617/744.5532mz/10.29min",343010.5,15900.04,79500.2,2793748.5,416735.5,269285.5,455288.44
"1618/608.4284mz/10.31min",8666728,12684176,5289296,9088374,5327057,8245082,9871862
"1619/742.4778mz/10.31min",214682.196,71560.732,357803.66,71560.732,691423.25,436683.12,71560.732
"1620/644.426mz/10.29min",117347.15,271725.06,1653.443,156065.55,8267.215,78628.75,156537.05
"1621/716.4622mz/10.31min",102678.72,34226.24,171131.2,34226.24,350048.94,250934.53,34226.24
"1623/740.4826mz/10.32min",42130.637,57285.74,5461.8488,56952.03,5461.8488,27309.244,65343.543
"1624/718.5017mz/10.34min",56392.178,98891.414,3681.1872,110272.086,3681.1872,18405.936,94378.42
"1625/622.4439mz/10.33min",327046.2,838889.75,108469.3,408644.5,149661.25,245447.9,414309.12
"1626/732.5534mz/10.34min",97596.8695,2160.7438,2160.7438,1250798.5,206036.23,10803.719,184390.02
"1627/704.5223mz/10.34min",2005601.5,2517.0904,3903766.2,107436.8,6159431,4311015,12585.452
"1630/714.5037mz/10.35min",145019.46,48339.82,241699.1,48339.82,1949859.8,1292180.2,48339.82
"1632/634.444mz/10.4min",466909.63,34131.883,468586.38,356654.28,558942.44,967530.94,465232.88
"1633/692.5214mz/10.37min",348198.113,3014.6052,681323.2,15073.026,3974926,2385957,3014.6052
"1634/746.5675mz/10.32min",388281.25,62793.324,414419.7,313966.62,3601009.5,362142.8,506273.06
"1635/650.6444mz/10.41min",23044.8936,7681.6312,38408.156,7681.6312,164063.6,129380.87,7681.6312
"1637/131.5335mz/10.44min",986270.2,295209.44,997642.3,978908.1,634832.94,1020942.44,993632.3
"1638/112.0179mz/10.44min",3028915.7,3002277.2,2913388,2995647.8,3055554.2,3135391.8,3167109.5
"1639/111.0202mz/10.44min",7901624.75,7819432,7586304,7762751,7983817.5,8030310.5,8188344.5
"1640/99.5121mz/10.44min",1524676.2,1407986.9,1397011,1608329.6,1515510.2,1533842.2,1570300.5
"1641/139.9879mz/10.44min",719455.6,714371.2,430319.22,730137.3,724540,692429.44,795596.3
"1642/184.9855mz/10.44min",1044994.3,1064980.9,1026331.56,993823.5,1083186.9,1063644.1,1026344.5
