row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,Unnamed: 19
54,89.02430886625706,0.49225736,,,,,,,,,,,2056341.8,398051.66,1129147.0,1317736.0,694794.6,1145473.8,
4,92.9279590486827,0.34371433,,,,4.0,,,,,,,1022924.06,894798.6,1028006.4,1063920.2,1000870.56,1133578.5,
5,94.92503291057362,0.34371433,,,,4.0,,,,,,,690371.7,583884.56,702202.94,697151.94,659705.4,751079.75,
701,96.96004798767687,5.9011426,,,,,,,,,,,120203.875,320663.62,245048.53,177821.38,1251070.6,629007.06,
2108,96.9600694966157,11.01961,,,,,,,,,,,4050417.8,3910449.2,3710812.0,3948840.0,3078400.2,3316665.5,
3,96.96014490696663,0.32820123,,,,,,,,,,,2392139.8,10520700.0,8105709.0,3073985.5,13735668.0,11701953.0,
35,96.9694995773717,0.39651635,,,,4.0,,,,,,,7055410.0,8238824.0,7602993.5,5932888.5,7692605.0,8420960.0,
2015,99.92575065461672,10.19738,,,,,,,,,,,1854793.9,2590366.8,2995903.2,2331302.0,2707960.8,3258736.0,
1888,99.925779178413,8.456452,,,,164.0,,,,,,,4669840.0,6086673.5,35269036.0,4864153.0,43126170.0,33277572.0,
1716,99.92579623427643,8.153499,,,,44.0,,,,,,,28051530.0,34104164.0,6447426.0,31503694.0,8149373.5,6077469.0,
1873,100.92594981795759,8.439642999999998,,,,,,,,,,,528866.2,451309.8,425145.66,545988.06,4942311.0,945194.06,
1564,100.93359442912146,7.7225779999999995,,,,67.0,,,,,,,13110532.0,4052828.0,2800546.0,4212288.0,5677018.5,4189384.5,
1757,100.93362036657702,8.135978999999999,,,,44.0,,,,,,,3211216.2,14243608.0,14671536.0,16547613.0,11269412.0,2523654.8,
31,103.00367889156796,0.3869692,,,,4.0,,,,,,,1306629.9,1058081.2,1042408.94,1361157.9,1063521.4,1044952.6,
1870,106.04100805613287,8.434771000000001,,,,,,,,,,,83719.73,404567.88,111606.69,22998.25,0.0,17006.754,
1985,106.04103346108572,9.693126,,,,,,,,,,,58244.3,374948.34,44584.574,32517.996,9931.633,23327.664,
1991,106.0410346570094,9.896322,,,,,,,,,,,221809.8,1434502.8,180931.7,54827.957,28956.605,13153.431999999999,
2006,106.04103612312835,10.165778999999999,,,,,,,,,,,53377.117,2485600.2,801622.0,103950.016,28653.504,37718.31,
1895,106.04103713469358,8.51395,,,,,,,,,,,83719.73,694467.6,64158.01,22598.382999999998,21196.8,17006.754,
1971,106.04104567368744,9.534711,,,,,,,,,,,59269.715,221833.27,29692.701,39969.29,8401.851999999999,12341.444,
1986,106.041046398279,9.736085000000001,,,,,,,,,,,58437.835999999996,506451.38,209061.48,56725.918,9931.633,9428.475,
1969,106.04105530628878,9.489606,,,,,,,,,,,59269.715,712484.7,77839.79,39969.29,27026.906000000003,12341.444,
1999,106.04105597350927,10.045482000000002,,,,,,,,,,,238581.33,476928.7,43409.164000000004,69418.38,28956.605,37718.31,
119,107.05025728559627,2.7580395,,,,,,,,,,,563524.4,649416.2,575992.1,798886.56,595567.7,675616.4,
2047,112.98559151843912,10.243176,,,,,,,,,,,6071877.5,8357584.0,8241614.5,6271658.5,8260289.5,6231205.0,
2086,112.98562826786645,10.46617,,,,,,,,,,,3746518.2,4733209.0,6213563.5,4409410.0,4527687.0,5525290.5,
2021,113.92618874145307,10.204301,,,,,,,,,,,319911.5,509404.16,553139.56,473675.97,517163.7,436166.97,
1565,113.92621878693329,7.726089,,,,67.0,,,,,,,6857329.5,1436804.1,297248.72,1039605.44,1677141.2,1031764.44,
1881,113.9262323188756,8.453797,,,,,,,,,,,1061662.2,793803.5,1557114.1,1189951.9,1896064.5,5860580.0,
1780,113.92626372662998,8.137673,,,,44.0,8.0,[M+K]+,,2.0,1799;1780,74.96323000000001,1106210.9,5106408.5,5107239.0,6382793.5,3205554.2,725058.7,
2012,114.93404100643292,10.207816000000001,,,,,,,,,,,210164.48,365928.28,421863.34,322450.28,497230.94,402273.9,
1329,114.93405475698994,7.4454675,,,,107.0,5.0,[M+K]+,,2.0,1342;1329,75.97103,863351.8,687006.4,998199.5,984459.1,376597.53,388906.6,
1478,114.93405979632065,7.682110300000001,,,,9.0,6.0,[M+K]+,,2.0,1478;1480,75.97103,1395827.9,1542290.0,1442786.1,2126714.5,1832431.9,1305057.0,
1778,114.9341102953938,8.136115,,,,,,,,,,,806734.0,2845032.8,1245610.0,1058015.1,5101859.5,3833068.2,
46,115.0036741437655,0.4472848,,,,,,,,,,,1744964.0,1136219.5,1291408.9,1590499.5,1034208.5,1557967.8,
60,115.00369363851264,0.5906560000000001,,,,,,,,,,,1916687.9,997750.25,1073970.5,1799291.5,971877.25,2659599.2,
2017,115.92067233320006,10.206901,,,,,,,,,,,9832261.0,10155397.0,10728468.0,9391858.0,10400248.0,8783717.0,
1566,115.92069879270204,7.7291164000000006,,,,67.0,,,,,,,134556020.0,28176364.0,28403274.0,27651174.0,32853150.0,24512690.0,
1882,115.92070541103762,8.453797,,,,,,,,,,,20355318.0,25680346.0,29991098.0,23012684.0,36375332.0,109748104.0,
1758,115.92073954703152,8.13763,,,,44.0,,,,,,,22067606.0,98872540.0,98729950.0,123842540.0,61733464.0,27865260.0,
1769,116.92846454312695,8.134437,,,,44.0,7.0,[M-H+2Na]+,,2.0,1769;1787,71.95769,16523334.0,53779132.0,41542120.0,19933286.0,49057524.0,74025544.0,
1480,116.92846682137241,7.682151299999999,,,,9.0,6.0,[2M-2H2O+H]+,,2.0,1478;1480,75.97103,36267188.0,56168676.0,43356950.0,41318080.0,36398400.0,25740770.0,
1342,116.92848149361109,7.445496,,,,107.0,5.0,[2M-2H2O+H]+,,2.0,1329;1342,75.97103,16753697.0,15069966.0,19955538.0,19421652.0,9747965.0,9038155.0,
324,117.0191706959922,4.670471,,,,40.0,,,,,,,77556.95,187922.3,79009.875,214891.25,169803.77,85869.43,
64,117.01933715152614,0.6441164,,,,174.0,,,,,,,11642838.0,6385702.5,8101254.5,12741838.0,6860707.5,9711518.0,
43,117.01933855366177,0.4867338,,,,,,,,,,,4598616.0,1853200.6,2133874.2,1215609.5,1607832.0,2343431.2,
76,117.0193484335808,0.78397924,,,,,,,,,,,312122.8,126052.14,225736.98,190668.66,71057.95,212332.56,
93,117.01935317517272,2.1524415,,,,,,,,,,,12548.223,0.0,8145.0547,0.0,0.0,138495.0,
79,117.01936364429358,0.9962578999999999,,,,,,,,,,,42360.793,4234.626,55785.91,64807.89,3801.5571,0.0,
1760,117.91905598048035,8.135985,,,,44.0,,,,,,,529110.94,2776061.8,2849141.2,550085.9,1773235.6,424184.22,
2014,117.9285624450185,10.204356,,,,,,,,,,,872639.8,832159.2,959854.5,753115.4,1127822.2,898714.44,
1730,117.92859170282208,8.131959,,,,44.0,,,,,,,1849759.1,5262752.0,5004012.5,2374752.2,5625166.0,9025046.0,
1469,117.92859545390199,7.681242500000001,,,,9.0,,,,,,,4136175.0,4363894.5,5061668.0,5014686.5,4010835.8,2544166.2,
69,118.0509201257172,0.64918095,,,,,,,,,,,762974.6,851550.6,1812357.4,957602.8,363531.47,284855.03,
50,118.05094700418448,0.41278812,,,,,,,,,,,29565038.0,9096392.0,6236459.0,28946918.0,6042221.5,4557396.5,
11,118.05095845846851,0.36642766,,,,4.0,,,,,,,52545130.0,27042488.0,27130032.0,63234904.0,19902292.0,15287702.0,
572,118.05095861313534,5.5407124,,,,,,,,,,,46577.78,161672.33,120851.14,35293.74,273063.56,292497.4,
131,118.05097791160723,2.9262083,,,,,,,,,,,18225.225,282126.3,165262.58,42014.984000000004,117083.08,133064.38,
108,118.0509827853757,2.4246173,,,,,,,,,,,155663.58,169581.36,223977.55,151855.11,0.0,199589.66,
98,118.0509965264504,2.2074466,,,,,,,,,,,29674.43,390735.03,270702.5,150826.5,0.0,193586.95,
91,118.05099695376506,2.1513984,,,,,,,,,,,29674.43,195165.86,1115729.0,94600.55,0.0,222999.42,
87,118.05099997753722,1.5009874,,,,,,,,,,,205584.67,44322.883,159146.73,174180.88,3971.3203,122454.81,
2002,118.89962006123842,10.154273,,,,,,,,,,,107161.49,174476.28,261389.75,120262.13,2878522.5,3173226.0,
1490,118.92677992881865,7.683700599999999,,,,9.0,,,,,,,1118073.2,1044094.7,1297019.9,1232821.8,704681.25,521360.62,
1747,118.92680381891245,8.135173,,,,44.0,,,,,,,448758.5,1336505.1,1199943.4,241592.83,1617408.1,430930.44,
7,119.94687590285272,0.34937224,,,,4.0,,,,,,,1768828.6,1439877.9,1728391.6,1809008.1,1617925.6,1886033.0,
143,120.04546254401971,3.0528157000000005,,,,11.0,,,,,,,446153.72,548120.7,434773.12,624624.94,490706.8,481425.9,
111,121.02951579535109,2.5767195,,,,,,,,,,,1003757.3,818958.6,1173080.0,839435.0,638061.44,989035.7,
163,121.02952368987239,3.3227935,,,,,,,,,,,75260.72,159296.6,182917.98,54215.19,0.0,3502.8484,
8,121.94397994866192,0.34937224,,,,4.0,,,,,,,569584.56,469841.75,580039.3,607113.2,532485.1,615097.8,
177,125.09714041164095,3.45055,,,,116.0,,,,,,,717806.44,917931.3,666419.56,1027148.06,1031570.2,852679.06,
27,128.03527121309278,0.38922194,,,,4.0,,,,,,,3162228.8,1201806.6,1400239.1,2599376.5,779692.1,1037354.06,
61,128.03529491127384,0.6045611,,,,,,,,,,,4105534.0,1730863.5,2422194.2,3759399.8,2531466.5,3910704.2,
71,130.08728826607674,0.7328949,,,,,,,,,,,2444944.8,796914.2,1685607.5,2582480.5,679894.25,1348016.4,
130,130.0873276469968,2.908665,,,,47.0,,,,,,,223746.38,207327.48,390612.1,204167.9,166496.08,241207.94,
112,130.0873334676022,2.5805879000000003,,,,,,,,,,,109366.64,164597.6,375957.25,172575.66,38307.04,85608.734,
121,131.07133784185672,2.7841632,,,,144.0,,,,,,,4775264.5,3590300.8,4758463.0,4442848.0,4101108.8,6110299.5,
1403,132.90016116861247,7.58443,,,,,,,,,,,26017.362999999998,155480.11,50850.617,80660.95,709775.4,141847.56,
1372,132.9001648936555,7.4900804,,,,,,,,,,,56721.652,152854.25,126390.39,54177.332,300410.28,524662.7,
2005,132.9001657634461,10.173117999999999,,,,,,,,,,,211092.8,193047.8,295917.6,175478.53,1659142.5,1752637.9,
1576,132.90017342032834,7.776338000000001,,,,,,,,,,,78328.6,148681.83,95371.03,43801.043,922147.1,620428.9,
1885,132.92338551544498,8.452198,,,,,,,,,,,741299.25,547441.25,2388179.0,466099.9,2931520.0,635613.8,
2019,132.92338868483506,10.205371000000001,,,,,,,,,,,336047.28,344705.47,371529.4,312530.3,357410.7,299532.84,
1549,132.92339358370435,7.698005,,,,,,,,,,,848198.4,1345983.0,1494462.6,1058680.9,1296432.1,763009.3,
1799,132.92343766687154,8.137704,,,,44.0,8.0,[2M-H2O+H]+,,2.0,1799;1780,74.96323000000001,570917.3,2367563.8,2331167.2,4332090.5,2448937.5,1607985.0,
23,133.01418620618207,0.37888038,,,,4.0,,,,,,,7112361.5,6430014.5,7399644.5,7196151.0,6102830.0,7605941.5,
2060,134.89461251333168,10.243768,,,,19.0,,,,,,,1347477.5,2074470.2,1536600.2,1548702.1,1610122.9,4373255.0,
1373,134.89462098860687,7.4898869999999995,,,,80.0,,,,,,,6284129.0,13435170.0,7862449.0,5240063.5,8322563.5,7943533.0,
1588,134.89462179597362,7.789697,,,,147.0,,,,,,,6014758.5,8836959.0,7969330.5,5744300.5,17753502.0,12084949.0,
1226,134.8946265692351,7.375351400000001,,,,,,,,,,,2559206.8,3573168.0,1344084.5,3709093.0,5436108.5,3368612.8,
2010,134.89462912997988,10.171356,,,,90.0,,,,,,,4374660.5,3922315.0,6111444.0,3590294.2,30599218.0,33996444.0,
1178,134.8946474033913,7.168674,,,,,,,,,,,3767492.5,2873485.5,2735668.2,2106675.2,4326908.5,3606273.8,
2009,135.9708640702755,10.16505,,,,,,,,,,,2838393.5,527465.44,495754.7,2867328.8,377565.28,405255.2,
142,136.04035610127158,3.0518925,,,,11.0,,,,,,,114627.77,139687.1,117115.53,166903.9,126655.53,114304.27,
118,136.04035649358386,2.7321756,,,,101.0,,,,,,,130056.11,129846.07,128872.555,167205.69,66161.14,81323.234,
105,136.04036647021758,2.4104655,,,,139.0,,,,,,,901388.8,652536.8,848403.44,773130.7,818329.06,1032937.44,
2011,136.89164712599438,10.171356,,,,90.0,,,,,,,1411558.2,1299962.0,2051541.6,1178445.8,11358941.0,11804315.0,
2003,137.89169044446365,10.166938,,,,,,,,,,,141552.6,123576.07,194456.6,114525.055,1165578.0,1287005.2,
59,138.019613317885,0.57956237,,,,,,,,,,,107339.01,48541.46,34131.543,145090.44,66009.945,81741.39,
75,138.01963273099798,0.81838113,,,,,,,,,,,163081.69,117538.37,75950.11,363340.7,90262.37,105367.28,
164,138.01969137072766,3.3251673999999998,,,,,,,,,,,1524495.9,1728120.8,1574972.4,1958663.0,2092772.8,1934859.6,
107,139.0400624236452,2.458544,,,,,,,,,,,395758.88,642751.44,439102.38,742142.7,592632.4,460361.25,
222,141.0921528416265,3.8401992,,,,12.0,,,,,,,393829.62,290028.8,402258.03,475304.78,427377.22,529573.56,
231,141.09219512707224,3.94985,,,,,,,,,,,433918.75,378023.53,495265.7,581102.06,500321.72,631797.8,
103,144.04545229223822,2.4039669999999997,,,,139.0,,,,,,,850120.3,1319045.4,895503.56,1455662.1,1157537.1,945199.2,
156,144.04549233446002,3.274004,,,,8.0,,,,,,,541633.7,573436.3,575534.25,606194.4,663514.8,734498.44,
188,144.0455424309079,3.575375,,,,,,,,,,,3862.2246,0.0,24764.222999999998,0.0,28406.576,82752.52,
2020,144.9233390663918,10.199219,,,,,,,,,,,1957658.1,2115201.8,2175242.8,1923006.8,2091170.9,1708896.2,
1887,144.92335716291032,8.459124000000001,,,,,,,,,,,4311370.0,1420193.8,14203195.0,4749279.5,961424.0,3562929.0,
1561,144.9233809206689,7.7090516000000004,,,,67.0,,,,,,,27158972.0,1310009.6,1955025.5,2773449.5,6425841.5,4826023.0,
1787,144.923409576957,8.136811,,,,44.0,7.0,[2M+H]+,,2.0,1769;1787,71.95769,4153831.8,19766428.0,20158344.0,24652282.0,12681614.0,23275296.0,
96,145.05061784338713,2.142282,,,,,,,,,,,1931340.9,1026941.06,1416942.1,1326368.9,1106338.2,2172103.0,
179,145.0869852084096,3.4549751000000004,,,,116.0,,,,,,,286230.16,250044.22,295888.6,255005.42,278626.1,405650.9,
185,145.08704299561114,3.5372708,,,,,,,,,,,498430.78,414957.6,482033.06,438688.62,457289.84,574544.8,
56,146.04583147054774,0.47537342,,,,,,,,,,,904404.25,1624028.5,1817969.9,1303870.1,1576771.9,1720494.4,
24,146.04583389396598,0.37890851,,,,4.0,,,,,,,2539383.5,2951502.8,1895339.4,2569992.0,2583432.5,1458724.1,
9,146.96590512339384,0.35479406,,,,4.0,,,,,,,11292230.0,9347528.0,10833995.0,11875348.0,10238333.0,11890905.0,
70,146.9659137023429,0.7531399999999999,,,,,,,,,,,866589.4,244391.36,250940.55,933976.94,90561.984,306201.38,
78,146.96592240387616,0.93246263,,,,,,,,,,,370032.62,1170670.8,1079868.4,387306.3,373173.94,990251.6,
2004,150.88945204127978,10.150664,,,,,,,,,,,244760.92,267327.47,389138.28,188263.12,4128639.5,4602240.5,
120,151.04002961630042,2.7598922000000004,,,,,,,,,,,427651.25,478197.75,443580.7,596941.2,427729.84,484590.4,
2067,153.8685138631564,10.305074000000001,,,,35.0,,,,,,,884829.6,697353.9,575733.2,872960.7,72134.57,56558.405999999995,
2084,153.8685495558099,10.428654,,,,,,,,,,,205617.84,90569.27,49823.773,84655.47,39160.58,128878.695,
10,154.92817678806102,0.35799995,,,,4.0,,,,,,,1121700.9,1182715.1,1169839.6,1002275.9,1078234.4,1193883.2,
201,155.10777372174746,3.6944964,,,,135.0,,,,,,,4464185.5,4346834.0,4678525.0,4934247.0,4763099.5,6424048.5,
116,157.05062578068268,2.7010848999999997,,,,,,,,,,,371535.84,342530.06,417809.72,399672.06,348113.47,529732.5,
101,158.08222598022041,2.3704642999999996,,,,,,,,,,,440648.0,274345.84,487012.16,332609.88,233479.2,362402.9,
125,158.08222894774892,2.8127267000000002,,,,,,,,,,,929309.94,1078931.0,1036063.44,1284084.1,827401.56,807937.1,
117,158.08224089779887,2.7265491,,,,101.0,,,,,,,939003.5,1053163.0,986178.56,1315479.2,816245.3,880027.1,
89,158.08225339665972,1.9433755000000001,,,,,,,,,,,917472.4,1413868.4,1757010.8,1725117.1,1153797.2,1548121.9,
86,158.08225383803483,1.3839632,,,,,,,,,,,699668.5,318935.8,346684.94,391425.4,294569.53,391361.53,
88,159.06626473610038,1.5875177,,,,,,,,,,,269008.6,207988.22,192071.95,422931.22,124857.68,371738.62,
126,159.06626703323215,2.8710186,,,,,,,,,,,595413.8,531884.5,661543.0,655401.25,627582.8,875465.4,
113,159.06627759843545,2.6075714,,,,,,,,,,,353345.97,320898.0,347144.75,393009.72,332953.25,424582.47,
212,159.1026764929082,3.7890587,,,,,,,,,,,106462.46,88367.805,111655.195,98328.49,102183.6,112611.01,
244,159.10270002845516,4.073087,,,,127.0,,,,,,,573984.9,279341.88,574044.06,329583.47,608523.6,787831.06,
148,159.10272190731223,3.156937,,,,,,,,,,,30017.121,37734.777,12770.372,48960.437999999995,41772.6,35434.18,
149,160.04043313231276,3.199236,,,,119.0,,,,,,,800333.9,704773.2,805064.06,724018.2,784631.44,1042143.44,
30,160.06144724748285,0.38924107,,,,4.0,,,,,,,1526321.6,604465.2,745959.4,1181506.0,424364.38,501405.1,
63,160.06147262484836,0.63680595,,,,174.0,,,,,,,2150933.2,794131.44,1091609.9,1827518.1,1433234.0,1991280.2,
2087,160.84200079341292,10.505722,,,,,,,,,,,236234.83,271931.03,310220.97,249544.98,2499101.5,1888001.0,
2088,162.83906656985585,10.504809,,,,,,,,,,,225288.89,306329.56,308848.78,243046.7,2233112.2,1823496.8,
161,164.03536897131775,3.2897224,,,,,,,,,,,14899.55,25461.379,15659.07,26209.516,43642.35,29989.952999999998,
144,164.03537700173396,3.0528157000000005,,,,11.0,,,,,,,2038852.8,2455485.5,1989965.4,2840776.8,2157244.5,2053846.6,
137,165.0556512134327,3.0236976,,,,,,,,,,,1398739.8,1087369.9,1451362.1,1387514.0,1189414.2,1609551.1,
239,165.0557440819589,4.047039,,,,23.0,,,,,,,274552.38,428277.0,308048.62,477008.9,654029.56,505438.84,
16,168.03352066259276,0.37184465,,,,4.0,,,,,,,1305316.0,1313230.8,1421951.6,1330354.8,1412586.8,1626722.1,
29,168.06651731561442,0.3774099,,,,4.0,,,,,,,857873.2,353061.94,129488.484,1283638.8,367647.38,278948.66,
62,168.06654456039732,0.62864596,,,,,,,,,,,1130851.2,522316.03,581551.7,1873668.0,735273.7,721378.8,
266,169.08704052948096,4.175423,,,,,,,,,,,121600.22,80147.15,118342.414,113005.31,64847.437999999995,104426.26,
285,169.08704222529502,4.40615,,,,170.0,,,,,,,400640.1,344044.34,393052.47,381731.75,311056.72,384237.84,
262,171.10268222827293,4.1487956,,,,100.0,,,,,,,52077.684,82903.97,63307.42,99511.99,99597.54,100491.61,
209,171.1027017302001,3.7587068,,,,143.0,,,,,,,3321657.8,4289793.0,3104539.8,5039851.5,4903347.0,3738021.5,
133,171.1027121838763,2.9552848,,,,87.0,,,,,,,305549.12,507766.84,323011.0,591816.1,687633.5,477367.66,
235,171.10277869960302,4.007096,,,,141.0,,,,,,,367402.8,331850.25,327831.34,366447.03,310986.44,377635.38,
129,172.09795410103268,2.9095929,,,,47.0,,,,,,,1906722.2,1472463.9,2027102.2,1040718.06,1627517.1,2304889.2,
109,172.0979812375788,2.5478528,,,,,,,,,,,38923.547,38202.93,62500.316,54200.137,30476.516,35016.137,
160,172.09800014212738,3.2795289,,,,,,,,,,,20604.988,14740.021,22728.85,21323.22,26987.283,32310.656000000003,
68,173.08182456247857,0.69052225,,,,,,,,,,,390482.3,95755.75,72425.59,388901.66,69951.95,110415.016,
141,173.08187453014781,3.0464057999999996,,,,11.0,,,,,,,1483573.1,1581946.0,1420473.1,1884898.4,1518530.5,1572770.0,
184,173.08195100525734,3.521568,,,,,,,,,,,21518.5,27141.674,19120.754,30011.0,27701.596,39304.38,
52,174.07707975898074,0.42352,,,,,,,,,,,459780.94,522853.44,326570.75,731601.0,412864.84,1035655.56,
17,174.077081130045,0.3765783,,,,4.0,,,,,,,2879177.5,834724.7,1119459.9,2794755.0,790744.44,328757.97,
73,174.07713562150207,0.7599003000000001,,,,,,,,,,,114051.516,3675.0647,78838.33,157757.84,29686.9,77261.84,
2090,174.95603357109414,10.584224,,,,105.0,,,,,,,16015065.0,16594408.0,15235011.0,16681257.0,13491348.0,13647017.0,
106,175.06115683168153,2.4359447999999997,,,,,,,,,,,1408355.6,1411843.0,1668593.5,1914304.5,1486586.5,2123895.0,
114,178.05096779056257,2.622824,,,,,,,,,,,551462.3,602802.94,585601.06,712450.5,622003.2,724904.0,
154,178.05100920452188,3.2497962000000005,,,,148.0,,,,,,,1513943.9,1932880.5,1581719.1,2263069.8,1665768.4,1695162.8,
1860,179.03824278027912,8.36888,,,,,,,,,,,1291926.0,158133.22,130340.92,1492969.9,667643.56,1481483.1,
1892,179.0382581501894,8.49372,,,,122.0,,,,,,,312736.94,1693720.8,1497536.5,454195.7,2819944.0,2027845.4,
1839,179.03827022990927,8.299807000000001,,,,,,,,,,,590750.0,104905.84,82393.88,755287.94,132846.31,340795.7,
1911,179.03828824786652,8.646426,,,,99.0,,,,,,,10378.485,486426.88,354283.44,219037.08,681481.4,477259.22,
14,179.05606959893123,0.37343909999999997,,,,,,,,,,,549438.75,444071.72,602098.56,218846.11,365144.03,410636.03,
226,179.07147281700213,3.9185295,,,,138.0,,,,,,,348933.28,429643.3,359468.88,466017.78,716074.1,540607.2,
66,180.06660115967358,0.6633062,,,,,,,,,,,35462.117,90504.94,94949.51,45445.742,49107.69,70678.72,
153,180.06660543084828,3.2461185,,,,148.0,,,,,,,768276.1,889864.56,816981.9,1032301.56,1015917.44,1028295.4,
155,181.07036633446717,3.2470496,,,,,,,,,,,53189.566,227067.86,89744.3,68778.31,81229.24,81693.94,
45,181.07172298010144,0.42956755,,,,129.0,,,,,,,29188624.0,13846682.0,15125518.0,29329044.0,11533311.0,18483948.0,
84,181.07175371680506,1.2758242,,,,,,,,,,,136143.88,412503.3,470956.06,310009.47,0.0,97870.13,
82,181.07176794819625,1.1035666000000002,,,,,,,,,,,186407.5,605791.56,954689.4,375265.0,67758.055,208735.05,
92,181.07177597356272,2.1583343,,,,,,,,,,,5162.7354,101039.81,752069.6,4511.799,0.0,563570.2,
19,181.9471144434053,0.37340924,,,,4.0,,,,,,,1357499.2,1243252.2,1293975.1,1136656.4,1191141.1,1297050.8,
454,183.13896284661743,5.147457599999999,,,,,,,,,,,67513.8,121127.62,205981.75,87597.94,140969.83,81311.26,
474,183.13896871143996,5.1836224,,,,,,,,,,,142386.6,182760.53,228719.8,207553.14,231955.34,208642.78,
279,183.13901593985446,4.3377223,,,,26.0,,,,,,,1074198.6,1162101.6,965806.7,1321953.6,1661678.4,1509029.6,
128,185.08188192964727,2.8917372,,,,,,,,,,,43769.1,47552.36,46630.055,54623.066,56959.445,45013.39,
221,185.08196364113098,3.8401992,,,,12.0,,,,,,,2436292.8,1748301.2,2615710.0,2973421.8,2616839.0,3190941.2,
318,185.1182208950605,4.638928,,,,,,,,,,,203959.45,198256.94,192515.16,189943.08,175696.12,228655.31,
214,185.11827597660832,3.7854702000000007,,,,,,,,,,,247431.28,175207.3,84247.08,192640.81,494974.9,232884.23,
267,185.11831739684703,4.1705303,,,,,,,,,,,173459.92,194370.27,191751.67,226046.14,209916.06,192080.38,
242,185.11837142397118,4.0839360000000005,,,,,,,,,,,51109.25,71465.45,41791.664,39041.465,32932.31,53352.105,
132,186.1135429148023,2.9534302,,,,87.0,,,,,,,884978.1,924461.06,890223.44,1100495.5,1179859.0,1033912.5,
162,186.11357010109256,3.2953207000000004,,,,,,,,,,,151700.67,194343.66,155703.86,226866.48,197715.27,166807.02,
176,187.09757458524726,3.4496620000000005,,,,116.0,1.0,[M+H]+,,2.0,176;175,186.09027,21290516.0,26374946.0,20003822.0,30158918.0,29062086.0,23903024.0,
233,187.0976612624479,3.9824010000000003,,,,97.0,,,,,,,415479.6,296318.4,213283.56,414953.16,268294.97,271486.72,
122,188.03529370904155,2.78416,,,,144.0,,,,,,,90657.97,74520.31,84700.85,97247.41,74767.61,111261.98,
104,188.0353102106446,2.4058099,,,,139.0,,,,,,,1456271.2,2059580.0,1427886.9,2387149.5,1692900.9,1398898.5,
147,188.03538730463856,3.1463826,,,,76.0,,,,,,,72580.39,73895.51,80332.48,97018.5,87383.234,119396.16,
38,188.05635761191627,0.39553130000000003,,,,,,,,,,,355678.38,275240.0,291617.75,318840.12,246827.45,283960.4,
72,188.05636861590432,0.7507139,,,,,,,,,,,1371370.2,669537.0,829116.3,1344779.4,697687.06,1961242.0,
134,189.07682462052253,2.9654617,,,,110.0,,,,,,,356698.53,370401.44,413333.0,500234.94,438997.56,560388.94,
173,189.11307946473937,3.426792,,,,,,,,,,,267102.16,223227.1,282119.3,252516.97,239161.83,312547.03,
210,189.11323096783718,3.7604897000000004,,,,143.0,,,,,,,416840.62,528798.7,390229.34,621423.2,575483.94,278838.25,
67,190.0720197343613,0.6832581,,,,,,,,,,,1043385.44,602141.3,801924.44,927893.25,461234.1,679371.8,
28,190.0720242367876,0.38285986,,,,4.0,,,,,,,957390.56,757867.25,824964.94,931795.8,522177.03,604838.25,
1,190.92841295024132,0.035986632000000005,,,,,,,,,,,565654.94,571728.0,541564.75,1159419.5,476988.97,475047.2,
2082,190.92842865059163,10.437989,,,,,,,,,,,336546.78,280459.34,337843.53,546657.9,158482.2,117990.7,
183,191.07463564119166,3.4735843999999996,,,,,,,,,,,141993.55,144099.77,135434.27,182464.17,166395.66,216530.08,
191,191.07484287177147,3.610732,,,,,,,,,,,503531.66,542563.0,527080.2,645950.06,648927.94,772141.1,
165,193.05061415372958,3.3515693999999994,,,,156.0,,,,,,,875368.75,668515.8,911855.7,722216.25,782124.25,867937.06,
102,194.045808285748,2.3900778,,,,139.0,,,,,,,2311565.5,1813843.2,2245855.8,2139740.0,1609258.8,2343195.0,
139,194.04582139372746,3.0319586,,,,,,,,,,,118499.57,107688.45,124290.13,142449.52,122264.27,159067.64,
58,195.81076082256774,0.53975445,,,,,,,,,,,52869.86,0.0,0.0,135947.56,5190.6724,7586.0293,
39,195.81079165675462,0.39951703,,,,95.0,,,,,,,456393.1,436014.9,413869.3,462928.1,472550.28,323246.94,
2079,195.81088137676792,10.407506,,,,79.0,,,,,,,702601.6,76336.4,55604.176,1843254.8,23355.468999999997,62678.35,
2069,195.8109324787529,10.330257000000001,,,,,,,,,,,465223.0,1302808.0,873565.1,1543597.0,25859.857000000004,0.0,
57,197.8078495804037,0.5399592,,,,,,,,,,,116570.016,0.0,0.0,203477.6,10256.792,16602.898,
40,197.80785032663516,0.3995243,,,,95.0,,,,,,,597490.8,564730.8,520698.88,596292.44,611604.56,416182.1,
734,197.8078723148822,5.954772,,,,,,,,,,,0.0,0.0,0.0,0.0,125463.97,0.0,
