row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Anid-TJGIp4_3_Run233.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML Peak area,2024_NEG_Anid-TJGIp4_1_Run183.mzML Peak area,2024_NEG_Anid-TJGIp4_2_Run212.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML Peak area,
2764,567.0884834560932,7.8215904,,,,,,,,,,,168999.19,468509.28,472762.8,2779893.5,2340474.2,193221.72,
1020,567.234960830642,4.3034153,,,,,,,,,,,0,0,0,24709.086,0,552035.5,
2164,567.3902788461501,6.0779505,,,,,,,,,,,0,0,0,236724.5,994810.4,0,
2562,568.362195221279,6.914683,,,,,,,,,,,19423.828,154882.62,401520.25,671264.6,645439.75,743141.44,
2524,568.362603418774,6.798926,,,,,,,,,,,0,8560.931,45576.043,85034.98,69768.79,80583.09,
623,569.2829888738975,3.2456903,,,,73,,,,,,,72546.33,240333.75,183647.94,725872.94,857237.25,1379735.4,
2192,571.2888859455812,6.105091,,,,,,,,,,,0,130752.71,207913.84,74308.25,266794.2,4029.5117,
2291,571.289089082879,6.270305,,,,,,,,,,,75524.83,1448356.0,1867648.4,837259.56,2623980.0,734832.56,
12,571.8540920946281,0.3840265,,,,22,,,,,,,439045.0,1457936.8,1599067.1,2532750.0,1007330.3,2533195.8,
2246,572.1199519718922,6.214257,,,,47,,,,,,,0,6118714.5,8400721.0,0,591010.3,3273.2231,
2129,572.1199821515269,6.0308213,,,,4,,,,,,,0,7184097.5,6104397.0,22282.094,811224.44,40850.383,
2206,572.1200184498794,6.161363,,,,,,,,,,,0,5299215.5,198064.75,0,547787.9,4040.643,
2314,572.2923716130922,6.2758126,,,,,,,,,,,0,397860.7,257397.66,229264.77,726033.3,77134.54,
2476,573.1294200505453,6.707829,,,,,,,,,,,386336.4,319880.06,348622.25,249451.77,263067.12,58766.617,
2398,573.1294463433952,6.5006022,,,,,,,,,,,614202.6,512475.56,509223.38,357048.72,451847.78,229515.72,
28,574.0599309239338,0.38797897,,,,,,,,,,,0,21091.426,63762.348,38481.54,21116.158,1456381.0,
1359,574.2291311761733,4.9062276,,,,,,,,,,,0,0,0,421527.97,214886.3,264926.47,
601,575.119739497061,3.199674,,,,35,,,,,,,0,4109948.8,4866085.0,0,1003741.0,0,
1901,576.2829678730025,5.72538,,,,,,,,,,,400084.44,669578.1,718710.4,181461.2,305543.25,346862.0,
2732,577.1870166121662,7.604399,,,,,,,,,,,0,384338.44,2130490.5,0,26978.078,0,
2490,577.198356282689,6.703515,,,,,,,,,,,0,0,0,0,0,306055.12,
1750,579.0635923032734,5.4885554,,,,,,,,,,,0,58457.59,45488.117,245220.66,360117.84,0,
2545,580.2706187421032,6.8579025,,,,,,,,,,,0,0,0,203425.52,71887.41,1750986.6,
2636,580.2707357816179,7.2015157,,,,,,,,,,,0,0,0,143236.75,99708.5,1870946.6,
1844,580.3707682224295,5.6270876,,,,,,,,,,,18732.355,117742.945,175249.86,0,0,356256.88,
2797,581.1404485388841,7.8768334,,,,,,,,,,,83275.98,84336.31,46749.08,490677.22,417770.03,58938.082,
1611,581.2298772634344,5.3407364,,,,,,,,,,,0,0,0,10389.607,4878.7886,277687.56,
2189,581.3210845537534,6.1100845,,,,94,,,,,,,99736.88,1481977.6,2746687.5,1673984.6,1785215.5,1999941.8,
2110,581.3210944832886,6.008537,,,,123,,,,,,,137615.11,710034.8,1189164.9,612079.7,937921.6,918434.4,
1034,583.1090206135615,4.353308,,,,,,,,,,,0,0,0,205584.14,310718.97,918696.56,
1210,583.1096129383955,4.6871924,,,,,,,,,,,0,0,0,50434.043,136895.6,566762.44,
2389,583.3367636796227,6.471311,,,,24,,,,,,,46650.258,641200.6,1578321.4,412619.3,628164.94,442601.66,
2336,583.3368313003089,6.365989,,,,77,,,,,,,47508.16,209881.97,397988.84,95915.66,204539.45,122607.41,
2771,584.078625908045,7.8217893,,,,,,,,,,,10913.382,36081.76,54758.57,437262.66,344665.2,75311.23,
625,585.2779597236821,3.2479002,,,,73,,,,,,,544413.9,1821063.6,1469769.4,923130.25,1108566.4,1381900.2,
1221,586.2408154255696,4.7179093,,,,,,,,,,,0,37134.645,0,359523.84,223756.73,0,
1092,586.2410012438003,4.459312,,,,,,,,,,,0,4568.377,0,241190.31,155070.6,0,
2978,587.1349227716001,8.979883,,,,,,,,,,,0,782695.1,1269765.8,0,83516.945,0,
887,587.2247911695546,3.9910774,,,,,,,,,,,0,0,0,588162.3,42024.953,56059.02,
830,587.2249749975157,3.8592098,,,,,,,,,,,0,0,0,463134.0,49715.56,50191.56,
1572,587.2250832527418,5.277937,,,,,,,,,,,0,11071.564,11051.053,167337.36,50973.95,0,
1729,587.2862184584194,5.465125,,,,,,,,,,,0,0,0,116876.42,363106.47,0,
1553,587.3592213532097,5.2593884,,,,,,,,,,,33925.316,205281.42,372996.78,50377.977,112201.53,172987.16,
2963,589.1506129154665,8.790418,,,,,,,,,,,0,286742.0,926583.8,0,35353.477,0,
370,591.2309936622884,2.5772982,,,,,,,,,,,40077.773,91501.375,130368.79,167278.7,122990.56,380846.97,
2318,591.4634334770947,6.318005,,,,,,,,,,,0,7365.4463,100611.87,198620.72,4841.181,483043.72,
1914,592.1220975623736,5.7437897,,,,,,,,,,,0,104185.23,217916.3,330937.62,346513.3,6193.5366,
1472,592.2779908117093,5.113074,,,,,,,,,,,123809.14,373035.62,422213.84,241367.77,152656.77,412923.2,
2561,593.1819292168575,6.912765,,,,,,,,,,,0,420829.3,435431.97,0,32327.52,0,
2605,593.1820766100353,7.0911174,,,,,,,,,,,0,140074.9,185654.83,0,5867.666,0,
2831,593.3617364883658,7.995547,,,,,,,,,,,0,0,0,36981.895,100812.336,1029478.4,
1946,594.3865388281789,5.7839546,,,,15,,,,,,,0,974242.8,1317895.1,0,0,2964615.8,
1789,595.2300536020548,5.547029,,,,,,,,,,,0,0,7345.011,583479.75,437584.9,82493.6,
2133,595.2892118581532,6.0237117,,,,,,,,,,,5825.5205,1662819.2,3628015.5,2485058.2,3728194.5,1970712.4,
2041,595.28923474458,5.915998,,,,,,,,,,,44351.945,1005364.4,1279715.1,483166.62,1600230.4,1208778.8,
2009,596.2927008513959,5.91403,,,,,,,,,,,0,298372.94,384927.72,131687.69,181366.33,371901.5,
610,597.101772794316,3.2018204,,,,,,,,,,,0,402185.88,342588.7,0,70353.664,0,
1484,597.2241937110166,5.1258254,,,,,,,,,,,0,0,0,45384.863,0,294187.06,
1423,597.2244657574479,4.996352,,,,,,,,,,,0,0,0,39599.33,0,267179.8,
985,597.2455535961232,4.2968802,,,,,,,,,,,0,0,0,701045.2,52478.445,124104.375,
2368,597.3049199591993,6.4634194,,,,,,,,,,,7330.919,446441.25,711510.44,202869.66,286788.47,134662.83,
2254,599.1197800737941,6.21945,,,,,,,,,,,0,181845.17,301213.22,0,13452.348,0,
2118,599.1198962487466,6.0316734,,,,,,,,,,,0,287656.6,492892.94,0,42069.06,0,
1447,601.1830425072279,5.0461307,,,,,,,,,,,0,0,0,58021.04,499838.94,232796.72,
1379,601.18360402881,4.927889,,,,,,,,,,,0,7237.9004,0,0,139495.4,32171.35,
2402,602.0895693169186,6.5124335,,,,,,,,,,,101213.5,48609.895,24419.355,306665.16,261447.28,11056.139,
2448,602.3347996693923,6.622389,,,,131,,,,,,,79275.766,117031.46,64261.926,63593.043,133062.19,35575.457,
2492,602.334984513759,6.720112,,,,90,,,,,,,111515.62,193819.95,136390.27,149954.12,306057.56,119971.93,
2525,602.3350530905647,6.79921,,,,96,,,,,,,204066.77,792851.56,621775.06,486596.88,843100.56,680621.9,
2832,603.3905690310074,7.9964523,,,,,,,,,,,14867.641,71516.8,58387.26,86747.72,261514.47,801862.44,
2149,604.1203192641422,6.06073,,,,,,,,,,,0,0,0,178538.89,257029.75,0,
290,605.2258489274107,2.4424987,,,,,,,,,,,0,35525.906,3581.8865,162170.83,109496.305,277639.1,
2620,606.2866483024877,7.1397076,,,,,,,,,,,0,0,0,34156.043,0,582647.9,
2229,608.4018837192751,6.192861,,,,40,,,,,,,0,462894.1,580099.56,0,0,864987.94,
2100,608.4022549127908,5.996494,,,,61,,,,,,,0,212797.56,219556.42,0,0,757395.06,
368,611.2572813246119,2.5734742,,,,,,,,,,,25573.469,232215.17,211872.55,155134.84,154912.31,236532.39,
1629,612.3978344495035,5.365154,,,,,,,,,,,0,0,0,0,0,588499.06,
1842,616.348453772809,5.6290226,,,,84,,,,,,,290728.8,658203.44,1729322.4,45218.883,66583.086,3338889.5,
2581,616.3506182119867,6.989713,,,,,,,,,,,38221.234,196128.48,176083.89,147597.75,235286.33,176476.77,
2199,618.3297908484933,6.131907,,,,,,,,,,,147137.55,603910.25,285334.62,449555.53,447614.22,416255.44,
3024,618.477532033903,10.210911,,,,,,,,,,,140945.27,946351.4,486570.16,87998.125,195645.2,91630.33,
373,619.2259797159942,2.5843022,,,,31,,,,,,,817434.94,984391.1,1140694.2,827782.2,770231.44,825389.06,
1150,620.2268929319182,4.562546,,,,102,,,,,,,0,7470.9634,32933.67,1262342.4,479676.4,2232324.2,
2833,620.380347251618,7.9977508,,,,,,,,,,,0,0,0,88843.75,145953.95,551319.9,
2342,622.4174867346607,6.381748,,,,28,,,,,,,0,1486647.2,1837468.6,0,0,3278720.5,
1609,623.4529087529603,5.3345237,,,,32,,,,,,,0,851558.3,427256.94,0,0,1245796.9,
2137,625.1353875208011,6.0413833,,,,,,,,,,,0,1172131.5,1152820.1,0,226548.36,0,
2244,625.1354723385757,6.2118325,,,,,,,,,,,0,351202.3,394106.0,0,16224.523,0,
3017,625.5162293537797,9.854043,,,,,,,,,,,132471.06,188555.8,141333.22,496401.47,417652.1,239468.3,
2583,626.2762787248622,6.989508,,,,,,,,,,,0,0,0,274150.12,276821.56,1641258.0,
1841,626.3772773639497,5.6258163,,,,84,,,,,,,190801.52,840671.94,1206776.0,36040.035,62654.57,1855917.9,
3013,626.5375243570959,9.7999935,,,,,,,,,,,43086.29,233075.5,68235.055,150276.81,880950.3,41585.613,
1728,629.3517779556179,5.432368,,,,,,,,,,,0,135754.7,270625.53,0,0,442542.78,
1637,629.3519094194909,5.369465,,,,,,,,,,,0,232320.0,252309.19,0,0,479064.97,
2952,629.5476740671428,8.602074,,,,,,,,,,,1548431.4,2248114.2,1350386.0,1309951.2,2104937.5,1762783.6,
2136,630.3640824725211,6.0527396,,,,,,,,,,,0,22982.7,85601.945,0,0,430126.03,
1969,630.3643456993766,5.8045197,,,,15,,,,,,,14298.113,2462136.5,6219914.5,0,0,1.3833413E7,
2852,634.2612686689889,8.068356,,,,,,,,,,,0,0,0,0,0,142451.66,
2688,634.2624593069869,7.4240646,,,,,,,,,,,0,0,0,0,0,2771130.2,
1240,637.0305275598574,4.731361,,,,114,,,,,,,5324434.0,4294210.0,3932605.2,3663056.2,4230973.5,3399990.2,
2588,637.14196010984,7.0190473,,,,,,,,,,,659169.5,564570.1,582183.6,439264.88,331074.2,168587.2,
2532,637.1419950232453,6.8194213,,,,,,,,,,,2129948.5,1743831.5,1814038.4,1275593.0,1407842.6,98454.34,
2454,637.1420716744748,6.6110826,,,,,,,,,,,623880.94,562230.7,585265.9,340861.0,465539.88,127624.52,
1448,637.1597289641394,5.0473704,,,,,,,,,,,0,21668.816,0,86954.04,591434.9,364969.3,
3007,638.5367599565133,9.648131,,,,,,,,,,,89529.57,196268.92,90821.18,376546.88,672456.8,130539.38,
1239,639.0284256461869,4.7304196,,,,114,,,,,,,757177.56,611617.3,590220.0,524185.34,629508.56,487899.4,
2138,640.3928923876325,6.0490394,,,,,,,,,,,0,61253.1,56378.3,0,0,294574.28,
2063,640.3931628844542,5.957485,,,,19,,,,,,,0,130176.914,202580.56,0,0,363821.2,
1947,640.3931877430211,5.7817097,,,,15,,,,,,,11123.703,6336149.0,8832327.0,0,0,1.880681E7,
2032,640.4294962714001,5.9143114,,,,,,,,,,,0,0,0,0,0,635339.75,
2879,641.1073588538114,8.242025,,,,,,,,,,,110417.4,199326.23,156477.84,998329.44,907949.5,85453.76,
2987,641.5111760531923,9.041591,,,,,,,,,,,92734.69,28316.182,28937.764,208370.11,154445.81,26650.766,
3005,641.5111927893554,9.463998,,,,,,,,,,,81016.375,249544.94,95029.9,1195159.9,1129070.5,57626.234,
1933,643.1808136687664,5.76974,,,,,,,,,,,0,0,0,347695.8,145514.03,0,
1843,643.3675555852869,5.6275635,,,,84,,,,,,,958138.44,3386768.0,4453763.5,190907.61,275709.22,6822165.5,
3014,643.5269558808749,9.806317,,,,,,,,,,,485057.75,1553177.6,443665.56,1942735.4,4285429.5,298269.6,
2385,644.3798317696908,6.4703064,,,,,,,,,,,98488.47,206002.86,494283.38,0,0,28925.178,
2232,644.3798760960307,6.193793,,,,40,,,,,,,62694.28,1891416.8,4469472.5,24337.057,17863.895,7425438.0,
2102,644.3799254899296,5.9983406,,,,61,,,,,,,0,655512.2,1428730.9,0,0,5425540.0,
3019,645.5424994220565,10.149232,,,,,,,,,,,70357.66,368296.06,77172.15,92294.836,623868.06,23784.283,
2228,647.3803560093585,6.1974683,,,,,,,,,,,0,198701.28,502302.22,0,0,803891.44,
2526,648.3406078502484,6.800218,,,,96,,,,,,,203194.1,685909.6,589122.1,478140.3,819130.25,629019.0,
2446,648.3407385563006,6.604713,,,,131,,,,,,,58389.523,105953.48,78676.734,79782.31,147564.78,38237.87,
1863,650.1258751673646,5.6636863,,,,,,,,,,,0,64566.695,34350.438,298930.94,455423.25,0,
1129,653.0254879012806,4.5266685,,,,67,,,,,,,707034.56,676526.5,598137.44,492741.62,577145.94,413995.7,
2998,653.5113533602274,9.392194,,,,,,,,,,,509497.06,767675.6,366583.78,2033927.2,2039389.5,161019.28,
2540,654.132158571974,6.7978134,,,,,,,,,,,309591.0,281090.6,198053.88,191686.5,457299.7,309057.12,
2457,654.1321665187558,6.615267,,,,,,,,,,,261751.5,187292.16,141104.53,107925.945,297079.7,203240.77,
2230,654.4087156030895,6.1940494,,,,40,,,,,,,16614.982,3545093.2,4597084.0,9088.268,28154.355,6772848.0,
2101,654.4087219167045,5.996494,,,,61,,,,,,,0,1654693.2,1798445.8,0,0,5539872.5,
2391,654.408987703332,6.473706,,,,,,,,,,,27211.543,172852.5,217596.81,0,0,3731.085,
2884,655.1595101200475,8.257664,,,,,,,,,,,81817.664,67415.25,43240.324,358316.44,295622.88,50842.066,
3008,655.5270064189116,9.667185,,,,,,,,,,,605689.3,1684760.6,758794.44,3171364.5,4664960.0,611829.9,
2604,656.177785066034,7.0902915,,,,,,,,,,,0,43684.35,67408.21,0,0,0,
2564,656.1778080326875,6.9120564,,,,,,,,,,,0,356533.6,361347.03,0,30666.432,0,
11,656.8319086611269,0.37496343,,,,,,,,,,,121527.836,765231.0,256043.92,396409.62,204386.77,123675.08,
2141,657.3831196363986,6.056398,,,,,,,,,,,0,312975.94,544762.44,0,0,1269312.0,
2060,657.3832880604197,5.955478,,,,19,,,,,,,0,624108.2,750156.9,0,0,1147154.5,
1944,657.383291937834,5.78103,,,,15,,,,,,,203622.97,1.5263986E7,1.9985848E7,0,4555.876,3.2047638E7,
1951,658.3864550101185,5.7801285,,,,,,,,,,,30889.871,3578616.0,6906709.0,0,0,1.1311291E7,
2248,658.3942346792019,6.208522,,,,,,,,,,,0,5839.1436,0,0,0,200128.47,
2348,658.3955608427963,6.398612,,,,28,,,,,,,30827.523,4198033.0,9190411.0,0,0,1.8680806E7,
29,659.0373455216443,0.38807583,,,,,,,,,,,0,57339.09,88549.17,79405.91,48768.547,1823090.2,
1571,659.3626377528649,5.283243,,,,,,,,,,,0,193459.95,171485.89,0,0,599268.06,
1942,659.388892835942,5.77981,,,,,,,,,,,0,826927.75,1559201.9,0,0,2392190.2,
2997,659.5217585620745,9.343298,,,,,,,,,,,32343.588,91991.766,39078.484,21123.73,101045.22,0,
2966,659.5218698142437,8.818951,,,,,,,,,,,35666.984,204824.58,113321.97,387647.44,465414.34,81403.83,
2678,660.2719490102153,7.384734,,,,,,,,,,,0,0,0,0,0,307423.28,
2012,660.373694036792,5.9106927,,,,,,,,,,,0,7219.045,39991.742,0,0,265477.44,
1945,660.3917955560064,5.781918,,,,15,,,,,,,0,189373.27,233790.77,0,0,343061.2,
2477,663.2712937294344,6.6737876,,,,,,,,,,,0,0,0,160780.23,349565.16,9217436.0,
2862,663.2715301885161,8.1377125,,,,,,,,,,,0,0,0,0,0,123144.61,
2578,663.271598990536,6.9702497,,,,,,,,,,,0,0,0,0,0,1274990.5,
2050,663.2758510257587,5.967111,,,,,,,,,,,0,0,9934.874,3623.0066,5671.51,254572.83,
2670,664.2554908033698,7.3409,,,,,,,,,,,0,0,0,0,0,92154.79,
2716,664.2555348253721,7.5983458,,,,,,,,,,,0,0,0,0,0,442051.8,
1826,664.255622645355,5.596021,,,,,,,,,,,0,0,0,539403.0,114150.8,2414884.5,
2191,664.2557268276814,6.116632,,,,,,,,,,,0,0,0,372460.8,103354.984,2146257.2,
2478,665.2804287279957,6.6785655,,,,,,,,,,,0,0,0,16110.57,29459.363,945555.75,
2684,665.2875769314384,7.407912,,,,,,,,,,,0,0,0,0,0,319684.1,
1784,665.2879886595724,5.524623,,,,,,,,,,,0,0,0,3822.1177,0,124948.16,
2469,666.3096013355157,6.651283,,,,,,,,,,,0,0,0,4760.387,0,515055.84,
2261,666.4089426029519,6.2325377,,,,,,,,,,,0,129938.63,55448.57,0,0,379671.12,
1981,667.3028024016039,5.8349247,,,,,,,,,,,0,0,0,32518.012,4146.1084,656857.56,
2071,667.3038187202392,5.9605474,,,,,,,,,,,0,0,0,29214.523,0,339531.66,
2241,668.4240202177358,6.2050686,,,,,,,,,,,0,54451.26,14198.777,0,0,262160.2,
2337,668.4245415071761,6.3672385,,,,28,,,,,,,0,1.1431932E7,1.4908285E7,0,0,2.4818278E7,
2024,669.3833203892957,5.9094973,,,,,,,,,,,13292.949,266481.25,390569.78,0,0,397435.38,
2329,669.4276582363995,6.365368,,,,,,,,,,,0,4329640.0,2605730.2,0,0,5616583.5,
3032,669.4502917430872,10.216804,,,,,,,,,,,32659.773,137303.89,298030.28,64269.89,30479.219,853746.75,
1329,671.3076051435955,4.8991866,,,,,,,,,,,0,0,0,1883434.4,330413.62,0,
2235,671.399019021794,6.195064,,,,40,,,,,,,219335.4,1.0085965E7,1.2504249E7,166929.0,186680.34,1.3692656E7,
2103,671.3990247078541,5.9983406,,,,61,,,,,,,0,5228487.0,6188962.0,0,0,1.5076369E7,
2386,671.3992105012899,6.4717116,,,,,,,,,,,131325.97,468174.47,504881.53,0,0,68583.63,
2923,671.4659733082933,8.358939,,,,,,,,,,,979138.6,905414.06,628224.06,515528.5,157974.52,96521.445,
2864,671.4660201917585,8.16758,,,,18,,,,,,,4842456.5,3326633.2,1811816.0,2397628.2,243094.9,192053.39,
2775,671.4660300790177,7.851602,,,,,,,,,,,238720.84,259041.3,795156.6,751396.0,155696.94,123315.375,
2805,671.4660436126042,7.9442964,,,,,,,,,,,848836.9,414356.62,411426.94,386485.3,96847.97,69400.914,
2722,671.4660816307163,7.609637,,,,80,,,,,,,450284.4,357167.03,727846.94,531523.8,131568.4,178554.81,
3035,671.4660928620472,10.2241125,,,,39,,,,,,,3135672.8,3699481.8,2401995.8,4237835.0,2077319.9,6536789.5,
2434,672.4113454194186,6.569629,,,,71,,,,,,,0,794088.8,1491756.6,0,0,4982633.0,
2875,672.4694091187434,8.211814,,,,,,,,,,,1981309.2,129210.516,711613.0,1750128.5,303578.75,43486.586,
1787,673.3779156865585,5.5263467,,,,,,,,,,,0,62284.742,84327.64,0,0,747283.56,
2238,673.4045035614672,6.197468,,,,,,,,,,,0,841526.94,818609.5,0,0,1002814.94,
2981,673.5373349918499,9.006347,,,,,,,,,,,113265.805,199255.83,145822.34,664936.25,536562.25,165110.88,
1675,674.333678214443,5.409132,,,,,,,,,,,0,0,0,7211949.5,4766270.0,0,
2106,674.4085707187284,5.9963613,,,,,,,,,,,0,64972.36,59185.227,0,0,159515.8,
1630,675.3938122175108,5.365154,,,,,,,,,,,0,0,0,0,0,400474.88,
2436,675.4117247225886,6.5677414,,,,,,,,,,,0,82625.914,169789.2,0,0,602509.06,
1747,677.3332952426568,5.4877586,,,,,,,,,,,0,0,0,448952.44,687131.6,0,
2606,679.2664706813067,7.091573,,,,,,,,,,,0,0,0,0,0,2236185.5,
2203,680.2496274013284,6.139584,,,,,,,,,,,0,0,0,0,0,194867.1,
1720,680.2496434531561,5.457702,,,,,,,,,,,0,0,0,9756.03,6012.786,519843.25,
2369,680.2496806358995,6.4303007,,,,,,,,,,,0,0,0,9919.342,0,642868.06,
2033,680.2499192899612,5.9153786,,,,,,,,,,,0,0,0,144939.84,110199.81,1585280.6,
1867,680.2502891011779,5.6256404,,,,,,,,,,,0,0,0,177819.81,175541.97,3567122.5,
2689,680.2682324061493,7.4449954,,,,,,,,,,,0,0,0,11027.594,0,1751353.8,
1893,681.2833023261863,5.7164006,,,,,,,,,,,0,0,0,0,0,363748.22,
2429,682.4400256836747,6.562492,,,,71,,,,,,,0,1249778.0,1623321.9,0,0,3002001.8,
2222,683.2977115263584,6.1669044,,,,,,,,,,,0,0,0,62924.246,0,249699.42,
2470,683.2977213968766,6.6476355,,,,,,,,,,,0,0,0,0,0,639847.3,
1939,683.2980042648029,5.769611,,,,,,,,,,,0,0,0,62996.4,4334.504,790385.1,
2267,683.3987102993912,6.234587,,,,,,,,,,,0,611758.0,778171.7,0,0,918015.56,
2174,683.3987383374969,6.0974503,,,,,,,,,,,0,553182.9,708216.06,0,0,1129719.6,
1496,684.2817751220424,5.15772,,,,,,,,,,,0,0,0,132057.0,589185.0,1342679.1,
1958,684.3831521052524,5.7840886,,,,,,,,,,,0,151066.61,218818.6,0,0,570015.2,
2240,685.4138703706685,6.205301,,,,,,,,,,,0,222520.27,157993.31,0,0,736504.75,
2326,685.414596607921,6.368054,,,,28,,,,,,,112353.23,2.4740136E7,2.7780936E7,13845.021,17742.145,3.7429124E7,
1125,686.3448600473888,4.517819,,,,,,,,,,,0,27419.145,11361.556,656572.0,486563.62,2528206.5,
2088,687.3937386479353,5.977243,,,,,,,,,,,0,179604.52,181826.27,0,0,603040.7,
2013,687.3937732898466,5.8767376,,,,,,,,,,,0,177197.34,242972.67,0,0,791700.44,
286,691.2683151764281,2.442198,,,,107,,,,,,,336600.34,587830.9,937644.6,327134.3,350043.12,347672.47,
3033,693.4502083535135,10.219372,,,,,,,,,,,4148.919,145987.31,209834.14,321257.16,174407.72,925957.4,
3004,693.4502663272343,9.454577,,,,,,,,,,,0,0,0,0,0,354062.66,
2965,694.490137305387,8.816365,,,,,,,,,,,0,567378.75,400341.3,44833.336,60357.484,92756.39,
3030,695.4659240647444,10.220767,,,,39,,,,,,,1644058.4,1691701.6,8699173.0,1785649.8,1876224.2,1.3153811E7,
2873,695.4659402227458,8.213404,,,,,,,,,,,983955.44,68228.59,51635.43,366240.84,109854.945,51414.746,
2854,695.4659693897946,8.136498,,,,,,,,,,,321937.34,535102.44,224193.58,181363.14,289369.3,30577.504,
2325,697.2772383431333,6.3518753,,,,,,,,,,,0,0,0,0,0,651309.56,
2871,697.4811007750304,8.191838,,,,18,,,,,,,1011888.25,783611.56,389635.38,395981.84,12472.815,0,
2236,699.3809131318036,6.199343,,,,,,,,,,,666093.56,14126.726,21483.037,282842.97,662309.56,0,
2430,699.4303228964665,6.5667157,,,,71,,,,,,,0,5024201.0,5167920.0,0,0,1.0988876E7,
3027,699.4970712942953,10.218075,,,,,,,,,,,465068.16,661785.9,415839.56,608700.5,186992.1,451776.06,
2664,701.1543384352926,7.319359,,,,,,,,,,,183395.2,129475.79,119486.82,101719.75,106675.02,41647.46,
2602,701.1544451486553,7.083103,,,,,,,,,,,1486365.9,1254518.4,1276701.6,845507.9,620523.0,281342.28,
2560,701.1544986419102,6.9152203,,,,,,,,,,,2130136.0,1778791.4,1846121.2,1197810.6,1274392.0,388243.06,
2500,701.1545162318016,6.713835,,,,,,,,,,,495223.3,384537.44,348036.88,244673.88,338384.78,97785.14,
2196,701.4091543695309,6.126633,,,,,,,,,,,0,80738.984,40922.582,0,0,451646.88,
2034,703.4246728933686,5.9595404,,,,,,,,,,,0,0,18454.836,0,0,421873.5,
1160,710.3184509313394,4.5829544,,,,,,,,,,,0,0,0,260954.28,142496.34,0,
2599,711.2563068351591,7.058059,,,,,,,,,,,0,0,0,0,0,129791.01,
2574,711.2563417837267,6.9483852,,,,,,,,,,,0,0,0,21334.932,58381.03,396790.78,
2346,712.4143801551363,6.3813744,,,,,,,,,,,0,206274.72,587180.6,0,0,369057.56,
3077,712.4928578407778,10.415905,,,,,,,,,,,0,148421.69,40197.4,172465.22,3013980.2,1636134.1,
3060,712.4929291942184,10.298955,,,,,,,,,,,57046.645,1011929.0,442960.9,250857.36,0,137613.6,
2509,713.4459007458707,6.7410064,,,,,,,,,,,0,93047.914,57899.04,0,0,549263.6,
2467,714.5082063994523,6.676549,,,,,,,,,,,2216585.2,102104.73,7695789.5,1110160.4,929926.9,0,
2375,714.5082663624781,6.504483,,,,,,,,,,,1.1286075E7,193933.44,1486030.1,1009960.1,670264.44,0,
2550,714.5082827086259,6.855934,,,,,,,,,,,1179666.9,54314.92,1633634.8,993051.75,3729037.0,35129.887,
1334,715.2398710621986,4.8981857,,,,,,,,,,,0,0,0,39051.26,224445.81,645837.1,
314,716.3225473527563,2.486893,,,,36,,,,,,,232280.97,1795666.9,1627591.6,3535458.5,2836249.8,6144086.0,
2521,716.5219042092369,6.850293,,,,,,,,,,,1007881.75,5322531.0,299345.8,756374.75,3999.9766,0,
2563,718.1445102209022,6.9165497,,,,,,,,,,,567404.3,273006.1,259508.45,202346.38,995130.06,717202.75,
2603,718.1445732555771,7.0788155,,,,,,,,,,,319973.5,165797.25,256016.5,206496.27,511569.28,399324.7,
2501,718.1446196641017,6.7153664,,,,,,,,,,,145479.0,70591.32,14172.145,48204.1,186985.36,130524.45,
2095,725.4820105415401,5.988684,,,,,,,,,,,0,185987.81,90499.05,249456.27,302782.6,384905.94,
1404,728.4927927193446,4.967553,,,,53,,,,,,,0,959356.9,825636.6,2165932.0,1382451.1,1345016.8,
3058,728.5239208312696,10.279694,,,,,,,,,,,628382.25,167569.06,231012.16,537562.5,0,0,
2920,728.5239659041953,8.411319,,,,,,,,,,,97420.44,0,253830.03,487409.28,0,0,
1400,729.4960736766085,4.966447,,,,,,,,,,,0,383184.5,326069.34,877803.44,546949.75,514771.66,
1375,733.2771965429872,4.9270105,,,,,,,,,,,0,126220.45,439233.2,0,0,0,
2857,736.4931477360923,8.069985,,,,,,,,,,,122982.21,241327.55,204865.64,1458619.6,1599642.2,1378102.8,
3083,738.508337016871,10.46696,,,,,,,,,,,413681.2,1.4105899E7,1.2920879E7,9097705.0,1.3301891E7,3514934.5,
1321,739.2030605907858,4.8919425,,,,,,,,,,,0,33451.234,116813.39,0,455120.53,0,
2829,739.302848912061,7.98473,,,,,,,,,,,0,0,0,64557.145,43294.65,571239.25,
2622,739.3029212503984,7.1534576,,,,,,,,,,,0,0,0,0,0,153095.03,
2673,739.3029254683883,7.3717656,,,,,,,,,,,0,0,0,0,0,160843.06,
2867,739.3029971404662,8.165942,,,,,,,,,,,0,0,0,13113.821,0,558693.8,
2358,739.4976378143638,6.409471,,,,,,,,,,,0,175693.11,178662.58,214714.81,206426.0,535793.44,
3087,740.5157663767828,10.468929,,,,,,,,,,,44184.668,948132.9,630904.7,191571.72,1531949.5,150293.45,
