row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Nam_2_Run44.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-Nam_1_Run32.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC-Nam_3_Run67.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,
470,563.2648622214429,7.3863044,,,,120,,,,,,,1080741.5,1802751.6,1056931.8,2237734.0,2187263.5,2799069.8,
966,563.2950749240489,8.222289,,,,96,,,,,,,239597.25,105336.33,301931.66,451070.97,290073.53,586679.2,
1575,563.4642711199648,10.02825,,,,,,,,,,,291946.62,355564.62,464501.1,643627.5,680610.6,1092496.8,
1588,563.4642873966415,10.144872,,,,,,,,,,,878204.5,874737.8,1090006.8,1149990.5,1253442.6,1542179.8,
1363,563.4662803461152,8.956363,,,,,,,,,,,22968.879,22281.764,25843.768,66543.234,39768.336,21984.98,
468,564.2682686412362,7.387596,,,,,,,,,,,385826.38,660168.9,382763.53,840343.5,811581.5,1019680.7,
428,565.2805695122312,7.2954254,,,,11,,,,,,,1171550.8,2380069.5,1482074.0,2810121.5,2921052.2,4097843.5,
432,566.2839532762669,7.2944713,,,,11,,,,,,,448824.6,886228.6,593460.5,1075027.4,1138847.5,1599100.5,
384,566.2885597220688,7.08078,,,,12,,,,,,,661898.06,880849.7,675120.0,1131377.8,1005455.5,1073330.2,
17,566.8882349976279,0.33957052,,,,,,,,,,,161108.72,203557.12,171754.75,169545.78,196776.25,194597.1,
1616,566.8884378927297,10.270294,,,,,,,,,,,93031.01,67930.8,73992.0,68120.95,80310.55,136079.62,
332,567.2598927270133,6.773502,,,,50,,,,,,,331152.72,693035.56,555218.6,518358.88,716078.44,701683.2,
341,567.2599131518963,6.8493633,,,,,,,,,,,262671.38,564693.94,496668.94,528920.2,723595.56,732913.8,
374,567.2962280385926,7.071968,,,,12,20,[M+H]+,,2,374;382,566.28884,6.2698332E7,7.865459E7,6.690422E7,9.184491E7,9.167001E7,9.78343E7,
203,568.2960806694814,4.8042073,,,,41,11,[M+NH4]+,,3,204;203;202,550.26218,1.2857939E7,1.3417324E7,1.3807341E7,1.410729E7,1.6383568E7,1.4026671E7,
1381,568.4697065517108,8.973809,,,,,,,,,,,151232.89,273719.03,165420.95,432156.34,353482.12,771739.75,
200,570.3015910468306,4.8081956,,,,,,,,,,,807035.56,845784.0,864441.0,890951.25,1014897.8,881437.44,
373,570.3054805634468,7.0719676,,,,12,,,,,,,627205.5,825712.2,672549.06,931881.5,978048.75,1022029.9,
1277,570.4722614138873,8.688767,,,,45,73,[M+NH4]+,,4,1273;1269;1272;1277,552.43852,315321.1,398873.28,575941.25,977654.6,564184.25,448509.56,
1152,572.5033564950576,8.48351,,,,47,61,[M-2H2O+H]+,,2,1156;1152,607.51724,245097.0,279939.34,433027.47,529082.5,707969.7,608127.7,
908,572.5033626420956,8.081325,,,,40,44,[M-2H2O+H]+,,2,903;908,607.51719,193900.66,237128.62,257826.39,293491.78,426767.06,375340.44,
1396,572.503505015804,9.071296,,,,,,,,,,,23152.42,52884.957,35767.24,100657.92,64418.055,115772.11,
204,573.251273764412,4.8042073,,,,41,11,[M+Na]+,,3,203;204;202,550.26218,1150784.8,1231127.5,1212715.1,1249859.4,1392568.4,1187876.4,
1459,574.5191192430569,9.365209,,,,42,,,,,,,3459347.8,2988034.5,2279892.5,4683395.5,3913069.8,5023918.5,
1269,575.4278012774663,8.680009,,,,45,73,[M+Na]+,,4,1273;1269;1272;1277,552.43852,831218.3,963602.94,1192294.2,2230244.5,1385744.8,1145237.5,
317,576.4102597186144,6.6259694,,,,,,,,,,,163248.9,170860.98,232593.1,299187.72,379871.9,321578.8,
862,576.4983373737172,7.990085,,,,,,,,,,,164822.66,130480.445,200324.55,228028.28,360873.34,290506.72,
274,579.4036097058755,6.2757015,,,,,,,,,,,127230.016,184503.02,135116.61,217586.44,225979.0,280391.56,
708,580.396886152634,7.843512,,,,85,30,[M+H]+,,2,722;708,579.38967,1159711.2,1483205.1,1099350.0,3664876.0,2721161.5,5337797.0,
464,581.2754526222476,7.349285,,,,,,,,,,,226761.14,163950.86,223133.8,427954.47,534304.8,435113.9,
361,581.2755230915621,6.991716,,,,,,,,,,,186901.1,208188.81,266918.97,333105.47,358758.03,254946.48,
339,581.2755582611624,6.8210397,,,,36,,,,,,,120627.76,172228.12,173104.44,219921.56,255035.89,230446.7,
327,581.2755607664589,6.713574,,,,58,,,,,,,86394.67,132075.48,135570.23,184306.94,196529.64,201791.72,
243,581.3118754927415,5.643838,,,,,,,,,,,0,4763.4956,30217.082,0,44263.21,109619.49,
599,581.3119040750365,7.6944566,,,,,,,,,,,236130.69,170827.67,261654.25,340176.16,621165.94,366071.62,
1420,582.485418020272,9.206426,,,,130,80,[M+Na]+,,2,1420;1421,559.49619,1069835.9,1344154.0,1283304.5,1930250.9,2110282.5,3362509.8,
388,583.2910072059134,7.129744,,,,95,,,,,,,164347.33,13339.254,146197.53,344250.1,182965.0,239702.42,
187,583.2910733013151,4.7169685,,,,,,,,,,,0,28315.516,26730.451,5795.407,91059.23,80093.15,
414,583.2910749069598,7.195703,,,,97,,,,,,,57824.656,13339.254,41521.305,172478.7,61030.785,98345.984,
300,583.2911721112034,6.4599137,,,,65,,,,,,,554140.0,657958.94,789485.7,997620.56,1236582.6,1024963.5,
260,583.2911878566568,5.8604455,,,,,,,,,,,280891.6,318543.2,314785.47,505732.44,505975.84,523684.66,
264,583.2911882087525,6.12369,,,,84,,,,,,,183693.25,213064.66,244554.66,337968.7,393894.75,350579.72,
321,583.2912013215675,6.6663632,,,,51,,,,,,,767752.7,966186.25,1164227.0,1593927.2,1821475.8,1980099.9,
263,583.2912213927507,6.0495744,,,,,,,,,,,328145.03,433896.22,433728.62,607413.1,714842.4,745941.1,
184,583.2912283699139,4.6120825,,,,,,,,,,,0,39467.914,38340.57,25571.318,74704.32,144715.45,
229,583.2914505418171,5.316305,,,,,,,,,,,0,0,0,53795.195,49370.07,0,
629,584.4730947512138,7.758165,,,,,,,,,,,118449.57,124821.98,267144.84,159594.02,169839.67,547539.3,
1553,584.5397370203818,9.906366,,,,,,,,,,,256174.33,387734.25,482526.44,677029.9,439505.38,468096.0,
56,586.2177523107019,0.3782781,,,,,,,,,,,14745.69,0,238563.62,0,15782.112,0,
167,586.2702948938057,3.7305372,,,,,,,,,,,136040.25,897805.44,653040.9,367355.75,797142.6,1014120.25,
1349,588.4983432651397,8.881164,,,,,,,,,,,105778.695,212857.16,131813.19,355311.38,256555.42,245492.53,
825,588.49841776564,7.943976,,,,14,37,[M-2H2O+H]+,,2,825;819,623.51216,145338.08,100787.21,168572.25,224850.08,477199.0,308627.12,
961,588.4985290097659,8.233205,,,,23,49,[M-H2O+H]+,,2,960;961,605.50169,361518.78,107750.72,126375.234,564419.2,137035.25,109727.53,
1001,588.4986505728789,8.279355,,,,61,52,[M-H2O+H]+,,2,996;1001,605.50166,487592.8,518641.03,621523.6,757858.25,941962.94,923139.6,
1513,588.5347950523818,9.6982355,,,,115,83,[M+H]+,,2,1513;1512,587.52747,1092049.2,1119624.1,1348422.6,1721743.6,2325202.8,2785862.8,
382,589.2776837074915,7.0766754,,,,12,20,[M+Na]+,,3,374;375;382,566.28884,480140.75,567689.25,424603.56,663690.44,644186.75,709933.9,
1593,589.4799990987168,10.173072,,,,59,,,,,,,1917884.9,2221420.5,2653914.2,3347336.5,3297244.2,4512387.5,
360,590.425848968822,6.9808335,,,,,,,,,,,342907.0,345716.16,369957.5,377428.03,370280.44,435148.2,
1301,590.5138501836703,8.732627,,,,,,,,,,,246853.28,242138.89,172916.36,387264.3,562833.5,269441.8,
1266,590.5138595930523,8.646899,,,,,,,,,,,247407.53,152638.0,157631.28,359920.8,275576.12,284054.5,
981,590.5139076746713,8.267066,,,,61,50,[M-H2O+H]+,,2,984;981,607.51705,781911.7,1033548.7,1219984.4,1325330.8,2138752.2,1641305.2,
1460,590.5139096058703,9.366716,,,,42,,,,,,,95894.77,78426.8,62328.36,139316.0,123731.234,145165.48,
1204,590.5139347389166,8.527615,,,,91,,,,,,,961829.0,1117518.2,429664.66,1848810.9,625511.75,485111.16,
1155,590.5139464349026,8.4844885,,,,47,61,[M-H2O+H]+,,2,1156;1155,607.51724,1443415.9,1512571.9,1973283.8,2164543.2,2837407.8,2478587.2,
964,590.5139931101115,8.212617,,,,23,48,[M-H2O+H]+,,2,964;965,607.51707,537144.5,767332.6,933045.3,809039.4,1040626.56,718058.5,
1354,590.5139951231635,8.916898,,,,94,,,,,,,167296.5,246480.4,385941.12,556254.75,749537.06,506344.97,
906,590.5139991507202,8.078693,,,,40,44,[M-H2O+H]+,,2,903;906,607.51719,1533762.2,1673411.5,2015728.6,2209464.0,3125927.5,2811843.8,
1353,591.5174209944565,8.917941,,,,,,,,,,,40638.297,80960.2,143949.7,220540.97,287390.94,184293.25,
1385,594.4853630647088,9.039089,,,,,,,,,,,83430.445,121377.0,112736.26,193630.61,372379.38,937180.9,
763,595.3275343044301,7.8778725,,,,,,,,,,,159937.16,188132.67,174928.83,298220.75,237758.78,339282.44,
1461,596.5010771415872,9.380385,,,,42,82,[M+Na]+,,2,1458;1461,573.5118,1765534.6,1427407.0,1033054.75,2573888.5,2360142.8,4827696.0,
750,597.2702824501301,7.939041,,,,,,,,,,,113474.48,79691.695,216865.38,153021.39,784276.94,700948.44,
571,601.2576645343788,7.6629376,,,,,,,,,,,22317.697,5501.965,3956.9434,34546.465,77194.96,51770.633,
864,601.2586709465322,7.999602,,,,,,,,,,,107591.06,95838.53,200386.1,124139.35,668727.4,258281.05,
920,601.2588909213633,8.07906,,,,,,,,,,,9099.307,6373.3525,40459.754,7637.331,126811.83,109742.086,
722,602.3789517591061,7.843307,,,,85,30,[M+Na]+,,2,722;708,579.38967,128643.66,139824.38,117888.555,476461.6,287798.56,650810.9,
804,602.5504054205057,7.938233,,,,14,,,,,,,49018.38,39740.0,33755.297,99738.82,138738.0,158563.64,
1555,602.5504470080035,9.907816,,,,57,87,[M+H]+,,2,1557;1555,601.5431,2038582.8,2980807.2,3686232.5,4923077.5,3297831.2,3914325.5,
1374,603.4593293399038,8.984216,,,,,,,,,,,1520177.6,1290581.5,1563945.9,2833124.5,2099035.8,1784318.5,
67,604.2552404271145,0.38083574,,,,,,,,,,,221382.47,207192.05,183391.36,123178.77,207873.53,231836.4,
1377,604.4627887382313,8.984216,,,,,,,,,,,534596.6,481218.16,573952.44,1051152.4,770453.06,666497.06,
1067,604.4932657683652,8.315096,,,,,,,,,,,119159.03,190743.66,234778.03,236143.05,337889.7,444589.38,
1174,604.4933889938653,8.509603,,,,5,63,[M+H]+,,2,1171;1174,603.48603,366788.0,578187.2,779117.25,828906.4,1030043.94,970389.75,
1135,604.4934006587189,8.438008,,,,15,59,[M+H]+,,2,1131;1135,603.48601,197154.97,234951.48,285525.5,239664.67,405929.66,359046.28,
1605,605.4537359111864,10.177884,,,,,,,,,,,264808.4,272524.25,354783.25,480261.9,462658.47,696171.9,
1088,606.5085080473506,8.325633,,,,,,,,,,,675354.25,325152.06,436201.0,693600.5,598330.7,481941.9,
738,606.5086870928716,7.865343,,,,85,32,[M-H2O+H]+,,2,738;745,623.51213,79065.9,131824.62,81715.06,107450.984,241146.81,158455.52,
995,606.5087737726382,8.278541,,,,61,52,[M+H]+,,2,996;995,605.50166,698678.9,555726.4,663782.94,1062753.8,986646.25,987382.9,
1365,606.5087789921322,8.953296,,,,,,,,,,,236109.16,76380.586,193059.8,334045.03,224172.72,0,
816,606.5088977247584,7.942333,,,,14,37,[M-H2O+H]+,,2,816;819,623.51216,464642.12,281332.0,525437.5,607981.2,1119030.4,841903.94,
1345,606.5089059430082,8.864409,,,,73,78,[M+H]+,,2,1345;1347,605.5018,78586.09,18811.906,103755.05,191119.42,107548.99,0,
959,606.5089393441478,8.206216,,,,23,49,[M+H]+,,2,960;959,605.50169,593064.94,816193.94,1002673.3,823093.25,1103442.5,909219.6,
1267,606.5090521517275,8.673929,,,,100,71,[M+H]+,,1,1264,605.50201,112656.93,12379.535,79221.76,104549.81,57388.035,51734.195,
958,607.5120322437424,8.20858,,,,23,,,,,,,249464.16,346161.47,414407.56,335694.6,456419.62,370212.12,
1640,608.4284349936264,10.307774,,,,,,,,,,,2775438.5,5289296.0,3882239.0,9088374.0,6496286.0,1.2684176E7,
941,608.428478487787,8.145782,,,,92,46,[M+H]+,,2,941;938,607.42135,134689.27,491647.47,371907.16,537414.06,258007.72,322861.3,
1512,610.5166290400953,9.694381,,,,115,83,[M+Na]+,,2,1513;1512,587.52747,855423.7,935942.2,1127625.0,1792166.5,2045736.4,3700533.2,
930,616.4902992175363,8.128331,,,,,,,,,,,50731.652,48467.67,69676.26,77336.99,183155.66,144718.69,
859,616.4906488232363,7.9875946,,,,,,,,,,,160444.6,67820.54,124875.95,222100.31,356439.8,243500.16,
1005,616.4906786490116,8.276944,,,,,,,,,,,93859.734,39237.184,162473.83,185630.11,357406.4,189786.16,
1202,618.5448656820988,8.571304,,,,106,64,[M-H2O+H]+,,2,1203;1202,635.548,375093.03,398780.12,546763.06,270633.22,444617.84,298594.38,
1556,618.5449299499925,9.913466,,,,57,,,,,,,51667.62,89924.766,106070.94,163199.19,116129.66,142212.56,
1355,618.5450284974049,8.916898,,,,94,,,,,,,87431.31,111969.05,236446.1,300867.5,413865.62,266860.34,
1403,618.5450633902823,9.085534,,,,,,,,,,,44026.85,48229.75,63165.406,92427.24,141585.5,65291.66,
1146,618.5451627287076,8.457013,,,,3,60,[M-H2O+H]+,,2,1141;1146,635.54837,683903.3,705774.75,935296.7,941139.56,1440774.0,1201588.4,
1333,618.5451869557306,8.819921,,,,87,77,[M-H2O+H]+,,2,1334;1333,635.54858,351693.0,347958.7,625714.0,809809.4,1072247.9,780275.94,
1451,618.5452835712125,9.315873,,,,75,,,,,,,89681.24,103762.05,152328.39,219221.27,336920.0,224957.9,
1453,619.5503003583033,9.318576,,,,,,,,,,,0,15495.747,18899.379,61766.715,85115.5,69383.24,
1662,622.4438617557286,10.436125,,,,,,,,,,,0,0,114620.67,52309.938,4694.663,133861.75,
1645,622.4439002460383,10.338916,,,,,,,,,,,52435.695,108469.3,93766.3,408644.5,296217.7,838889.75,
1012,622.4441391781862,8.281785,,,,61,,,,,,,248435.44,494627.5,492584.72,2581801.2,2296078.8,1599361.0,
934,622.4442492103992,8.157922,,,,,,,,,,,790009.25,1551894.4,1686901.0,1167195.0,774298.5,313347.97,
917,622.5032950867136,8.098446,,,,68,45,[M+H]+,,2,918;917,621.4962,168682.42,216648.02,240759.92,243279.9,320645.16,291847.62,
1049,622.503488071437,8.290796,,,,61,54,[M+H]+,,2,1052;1049,621.49668,330942.2,406970.03,440931.38,494288.2,776846.56,775617.1,
950,622.5035936860801,8.180642,,,,83,47,[M+H]+,,2,950;957,621.49667,750621.6,1168805.8,1372016.8,1052420.8,1373389.1,1184263.9,
1130,622.5037827199608,8.431584,,,,3,,,,,,,232797.86,286667.16,424901.03,333820.97,493166.94,407961.47,
1493,622.5165197486432,9.5095,,,,,,,,,,,105056.57,55281.312,23136.992,239333.36,240658.2,655697.25,
1019,623.4475161311375,8.267003,,,,,,,,,,,39762.02,145501.03,136675.08,884689.1,760493.5,406462.8,
951,623.5070666686638,8.185632,,,,,,,,,,,321878.0,503425.94,558418.7,250841.6,552780.75,510365.88,
948,624.5169679651575,8.144127,,,,,,,,,,,103383.41,142131.8,217585.7,170829.72,169965.56,40116.156,
821,624.5192865029936,7.943142,,,,14,37,[M+H]+,,2,819;821,623.51216,1354226.0,1008180.44,1041889.94,1220840.9,2857695.2,2517982.5,
1557,624.5322555832861,9.915406,,,,57,87,[M+Na]+,,2,1557;1555,601.5431,1972568.5,2614264.0,2682296.5,3896165.0,3261259.0,4905774.0,
1603,624.532443539655,10.1848545,,,,,,,,,,,3173.1245,56091.027,37925.562,80418.72,86830.24,173316.73,
1131,626.4751189139529,8.47228,,,,15,59,[M+Na]+,,2,1131;1135,603.48601,155909.33,204795.19,150288.48,252174.28,175638.34,172282.75,
1171,626.4751611684322,8.510388,,,,5,63,[M+Na]+,,2,1174;1171,603.48603,190748.58,275896.8,337826.2,307181.84,372904.16,359442.12,
1089,626.4751719617068,8.393052,,,,,,,,,,,73645.734,107640.86,56292.89,107168.055,125302.01,109279.58,
1415,626.4756749988109,9.181062,,,,,,,,,,,6107.302,75656.87,36490.773,53819.71,98502.68,137203.3,
1448,626.5350639999157,9.306632,,,,75,,,,,,,501979.0,281168.9,363160.4,710791.7,452020.03,364969.72,
980,628.1943383572312,8.264684,,,,61,,,,,,,355950.0,361696.66,304349.5,417595.44,503415.6,439818.3,
996,628.4907647234675,8.278541,,,,61,52,[M+Na]+,,3,996;995;1001,605.50166,2137842.0,2280964.2,2904197.8,3360299.5,4418761.0,4586967.0,
960,628.4908064881184,8.206216,,,,23,49,[M+Na]+,,3,960;959;961,605.50169,380369.25,492651.66,536480.44,450813.3,607035.0,566186.7,
1370,628.4911963352231,8.966651,,,,,,,,,,,377678.47,92200.56,317063.97,570417.8,398253.34,164034.44,
1347,628.4911979373013,8.864409,,,,73,78,[M+Na]+,,2,1345;1347,605.5018,118985.22,25575.102,125992.945,168890.7,89502.69,0,
1264,628.4914535386855,8.670379,,,,100,71,[M+Na]+,,2,1267;1264,605.50201,68925.8,28497.979,60946.07,97849.61,101133.83,72056.49,
619,628.4991592109612,7.752564,,,,,,,,,,,69364.75,71465.04,146382.66,104253.09,96367.48,333872.72,
974,629.4941246603761,8.266307,,,,,,,,,,,155130.47,896117.94,1033529.7,1242146.6,1610501.5,1610805.0,
1629,630.4102857236803,10.281476,,,,27,92,[M+H]+,,2,1631;1629,629.40302,944055.7,1682826.8,1388858.9,2301156.5,1954767.1,2329880.2,
938,630.4107235449104,8.139581,,,,92,46,[M+Na]+,,2,941;938,607.42135,14263.3125,139538.86,93536.445,131339.9,52133.035,74098.234,
988,630.4128936865958,8.277736,,,,,,,,,,,16865.906,51161.625,22397.723,140175.31,83453.234,368257.62,
965,630.5060681321592,8.212617,,,,23,48,[M+Na]+,,2,964;965,607.51707,442345.34,578454.25,590604.3,590473.5,763578.3,633162.9,
984,630.5061264176584,8.272885,,,,61,50,[M+Na]+,,2,984;981,607.51705,2043339.5,2031262.0,3017072.8,3393764.0,5392484.5,4197292.0,
903,630.5062789114546,8.077769,,,,40,44,[M+Na]+,,3,903;908;906,607.51719,1059163.5,1055234.6,1221043.0,1417515.1,1751751.1,1815254.8,
1104,630.5064260199637,8.428698,,,,37,,,,,,,105525.86,160486.33,231337.12,159251.14,804096.6,729730.75,
1156,630.5064892775349,8.4844885,,,,47,61,[M+Na]+,,3,1156;1155;1152,607.51724,648412.4,704780.6,962731.7,950642.06,1081632.2,1074821.4,
354,630.511007521924,6.9526124,,,,55,,,,,,,60453.09,76093.125,59498.387,94213.77,97777.4,111745.87,
1393,631.4892652844646,9.089358,,,,,,,,,,,25148.365,27496.816,42157.633,49599.082,92388.234,101687.22,
1414,631.4898350798475,9.161086,,,,,,,,,,,64209.664,60876.82,80669.88,161210.58,137954.3,145347.42,
1479,631.4902581688673,9.455054,,,,,,,,,,,277716.66,37525.71,66452.08,525942.56,528552.1,557107.3,
1442,631.4904502951281,9.295171,,,,,,,,,,,2099390.5,1580323.6,1951125.8,3512299.2,2469268.5,2654689.8,
990,631.5096817063231,8.27206,,,,,,,,,,,845087.44,806447.7,1251874.9,1372032.4,2209837.2,1694802.6,
1305,632.524545421932,8.8211975,,,,,,,,,,,88623.54,139756.84,246269.06,297766.88,452617.97,239415.44,
1435,633.5050452852234,9.25846,,,,,,,,,,,331077.0,286950.3,373915.34,507984.2,697169.4,543419.8,
1511,633.5054031242047,9.660675,,,,,,,,,,,57922.04,34028.773,85569.44,114448.52,165372.83,189826.27,
1456,634.5399871119455,9.342226,,,,30,,,,,,,171594.45,20165.295,93415.04,135855.98,93504.67,0,
1201,634.540024909223,8.560012,,,,77,,,,,,,273969.78,254916.0,503455.3,496995.47,776380.8,631856.8,
1078,634.5401301150087,8.338582,,,,4,,,,,,,123635.5,151137.16,200510.23,236547.86,368707.5,271084.2,
1514,634.6493954418761,9.715046,,,,,,,,,,,0,2983257.8,3111343.5,0,0,0,
808,636.4590334050872,7.9460754,,,,,,,,,,,142114.27,609140.25,1064994.4,124254.0,48606.664,0,
601,637.3049054313404,7.7059174,,,,79,27,[M+H]+,,2,602;600,636.29772,166341.02,496261.8,208677.9,1159171.6,239587.44,897364.7,
212,640.3172794571785,4.95821,,,,,,,,,,,597445.75,641711.44,682459.2,712445.0,740923.5,683654.5,
1427,640.5261447749675,9.244931,,,,110,,,,,,,49242.543,54570.977,117052.3,112012.78,252835.17,175294.72,
1495,640.5272003402688,9.557293,,,,,,,,,,,10822.922,0,6151.1777,38824.008,100276.86,88464.33,
1386,640.5272100100728,9.012617,,,,67,,,,,,,332965.22,228736.19,476261.8,589855.9,1117851.9,849722.2,
1635,644.4258769422001,10.288944,,,,,,,,,,,0,0,4392.4287,156065.55,105240.586,271725.06,
1013,644.428491418914,8.281785,,,,61,,,,,,,257236.0,506568.0,462248.06,1576151.0,955486.56,854553.9,
918,644.4856065902744,8.098446,,,,68,45,[M+Na]+,,2,918;917,621.4962,160049.64,178241.22,197145.16,222494.52,284367.75,309877.06,
851,644.4856194538303,7.9553165,,,,101,,,,,,,229075.47,116791.63,191485.84,405476.16,681488.06,452223.34,
1116,644.4860238531113,8.411384,,,,37,,,,,,,178403.5,266818.7,315477.56,262547.6,350601.78,275325.03,
957,644.4862377523542,8.204148,,,,83,47,[M+Na]+,,2,950;957,621.49667,540723.56,761085.6,824814.7,753960.0,987167.25,973680.9,
1052,644.4863644104929,8.29333,,,,61,54,[M+Na]+,,2,1049;1052,621.49668,986022.44,1180200.6,1528108.0,1617640.4,2672103.2,2551489.8,
1002,645.4321044395471,8.282624,,,,,,,,,,,75566.64,169184.67,154702.62,480602.03,288881.66,272980.88,
1055,646.4986661465763,8.296675,,,,61,,,,,,,166403.48,134472.73,257823.88,243563.55,495158.9,385366.6,
819,646.5013932060014,7.9423776,,,,14,37,[M+Na]+,,4,825;816;819;821,623.51216,4131845.8,1671215.4,2875462.0,4575237.0,7849213.0,6357823.5,
745,646.5015020126071,7.8550696,,,,85,32,[M+Na]+,,2,738;745,623.51213,227759.44,66849.914,136018.36,309652.84,604874.7,395471.22,
1190,650.5348445200328,8.534324,,,,,,,,,,,288783.38,356083.3,441790.25,501375.53,796711.0,712894.3,
1232,650.5349405989558,8.587753,,,,,,,,,,,184637.28,83438.22,246744.11,242197.61,130186.22,130168.34,
1304,650.5350217336969,8.736283,,,,,,,,,,,39133.49,101474.06,163281.83,186575.98,254320.9,158505.73,
1469,650.6443720065815,9.453574,,,,,,,,,,,39556.656,9212277.0,8934787.0,15740.512,0,0,
1631,652.3922575297746,10.278905,,,,27,92,[M+Na]+,,2,1631;1629,629.40302,254490.52,413218.75,346353.12,538353.94,511907.66,547936.44,
1086,652.5504792236605,8.341647,,,,4,,,,,,,399379.38,508017.28,673195.9,546102.75,906981.0,749074.9,
1457,652.5507568947929,9.34199,,,,30,81,[M+NH4]+,,2,1454;1457,634.51674,628923.44,271291.53,342081.03,802035.4,490447.78,391900.4,
602,654.3316970383343,7.7059174,,,,79,27,[M+NH4]+,,3,601;602;600,636.29772,828626.9,1873238.6,851482.8,4090298.8,922527.75,3312514.8,
1306,654.5064432593183,8.82248,,,,87,,,,,,,172323.3,225978.11,352733.53,492280.44,519493.5,438595.1,
1384,654.5068268149143,9.009426,,,,67,,,,,,,61277.945,52807.434,85714.13,214244.61,243520.38,244928.61,
1510,654.5070145216479,9.648555,,,,,,,,,,,0,46627.934,20304.826,31283.094,74560.69,73558.414,
197,656.0709737886883,4.782802,,,,,,,,,,,1399615.8,1268443.9,1185909.5,1618905.1,1591826.5,1124599.2,
1454,657.5057733353673,9.333614,,,,30,81,[M+Na]+,,2,1454;1457,634.51674,1859171.4,762053.75,1025922.06,2475022.0,1725180.6,1922834.4,
1455,658.5092379882408,9.332358,,,,,,,,,,,783648.8,313663.66,403517.0,995272.06,591702.9,476573.62,
1203,658.5370729577149,8.571304,,,,106,64,[M+Na]+,,2,1203;1202,635.548,139515.19,143749.1,191980.02,177572.25,656769.5,205369.11,
1392,658.5372669344836,9.033067,,,,,,,,,,,34945.156,40267.17,69885.734,104627.92,176145.88,160295.88,
1229,658.5372831758508,8.6186285,,,,,,,,,,,173954.02,179957.23,257517.73,283513.78,264692.72,281526.7,
1141,658.537502527059,8.453432,,,,3,60,[M+Na]+,,2,1141;1146,635.54837,340055.66,379215.38,437881.03,397240.06,518487.0,515959.28,
1334,658.5378994460858,8.819921,,,,87,77,[M+Na]+,,2,1334;1333,635.54858,492273.2,474424.84,767452.4,1003632.75,1224636.9,1161776.1,
600,659.2868718558393,7.6996665,,,,79,27,[M+Na]+,,3,601;602;600,636.29772,140656.28,360207.25,154408.36,1075629.8,217147.55,790604.9,
1475,659.5192389187172,9.44673,,,,,,,,,,,71694.625,0,0,103005.77,84747.45,135802.61,
1447,659.520784341496,9.303594,,,,75,,,,,,,254896.58,153295.36,194280.6,281585.16,331368.0,290305.03,
1570,659.5211097637791,10.007845,,,,,,,,,,,0,0,35316.656,39609.08,48898.65,51402.457,
1494,659.5215621944607,9.52792,,,,,,,,,,,153767.16,28762.748,41584.195,184214.64,142414.64,170397.3,
1508,659.5217835690519,9.634999,,,,,,,,,,,77388.945,46556.49,74398.14,172450.67,139981.9,155589.19,
1520,659.5218589494721,9.761795,,,,,,,,,,,1273303.8,946029.6,1594121.0,2165398.8,1996200.1,2029392.0,
1338,659.5413361498935,8.821056,,,,,,,,,,,165728.89,170931.28,279720.75,368667.0,443476.78,447561.03,
985,660.5166079589283,8.274503,,,,61,,,,,,,302861.38,342821.34,593560.2,647630.4,1077192.1,909455.5,
1417,660.5173636967465,9.183425,,,,,,,,,,,0,0,11893.342,38837.246,22521.357,63557.977,
1443,660.5246727399981,9.299629,,,,,,,,,,,98232.2,49065.016,71450.21,129772.46,113737.34,135233.77,
798,662.4723081912083,7.940705,,,,,,,,,,,134710.44,106354.82,184061.17,194281.83,257918.19,160729.47,
1642,663.4529138580691,10.309642,,,,,,,,,,,3848.5732,5384.186,30119.22,72507.71,76556.09,79630.914,
1583,663.4534180036281,10.068545,,,,18,90,[M+H]+,,3,1581;1586;1583,662.44607,3482360.8,3365283.5,3627920.5,3766521.8,3715023.2,3602283.0,
832,664.4895436312524,7.96042,,,,,,,,,,,48814.684,2.5081768E7,2.6841252E7,4307.45,6456.185,0,
1638,664.4907992410253,10.303237,,,,,,,,,,,0,1007413.44,900093.0,0,0,0,
1554,664.6234940054718,9.9118805,,,,57,89,[M+H]+,,1,1558,663.61612,319417.56,275139.88,585825.7,722198.9,618712.75,426235.34,
315,669.3278749689817,6.6273675,,,,,,,,,,,29667.783,17006.424,16347.23,96160.99,6210.6787,57947.742,
389,669.3279747690789,7.137388,,,,,,,,,,,1177926.8,296443.1,1058518.4,2356453.2,882370.94,1594994.0,
537,669.3279831570702,7.5720572,,,,,,,,,,,71151.125,0,50473.125,197825.12,42101.9,106467.58,
342,669.3280269681596,6.872967,,,,93,,,,,,,567086.75,141955.81,583016.8,1355024.5,426935.2,817989.7,
412,669.328075821258,7.20499,,,,97,,,,,,,816557.06,265789.9,681170.4,1850537.5,632793.3,1131626.2,
474,669.3282703354082,7.4185143,,,,,,,,,,,43379.973,0,32483.248,121263.33,25760.406,58086.2,
