row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-VPA_1_Run26.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC-VPA_3_Run76.mzML Peak area,2024_POS_CC-VPA_2_Run35.mzML Peak area,
359,590.4257653681005,6.981401,,,,,,,,,,,345716.16,418705.47,377428.03,435148.2,376952.72,415056.56,
1290,590.5138137020892,8.732294,,,,,,,,,,,242138.89,262827.75,387264.3,269441.8,301447.66,358539.47,
977,590.5138570396142,8.267154,,,,52,,,,,,,1033548.7,1350482.2,1325330.8,1641305.2,1728702.1,1606337.0,
1199,590.5138663429673,8.528787,,,,51,,,,,,,954632.1,1736331.1,1848810.9,485111.16,629891.06,566016.25,
1443,590.5139127375131,9.366643,,,,3,,,,,,,78426.8,57531.773,139316.0,145165.48,126542.195,67590.83,
1150,590.5139129054294,8.484962,,,,40,,,,,,,1512571.9,2043306.1,2164543.2,2478587.2,2598657.0,2338473.8,
895,590.5139621479352,8.0796585,,,,17,,,,,,,1673411.5,2214529.5,2209464.0,2811843.8,2607235.8,2466328.5,
958,590.5139636858995,8.213158,,,,7,,,,,,,767332.6,987812.7,809039.4,718058.5,819911.2,1068960.4,
1342,590.5140067409084,8.915339,,,,78,,,,,,,246480.4,310250.84,556254.75,506344.97,602575.75,566250.9,
1344,591.5174048780353,8.914842,,,,,,,,,,,80960.2,108136.695,220540.97,184293.25,236977.28,222913.58,
1372,594.4853838051904,9.031201,,,,,,,,,,,121377.0,408394.06,193630.61,937180.9,215874.36,168968.16,
744,595.3275082863233,7.877436,,,,63,,,,,,,188132.67,247550.42,298220.75,339282.44,289300.6,303482.25,
1444,596.50105924781,9.379031,,,,3,,,,,,,1427407.0,1120619.2,2573888.5,4827696.0,2544246.2,1052414.8,
733,597.2701476013694,7.902311,,,,,,,,,,,79691.695,108766.625,153021.39,361206.72,279639.4,81632.96,
778,597.270229836363,7.9402585,,,,81,,,,,,,83797.33,126838.88,160265.52,700948.44,748406.94,272508.25,
699,602.3789508362397,7.844362,,,,115,,,,,,,139824.38,134988.72,476461.6,650810.9,595846.1,240715.22,
1535,602.5504164516981,9.905776,,,,41,,,,,,,2980807.2,2899444.0,4923077.5,3914325.5,3587763.5,3130543.2,
800,602.5504184587871,7.941939,,,,81,,,,,,,39740.0,39397.184,99738.82,158563.64,159525.58,62663.605,
1360,603.4593111834739,8.989148,,,,,,,,,,,1290581.5,1921865.2,2833124.5,1784318.5,1983030.4,2001277.6,
64,604.2552033388943,0.38003108,,,,,,,,,,,207192.05,222402.81,123178.77,231836.4,218096.64,227648.55,
1363,604.4627891506332,8.990428,,,,,,,,,,,481218.16,706422.75,1051152.4,666497.06,718124.5,743833.94,
1069,604.4932148939612,8.320092,,,,,,,,,,,190743.66,266903.88,236143.05,444589.38,542051.3,360716.4,
1127,604.4933589710109,8.437699,,,,31,,,,,,,234951.48,302447.78,239664.67,359046.28,386117.94,368927.75,
1167,604.4933871961026,8.510972,,,,22,,,,,,,578187.2,819768.6,828906.4,970389.75,964212.6,1079107.5,
1583,605.4537510750905,10.181576,,,,,,,,,,,272524.25,506572.75,480261.9,696171.9,546167.8,449173.72,
1085,606.508429317278,8.334472,,,,23,,,,,,,325152.06,505827.6,693600.5,481941.9,532069.25,577858.6,
1351,606.5086619630987,8.949968,,,,,,,,,,,76380.586,0,334045.03,0,4491.371,65972.33,
719,606.5086782442864,7.8656917,,,,115,,,,,,,131824.62,53846.043,107450.984,158455.52,158909.81,84010.74,
992,606.5087111216764,8.278609,,,,52,,,,,,,555726.4,582792.8,1062753.8,987382.9,869590.6,783898.94,
806,606.5087920036458,7.94278,,,,81,,,,,,,281332.0,412660.5,607981.2,841903.94,830157.2,566120.94,
953,606.5088938125301,8.207452,,,,7,,,,,,,816193.94,943029.3,823093.25,909219.6,938796.7,1234390.1,
950,607.5120188257973,8.20755,,,,7,,,,,,,346161.47,368438.16,335694.6,370212.12,375463.88,461105.97,
1618,608.4284317350763,10.305785,,,,,,,,,,,5289296.0,5327057.0,9088374.0,1.2684176E7,9871862.0,8245082.0,
937,608.428450846879,8.144443,,,,83,,,,,,,491647.47,500218.9,537414.06,322861.3,439960.88,655317.4,
1494,610.5166157518582,9.69414,,,,111,,,,,,,935942.2,1576738.1,1792166.5,3700533.2,1807777.9,1225568.9,
848,616.4905784095072,7.9867134,,,,,,,,,,,67820.54,101326.29,222100.31,243500.16,261062.61,142670.95,
1219,618.5448480793115,8.570205,,,,51,,,,,,,398780.12,225615.28,270633.22,298594.38,677342.94,324460.5,
1537,618.5448333683928,9.911665,,,,41,,,,,,,89924.766,81525.195,163199.19,142212.56,126028.95,71954.875,
1343,618.5450363886998,8.915339,,,,78,,,,,,,111969.05,138578.38,300867.5,266860.34,336763.03,308981.88,
1389,618.5450520974795,9.087302,,,,,,,,,,,48229.75,52504.965,92427.24,65291.66,79402.43,96283.16,
1139,618.5451519827183,8.458046,,,,55,,,,,,,705774.75,995410.4,941139.56,1201588.4,1204777.8,1238543.2,
1319,618.5451778952105,8.819911,,,,86,,,,,,,347958.7,638867.4,809809.4,780275.94,887306.56,763051.2,
1433,618.5452556273821,9.313885,,,,47,,,,,,,103762.05,159167.3,219221.27,224957.9,276130.12,275777.53,
1434,619.5497990065795,9.313492,,,,47,,,,,,,15495.747,14134.677,61766.715,69383.24,75705.53,76658.39,
1625,622.4438739324124,10.333536,,,,109,,,,,,,108469.3,149661.25,408644.5,838889.75,414309.12,245447.9,
1648,622.4439213874045,10.44246,,,,,,,,,,,0,412204.75,52309.938,133861.75,51574.586,422012.62,
1004,622.4440900618255,8.282665,,,,52,,,,,,,494627.5,480549.97,2581801.2,1599361.0,2543158.0,822101.5,
927,622.4441810522152,8.15181,,,,99,,,,,,,1551894.4,2332226.8,1167195.0,313347.97,1136300.2,2916270.0,
910,622.5029027012241,8.099235,,,,16,,,,,,,216648.02,269612.2,243279.9,291847.62,295988.34,317156.1,
1043,622.503421763219,8.290021,,,,52,,,,,,,406970.03,497588.16,494288.2,775617.1,817429.6,681946.6,
948,622.5035312017943,8.180471,,,,7,,,,,,,1168805.8,1397263.9,1052420.8,1184263.9,1283097.0,1694418.1,
1122,622.5037154019668,8.428645,,,,55,,,,,,,286667.16,381850.56,333820.97,407961.47,435026.75,516924.47,
1474,622.5164756519908,9.514277,,,,,,,,,,,55281.312,29580.059,239333.36,655697.25,240252.86,31734.152,
926,623.4475553731592,8.153782,,,,,,,,,,,400129.06,825011.7,406132.38,48785.273,348401.8,1033494.94,
1013,623.4475683841857,8.2687025,,,,,,,,,,,145501.03,289475.6,884689.1,406462.8,858649.9,429326.0,
912,623.5070106413112,8.182565,,,,,,,,,,,273915.3,547131.94,250841.6,510365.88,335045.0,671357.3,
1045,623.507070155528,8.246229,,,,,,,,,,,254818.38,299246.0,217478.4,341027.5,273494.94,283461.28,
814,624.5192205522834,7.943622,,,,81,,,,,,,1008180.44,829027.56,1220840.9,2517982.5,2234061.2,1199516.0,
1538,624.5322088327864,9.914813,,,,41,,,,,,,2614264.0,3647344.0,3896165.0,4905774.0,3397972.5,2824212.2,
1584,624.5323986691747,10.188743,,,,,,,,,,,56091.027,103634.48,80418.72,173316.73,119192.1,92902.69,
1124,626.4750452767543,8.458208,,,,31,,,,,,,204795.19,174367.73,252174.28,172282.75,167517.67,194461.66,
1086,626.4750954469408,8.377986,,,,,,,,,,,107640.86,69651.19,107168.055,109279.58,129784.97,110717.1,
1162,626.4751438570994,8.509126,,,,22,,,,,,,275896.8,370882.78,307181.84,359442.12,392036.22,452349.25,
1398,626.475678004139,9.180389,,,,,,,,,,,75656.87,91324.89,53819.71,137203.3,81336.05,119241.766,
1430,626.5350895281989,9.305156,,,,47,,,,,,,281168.9,469504.25,710791.7,364969.72,411423.9,639467.06,
976,628.194326776478,8.26466,,,,52,,,,,,,361696.66,373660.88,417595.44,439818.3,471173.3,526683.9,
1083,628.4907343024128,8.278609,,,,52,,,,,,,2280964.2,2238403.2,3360299.5,4586967.0,3464115.0,2756716.2,
951,628.4907900629813,8.206494,,,,7,,,,,,,492651.66,597500.44,450813.3,566186.7,521283.47,580950.4,
1369,628.4912968329605,9.0065,,,,,,,,,,,92200.56,104364.04,570417.8,164034.44,89854.18,164631.38,
1337,628.4915600397884,8.886359,,,,,,,,,,,25575.102,4711.171,168890.7,0,0,25010.418,
615,628.499169215802,7.7507873,,,,,,,,,,,71465.04,488941.8,104253.09,333872.72,129371.805,120369.22,
974,629.1949477378535,8.264677,,,,,,,,,,,206679.0,191421.83,216751.02,238367.75,238386.11,272259.53,
962,629.4941095574783,8.242677,,,,7,,,,,,,896117.94,246705.7,1233552.6,1598909.1,208076.92,226650.23,
1607,630.4102856844055,10.281494,,,,70,,,,,,,1682826.8,1957357.0,2301156.5,2329880.2,2682311.2,2802559.5,
936,630.4106046868969,8.141519,,,,83,,,,,,,139538.86,145016.2,131339.9,74098.234,125461.01,193207.69,
986,630.4130312922932,8.274549,,,,52,,,,,,,51161.625,44567.785,140175.31,368257.62,146600.7,84516.9,
955,630.5060698987357,8.232568,,,,7,,,,,,,578454.25,2330342.2,590473.5,633162.9,627415.5,3007293.8,
985,630.5061084165426,8.273734,,,,52,,,,,,,2031262.0,3639315.8,3393764.0,4197292.0,4398019.0,4174965.0,
892,630.5062310937329,8.077759,,,,17,,,,,,,1055234.6,1228393.2,1417515.1,1815254.8,1550440.6,1268804.6,
1097,630.5063809606231,8.426143,,,,82,,,,,,,160486.33,236437.39,159251.14,605887.75,633799.56,285855.75,
1151,630.5065000043875,8.484962,,,,40,,,,,,,704780.6,1171312.6,950642.06,1074821.4,976099.4,960187.75,
351,630.511156055325,6.950779,,,,73,,,,,,,76093.125,18643.07,94213.77,111745.87,104058.2,71571.99,
1396,631.489636192213,9.141868,,,,,,,,,,,60876.82,132098.98,49599.082,145347.42,122205.0,115745.734,
1462,631.4902411594323,9.457013,,,,,,,,,,,37525.71,0,525942.56,557107.3,480502.28,67452.03,
1422,631.4904624788318,9.288141,,,,,,,,,,,1580323.6,2620966.0,3512299.2,2654689.8,2470722.0,2931334.2,
964,631.5096725528857,8.252536,,,,7,,,,,,,806447.7,304939.9,1289575.2,1568545.4,1628929.9,295661.97,
886,632.5130536648381,8.0800905,,,,,,,,,,,80127.98,97507.82,111769.35,147209.62,124633.45,100110.89,
1294,632.5245665268895,8.822627,,,,,,,,,,,139756.84,187215.36,297766.88,239415.44,320859.5,365173.5,
1416,633.5049103129973,9.257926,,,,,,,,,,,286950.3,534450.4,507984.2,543419.8,456345.16,567003.8,
1493,633.5052583563908,9.661033,,,,,,,,,,,34028.773,100752.18,114448.52,189826.27,139586.73,104422.99,
1632,634.4439589948873,10.403557,,,,,,,,,,,468586.38,558942.44,356654.28,34131.883,465232.88,967530.94,
1193,634.5399595560962,8.561648,,,,58,,,,,,,254916.0,463916.16,496995.47,631856.8,659184.06,657687.44,
1438,634.5399893002868,9.341599,,,,,,,,,,,20165.295,0,135855.98,0,0,13391.975,
1078,634.5401886197075,8.340882,,,,5,,,,,,,151137.16,247234.2,236547.86,271084.2,263561.75,291100.4,
1496,634.649390505525,9.733199,,,,,,,,,,,2983257.8,6867277.0,0,0,0,3451101.8,
790,636.4588362081488,7.942647,,,,,,,,,,,606383.56,1180763.6,124254.0,0,67322.766,989906.5,
595,637.3048620856995,7.7050724,,,,45,,,,,,,496261.8,593482.75,1159171.6,897364.7,277787.3,416675.28,
199,640.317293909403,4.9572673,,,,,,,,,,,641711.44,543442.0,712445.0,683654.5,689404.2,761125.3,
1373,640.5271180964472,9.013932,,,,102,,,,,,,228736.19,392164.62,589855.9,849722.2,363119.47,358720.12,
1477,640.5272088830463,9.542129,,,,,,,,,,,0,5726.0347,13014.705,88464.33,70526.47,19759.146,
1620,644.4259670717117,10.2922,,,,,,,,,,,0,8267.215,156065.55,271725.06,156537.05,78628.75,
1010,644.4282135976185,8.283479,,,,52,,,,,,,506568.0,484502.22,1576151.0,854553.9,1264081.9,769333.2,
836,644.4854518381179,7.954391,,,,,,,,,,,116791.63,147411.58,405476.16,452223.34,579674.2,274595.0,
909,644.4855716598015,8.097465,,,,16,,,,,,,178241.22,194215.34,222494.52,309877.06,295186.7,250498.44,
1114,644.4859756227363,8.413189,,,,92,,,,,,,266818.7,311491.5,262547.6,275325.03,296051.34,370212.22,
957,644.4862063762478,8.212319,,,,7,,,,,,,761085.6,1000104.1,753960.0,973680.9,981894.0,1030104.9,
1051,644.4862637265502,8.295023,,,,52,,,,,,,1180200.6,1591741.9,1617640.4,2551489.8,2720602.2,2414392.2,
990,645.4319261106438,8.281061,,,,52,,,,,,,169184.67,156577.0,480602.03,272980.88,380284.3,261523.66,
1106,645.4904452920553,8.397695,,,,,,,,,,,27047.094,56904.555,97084.89,98071.91,116340.555,131735.78,
815,646.5013448597144,7.943666,,,,81,,,,,,,1671215.4,2003204.4,4575237.0,6357823.5,6441505.0,2899942.8,
732,646.501428663611,7.8606477,,,,108,,,,,,,66849.914,73195.39,309652.84,395471.22,425053.4,138577.2,
1229,650.5347641929367,8.61104,,,,,,,,,,,83438.22,88554.28,203108.27,130168.34,245174.98,102830.48,
1182,650.5347795660408,8.534282,,,,131,,,,,,,356083.3,463501.9,501375.53,712894.3,829664.2,712257.75,
1292,650.5349814078264,8.736894,,,,,,,,,,,101474.06,137314.83,186575.98,158505.73,225804.2,219187.77,
1588,650.6443175440359,10.211078,,,,,,,,,,,55721.402,101403.44,0,0,0,79002.13,
1541,650.6443613054312,9.974814,,,,,,,,,,,0,111898.04,0,0,0,5573.418,
1450,650.6443917707813,9.429142,,,,,,,,,,,9212277.0,1.1216902E7,15740.512,0,0,8768695.0,
1635,650.6444131552979,10.407784,,,,,,,,,,,38408.156,164063.6,0,0,0,129380.87,
1609,652.3922434439341,10.283763,,,,67,,,,,,,413218.75,458266.56,538353.94,547936.44,649812.3,649021.6,
1084,652.5504768145681,8.342771,,,,5,,,,,,,508017.28,633337.3,546102.75,749074.9,726208.5,802805.9,
1439,652.5507547780778,9.33913,,,,49,,,,,,,271291.53,366060.0,802035.4,391900.4,482291.84,492961.72,
597,654.3316776045212,7.7062325,,,,45,,,,,,,1873238.6,2150416.2,4090298.8,3312514.8,1234909.1,1511026.4,
1295,654.5064365235547,8.82391,,,,86,,,,,,,238226.5,322681.3,492280.44,438595.1,580875.4,519419.25,
1371,654.5068572490067,9.010205,,,,102,,,,,,,52807.434,169129.1,214244.61,244928.61,92105.28,81426.234,
1492,654.5069197281734,9.649476,,,,,,,,,,,46627.934,66902.53,31283.094,73558.414,64094.613,94389.47,
185,656.0709812079081,4.784901,,,,,,,,,,,1268443.9,1333371.1,1618905.1,1124599.2,1446212.0,1110528.6,
1497,656.6309989678074,9.724511,,,,,,,,,,,389725.12,1319744.6,0,0,0,472158.5,
1476,657.5053478153621,9.492251,,,,,,,,,,,28570.104,49229.805,544385.94,352864.5,331592.16,62411.57,
1437,657.5058747623981,9.332328,,,,49,,,,,,,762053.75,1033469.94,2475022.0,1922834.4,1851373.8,1157095.4,
1061,658.5009174605499,8.310365,,,,,,,,,,,116023.52,171103.44,263251.28,285336.38,313576.28,314421.6,
1436,658.5092901957655,9.331073,,,,,,,,,,,313663.66,436400.12,995272.06,476573.62,556638.1,460913.12,
1197,658.5370699663794,8.571266,,,,51,,,,,,,143749.1,514520.8,177572.25,205369.11,496536.34,214043.98,
1225,658.5371558435179,8.607395,,,,,,,,,,,179957.23,224663.89,283513.78,281526.7,205872.58,278148.22,
1380,658.5371625695676,9.032173,,,,,,,,,,,40267.17,84420.36,104627.92,160295.88,93622.15,99950.36,
1137,658.5374694957432,8.455239,,,,55,,,,,,,379215.38,545417.0,397240.06,515959.28,459528.5,459429.22,
1320,658.5378688072939,8.819911,,,,86,,,,,,,474424.84,970886.06,1003632.75,1161776.1,951842.2,862305.56,
592,659.2868331952202,7.7015605,,,,45,,,,,,,360207.25,408722.34,1075629.8,790604.9,285219.22,315009.12,
1429,659.5207310213481,9.304004,,,,47,,,,,,,153295.36,276658.97,281585.16,290305.03,249559.88,238823.72,
1549,659.5210542464914,10.0051775,,,,,,,,,,,0,38521.324,39609.08,51402.457,42275.78,52555.484,
1458,659.5213842434936,9.516429,,,,,,,,,,,28762.748,44838.914,184214.64,135802.61,143215.56,44485.516,
1491,659.5217650237737,9.640839,,,,,,,,,,,46556.49,100016.25,172450.67,155589.19,152931.61,103476.8,
1500,659.5218424642734,9.761463,,,,,,,,,,,946029.6,1844199.0,2165398.8,2029392.0,1838133.0,1956447.6,
1196,659.5407977569862,8.572723,,,,,,,,,,,53984.133,193970.27,62739.656,87773.664,66200.14,92286.99,
1326,659.5413343209747,8.822101,,,,,,,,,,,170931.28,385208.53,368667.0,447561.03,358008.5,306655.7,
982,660.516588055459,8.274549,,,,52,,,,,,,342821.34,539277.7,647630.4,909455.5,856714.7,903289.9,
1400,660.5172971586112,9.18138,,,,,,,,,,,0,26310.766,38837.246,63557.977,40610.883,26475.418,
1499,660.5251378676359,9.760446,,,,,,,,,,,398727.2,751039.8,918498.6,889480.5,722626.06,836704.75,
1561,663.4534040300895,10.068704,,,,8,,,,,,,3365283.5,3682965.5,3766521.8,3602283.0,3126196.8,3156241.8,
307,664.462289231585,6.6273026,,,,,,,,,,,13990.719,23816.664,37071.38,38526.01,38040.887,39621.562,
750,664.48962204504,7.924375,,,,,,,,,,,2.5081768E7,4.04233E7,4307.45,0,5720.3213,1.4852428E7,
1616,664.4908251347365,10.300654,,,,37,,,,,,,1007413.44,1295185.9,0,0,0,1153277.6,
1536,664.6234331598627,9.9097595,,,,41,,,,,,,275139.88,373022.62,722198.9,426235.34,529992.7,566974.56,
310,669.3279903679019,6.6249204,,,,,,,,,,,17006.424,88101.16,96160.99,57947.742,4875.9814,35646.684,
395,669.328018294743,7.139414,,,,,,,,,,,296443.1,2164391.8,2356453.2,1594994.0,1324320.4,648622.06,
340,669.3280447411366,6.873522,,,,61,,,,,,,141955.81,1680373.8,1355024.5,817989.7,671632.06,475931.0,
415,669.3281036509334,7.2058177,,,,12,,,,,,,229194.53,1586171.0,1850537.5,1131626.2,945050.44,508738.62,
528,669.3284959828544,7.570965,,,,,,,,,,,0,115869.29,197825.12,106467.58,84251.08,16009.264,
467,669.328630847114,7.421398,,,,,,,,,,,0,75064.07,121263.33,58086.2,52436.457,22472.057,
1366,672.5532914525219,8.9965,,,,,,,,,,,312256.56,650803.06,707613.7,964080.44,914855.94,799628.6,
1435,672.5536226594687,9.322585,,,,47,,,,,,,83115.52,135787.52,177261.8,209625.47,232445.2,215646.25,
1473,672.6263116977079,9.506609,,,,,,,,,,,4057770.8,5313625.0,21500.332,0,0,3823781.0,
1589,672.6265397771716,10.241807,,,,,,,,,,,76801.59,245421.94,0,0,0,137023.98,
1472,673.6293602318457,9.512925,,,,,,,,,,,1873887.2,1828747.9,0,0,0,1737891.9,
1113,674.4961494239345,8.419662,,,,,,,,,,,186059.1,208805.2,165978.77,240503.83,318757.9,293736.06,
1080,674.5322327468444,8.340867,,,,5,,,,,,,987905.8,1341867.5,1128052.1,1547174.9,1479842.5,1299627.8,
1107,675.6756768936019,8.407381,,,,92,,,,,,,986259.44,465649.78,1685541.1,649263.56,800460.25,588396.7,
219,678.3631454153737,5.6273117,,,,123,,,,,,,293052.84,454220.38,394728.75,592393.4,532278.75,630247.06,
803,678.5053085025015,7.921209,,,,,,,,,,,1.4137528E7,1.108792E7,298416.12,0,112749.92,1.1137542E7,
691,678.5061293894936,7.839415,,,,,,,,,,,1.9260688E7,1.5022548E7,1111630.8,0,294183.03,1.3685081E7,
445,678.5063141012064,7.29189,,,,,,,,,,,9.327285E7,3.3049507E8,164129.56,0,24528.893,3.065076E8,
484,678.5063801890935,7.434346,,,,,,,,,,,2.3726534E8,6.768355E7,78234.336,0,67005.34,7.259085E7,
1560,680.4799055736189,10.061209,,,,8,,,,,,,4949577.5,5477688.0,5287059.5,5486043.5,4658358.0,4665499.5,
485,680.5124923838271,7.4121346,,,,,,,,,,,2.2162624E7,6420459.5,0,0,0,6905796.5,
486,681.5150778838364,7.4092135,,,,,,,,,,,3658298.2,1086935.2,0,0,0,651672.1,
1216,684.2026554051162,8.621842,,,,29,,,,,,,7.658467E7,7.54021E7,24604.1,7.30525E7,6.5463412E7,6.2623676E7,
1565,685.4351741696086,10.085071,,,,8,,,,,,,5164026.5,6503301.5,6761024.5,7335137.0,6221798.5,5990715.0,
1559,686.4385121471884,10.086595,,,,,,,,,,,1427809.9,2971136.2,2551484.8,3393340.2,1569045.2,2220193.5,
1039,686.4713309943136,8.287984,,,,52,,,,,,,334493.38,490652.66,0,0,0,323583.03,
714,686.4722645336765,7.849258,,,,,,,,,,,265881.94,1260120.4,0,0,0,1072430.4,
827,686.4723806545286,7.945684,,,,81,,,,,,,2448686.2,2089267.5,0,0,0,1843238.9,
1605,686.4726466858316,10.276311,,,,70,,,,,,,290135.5,439732.22,0,0,0,332503.6,
1539,686.605188795144,9.917768,,,,41,,,,,,,428249.62,783172.56,968064.6,735093.4,781862.06,852435.8,
1574,686.6052332805328,10.176967,,,,79,,,,,,,77843.08,130401.8,143164.3,147240.38,166576.22,162680.92,
1221,687.2009038347446,8.622294,,,,29,,,,,,,1.7014022E7,1.6706582E7,0,1.6129919E7,1.445722E7,1.3967666E7,
1593,687.4759561099,10.271359,,,,,,,,,,,73170.08,137258.47,0,0,0,98803.49,
1223,689.1980505442414,8.625986,,,,29,,,,,,,2429101.2,2370508.5,0,2285731.0,2035925.8,1964692.9,
1378,689.4962680054483,9.022114,,,,,,,,,,,224670.61,40108.348,89130.555,541102.1,376459.47,37173.03,
1224,690.1971942576605,8.626635,,,,29,,,,,,,738143.4,704394.94,0,693063.1,639783.5,601734.1,
933,690.5063195994571,8.13683,,,,,,,,,,,1.1751523E7,2.35789E7,0,0,0,1.5309352E7,
1611,690.5063796261336,10.285098,,,,37,,,,,,,2009952.2,2692033.2,87083.12,0,41378.848,2083398.6,
1608,691.5098047303212,10.283138,,,,,,,,,,,610524.7,1133085.4,0,0,0,884030.06,
520,691.5302841460555,7.5553255,,,,,,,,,,,48700.71,0,278005.03,408654.9,355253.5,33460.344,
917,692.5143247748165,8.1395645,,,,,,,,,,,668929.5,2315246.5,82256.484,0,0,785510.2,
819,692.5199423609788,7.9382005,,,,,,,,,,,235090.38,35690.03,284295.44,0,30302.938,79217.97,
1633,692.5214188644511,10.36679,,,,,,,,,,,681323.2,3974926.0,15073.026,0,0,2385957.0,
710,692.5216411779056,7.842293,,,,,,,,,,,178322.97,301030.28,430418.03,0,74697.48,109590.875,
365,692.5217256140334,7.008344,,,,,,,,,,,316466.6,1172436.5,17312.799,0,0,861776.1,
436,692.5218493754614,7.3200793,,,,,,,,,,,1115973.9,3533990.0,1775206.9,0,0,3444904.2,
476,692.5230809070349,7.431077,,,,,,,,,,,3052577.8,1052609.4,4534463.5,0,4568.72,1108596.0,
418,693.5249567164581,7.3136454,,,,,,,,,,,85276.24,1156902.1,605105.9,0,0,419838.5,
1459,696.5887673435354,9.4342575,,,,,,,,,,,0,0,51827.42,87185.695,53970.727,0,
1395,696.5895293942646,9.131125,,,,,,,,,,,132246.84,245432.39,226553.3,356644.22,207738.78,185841.77,
1483,696.5895352474055,9.602307,,,,,,,,,,,119678.36,240516.75,351674.8,549560.3,382056.16,228574.86,
1035,700.4880774721507,8.285351,,,,52,,,,,,,1799437.8,1442647.4,55711.535,0,6997.8164,1497456.2,
783,700.488160707852,7.9356356,,,,81,,,,,,,8055364.0,6435235.0,356804.2,0,61938.4,7023144.5,
698,700.4881799566634,7.861142,,,,115,,,,,,,5979472.5,4638811.5,260791.16,0,61938.4,6650790.5,
433,700.488241639016,7.299264,,,,132,,,,,,,1.4580317E7,1.8231112E7,4627.924,0,0,2.0686512E7,
488,700.4883048468458,7.4721317,,,,,,,,,,,6317392.5,3135767.0,4149.034,0,0,4462562.0,
580,700.4883628964984,7.6566734,,,,,,,,,,,1139032.2,1298187.4,0,0,0,1336686.0,
364,700.4894642296604,7.0283027,,,,,,,,,,,6546.1133,3550242.2,0,0,0,1885126.0,
1191,702.2126060089305,8.558915,,,,58,,,,,,,423016.94,416449.97,376154.8,434917.56,426957.56,499146.44,
435,702.4951556032175,7.3014264,,,,,,,,,,,1207467.6,1766080.0,0,0,0,1460739.6,
812,702.4953807897598,7.9366193,,,,,,,,,,,725372.9,598212.9,4962.204,0,0,689299.94,
358,702.4961661514634,7.0053177,,,,,,,,,,,0,339626.4,0,0,0,93056.484,
712,702.4968148173499,7.8620276,,,,115,,,,,,,554755.56,437793.94,4962.204,0,3296.8257,626153.1,
938,704.4872584354158,8.108707,,,,,,,,,,,70180.85,105080.62,115454.125,171363.48,108999.85,127155.484,
862,704.4875421749806,8.012129,,,,46,,,,,,,76530.89,155579.1,751819.75,259562.72,632498.2,692692.0,
687,704.5217435250337,7.858906,,,,115,,,,,,,1.11608984E8,2.3827032E8,193741.88,0,41446.46,1.7553302E8,
1036,704.52180038967,8.285351,,,,52,,,,,,,4846804.5,3379695.5,147120.06,0,41259.812,3549158.5,
824,704.5218211751552,7.942636,,,,,,,,,,,4.7425824E7,4.928557E7,203718.78,0,97708.54,3.7721876E7,
1627,704.5222798518996,10.338263,,,,,,,,,,,3903766.2,6159431.0,107436.8,0,12585.452,4311015.0,
1563,706.495465383754,10.068705,,,,8,,,,,,,1709505.1,1767507.8,1601829.1,1530457.8,1308106.9,1259353.6,
745,706.5284602937053,7.8755803,,,,,,,,,,,4446689.5,2.6056048E7,0,0,0,1.8823918E7,
1015,706.5337338220519,8.264618,,,,,,,,,,,0,24068.293,580614.9,0,16130.933,105298.94,
507,706.5354682466276,7.462271,,,,,,,,,,,0,0,2.5654712E7,0,309126.3,41240.023,
439,706.5363226156031,7.3298616,,,,,,,,,,,0,1059689.1,6521818.5,0,1137164.4,281403.12,
809,706.5374700126811,7.943246,,,,,,,,,,,0,0,5298483.5,0,427004.22,0,
673,706.5375880134059,7.838039,,,,,,,,,,,0,0,6480662.0,0,1220455.5,0,
688,707.5318718197404,7.841677,,,,115,,,,,,,2005957.8,4837373.5,0,0,0,3413827.8,
1562,708.5101131558309,10.068704,,,,8,,,,,,,955277.3,1128297.6,1024307.75,1063421.6,730595.25,851577.9,
1234,710.2181148487376,8.649091,,,,29,,,,,,,2118259.8,2114326.0,0,1902545.0,1683739.5,1580757.1,
1233,712.2160252163316,8.6478195,,,,29,,,,,,,931456.75,941564.0,0,602666.7,513143.72,677044.75,
1037,712.4880531615145,8.286355,,,,52,,,,,,,1763212.4,2980893.2,0,0,0,1832672.9,
1603,712.4883351478466,10.273713,,,,70,,,,,,,606617.9,866975.56,0,0,0,585758.75,
1370,712.5843462679836,9.00752,,,,102,,,,,,,350672.5,679622.2,673170.3,977761.06,660239.1,544523.7,
1404,712.5844548953058,9.238106,,,,,,,,,,,158072.17,297852.44,304951.75,492552.1,417303.88,378662.0,
1324,712.5847029089783,8.824819,,,,86,,,,,,,40956.555,69787.73,57457.957,97792.84,47583.727,53272.68,
491,714.5025732978502,7.4737563,,,,,,,,,,,119885.875,123408.22,142646.42,0,0,129295.33,
432,714.5029277003055,7.299502,,,,,,,,,,,175548.97,392154.56,104755.14,0,0,312392.38,
834,714.5030105482714,7.946799,,,,,,,,,,,208518.03,155783.6,31476.135,0,0,162954.62,
1630,714.5036557938571,10.351871,,,,,,,,,,,241699.1,1949859.8,0,0,0,1292180.2,
709,716.4612644397445,7.8470654,,,,115,,,,,,,272167.28,215907.03,0,0,0,275505.38,
